"day","address","location","date","month","year","hour","min","STOLENPROPERTY"
6,7208,9,24,1,2015,21,0,0
3,1975,2,8,12,2004,17,0,0
4,2202,3,1,5,2008,8,30,0
5,3792,3,16,10,2009,18,40,0
2,926,4,14,10,2008,16,39,0
4,3351,4,21,2,2013,19,0,0
3,5577,8,21,8,2013,13,15,0
7,10291,1,30,1,2005,19,35,0
3,2118,5,5,4,2006,18,27,0
7,2916,1,14,8,2011,1,0,0
1,2270,1,30,3,2009,1,30,0
2,4252,5,20,9,2011,16,9,0
3,8335,3,25,7,2012,15,15,0
6,2384,5,27,1,2007,22,0,0
3,4576,6,1,10,2014,9,0,0
3,5431,6,24,12,2014,16,0,0
5,11135,9,21,2,2003,11,0,0
3,6763,8,5,10,2011,8,15,0
5,1042,3,13,1,2006,14,18,0
2,21764,2,30,3,2004,15,0,0
5,673,10,7,9,2012,17,17,0
4,2226,5,12,1,2006,20,15,0
2,10804,5,1,10,2013,7,30,0
5,1927,1,17,10,2003,2,0,0
1,14698,9,17,10,2005,9,30,0
4,176,1,19,10,2006,19,50,0
1,8988,4,6,9,2010,15,0,0
2,3671,2,16,10,2012,17,30,0
4,10667,9,17,10,2013,9,0,0
5,2894,2,16,11,2012,0,1,0
4,2869,10,28,1,2010,22,6,0
7,17603,3,30,7,2006,14,0,0
7,5948,3,23,3,2014,2,41,0
2,8825,1,21,1,2003,9,0,0
5,566,4,22,9,2006,8,35,0
6,1091,10,24,3,2007,15,57,0
4,277,10,12,1,2006,14,32,0
7,999,1,15,1,2012,1,0,0
5,1287,2,16,11,2012,21,30,0
5,2392,3,21,3,2008,10,10,0
2,4254,6,26,5,2009,7,0,0
4,27,5,18,10,2012,17,30,0
6,2300,3,12,7,2014,10,47,0
1,14166,8,21,7,2008,15,0,0
1,9813,5,28,11,2011,10,15,0
3,13715,4,9,7,2003,19,0,0
6,125,2,24,8,2013,21,35,0
2,291,4,10,6,2003,19,0,0
2,2839,4,11,11,2003,22,0,0
2,628,8,15,9,2009,1,25,0
7,2972,5,20,6,2010,1,4,0
7,1469,3,12,2,2012,6,30,0
3,11774,3,30,11,2005,18,0,0
1,601,9,20,12,2004,20,20,0
3,10903,3,16,4,2014,20,0,0
1,6074,2,21,7,2003,18,53,0
6,10649,8,15,1,2005,2,0,0
4,7361,9,3,10,2013,18,0,0
1,2400,10,4,8,2008,11,0,0
2,6036,1,18,2,2003,20,16,0
1,2706,10,3,3,2003,15,6,0
4,5262,10,30,12,2010,3,1,0
2,1213,4,9,1,2007,18,10,0
6,464,8,5,5,2012,14,0,0
2,1446,6,18,9,2007,18,0,0
1,7835,2,3,9,2012,9,7,0
6,12458,4,29,1,2005,18,0,0
7,18300,2,1,11,2009,22,13,0
2,2596,2,11,5,2004,22,30,0
3,14347,5,18,5,2005,8,30,0
5,408,2,15,6,2012,17,45,0
2,2272,9,11,11,2014,2,0,0
4,258,9,24,3,2011,7,10,0
4,3148,5,10,8,2006,21,30,0
2,1154,9,2,11,2010,18,15,0
2,6394,5,19,4,2005,21,0,0
6,3323,3,7,10,2006,16,12,0
1,1093,6,31,10,2011,18,30,0
4,363,2,7,2,2008,15,35,0
3,2862,10,21,4,2010,1,0,0
1,3131,10,24,7,2006,14,15,0
3,114,8,21,9,2011,19,20,0
3,11327,6,26,6,2013,19,0,0
2,6992,7,6,1,2015,9,15,0
2,2393,8,24,7,2007,19,0,0
7,2969,4,3,6,2012,21,50,0
2,552,4,14,4,2015,9,43,0
5,605,6,19,9,2014,7,0,0
6,4341,2,11,9,2010,20,0,0
5,6737,9,21,8,2009,16,58,0
4,3018,7,17,5,2012,20,30,0
2,88,2,5,9,2006,17,27,0
1,4943,7,15,9,2014,8,0,0
2,125,2,16,10,2007,8,0,0
5,4004,2,2,5,2008,17,0,0
5,3376,10,16,6,2006,23,30,0
4,359,10,28,5,2009,13,15,0
6,13718,3,23,8,2008,19,15,0
4,13349,2,10,12,2009,1,10,0
2,5402,8,28,6,2005,2,30,0
4,2041,10,24,1,2008,19,15,0
2,644,1,30,9,2014,19,0,0
5,36,2,16,11,2007,17,30,0
1,12953,7,28,10,2013,18,33,0
3,9441,1,1,11,2006,14,0,0
6,3782,9,13,8,2011,13,0,0
3,76,5,20,2,2013,17,0,0
7,125,2,29,6,2003,15,15,0
4,843,5,12,6,2014,17,53,0
1,3282,3,28,9,2009,0,1,0
2,12817,8,8,3,2005,12,0,0
5,5773,4,10,1,2014,20,31,0
7,15845,4,27,2,2011,21,19,0
3,2088,1,9,6,2004,9,0,0
2,18483,9,13,7,2010,23,0,0
4,9271,2,14,6,2012,18,0,0
4,125,2,25,8,2005,14,28,0
2,13575,9,19,2,2008,0,1,0
6,1056,2,23,9,2006,9,13,0
1,5545,5,8,8,2011,15,26,0
6,87,1,27,12,2008,9,30,0
3,7825,4,5,8,2009,5,31,0
6,2274,7,3,11,2007,17,38,0
6,11350,6,17,11,2007,8,50,0
5,10740,6,4,9,2009,22,43,0
1,413,1,23,6,2003,14,20,0
5,7825,4,23,9,2005,8,40,0
6,9417,8,31,7,2010,1,0,0
6,1722,2,4,11,2006,2,45,0
4,2706,10,16,5,2013,12,12,0
4,6862,8,14,11,2013,23,23,0
1,13431,3,12,7,2010,18,30,0
7,5971,4,18,5,2008,14,15,0
4,2512,1,17,4,2014,9,0,0
7,2041,10,25,9,2011,14,31,0
5,2982,2,7,8,2009,23,0,0
1,4990,5,17,3,2003,11,35,0
2,1937,4,3,8,2004,13,40,0
4,17463,6,30,4,2009,11,40,0
1,2341,5,1,9,2008,23,15,0
5,1136,4,18,9,2009,8,20,0
2,7382,3,30,9,2014,1,0,0
7,1335,6,9,3,2003,16,0,0
4,6243,5,19,2,2015,13,38,0
1,3326,8,1,10,2007,17,5,0
4,12289,9,15,7,2010,7,30,0
4,2159,10,6,8,2009,23,50,0
2,7126,2,23,2,2010,22,30,0
7,7031,1,4,7,2010,18,30,0
2,800,4,16,4,2013,13,37,0
6,36,2,27,12,2003,19,20,0
2,176,1,12,10,2004,12,45,0
6,338,1,27,2,2010,2,45,0
3,2428,5,2,5,2007,17,0,0
4,125,2,10,7,2014,19,7,0
5,7769,8,28,12,2012,9,55,0
7,3489,1,30,11,2008,17,15,0
5,16524,5,13,1,2006,13,38,0
6,4020,4,21,4,2007,1,0,0
2,4896,6,17,3,2015,22,0,0
3,7890,5,11,1,2006,19,15,0
4,16455,3,21,2,2013,20,50,0
3,5439,3,9,1,2008,16,5,0
3,568,4,5,2,2003,17,0,0
3,1479,6,1,4,2009,18,7,0
2,20863,9,24,7,2007,22,0,0
6,15865,9,21,8,2004,19,0,0
5,8869,8,18,4,2008,21,15,0
1,8594,3,3,10,2005,20,0,0
2,16649,9,24,7,2007,22,0,0
3,12102,2,9,2,2011,13,22,0
6,4759,8,30,10,2004,19,0,0
5,16062,7,28,1,2005,13,30,0
6,9215,5,12,7,2003,14,32,0
3,408,2,17,9,2003,13,35,0
4,4832,4,28,6,2012,23,0,0
2,213,4,10,12,2013,16,20,0
3,15034,9,1,5,2013,0,1,0
2,1091,10,27,10,2009,13,15,0
3,5428,4,13,12,2006,14,38,0
5,5206,5,9,3,2007,10,3,0
5,1496,5,12,12,2014,3,0,0
1,696,7,17,4,2006,18,0,0
1,2688,10,12,7,2010,0,17,0
5,3309,9,10,1,2003,19,0,0
6,363,2,4,12,2010,9,16,0
1,11335,1,3,8,2009,18,51,0
1,6704,8,3,9,2007,10,0,0
1,5727,9,9,7,2007,1,0,0
4,15419,9,2,11,2006,17,0,0
2,8362,6,28,6,2005,23,0,0
7,2028,7,4,11,2012,8,30,0
1,2909,2,24,5,2004,15,55,0
3,20722,7,2,4,2003,0,1,0
4,354,10,8,1,2004,18,10,0
7,196,5,25,1,2004,18,58,0
7,57,9,6,9,2009,23,3,0
1,2679,6,23,1,2006,14,35,0
1,550,3,29,5,2006,13,30,0
2,672,1,22,2,2005,11,51,0
5,2887,2,30,6,2006,13,39,0
7,9207,6,2,1,2011,12,0,0
5,2593,2,12,1,2007,17,0,0
1,235,4,8,12,2003,13,30,0
3,1061,4,30,11,2011,20,30,0
5,501,4,3,5,2013,9,20,0
5,5623,6,14,11,2003,12,0,0
2,4279,6,22,7,2014,9,0,0
7,8174,6,30,11,2008,13,0,0
2,9816,8,22,3,2011,8,30,0
1,22024,5,4,8,2003,6,10,0
2,2490,3,5,10,2010,7,15,0
2,28,4,26,6,2012,23,15,0
6,8246,1,15,12,2012,22,3,0
6,748,5,26,6,2004,1,45,0
6,627,3,3,11,2012,23,0,0
1,125,2,21,7,2014,13,10,0
3,471,9,18,3,2009,16,0,0
4,15758,5,23,7,2009,13,34,0
5,2588,1,10,8,2007,12,16,0
5,7692,3,8,4,2011,20,0,0
7,6483,1,27,7,2014,18,0,0
7,5689,8,3,5,2009,10,30,0
6,821,10,19,5,2012,9,15,0
2,5821,4,23,12,2014,19,33,0
2,5705,5,3,3,2015,15,55,0
7,1585,8,10,4,2011,21,55,0
6,18749,9,26,3,2011,18,30,0
7,1157,2,28,8,2011,17,45,0
3,3113,4,1,12,2010,5,55,0
1,2335,9,14,9,2009,15,0,0
4,3750,3,16,10,2014,17,0,0
6,12165,8,26,1,2013,21,30,0
4,10773,6,10,2,2011,22,0,0
7,1925,1,27,7,2008,1,6,0
5,3563,8,29,12,2006,17,0,0
3,12850,8,14,5,2014,5,30,0
6,23167,7,22,2,2003,22,30,0
2,9178,9,25,11,2014,16,0,0
6,9712,9,14,11,2009,21,0,0
5,870,4,14,7,2006,14,0,0
2,2544,4,29,4,2008,20,30,0
5,658,6,3,12,2010,12,0,0
2,5379,8,23,11,2004,16,0,0
5,7320,2,2,5,2014,15,10,0
1,8164,4,14,5,2007,12,0,0
4,2790,3,11,8,2005,5,50,0
4,6322,5,29,12,2005,15,58,0
4,125,2,1,6,2006,18,21,0
4,408,2,28,10,2004,14,40,0
7,1220,10,10,4,2011,7,30,0
4,3454,3,10,12,2009,21,1,0
6,232,4,7,2,2015,12,13,0
6,179,1,14,7,2007,20,20,0
1,3169,3,15,10,2012,20,0,0
3,2341,5,22,9,2010,0,1,0
5,1717,2,9,9,2011,22,12,0
4,538,8,9,9,2010,10,35,0
5,92,1,2,5,2014,17,0,0
7,9044,2,28,12,2003,2,30,0
3,456,1,10,12,2014,18,0,0
6,1285,5,13,8,2005,14,15,0
3,7935,8,5,3,2014,19,0,0
1,6446,7,28,4,2014,12,30,0
4,2336,6,4,4,2013,2,13,0
4,146,10,15,5,2014,11,57,0
3,1039,5,14,5,2003,19,5,0
2,8512,8,13,11,2007,14,30,0
6,2091,2,28,7,2007,2,0,0
4,1808,9,4,10,2012,14,15,0
1,1576,4,7,1,2008,7,36,0
3,125,2,17,5,2006,15,16,0
5,7590,4,4,4,2008,2,10,0
2,352,4,13,11,2007,17,30,0
4,9652,3,29,5,2014,5,34,0
1,6500,8,13,11,2006,6,55,0
5,10163,2,31,12,2010,19,0,0
6,96,10,29,12,2012,11,50,0
5,16088,1,21,9,2007,11,0,0
2,111,10,30,5,2006,16,0,0
6,485,2,20,9,2014,20,58,0
3,7243,1,7,7,2004,16,35,0
1,5708,4,25,11,2013,11,35,0
4,3988,1,3,4,2003,23,6,0
3,1769,3,4,9,2013,6,30,0
3,7581,7,13,10,2004,22,30,0
6,7044,10,13,2,2010,10,16,0
3,4305,2,28,11,2007,14,46,0
5,4930,1,16,5,2014,18,0,0
1,829,1,26,4,2004,21,0,0
4,5073,3,9,9,2010,8,58,0
7,858,8,17,12,2006,15,20,0
3,2140,2,16,11,2011,8,50,0
5,898,2,25,7,2014,23,30,0
7,4031,3,19,10,2003,11,0,0
1,7463,9,28,11,2005,0,1,0
5,1191,10,11,12,2009,9,50,0
6,8887,5,1,6,2013,0,1,0
3,5581,9,16,11,2011,21,0,0
2,6861,4,7,12,2004,3,25,0
1,125,2,9,7,2007,16,10,0
7,8159,3,26,9,2010,16,0,0
5,12060,3,20,2,2004,7,20,0
1,125,2,5,9,2011,12,0,0
7,1035,3,23,4,2006,1,30,0
1,3532,3,10,6,2013,15,50,0
7,22133,5,13,7,2003,18,45,0
6,5247,1,22,9,2012,20,30,0
7,1390,5,17,1,2010,21,10,0
4,408,2,17,4,2003,15,0,0
7,3532,3,25,4,2010,16,43,0
6,13,3,19,4,2014,2,6,0
5,2016,6,5,9,2008,13,0,0
5,18415,3,31,10,2008,15,0,0
3,7883,3,29,9,2004,22,0,0
1,907,6,31,8,2009,17,10,0
3,1292,2,30,4,2014,19,5,0
1,764,6,11,5,2015,1,0,0
5,7798,1,2,11,2007,14,30,0
3,644,1,30,5,2007,22,30,0
2,12280,4,4,2,2003,16,30,0
4,83,2,1,7,2010,3,55,0
6,3572,9,7,3,2009,4,0,0
4,2270,1,10,2,2011,20,12,0
2,1351,8,23,6,2009,22,15,0
2,5766,6,23,3,2010,5,0,0
3,2586,2,1,10,2003,22,45,0
5,8781,4,30,11,2012,19,0,0
7,1606,2,1,7,2012,0,1,0
1,5623,6,3,9,2007,0,1,0
2,10793,6,16,10,2012,10,0,0
3,2588,1,31,10,2007,23,0,0
5,486,3,17,11,2006,8,30,0
5,11586,6,18,4,2003,15,0,0
1,8724,6,18,2,2013,8,0,0
6,4705,5,29,11,2003,12,0,0
7,189,2,14,12,2008,18,0,0
1,1567,5,9,12,2013,17,25,0
6,8449,7,8,5,2010,19,21,0
7,8409,8,5,10,2014,20,0,0
5,3180,10,19,4,2013,19,0,0
6,4368,5,21,4,2012,20,15,0
2,6915,7,16,10,2007,9,10,0
4,125,2,9,2,2012,0,1,0
6,6156,1,24,9,2005,19,0,0
4,8990,2,19,5,2011,8,10,0
3,7694,5,26,5,2004,14,15,0
3,1223,5,21,1,2004,21,25,0
2,859,1,23,8,2005,16,0,0
5,1203,2,9,9,2011,11,0,0
5,908,10,3,6,2011,19,0,0
1,8516,9,27,6,2011,23,0,0
5,9029,9,14,6,2013,22,34,0
5,3672,3,3,4,2015,18,5,0
2,7483,8,14,4,2009,21,30,0
3,15964,4,11,11,2009,22,0,0
3,2395,2,5,4,2006,15,18,0
4,6406,2,7,2,2008,17,13,0
6,2159,10,2,5,2009,2,51,0
1,511,4,2,10,2006,16,23,0
2,13915,3,9,2,2010,11,0,0
6,6184,3,4,6,2011,16,0,0
4,424,1,20,9,2007,11,30,0
7,1586,5,23,4,2006,17,30,0
3,408,2,24,8,2005,16,52,0
6,29,5,2,7,2005,11,36,0
1,5107,10,2,10,2006,13,8,0
5,213,4,12,8,2011,17,52,0
6,5534,9,10,3,2007,16,0,0
5,13660,8,18,11,2011,0,1,0
3,9390,5,26,5,2004,11,50,0
4,6522,8,17,9,2009,10,30,0
7,2490,3,4,5,2008,22,25,0
1,8352,3,19,3,2007,2,0,0
2,8434,8,4,2,2003,11,16,0
2,407,10,27,6,2006,7,32,0
3,6292,2,18,2,2015,21,33,0
1,4652,5,8,12,2014,19,20,0
5,5971,4,12,8,2011,13,30,0
7,1263,2,29,6,2014,1,10,0
2,979,4,17,4,2012,6,15,0
5,125,2,6,8,2004,0,1,0
5,12331,3,1,12,2006,0,1,0
3,717,2,15,11,2006,18,0,0
4,5773,4,12,7,2012,18,22,0
1,12006,8,13,5,2013,17,0,0
4,408,2,27,12,2012,11,5,0
3,6483,1,28,7,2010,16,30,0
6,1287,2,4,6,2005,19,50,0
4,1080,8,17,5,2007,14,30,0
4,3852,5,2,4,2015,15,0,0
6,640,9,8,3,2003,15,0,0
3,9509,7,12,11,2014,1,0,0
2,1431,10,25,6,2013,1,45,0
4,5518,4,18,9,2014,19,26,0
4,3532,3,22,1,2004,17,30,0
4,1407,1,17,5,2012,12,54,0
6,2424,2,12,1,2013,23,52,0
7,3180,10,5,4,2015,2,0,0
4,765,3,4,11,2010,2,41,0
1,125,2,30,3,2009,0,1,0
4,2616,1,28,6,2007,11,0,0
3,7485,5,7,9,2005,9,5,0
5,6145,4,23,4,2010,22,35,0
6,5206,5,22,10,2005,21,15,0
6,4280,4,6,9,2008,18,0,0
5,55,2,11,2,2005,12,55,0
5,9378,5,14,11,2014,17,0,0
5,9916,7,1,11,2013,8,0,0
2,359,10,14,12,2010,17,22,0
6,1991,10,12,1,2008,19,11,0
1,8749,3,17,10,2005,16,20,0
5,7355,8,11,2,2005,18,54,0
5,58,10,20,5,2005,18,0,0
4,8454,3,25,8,2011,10,58,0
4,708,1,6,8,2009,14,0,0
5,328,10,3,10,2003,23,0,0
6,1963,7,13,12,2014,10,50,0
1,293,5,13,5,2013,0,16,0
2,1029,5,8,8,2006,7,30,0
5,17334,8,9,3,2012,23,45,0
5,13147,9,21,9,2012,11,0,0
6,1116,2,7,3,2009,19,0,0
6,2382,1,7,3,2015,0,35,0
1,501,4,2,5,2011,19,51,0
2,394,4,4,10,2005,9,30,0
3,16953,3,16,4,2003,6,48,0
7,1780,4,25,3,2007,18,29,0
4,11092,8,20,2,2003,4,48,0
5,1179,5,26,3,2010,20,0,0
3,125,2,14,10,2009,22,0,0
2,15315,3,20,7,2004,23,0,0
1,11016,8,25,7,2005,11,30,0
2,1409,6,31,5,2011,14,0,0
5,15687,5,19,4,2013,17,0,0
3,9824,7,3,3,2004,12,0,0
6,867,1,15,1,2005,18,45,0
5,872,2,22,10,2010,22,34,0
1,4435,3,30,8,2004,13,0,0
1,366,10,20,2,2012,22,23,0
4,8688,3,24,1,2008,17,0,0
5,4466,9,13,12,2013,0,1,0
7,1117,4,22,4,2012,8,41,0
2,8554,2,19,4,2011,20,20,0
2,2894,5,29,11,2005,22,0,0
3,839,6,21,1,2004,21,18,0
7,3075,4,14,3,2010,7,53,0
1,12409,3,2,4,2007,16,0,0
6,538,8,23,10,2010,0,15,0
7,12391,4,8,4,2012,16,50,0
1,2354,6,5,1,2004,14,0,0
2,1297,1,3,3,2015,20,30,0
4,6867,2,13,11,2003,10,15,0
5,11811,4,14,12,2012,1,35,0
1,6204,5,15,9,2014,22,29,0
1,2096,8,27,4,2015,18,56,0
4,2393,8,22,9,2005,15,48,0
2,5433,7,25,6,2013,18,0,0
6,123,8,14,1,2006,8,0,0
3,1490,7,5,8,2009,17,30,0
3,36,2,15,4,2009,11,46,0
4,114,8,28,6,2007,18,5,0
5,125,2,1,7,2005,0,1,0
4,220,4,17,6,2010,8,0,0
1,3283,6,29,4,2013,5,30,0
2,310,8,27,5,2003,21,0,0
6,979,4,16,10,2004,6,0,0
6,704,2,10,1,2009,2,32,0
1,4347,3,4,9,2006,0,1,0
4,1810,1,11,8,2005,13,56,0
2,3934,2,18,3,2003,7,0,0
4,4306,5,25,8,2005,16,0,0
1,3383,5,22,7,2013,17,30,0
3,105,5,1,4,2009,11,30,0
4,3461,2,1,6,2006,22,0,0
5,4906,5,8,9,2006,17,0,0
7,2911,10,11,9,2005,21,52,0
3,1792,2,19,2,2003,9,30,0
7,5543,9,9,4,2006,20,24,0
2,12227,3,16,9,2003,6,30,0
5,2016,6,29,5,2009,7,30,0
6,22041,7,17,4,2004,11,30,0
2,14588,2,17,8,2004,13,0,0
5,232,4,9,4,2010,13,40,0
6,13617,3,4,10,2008,19,30,0
6,771,1,23,9,2006,1,52,0
3,468,2,21,8,2013,19,48,0
7,19216,4,1,8,2010,3,0,0
3,1575,3,9,12,2009,20,0,0
4,11756,3,16,10,2003,17,39,0
2,10521,4,10,12,2013,21,16,0
7,125,2,19,10,2003,12,8,0
5,10060,8,21,4,2006,18,39,0
6,1656,4,22,3,2008,11,0,0
6,927,1,28,8,2010,11,57,0
3,1886,9,3,10,2007,8,30,0
3,6365,8,29,6,2011,10,27,0
2,4160,2,19,2,2008,6,50,0
2,28,4,8,1,2013,15,13,0
3,277,10,8,2,2006,18,0,0
7,9070,9,28,7,2013,14,54,0
3,6994,5,8,1,2003,12,0,0
3,93,7,3,9,2014,9,30,0
1,17546,9,14,6,2010,18,40,0
7,3600,1,24,8,2008,0,35,0
3,4121,9,29,10,2014,23,22,0
5,12881,9,10,8,2007,18,11,0
6,125,2,23,4,2011,13,5,0
2,485,2,16,3,2004,6,0,0
7,17603,3,2,11,2003,10,26,0
7,3191,4,29,7,2007,0,15,0
5,125,2,25,3,2005,12,0,0
4,12231,9,6,9,2007,12,7,0
7,5611,3,6,6,2010,0,1,0
1,14651,8,6,8,2007,22,25,0
3,4530,9,11,6,2003,18,0,0
5,5572,9,1,11,2013,15,30,0
5,7113,4,30,12,2005,5,36,0
6,1954,10,23,4,2005,23,9,0
5,93,7,17,11,2006,23,0,0
1,4990,5,24,5,2004,10,39,0
3,1470,1,6,2,2008,13,10,0
5,7192,8,27,6,2003,8,10,0
6,1296,2,27,3,2010,17,50,0
2,9508,8,6,1,2004,6,55,0
1,16523,3,7,1,2013,18,0,0
4,5570,2,30,5,2013,18,30,0
1,10459,8,14,6,2010,18,28,0
4,4214,10,15,11,2007,21,30,0
6,7323,3,29,11,2003,12,18,0
2,3714,7,17,2,2015,20,0,0
2,2341,5,3,4,2012,12,0,0
5,8468,9,9,4,2010,19,0,0
3,3854,4,17,10,2007,12,30,0
5,10602,1,19,5,2006,14,40,0
5,9132,8,22,4,2005,19,20,0
5,468,2,9,3,2012,8,39,0
6,2666,3,24,9,2011,7,0,0
5,7647,8,20,4,2012,19,0,0
5,6075,8,13,1,2006,19,59,0
5,1860,2,30,11,2012,16,30,0
6,1130,2,22,9,2012,22,55,0
7,5600,5,6,4,2003,2,30,0
6,63,1,15,6,2013,0,17,0
3,5988,1,29,11,2006,22,0,0
1,741,2,29,10,2007,21,12,0
1,765,3,19,1,2009,23,30,0
2,14410,8,19,8,2008,0,1,0
7,12918,7,30,5,2004,20,0,0
4,1076,5,3,10,2013,8,0,0
6,5611,3,17,10,2009,19,0,0
3,4487,3,6,10,2010,9,0,0
6,893,10,9,8,2003,0,27,0
5,10041,6,20,5,2005,9,28,0
6,3808,9,13,8,2011,9,30,0
4,501,4,24,7,2014,16,27,0
5,5469,1,16,4,2004,23,30,0
5,870,4,5,3,2004,14,10,0
6,2955,3,15,1,2005,16,0,0
4,11290,6,11,11,2004,1,26,0
6,11500,7,13,12,2008,0,39,0
3,64,4,27,6,2012,13,11,0
7,19969,9,16,1,2005,22,45,0
6,10766,7,26,12,2009,12,0,0
5,3836,6,4,6,2010,17,45,0
7,927,1,9,3,2014,20,0,0
3,2192,10,28,5,2008,17,30,0
7,323,9,4,6,2006,16,0,0
2,13488,4,17,9,2013,15,0,0
1,27,5,6,2,2006,14,54,0
3,1585,8,1,12,2010,16,20,0
4,14351,1,26,7,2007,7,30,0
7,3561,3,14,8,2005,0,30,0
5,2744,6,11,6,2004,18,0,0
5,3277,8,23,7,2004,9,0,0
2,7552,2,20,8,2013,10,50,0
5,213,4,12,1,2007,23,7,0
5,1967,3,28,11,2003,19,35,0
5,13894,9,11,3,2005,20,39,0
3,1279,5,18,4,2012,6,0,0
5,10025,7,18,5,2007,13,0,0
2,12360,7,16,10,2012,9,30,0
2,4880,2,8,3,2005,23,20,0
7,1677,2,8,8,2004,1,15,0
4,638,4,10,2,2011,18,0,0
3,1772,2,21,3,2012,10,7,0
5,6755,1,29,5,2009,20,18,0
7,5744,8,17,10,2004,20,28,0
5,7952,5,4,10,2013,21,0,0
2,1920,5,28,5,2013,18,0,0
6,957,2,19,9,2009,2,5,0
5,8073,8,22,8,2003,22,0,0
5,125,2,13,12,2013,2,25,0
1,17865,3,10,12,2007,17,30,0
4,4312,7,1,5,2008,0,1,0
5,548,10,17,4,2009,11,22,0
2,3295,4,22,8,2006,11,40,0
4,18097,5,27,5,2004,23,0,0
7,1309,5,13,1,2008,11,0,0
7,688,7,3,7,2005,13,0,0
4,528,10,3,11,2005,10,30,0
3,11486,9,7,3,2007,0,30,0
5,11037,5,8,8,2014,18,28,0
3,3404,3,15,9,2004,0,4,0
4,1567,5,8,3,2012,17,57,0
2,22363,5,8,6,2004,12,30,0
7,10036,9,19,4,2009,0,1,0
3,6253,1,1,10,2003,12,0,0
4,4815,3,25,2,2010,7,19,0
7,125,2,29,6,2008,12,30,0
4,6691,6,7,4,2005,22,0,0
5,7068,10,2,7,2010,9,7,0
4,5702,8,3,9,2009,12,21,0
5,1203,2,6,8,2004,15,30,0
1,8371,1,9,7,2007,18,0,0
3,8617,1,14,5,2008,17,15,0
3,125,2,2,4,2003,10,30,0
5,1387,5,21,9,2007,16,0,0
1,1255,6,7,12,2009,23,5,0
5,7508,7,30,12,2005,8,0,0
1,358,6,29,9,2014,13,51,0
6,1052,4,9,8,2014,19,26,0
7,13774,9,2,11,2003,18,0,0
2,2490,3,1,11,2011,22,30,0
1,1847,5,27,4,2015,15,24,0
4,232,4,3,5,2007,4,45,0
3,8209,8,6,8,2008,7,35,0
1,2024,1,21,1,2013,21,20,0
1,15702,9,3,2,2003,21,27,0
4,534,4,20,2,2003,17,26,0
4,2400,10,4,11,2010,13,15,0
4,6849,1,28,1,2010,14,45,0
2,3532,3,4,3,2008,23,28,0
1,8305,3,30,9,2013,7,0,0
1,1525,4,7,7,2014,21,28,0
2,20866,2,22,2,2005,1,0,0
2,7784,2,4,2,2014,20,0,0
3,13675,9,6,3,2013,18,0,0
4,6386,4,19,4,2007,22,0,0
6,277,10,10,1,2009,23,9,0
1,4558,2,19,3,2012,3,30,0
7,3010,1,6,4,2014,1,0,0
2,4874,3,21,8,2007,23,0,0
2,1991,10,8,3,2005,16,36,0
4,9073,4,27,11,2014,9,0,0
1,9527,8,23,1,2012,6,0,0
5,7196,3,21,3,2008,21,0,0
3,18537,5,28,4,2004,2,50,0
6,2842,10,10,3,2007,22,40,0
4,125,2,20,8,2009,11,5,0
4,16415,5,16,10,2003,13,0,0
4,1393,10,6,5,2010,17,0,0
1,8385,5,18,8,2008,12,0,0
2,4210,5,16,4,2013,14,10,0
1,3469,7,13,4,2009,9,15,0
6,2204,5,4,10,2003,10,15,0
2,6364,8,19,8,2003,17,30,0
6,10938,5,10,1,2004,1,44,0
7,8813,3,25,1,2009,13,40,0
2,2346,2,9,12,2014,18,0,0
6,4711,8,21,4,2007,20,54,0
5,11543,5,20,3,2009,8,0,0
6,1350,3,13,12,2014,0,30,0
6,538,8,8,5,2010,17,52,0
3,2393,8,14,11,2007,11,0,0
3,1284,4,22,8,2012,0,15,0
7,11382,7,5,10,2008,18,0,0
3,16311,8,20,3,2013,11,0,0
1,538,8,2,2,2015,13,31,0
5,501,4,28,1,2011,17,0,0
4,4581,9,26,1,2012,1,52,0
2,13495,9,10,1,2006,4,18,0
2,10426,5,9,1,2007,22,0,0
4,938,1,20,9,2007,23,0,0
2,1620,10,28,4,2009,21,50,0
1,6796,5,9,12,2013,9,0,0
5,610,2,23,9,2011,14,15,0
2,1347,8,8,8,2006,18,30,0
4,6847,3,6,9,2007,19,15,0
4,1216,4,4,9,2014,13,0,0
2,18770,4,22,3,2011,8,0,0
4,3376,10,26,1,2006,20,53,0
3,19588,3,30,5,2007,15,35,0
6,11492,8,24,9,2005,12,0,0
2,9337,3,13,11,2007,13,0,0
4,11100,8,30,6,2011,19,0,0
7,408,2,19,5,2013,6,0,0
5,4834,2,7,8,2009,23,19,0
6,125,2,14,6,2008,20,30,0
6,14754,4,22,4,2006,12,39,0
3,5123,9,17,5,2006,23,0,0
3,5498,5,29,4,2009,22,20,0
4,13167,4,11,8,2005,7,45,0
1,408,2,19,1,2009,19,27,0
5,232,4,11,1,2013,10,15,0
1,546,5,7,7,2003,0,10,0
5,530,8,1,5,2015,10,0,0
7,8909,5,29,1,2006,15,10,0
2,4281,9,23,12,2003,18,0,0
4,2765,5,7,9,2006,17,45,0
7,11670,6,23,3,2003,10,35,0
3,534,4,2,11,2011,16,0,0
3,1031,2,28,6,2006,23,0,0
1,522,2,7,7,2014,12,45,0
7,2080,2,19,9,2004,0,53,0
3,7249,4,9,1,2013,23,43,0
5,93,7,9,8,2013,19,0,0
