"day","address","location","date","month","year","hour","min","ARSON"
2,213,4,27,12,2011,11,27,0
3,125,2,19,9,2012,4,30,0
5,9640,2,7,8,2009,12,46,0
5,408,2,14,1,2005,19,30,0
2,2666,3,2,5,2006,9,30,0
6,501,4,21,3,2009,11,0,0
6,8065,6,10,1,2004,20,55,0
3,1447,9,28,12,2005,1,36,0
3,36,2,16,10,2013,1,5,0
6,1470,1,11,9,2010,17,5,0
1,11568,8,22,1,2007,0,1,0
1,7486,1,15,11,2010,21,45,0
6,6121,1,15,6,2013,7,0,0
2,1695,3,21,3,2006,12,45,0
4,7554,8,16,6,2011,21,35,0
5,2382,1,14,11,2003,17,48,0
2,83,2,17,3,2015,9,30,0
2,1830,7,12,1,2010,17,45,0
5,3944,7,26,12,2014,8,0,0
1,504,4,27,4,2009,23,21,0
7,22159,9,21,9,2003,16,26,0
2,2400,10,23,7,2013,22,2,0
4,3376,10,4,9,2003,18,53,0
3,15525,8,20,8,2003,22,0,0
3,2720,10,26,12,2007,17,50,0
4,7121,8,9,9,2010,19,0,0
1,3595,1,11,6,2007,16,20,0
1,1056,2,1,4,2013,12,28,0
2,11104,9,15,5,2012,0,1,0
1,21785,10,26,5,2003,14,10,0
1,643,4,10,6,2013,15,43,0
2,3370,1,26,6,2012,14,0,0
6,17348,1,13,11,2004,21,30,0
4,1445,1,19,5,2005,18,30,0
2,3708,4,16,5,2006,11,40,0
6,272,8,9,2,2013,0,40,0
1,385,3,23,6,2008,18,7,0
5,3072,2,31,10,2008,13,0,0
5,1507,10,19,11,2010,21,30,0
2,1781,3,4,4,2006,17,30,0
2,334,9,21,2,2006,0,1,0
7,20179,4,29,6,2003,22,30,0
2,1383,7,8,2,2011,13,0,0
5,10885,4,15,7,2011,12,0,0
5,7812,7,4,6,2010,12,45,0
4,15441,8,21,8,2003,8,54,0
3,8437,2,18,8,2004,9,0,0
3,6813,4,29,10,2008,14,17,0
4,6566,3,18,10,2012,0,50,0
6,22857,8,4,10,2003,1,0,0
2,408,2,18,2,2003,11,45,0
2,5262,10,26,11,2013,4,2,0
5,9642,5,17,10,2003,15,30,0
1,7565,3,19,1,2015,21,0,0
7,1924,1,21,9,2014,19,53,0
5,456,1,14,6,2013,23,40,0
2,125,2,20,4,2010,10,10,0
1,213,4,10,11,2008,16,19,0
5,318,6,22,2,2013,19,59,0
1,5230,2,10,12,2012,9,18,0
2,3394,5,1,5,2012,13,0,0
7,12948,4,14,6,2009,7,47,0
4,359,10,10,3,2011,11,0,0
3,1399,10,9,3,2011,23,5,0
3,213,4,19,3,2008,2,45,0
5,101,4,25,8,2006,18,30,0
1,4205,7,8,6,2009,2,55,0
3,8298,1,17,9,2003,13,0,0
3,5235,1,16,4,2014,18,0,0
1,1445,1,1,10,2012,17,0,0
3,5941,4,13,10,2004,21,46,0
6,125,2,3,10,2009,18,30,0
4,6062,7,6,9,2007,21,35,0
5,1351,8,8,2,2013,13,45,0
3,408,2,1,11,2006,15,52,0
1,7049,5,2,2,2015,21,30,0
3,6327,7,4,9,2013,23,0,0
5,125,2,2,12,2005,15,30,0
4,6149,5,10,1,2013,20,45,0
7,5451,5,26,1,2003,20,33,0
3,6783,5,14,10,2009,16,38,0
4,469,9,20,3,2008,21,0,0
4,125,2,1,10,2009,0,1,0
5,979,4,2,10,2009,8,45,0
5,8611,3,16,11,2012,22,0,0
6,644,1,24,2,2007,1,0,0
5,1653,3,7,9,2007,10,36,0
3,2152,3,21,1,2015,19,0,0
3,1915,5,5,9,2007,19,30,0
4,11586,6,2,11,2006,21,0,0
3,19253,5,22,7,2009,22,0,0
5,772,10,2,4,2004,22,24,0
3,3033,3,18,3,2015,14,0,0
1,6072,3,22,8,2011,19,0,0
1,3318,9,13,4,2015,0,8,0
5,2382,1,6,5,2011,17,5,0
7,3174,7,1,11,2009,12,0,0
6,8518,1,26,7,2008,0,1,0
7,3618,2,13,2,2005,5,0,0
2,177,10,13,11,2012,18,54,0
4,2989,5,13,6,2013,19,0,0
3,2445,2,19,10,2011,22,45,0
3,2467,6,1,5,2013,8,2,0
4,5216,1,7,2,2008,12,10,0
5,10652,3,6,10,2006,11,50,0
6,125,2,5,10,2013,3,50,0
3,3717,6,12,11,2003,23,0,0
4,242,10,23,8,2007,18,30,0
3,3647,1,21,8,2013,19,30,0
4,1281,2,17,4,2003,4,45,0
2,7015,8,7,12,2004,12,59,0
2,895,2,9,12,2003,20,48,0
5,3089,5,30,6,2006,17,0,0
6,10840,5,10,8,2013,14,41,0
4,1443,5,22,8,2013,17,47,0
1,4364,1,31,10,2011,7,0,0
3,3078,9,18,3,2015,17,0,0
4,7039,1,29,10,2009,19,25,0
6,6656,3,7,2,2015,15,0,0
1,4022,5,28,9,2009,21,0,0
3,5510,9,15,12,2010,16,0,0
5,14709,9,29,10,2004,15,50,0
5,2265,4,1,6,2012,18,45,0
1,3205,1,13,4,2015,21,45,0
6,2126,4,21,10,2006,19,41,0
6,138,10,23,2,2013,11,8,0
3,511,4,18,3,2009,10,24,0
5,10084,3,1,12,2006,17,0,0
5,2258,8,13,1,2006,10,0,0
5,1296,2,30,5,2008,17,30,0
5,8436,2,11,8,2006,16,0,0
7,9297,7,27,1,2008,6,51,0
2,7079,4,25,7,2006,14,0,0
5,2080,2,21,10,2005,11,30,0
6,570,4,27,12,2008,22,56,0
4,7536,6,10,3,2005,13,0,0
2,5573,1,3,2,2004,15,22,0
4,2781,5,24,6,2004,13,0,0
7,8789,5,27,12,2009,14,30,0
2,4174,3,17,2,2004,16,30,0
2,953,1,24,1,2006,15,25,0
6,717,2,8,2,2014,10,30,0
5,6585,1,26,6,2009,21,0,0
3,1056,2,28,5,2014,0,44,0
5,125,2,29,6,2007,13,37,0
1,648,2,23,6,2014,8,30,0
7,3517,5,3,10,2004,22,25,0
4,3688,10,7,4,2011,4,10,0
2,393,9,22,7,2008,19,0,0
1,772,10,1,3,2004,4,36,0
3,125,2,19,9,2012,17,30,0
6,307,3,4,5,2013,2,12,0
6,742,3,12,2,2005,22,30,0
5,11334,7,26,12,2008,1,41,0
3,890,5,14,5,2014,18,0,0
7,326,2,4,11,2007,12,15,0
5,6386,4,13,1,2006,12,50,0
6,125,2,30,7,2011,13,55,0
1,2483,1,22,11,2004,12,0,0
6,1732,3,10,1,2004,21,30,0
3,7598,3,22,8,2012,19,16,0
2,138,10,18,9,2012,6,7,0
7,5948,3,22,2,2015,2,30,0
4,1415,4,22,3,2007,19,0,0
5,15702,9,14,1,2011,18,0,0
2,5268,3,9,12,2014,20,0,0
6,272,8,2,10,2004,17,0,0
5,1786,8,22,2,2008,13,25,0
7,530,8,8,10,2006,18,0,0
7,4160,2,15,12,2013,2,30,0
3,2862,10,8,8,2012,22,0,0
4,1580,10,21,2,2008,20,40,0
5,4563,3,29,1,2010,22,0,0
4,16691,8,18,5,2006,14,40,0
4,4383,2,31,5,2007,0,35,0
7,2962,8,5,4,2009,15,35,0
5,5145,8,4,11,2011,15,44,0
7,20605,7,24,2,2008,18,46,0
5,4225,1,11,2,2005,10,38,0
2,303,8,13,5,2008,14,20,0
2,9399,5,7,8,2012,13,30,0
4,4251,7,15,5,2014,18,0,0
4,8715,9,13,12,2007,18,0,0
4,7632,7,4,9,2014,0,1,0
7,5782,5,25,1,2004,0,40,0
5,3343,6,16,10,2009,19,0,0
1,144,4,4,2,2013,18,30,0
2,17875,5,2,10,2007,20,30,0
6,13490,9,28,6,2003,8,0,0
4,7165,1,8,2,2007,16,0,0
1,5352,9,7,2,2011,8,20,0
1,4136,1,30,5,2005,12,35,0
5,408,2,21,10,2011,19,40,0
5,1586,5,22,8,2014,15,0,0
7,16701,9,17,7,2005,1,30,0
1,125,2,10,5,2004,0,1,0
4,4886,6,5,5,2011,9,4,0
1,425,5,12,11,2012,6,0,0
4,6706,9,25,1,2007,19,0,0
7,6683,3,12,12,2004,3,0,0
5,647,5,15,12,2006,17,0,0
5,9640,2,13,6,2008,10,55,0
5,11576,1,9,9,2005,23,0,0
5,1606,2,30,7,2010,17,54,0
7,1213,4,18,5,2014,10,21,0
5,125,2,3,4,2015,15,15,0
6,10009,5,4,10,2003,12,0,0
5,1837,2,18,5,2012,21,10,0
7,20091,9,10,9,2006,20,51,0
5,6053,1,9,4,2010,23,25,0
6,3658,9,2,5,2009,12,50,0
2,6665,1,26,7,2011,22,35,0
6,358,6,14,7,2007,17,25,0
7,1682,8,6,5,2007,0,25,0
4,2046,2,18,3,2004,0,1,0
1,11300,9,4,4,2011,21,30,0
3,771,1,20,4,2011,22,0,0
3,460,5,3,5,2006,12,0,0
6,1760,10,26,7,2008,22,7,0
5,6706,9,3,5,2013,8,0,0
6,9573,9,25,8,2007,23,50,0
6,10397,9,17,12,2005,1,0,0
1,278,8,29,9,2003,21,47,0
1,4166,1,29,3,2004,13,0,0
4,4884,3,26,7,2007,21,45,0
5,501,4,12,2,2010,20,30,0
7,96,10,4,11,2007,1,30,0
3,63,1,14,5,2003,9,20,0
2,704,2,6,9,2005,10,12,0
4,21908,5,16,9,2004,17,0,0
6,3381,1,25,1,2003,15,0,0
2,4388,10,9,8,2005,21,0,0
1,300,5,10,5,2004,14,18,0
7,11682,5,8,5,2011,22,52,0
3,2719,4,18,4,2007,21,0,0
6,1556,5,13,8,2011,13,30,0
7,5237,9,5,10,2008,22,0,0
1,3630,10,28,5,2007,12,21,0
2,1153,4,21,7,2009,18,56,0
4,4478,4,9,2,2006,22,54,0
1,9547,5,3,4,2006,10,41,0
4,7853,1,8,1,2015,19,25,0
4,10209,5,11,7,2013,1,30,0
4,14316,8,12,12,2013,20,0,0
3,259,5,14,6,2006,0,15,0
1,4209,2,18,9,2006,9,0,0
2,468,2,20,1,2009,10,35,0
1,554,10,27,10,2014,15,30,0
2,77,10,25,12,2012,13,1,0
3,3795,7,17,9,2014,16,30,0
4,5784,9,28,7,2005,17,2,0
2,1682,8,21,8,2012,12,22,0
4,756,3,19,5,2011,8,45,0
6,1107,2,7,8,2004,12,45,0
5,7039,5,11,7,2003,20,59,0
3,2596,2,13,11,2013,15,30,0
3,1816,2,25,8,2010,18,0,0
2,9847,4,28,9,2004,16,41,0
6,1654,8,22,4,2006,1,10,0
1,7492,9,21,1,2013,10,15,0
4,22064,8,2,9,2004,23,0,0
1,125,2,11,7,2011,8,0,0
7,7392,6,24,3,2013,21,30,0
3,2186,8,10,8,2011,20,0,0
3,1091,10,3,5,2006,20,30,0
6,17693,9,29,5,2004,12,0,0
4,4745,8,19,3,2015,12,0,0
3,2862,10,9,1,2008,14,15,0
5,11488,7,8,8,2014,17,0,0
4,15599,9,25,7,2013,9,30,0
6,13777,4,26,2,2011,15,12,0
5,548,10,5,10,2007,23,0,0
6,5107,10,9,8,2008,7,51,0
7,8663,8,28,6,2009,18,0,0
2,1252,2,25,11,2014,18,55,0
4,83,2,13,6,2013,6,44,0
7,11423,6,10,8,2014,15,0,0
3,10755,6,9,7,2014,18,0,0
7,2119,10,2,11,2008,7,45,0
1,5825,7,10,11,2008,14,0,0
3,21128,9,18,10,2006,0,19,0
4,3202,7,17,9,2009,17,0,0
3,1153,4,3,9,2014,11,12,0
5,2192,10,12,8,2011,15,8,0
6,15682,5,9,8,2003,13,11,0
1,11146,3,1,9,2014,1,0,0
2,1470,1,21,2,2012,10,36,0
5,2904,2,18,4,2008,12,55,0
7,7599,6,27,3,2005,18,20,0
6,46,2,13,12,2014,15,51,0
7,7721,7,5,11,2006,21,0,0
7,14773,3,9,2,2003,7,30,0
2,18761,9,18,3,2003,18,30,0
5,1004,1,26,12,2014,19,40,0
1,5745,5,24,12,2007,0,1,0
6,1004,1,27,8,2005,8,30,0
4,10201,3,24,8,2006,0,1,0
6,2977,4,17,5,2003,21,0,0
6,511,4,11,1,2003,2,15,0
2,7079,4,21,1,2014,15,0,0
6,8735,1,23,2,2013,16,50,0
5,13179,2,25,1,2013,20,45,0
7,1961,3,27,7,2003,17,0,0
3,872,2,22,12,2004,15,31,0
7,9491,2,9,5,2010,0,1,0
7,1525,4,16,12,2012,21,0,0
5,349,2,4,6,2010,6,0,0
7,469,9,5,10,2008,2,38,0
4,18,10,10,6,2004,13,0,0
2,6229,3,20,9,2005,14,1,0
2,7433,3,15,9,2009,7,54,0
3,1345,1,30,4,2014,18,20,0
3,744,10,5,10,2005,5,59,0
6,2609,2,21,5,2005,2,0,0
7,14717,6,5,4,2009,18,13,0
2,1431,10,4,2,2003,7,0,0
5,1728,2,2,7,2010,21,40,0
7,4801,5,27,1,2013,19,0,0
4,3867,6,31,5,2012,7,30,0
6,14182,8,11,1,2014,8,19,0
3,7470,8,9,2,2011,18,0,0
4,3808,9,19,8,2004,21,25,0
4,3149,1,11,2,2010,9,0,0
5,4140,10,15,6,2007,19,12,0
1,2334,5,17,4,2006,13,17,0
6,13979,6,2,12,2006,12,0,0
7,3816,2,11,2,2007,23,2,0
3,1921,4,1,6,2005,0,1,0
6,242,10,1,5,2004,21,45,0
4,15530,1,4,10,2012,6,30,0
7,2391,2,22,2,2004,1,59,0
2,1927,1,15,5,2007,16,40,0
6,15871,3,14,8,2010,21,0,0
6,10999,7,5,5,2007,14,5,0
5,2904,2,19,5,2006,21,38,0
4,2534,4,26,6,2003,18,40,0
7,13066,9,12,9,2010,18,0,0
4,3665,4,12,11,2009,6,30,0
7,10023,7,21,4,2013,17,0,0
2,2911,10,20,9,2005,10,47,0
4,4090,1,30,4,2009,18,11,0
4,1102,1,5,10,2006,0,1,0
5,3533,1,5,9,2014,4,2,0
1,2290,1,28,6,2010,10,0,0
3,158,2,29,4,2009,21,15,0
4,8903,9,25,2,2010,20,0,0
2,2262,2,9,1,2007,15,0,0
3,2944,2,24,11,2004,11,28,0
4,22,10,24,8,2006,23,15,0
6,3396,10,1,12,2012,19,56,0
4,5784,9,20,3,2014,20,34,0
2,714,2,30,11,2010,16,0,0
4,1351,8,3,5,2007,9,30,0
6,2626,1,18,12,2010,10,55,0
7,2122,7,27,7,2008,16,0,0
2,2119,10,28,9,2004,21,1,0
2,1599,6,13,12,2005,17,0,0
3,7021,8,13,6,2007,16,0,0
1,6690,4,20,2,2012,11,28,0
7,3721,8,14,6,2009,19,0,0
5,1091,10,1,10,2004,0,1,0
2,3532,3,3,5,2005,7,30,0
6,2398,2,21,2,2015,1,56,0
7,3664,4,14,7,2013,6,0,0
2,4389,6,14,6,2005,12,0,0
4,18769,7,13,12,2007,10,0,0
2,779,2,12,11,2013,23,40,0
7,93,7,13,12,2009,15,0,0
6,4993,5,10,9,2011,10,0,0
1,1303,2,16,2,2004,13,30,0
1,6867,2,5,1,2004,11,50,0
1,8225,9,15,10,2012,21,40,0
2,7485,5,30,9,2014,19,0,0
6,2341,5,26,7,2003,20,10,0
3,10099,3,24,8,2005,23,6,0
1,4841,9,2,5,2011,23,25,0
5,816,2,7,2,2003,19,5,0
2,5807,7,13,5,2014,13,33,0
3,7626,2,28,5,2014,0,32,0
2,3551,2,21,1,2003,10,45,0
7,1083,1,1,6,2014,1,44,0
7,20207,9,19,11,2006,21,30,0
4,4609,9,21,9,2006,19,56,0
5,772,10,30,4,2004,17,0,0
4,3638,2,29,12,2011,22,30,0
7,2299,8,9,5,2010,17,16,0
7,8086,9,31,5,2009,22,30,0
3,125,2,26,12,2012,10,55,0
5,4974,3,18,9,2009,19,30,0
2,6285,3,12,5,2009,12,8,0
3,654,1,8,7,2009,13,45,0
2,4729,1,21,8,2007,21,0,0
4,125,2,5,3,2015,11,0,0
4,851,3,10,1,2008,12,45,0
2,1302,2,7,2,2012,18,0,0
4,2533,5,24,2,2011,0,1,0
5,1841,8,17,10,2008,22,0,0
5,125,2,30,6,2006,0,1,0
1,14389,6,7,8,2006,17,11,0
1,4533,2,12,11,2012,12,0,0
5,1153,4,19,9,2008,13,15,0
4,216,6,17,11,2011,20,9,0
5,6230,5,30,11,2012,16,0,0
6,12104,5,2,11,2013,4,30,0
7,7320,2,19,5,2013,15,0,0
3,13026,6,22,12,2004,13,0,0
6,7503,5,23,4,2011,0,20,0
4,518,10,17,5,2012,0,54,0
4,4052,4,22,9,2005,9,50,0
6,7543,7,13,6,2009,9,0,0
1,5064,3,16,3,2015,16,14,0
3,19228,4,27,12,2006,22,0,0
3,3488,4,20,8,2008,1,20,0
1,4967,8,27,6,2005,10,30,0
2,4087,4,19,8,2014,12,0,0
7,64,4,21,5,2006,15,3,0
3,4656,8,5,9,2007,14,0,0
3,16026,3,7,9,2005,14,58,0
7,1890,9,13,6,2004,2,40,0
7,1192,9,22,5,2011,16,40,0
5,4680,6,19,9,2003,12,15,0
4,2121,9,2,9,2004,16,0,0
3,5802,5,14,10,2009,9,15,0
5,102,10,28,12,2007,14,44,0
1,4535,1,27,6,2011,2,45,0
1,1991,10,1,11,2010,14,37,0
1,1091,10,5,8,2013,6,10,0
3,5099,6,5,3,2014,20,0,0
3,442,2,23,1,2008,20,22,0
5,12104,5,14,12,2012,4,0,0
5,10666,3,3,10,2008,20,0,0
1,1566,5,25,1,2010,1,30,0
4,3750,3,22,7,2004,11,0,0
2,19561,7,22,12,2009,8,24,0
6,6637,6,3,11,2012,10,10,0
2,704,2,29,11,2005,9,45,0
3,2267,2,19,5,2010,20,0,0
7,200,2,25,9,2005,17,0,0
1,4530,9,8,8,2005,10,0,0
4,2382,1,7,3,2013,17,0,0
2,6371,9,17,2,2015,21,0,0
6,2654,1,14,12,2013,1,0,0
6,2398,2,6,9,2003,22,20,0
6,88,2,21,2,2004,17,40,0
3,12840,9,14,5,2014,17,53,0
1,2821,2,26,6,2006,23,51,0
4,1548,5,30,4,2015,16,0,0
7,8923,2,13,8,2006,11,0,0
3,9640,2,5,9,2007,4,12,0
6,4136,1,12,12,2009,23,0,0
7,1253,4,28,12,2003,16,45,0
3,1692,6,20,4,2011,12,46,0
6,2811,1,10,1,2015,13,0,0
4,2575,9,14,12,2006,7,40,0
7,13036,3,26,8,2012,10,21,0
2,8687,4,16,3,2004,0,1,0
2,552,4,15,4,2014,14,0,0
5,13723,9,20,5,2005,20,57,0
5,2345,3,7,9,2012,19,58,0
3,2838,2,21,3,2007,20,8,0
3,6403,3,1,11,2006,3,0,0
5,5562,9,15,7,2005,23,30,0
3,15415,4,20,2,2008,16,24,0
4,358,6,22,3,2012,13,39,0
2,1290,1,26,11,2013,14,30,0
7,157,5,1,6,2003,1,40,0
6,542,2,19,5,2007,19,26,0
3,550,3,6,4,2011,10,30,0
6,2346,2,24,1,2015,9,30,0
3,990,5,28,7,2010,0,27,0
5,4257,5,10,12,2004,19,0,0
7,2273,6,26,8,2007,22,42,0
6,8574,1,2,11,2013,2,0,0
5,6737,9,4,9,2009,11,0,0
3,1196,2,3,5,2006,13,5,0
7,14851,9,31,10,2004,15,0,0
1,1224,1,14,4,2014,1,40,0
6,2812,8,28,11,2009,12,0,0
7,125,2,26,9,2010,20,52,0
1,269,1,13,6,2011,12,0,0
2,6783,5,3,4,2007,18,0,0
4,9563,6,3,4,2003,23,0,0
6,21598,9,7,5,2005,17,18,0
4,157,10,6,9,2012,14,3,0
6,13901,8,11,12,2004,23,0,0
1,28,4,8,2,2010,1,50,0
7,7172,1,2,11,2014,14,55,0
4,6137,4,1,4,2004,10,52,0
4,6504,3,9,1,2014,17,57,0
2,213,4,8,8,2006,17,47,0
2,83,2,1,6,2010,20,1,0
1,11129,7,16,5,2005,18,0,0
6,6819,2,21,3,2009,21,0,0
6,125,2,8,10,2005,22,30,0
6,631,2,19,10,2013,13,0,0
2,2830,3,12,11,2013,16,53,0
7,347,8,19,6,2011,0,30,0
7,781,8,29,8,2010,18,35,0
2,1809,10,13,11,2012,9,30,0
3,1054,3,21,3,2012,1,35,0
2,9722,7,26,6,2012,18,0,0
4,1124,8,9,8,2007,12,0,0
3,254,5,20,2,2008,8,28,0
1,455,2,7,12,2009,11,0,0
1,6646,8,16,8,2004,0,1,0
1,6811,3,27,4,2009,22,54,0
2,3270,7,23,8,2011,17,9,0
3,3630,10,7,1,2009,12,47,0
5,230,1,3,6,2005,23,0,0
6,695,4,1,11,2014,23,10,0
1,1399,10,22,2,2010,7,5,0
2,1586,5,16,9,2008,4,35,0
4,98,4,16,5,2013,21,59,0
5,3340,4,30,11,2012,1,45,0
6,326,2,11,1,2014,18,30,0
7,144,4,16,6,2013,11,45,0
5,324,1,13,7,2012,17,45,0
5,3742,8,6,2,2015,4,55,0
4,1722,2,25,12,2003,12,30,0
1,585,6,11,5,2015,19,0,0
5,5956,8,4,9,2009,22,40,0
1,1722,2,29,9,2008,15,0,0
3,7068,10,4,9,2013,17,55,0
1,7291,6,25,1,2010,7,0,0
6,3600,1,11,2,2006,1,45,0
1,1303,2,22,7,2013,7,8,0
5,8178,3,7,4,2006,14,2,0
2,2583,2,18,8,2009,0,20,0
3,2398,2,29,10,2014,16,9,0
4,5060,4,8,1,2004,15,30,0
1,10557,8,26,12,2011,16,10,0
2,468,2,10,6,2008,20,35,0
4,2839,4,5,3,2015,15,10,0
6,8405,9,22,4,2006,16,35,0
3,1024,1,11,1,2006,20,45,0
1,6572,9,12,11,2007,15,0,0
6,5014,4,10,4,2010,18,11,0
6,693,2,12,3,2005,20,30,0
4,8373,8,2,9,2004,22,0,0
4,823,2,20,5,2010,23,40,0
4,6153,2,4,11,2010,0,1,0
7,3957,8,11,2,2007,19,30,0
7,125,2,1,7,2007,3,0,0
6,10277,9,19,11,2011,21,0,0
1,4858,1,25,11,2013,12,49,0
3,13178,9,13,7,2005,15,0,0
1,1587,2,31,3,2014,7,0,0
7,213,4,22,5,2005,13,1,0
4,2696,4,26,12,2013,13,0,0
1,354,10,6,1,2003,22,45,0
5,908,10,2,5,2008,17,0,0
1,12808,6,15,9,2008,19,0,0
5,2270,1,20,4,2007,23,3,0
2,2382,1,18,3,2008,5,30,0
4,501,4,12,12,2013,1,34,0
6,1880,2,7,4,2007,2,9,0
7,13905,4,16,11,2008,15,25,0
5,821,10,5,9,2008,19,17,0
6,8717,5,3,4,2004,13,30,0
2,1760,10,14,9,2004,10,44,0
5,10182,6,7,2,2003,22,0,0
3,3742,8,13,7,2011,17,15,0
1,408,2,5,3,2007,13,30,0
5,1566,1,25,6,2004,6,15,0
1,1056,2,8,12,2003,16,0,0
2,5280,4,19,4,2011,23,0,0
2,744,10,11,11,2003,14,45,0
7,343,4,26,8,2007,0,1,0
6,551,5,19,4,2003,4,54,0
3,8994,5,20,8,2014,5,26,0
1,11804,1,15,9,2008,18,0,0
1,8727,2,13,9,2004,14,0,0
2,1280,4,26,12,2006,16,10,0
1,8937,1,28,4,2014,23,25,0
7,21818,6,16,5,2004,14,30,0
7,63,1,2,12,2012,15,15,0
4,744,10,6,2,2014,19,54,0
4,366,10,6,10,2005,8,0,0
7,1690,2,20,10,2013,14,0,0
4,9591,2,26,6,2003,22,0,0
3,1314,2,16,4,2008,1,52,0
2,2848,2,27,11,2012,18,30,0
1,2488,1,21,7,2008,4,7,0
4,7062,8,22,1,2015,23,0,0
6,1984,9,26,2,2011,19,39,0
1,14054,1,8,1,2007,3,5,0
7,7695,2,10,2,2013,11,15,0
3,83,2,18,5,2005,8,4,0
7,6915,7,23,9,2007,0,45,0
3,189,2,30,5,2012,22,50,0
3,8094,9,8,8,2007,9,45,0
4,2463,2,25,6,2009,13,5,0
1,4502,1,20,8,2012,15,45,0
1,1145,4,18,4,2011,22,0,0
3,323,9,15,10,2014,19,5,0
2,356,3,21,1,2003,14,0,0
2,1097,7,8,2,2005,19,50,0
4,3438,9,21,4,2005,4,0,0
4,5069,3,10,6,2004,14,22,0
4,5035,7,6,9,2007,16,0,0
6,408,2,29,1,2011,12,55,0
4,7424,3,29,10,2009,20,0,0
6,4471,3,17,5,2008,8,25,0
6,744,10,3,11,2012,23,18,0
7,10458,7,29,1,2006,15,0,0
7,4371,3,16,6,2013,15,10,0
3,2747,5,24,7,2013,10,0,0
7,5490,8,19,10,2008,9,52,0
6,10917,5,13,11,2004,19,0,0
5,736,4,10,2,2012,15,13,0
1,3132,10,22,1,2007,16,15,0
3,14268,5,11,6,2003,20,0,0
4,4006,9,8,9,2005,14,56,0
4,765,3,25,12,2003,22,55,0
2,9293,3,29,4,2008,22,55,0
2,7697,2,3,2,2009,17,15,0
5,2300,3,16,11,2007,20,51,0
1,1895,3,6,8,2007,3,0,0
3,11354,8,1,10,2008,10,25,0
2,3709,6,24,6,2003,0,1,0
2,386,2,20,8,2013,18,20,0
5,21,5,13,6,2003,8,12,0
4,5444,10,23,12,2004,23,30,0
7,125,2,15,7,2007,13,19,0
7,359,10,28,12,2014,16,30,0
7,230,1,5,4,2015,10,30,0
4,3131,10,29,6,2006,21,0,0
7,548,10,28,3,2010,20,54,0
3,8050,3,30,10,2013,21,43,0
4,14641,7,16,10,2008,18,0,0
6,1236,4,9,2,2013,2,6,0
2,2271,10,8,7,2014,19,39,0
2,1913,5,5,10,2010,7,38,0
1,137,8,12,7,2010,19,45,0
6,504,4,21,2,2009,20,20,0
4,354,10,20,9,2007,17,50,0
4,5491,3,20,3,2003,14,30,0
1,1165,8,15,5,2006,15,0,0
3,4455,7,23,3,2005,17,0,0
6,125,2,9,8,2003,18,0,0
7,2343,9,19,4,2015,11,0,0
2,5229,9,1,4,2014,10,0,0
5,5986,3,19,10,2012,13,50,0
6,648,2,11,2,2006,0,15,0
5,223,10,7,8,2009,7,4,0
7,442,2,23,2,2014,15,44,0
6,13566,9,10,3,2012,12,4,0
6,3897,3,18,5,2013,1,50,0
7,7918,9,28,6,2009,13,0,0
2,501,4,8,3,2011,9,40,0
1,11740,2,21,2,2005,12,20,0
4,5092,4,6,3,2014,21,15,0
7,7753,3,18,11,2012,13,40,0
4,83,2,23,9,2010,9,45,0
4,2262,2,20,9,2012,17,30,0
4,15605,7,2,6,2011,17,21,0
1,5829,3,29,3,2004,21,54,0
7,5195,2,19,9,2004,0,1,0
5,6214,1,4,11,2011,18,0,0
2,924,5,9,1,2007,14,4,0
5,9492,7,15,6,2012,0,1,0
4,501,4,11,7,2013,15,45,0
3,3530,5,9,7,2008,10,37,0
6,11844,8,5,4,2014,22,49,0
7,2319,3,19,4,2015,14,30,0
3,156,2,28,4,2004,11,39,0
1,12071,7,3,2,2003,20,0,0
2,7693,8,28,6,2005,22,0,0
7,20344,4,8,10,2006,17,30,0
6,2802,5,21,2,2004,10,30,0
7,359,10,18,12,2011,22,0,0
3,2839,4,13,7,2011,7,15,0
1,2546,1,26,6,2006,12,0,0
6,125,2,14,6,2014,20,14,0
2,8490,3,13,4,2004,20,6,0
6,20687,9,12,3,2005,19,0,0
3,619,8,15,4,2009,20,2,0
5,1573,2,21,3,2014,22,0,0
5,3538,1,24,1,2003,10,30,0
5,19122,9,10,7,2009,2,45,0
7,355,2,5,6,2005,13,0,0
5,13159,2,15,12,2006,0,5,0
7,6585,1,17,6,2012,11,0,0
2,934,1,9,7,2013,10,0,0
3,3454,3,28,4,2004,0,1,0
4,7197,7,13,6,2013,21,0,0
7,908,10,28,2,2010,21,25,0
3,2222,1,14,5,2008,13,9,0
3,5317,8,16,5,2012,10,20,0
2,11882,9,2,11,2010,2,0,0
1,2862,10,16,2,2015,8,32,0
7,14558,4,20,5,2012,1,0,0
5,366,10,18,4,2008,17,24,0
5,16674,8,17,11,2006,15,30,0
5,11638,3,7,10,2005,20,0,0
4,1220,10,14,12,2006,10,0,0
4,772,10,20,8,2009,22,40,0
3,125,2,6,9,2006,11,40,0
2,710,8,20,1,2009,19,35,0
4,7059,6,19,5,2011,8,15,0
1,927,1,29,4,2013,21,25,0
2,12018,7,1,11,2005,13,0,0
4,4599,1,7,8,2014,15,0,0
2,4983,4,19,2,2013,14,30,0
6,4598,4,5,5,2007,4,24,0
3,4676,4,3,10,2012,23,30,0
1,2041,10,16,8,2004,23,1,0
