"day","address","location","date","month","year","hour","min","DRIVINGUNDERTHEINFLUENCE"
1,554,10,24,11,2008,7,12,0
1,15148,9,7,1,2008,20,0,0
1,1588,9,26,11,2007,19,0,0
3,8367,8,24,12,2014,5,45,0
1,1526,7,26,12,2011,0,57,0
2,280,3,8,2,2011,13,0,0
5,7249,4,3,10,2014,19,54,0
1,1827,2,24,11,2003,17,0,0
6,5652,4,21,2,2004,11,15,0
4,419,5,5,2,2015,15,35,0
5,8887,5,11,2,2005,12,0,0
5,1284,4,4,11,2011,3,35,0
1,323,9,24,12,2012,14,0,0
2,2862,10,21,1,2014,4,23,0
2,363,2,30,9,2008,21,20,0
2,2881,5,22,1,2013,13,40,0
1,1803,8,24,1,2011,11,11,0
4,12661,9,5,3,2009,9,30,0
2,468,2,11,1,2011,19,0,0
2,10997,8,25,1,2005,3,20,0
4,817,2,29,6,2006,15,30,0
2,2718,6,14,6,2005,20,0,0
6,12927,1,7,2,2009,14,0,0
1,125,2,16,3,2009,17,10,0
2,680,3,17,5,2005,19,30,0
1,8178,3,12,12,2005,13,30,0
4,10061,5,9,8,2007,17,20,0
3,1792,2,27,11,2013,22,0,0
5,58,10,15,1,2010,12,20,0
5,1795,7,2,11,2012,19,35,0
7,5801,1,13,2,2011,7,0,0
4,310,8,7,10,2010,20,30,0
1,6617,2,20,2,2006,16,48,0
2,1533,5,17,5,2005,7,0,0
3,4758,1,13,7,2011,10,10,0
5,4577,4,1,5,2009,16,14,0
5,1317,9,12,8,2005,17,30,0
6,6148,6,29,6,2013,23,12,0
3,507,5,7,1,2015,10,0,0
4,2132,2,29,6,2006,23,0,0
3,155,2,22,2,2012,2,2,0
6,14557,5,27,1,2007,8,0,0
1,12545,3,2,8,2004,22,45,0
7,2226,5,7,10,2007,16,0,0
2,7625,4,24,1,2006,0,31,0
3,125,2,15,10,2014,9,0,0
5,83,2,5,3,2004,12,40,0
1,5986,3,11,12,2006,23,55,0
5,2357,4,9,2,2007,23,30,0
6,83,2,8,5,2010,17,56,0
5,1300,6,13,7,2007,0,1,0
3,2639,5,7,2,2007,14,50,0
3,817,2,23,3,2011,22,0,0
1,3406,1,30,3,2015,12,0,0
3,18302,3,23,7,2003,1,18,0
3,11040,7,1,12,2010,20,55,0
5,1722,2,3,5,2013,17,0,0
5,9503,8,4,6,2010,8,0,0
3,887,7,4,3,2015,13,50,0
2,1736,5,6,2,2007,16,6,0
7,305,9,10,8,2003,13,0,0
3,4741,5,1,6,2011,10,20,0
3,3389,5,14,12,2011,9,30,0
3,159,6,22,2,2006,12,0,0
4,232,4,14,7,2011,16,30,0
6,8954,4,3,5,2008,11,0,0
7,1918,1,27,1,2008,2,0,0
3,2077,4,30,10,2013,22,0,0
5,872,2,2,12,2005,19,56,0
5,4020,4,23,1,2009,19,0,0
2,823,2,1,6,2010,14,25,0
2,14255,9,8,2,2011,17,57,0
7,2842,10,6,5,2007,12,3,0
3,125,2,13,6,2012,21,15,0
6,361,2,19,4,2003,17,0,0
4,2848,2,9,12,2004,12,0,0
4,2314,1,30,10,2014,10,0,0
4,823,2,29,11,2012,8,24,0
4,13212,5,1,7,2010,8,0,0
6,2994,6,21,3,2015,0,50,0
7,7184,9,18,7,2010,7,10,0
4,4110,2,1,10,2009,12,0,0
4,22160,8,9,1,2003,22,45,0
2,10923,4,9,12,2003,19,0,0
6,8044,9,8,8,2009,12,0,0
4,15632,5,15,11,2012,7,50,0
5,2270,1,16,12,2011,13,45,0
5,177,10,16,11,2012,9,55,0
7,12785,9,29,6,2008,11,13,0
1,1090,4,31,10,2011,21,40,0
4,1116,2,28,10,2004,13,37,0
6,191,3,27,3,2010,2,20,0
6,13613,2,9,8,2003,11,0,0
7,3038,1,25,9,2005,20,30,0
5,21130,9,28,7,2006,23,30,0
5,5009,8,9,8,2013,20,0,0
4,5842,4,17,4,2003,16,20,0
4,18973,8,15,7,2010,15,5,0
5,83,2,9,8,2013,8,20,0
7,10882,5,7,9,2014,23,15,0
6,4675,1,20,4,2013,1,23,0
2,1091,10,5,4,2005,10,25,0
3,3286,1,11,7,2012,1,45,0
3,17138,3,19,2,2003,15,30,0
7,657,8,3,12,2006,20,15,0
3,241,2,25,6,2003,9,45,0
6,22,10,23,8,2014,10,20,0
1,4362,5,25,6,2012,18,0,0
3,1012,4,28,5,2008,17,18,0
3,542,2,29,10,2014,18,50,0
7,13088,7,12,2,2006,14,7,0
3,5280,4,10,8,2005,22,0,0
1,139,2,30,5,2005,13,30,0
5,435,10,14,11,2003,11,10,0
7,1373,1,14,12,2014,15,47,0
5,10417,7,3,10,2014,18,22,0
6,3109,4,8,3,2014,7,30,0
5,3120,7,22,10,2010,13,0,0
7,1091,10,4,12,2005,20,7,0
4,4121,9,12,6,2003,23,15,0
1,11086,8,16,9,2013,18,30,0
5,156,2,10,12,2004,7,30,0
2,1103,5,27,11,2007,11,45,0
6,16556,7,3,12,2011,1,0,0
6,15157,9,29,11,2008,23,30,0
6,2266,1,15,12,2012,21,59,0
7,1529,6,24,8,2003,21,0,0
4,895,2,2,5,2013,8,30,0
6,8387,2,22,3,2014,6,0,0
3,97,2,19,2,2014,16,18,0
1,976,4,8,12,2003,16,36,0
4,2016,6,6,3,2014,18,39,0
5,1224,1,11,2,2011,23,42,0
1,12162,5,10,11,2008,19,30,0
1,16338,9,21,3,2005,11,0,0
3,326,2,12,5,2004,13,0,0
3,1708,8,12,11,2014,10,30,0
6,13685,3,4,10,2003,16,0,0
3,2274,7,23,7,2003,20,30,0
5,4111,10,23,1,2004,18,45,0
5,3434,1,19,10,2012,20,0,0
5,9119,7,10,2,2012,12,30,0
7,5971,4,5,6,2011,8,30,0
4,2904,2,27,1,2011,8,9,0
2,6667,8,2,10,2012,1,0,0
5,125,2,3,6,2011,14,46,0
3,3560,4,3,5,2006,8,17,0
5,1690,2,23,9,2011,22,20,0
5,125,2,2,11,2012,22,30,0
6,3617,1,26,2,2011,22,0,0
6,549,4,19,4,2003,15,25,0
6,6410,9,26,2,2005,14,20,0
3,8187,8,30,11,2005,2,0,0
4,70,10,2,10,2003,15,30,0
4,8570,3,28,12,2006,16,55,0
6,1041,5,3,10,2009,0,1,0
3,2889,10,23,7,2008,1,40,0
1,5827,3,26,6,2006,10,30,0
6,7387,3,4,9,2004,17,7,0
2,408,2,16,11,2010,18,5,0
7,2316,7,19,4,2015,15,0,0
5,7276,2,4,6,2010,19,0,0
1,18377,8,19,9,2011,18,35,0
3,125,2,20,8,2003,14,50,0
2,6554,8,5,10,2010,0,1,0
4,4140,10,20,10,2011,0,30,0
5,2398,2,18,9,2009,19,0,0
5,5784,9,5,9,2014,23,7,0
7,1150,2,5,4,2015,13,5,0
6,12415,6,1,11,2003,2,0,0
6,8944,6,20,10,2012,21,36,0
2,14430,9,10,12,2013,16,0,0
2,76,5,11,1,2005,17,42,0
7,36,2,13,7,2008,17,27,0
5,13447,4,15,7,2005,1,0,0
1,4086,1,9,11,2009,19,52,0
5,534,4,3,6,2011,14,50,0
5,713,4,8,2,2013,9,25,0
7,2891,5,5,5,2013,21,18,0
3,501,4,7,7,2004,15,57,0
1,7492,9,15,10,2012,18,5,0
2,15681,4,29,5,2007,22,45,0
7,904,5,14,12,2014,16,0,0
4,2271,10,29,11,2012,16,48,0
5,4714,2,14,1,2005,17,0,0
5,1160,1,23,1,2004,9,0,0
2,6066,1,2,9,2003,13,30,0
5,5083,3,12,12,2008,20,30,0
6,2265,4,8,5,2010,16,30,0
6,1284,4,29,11,2008,19,0,0
4,8314,4,25,12,2014,1,15,0
5,272,8,11,7,2003,12,20,0
3,15213,7,5,9,2012,9,15,0
3,3326,8,14,4,2004,22,5,0
3,14948,4,20,4,2011,0,57,0
6,2825,6,29,11,2014,5,0,0
7,2080,2,5,6,2005,0,1,0
3,9438,4,29,5,2013,11,30,0
2,5403,5,4,3,2014,6,32,0
4,1979,4,21,9,2006,8,24,0
2,10250,3,10,7,2007,11,30,0
7,9627,7,22,4,2012,8,0,0
7,1121,10,22,2,2009,17,45,0
6,8150,2,11,1,2003,7,0,0
5,1255,6,11,12,2009,16,9,0
3,455,2,29,4,2015,15,50,0
5,8954,4,24,3,2006,23,50,0
3,1649,9,30,11,2011,16,31,0
6,9514,4,10,4,2010,13,18,0
1,10220,9,4,8,2003,6,40,0
2,364,2,5,10,2010,20,45,0
5,13447,4,22,9,2006,9,50,0
4,6748,8,28,7,2005,16,0,0
7,13662,4,1,7,2012,14,0,0
6,4510,5,23,8,2003,10,8,0
2,533,2,10,11,2009,20,30,0
6,2103,7,16,12,2006,9,0,0
5,5650,5,7,2,2003,9,55,0
2,359,10,2,9,2003,1,30,0
3,468,2,30,6,2010,19,15,0
3,1760,10,5,8,2009,2,35,0
1,148,5,1,4,2013,18,0,0
1,3892,2,20,2,2006,3,0,0
7,2331,8,9,3,2008,22,0,0
5,5162,5,8,2,2008,16,28,0
6,4136,1,14,8,2010,23,42,0
7,1214,10,1,7,2012,1,30,0
5,5414,2,15,1,2010,23,15,0
1,1606,2,30,5,2005,9,55,0
1,6538,5,24,12,2007,21,0,0
6,3406,1,13,8,2005,19,45,0
5,16150,3,29,6,2007,1,45,0
2,2257,1,15,11,2005,10,9,0
5,8483,1,18,11,2011,22,4,0
6,125,2,15,12,2012,16,30,0
3,4807,5,18,4,2007,9,30,0
5,1895,3,30,10,2009,7,30,0
5,2919,9,4,4,2003,18,30,0
5,4140,10,7,9,2012,16,0,0
7,1882,4,6,10,2013,12,0,0
1,3787,5,14,11,2005,12,0,0
2,12971,3,9,3,2010,8,30,0
3,4734,8,14,10,2009,13,0,0
3,3720,9,21,8,2013,19,30,0
7,1235,5,30,11,2014,23,30,0
4,672,1,27,11,2003,9,0,0
1,595,7,16,8,2004,20,25,0
3,21840,2,12,5,2004,19,40,0
5,549,4,28,5,2004,1,54,0
5,11417,7,3,6,2005,22,13,0
6,13472,4,2,5,2009,16,47,0
1,7691,5,14,6,2010,8,0,0
1,980,10,30,3,2009,12,35,0
5,12141,7,30,7,2010,15,30,0
5,8116,1,3,5,2013,0,1,0
3,4169,3,13,1,2010,17,3,0
1,939,5,17,3,2014,1,0,0
1,6088,3,27,10,2014,0,1,0
3,9487,1,30,5,2007,14,30,0
7,16839,9,6,5,2007,15,40,0
6,10895,5,17,6,2006,10,0,0
6,1224,1,9,4,2011,2,12,0
1,3611,3,11,10,2004,13,53,0
4,11378,9,7,8,2014,12,0,0
5,8672,8,23,3,2012,12,31,0
3,5572,9,4,3,2015,19,36,0
2,213,4,20,9,2005,14,10,0
4,2811,1,16,4,2009,17,0,0
4,3793,4,22,9,2005,21,45,0
5,18611,8,20,5,2011,8,0,0
5,2097,3,1,6,2007,8,15,0
2,232,4,11,1,2011,15,58,0
7,1378,6,5,10,2014,10,0,0
3,2811,1,16,5,2007,15,55,0
5,3382,6,30,11,2012,20,1,0
5,2743,1,21,10,2005,10,0,0
3,10874,8,28,11,2007,22,28,0
2,8930,5,27,12,2011,4,42,0
5,1255,6,21,3,2014,16,0,0
4,2010,5,8,9,2005,12,0,0
3,2706,10,9,1,2008,14,1,0
1,3003,9,25,5,2009,11,14,0
5,1214,10,28,1,2011,21,17,0
1,232,4,14,11,2011,17,38,0
1,6212,4,11,7,2005,20,20,0
1,5305,7,28,4,2014,16,20,0
5,2382,1,28,12,2012,13,0,0
6,13562,7,23,2,2008,9,0,0
6,9560,4,10,2,2007,0,1,0
6,1431,10,28,6,2008,14,6,0
6,77,10,26,2,2005,13,0,0
4,17031,1,3,11,2011,15,0,0
1,4609,9,30,8,2004,23,40,0
1,9205,8,6,3,2006,10,0,0
2,408,2,18,9,2012,19,0,0
2,4425,8,27,5,2008,20,29,0
7,28,4,11,3,2007,6,25,0
1,7327,5,28,11,2005,14,0,0
3,10448,5,1,10,2008,16,45,0
2,3226,6,17,2,2009,0,1,0
6,8893,8,3,5,2014,2,0,0
4,3647,1,4,5,2006,10,51,0
4,2617,1,15,12,2005,14,10,0
3,14424,9,27,12,2006,23,0,0
4,7952,5,1,4,2004,12,0,0
7,4471,3,4,6,2006,13,18,0
6,14581,4,16,10,2004,17,0,0
5,1765,6,13,6,2003,17,7,0
2,1553,4,19,8,2014,1,0,0
7,6451,3,26,8,2012,18,36,0
3,7851,5,26,5,2004,10,59,0
5,196,5,6,8,2004,23,59,0
4,82,4,27,7,2006,21,9,0
3,1245,10,26,11,2008,19,0,0
2,7397,4,23,6,2009,5,0,0
5,406,4,5,10,2012,21,20,0
2,3467,2,3,8,2004,2,24,0
7,7243,1,25,7,2004,8,0,0
7,584,4,26,2,2006,8,32,0
6,6722,1,22,3,2003,22,0,0
3,3332,2,10,12,2008,18,15,0
2,7110,2,12,7,2005,17,0,0
5,15259,1,6,9,2013,2,5,0
5,9875,7,11,7,2003,19,0,0
5,2670,2,18,11,2011,11,40,0
3,11332,5,7,1,2009,17,50,0
2,1091,10,11,5,2004,16,0,0
4,23159,8,6,2,2003,17,0,0
5,9158,1,15,1,2010,11,15,0
5,73,7,16,5,2008,11,30,0
4,7312,4,11,12,2008,16,35,0
3,8607,9,1,6,2011,19,0,0
5,5973,9,19,4,2013,19,45,0
1,3343,6,1,9,2014,18,20,0
6,10403,1,13,7,2013,17,0,0
1,59,2,6,1,2014,18,30,0
2,4156,4,13,7,2010,15,0,0
1,12563,4,4,3,2013,22,30,0
1,772,10,5,1,2009,7,38,0
3,3611,3,23,2,2011,12,56,0
1,2259,2,23,1,2012,18,15,0
6,5241,5,7,3,2015,21,45,0
4,359,10,17,5,2007,17,10,0
4,5943,9,25,12,2003,23,40,0
4,382,4,26,7,2012,19,0,0
5,5401,3,18,10,2013,7,45,0
3,1755,10,18,2,2015,8,26,0
3,1721,2,11,7,2012,9,30,0
1,4016,4,6,12,2004,20,30,0
3,408,2,18,5,2011,17,10,0
6,11138,5,20,10,2007,13,55,0
2,3568,3,9,2,2010,12,0,0
4,2862,10,17,4,2008,22,50,0
2,775,5,27,5,2008,15,45,0
7,442,2,10,8,2003,10,45,0
6,10014,2,24,3,2012,22,5,0
5,46,2,2,12,2011,20,19,0
6,6792,8,20,10,2012,11,0,0
5,125,2,19,5,2006,7,40,0
7,9640,2,22,5,2005,20,55,0
7,3567,6,13,8,2006,16,0,0
6,872,2,13,2,2010,19,16,0
2,5384,5,30,4,2013,8,30,0
1,1091,10,10,1,2011,23,34,0
6,36,2,3,5,2008,14,7,0
6,12475,6,7,5,2005,2,14,0
1,3834,2,27,12,2010,11,30,0
2,2050,4,18,9,2012,1,52,0
5,4337,2,2,11,2012,18,10,0
3,6704,8,1,4,2009,11,30,0
5,1745,8,25,7,2003,17,0,0
5,870,4,21,8,2009,19,5,0
3,1004,1,21,7,2004,0,33,0
5,1223,5,17,10,2014,21,30,0
4,9929,7,12,1,2006,12,0,0
3,355,2,16,4,2014,15,40,0
3,6935,7,14,5,2003,21,30,0
4,5978,6,19,8,2004,1,6,0
4,2869,10,3,5,2012,23,0,0
4,5616,2,10,7,2003,18,30,0
2,3624,1,14,10,2014,16,3,0
7,3221,9,2,7,2006,20,30,0
3,1565,5,7,3,2012,15,50,0
4,2062,5,22,1,2015,18,0,0
2,125,2,24,7,2007,16,0,0
3,235,4,14,11,2012,4,25,0
7,3906,5,21,10,2007,18,0,0
3,12453,3,14,12,2011,10,9,0
7,7487,9,28,12,2014,21,0,0
3,8379,3,24,11,2004,13,48,0
5,5122,4,25,3,2005,2,15,0
2,2922,1,15,10,2013,15,0,0
2,5948,3,8,12,2009,9,30,0
6,11175,9,23,8,2014,23,30,0
5,3618,2,31,10,2003,19,0,0
6,77,10,5,10,2013,22,30,0
3,9441,1,1,11,2006,14,0,0
3,330,5,10,7,2013,18,0,0
4,2869,10,13,11,2014,0,34,0
3,1876,8,25,6,2008,1,0,0
5,5709,1,1,7,2011,0,1,0
5,459,8,3,10,2003,19,9,0
1,7994,7,28,4,2014,22,22,0
4,716,5,18,9,2014,19,50,0
4,9132,8,17,9,2009,19,45,0
3,83,2,18,2,2015,15,50,0
4,7064,4,7,4,2005,9,0,0
2,8341,5,28,6,2011,16,15,0
1,4858,1,19,9,2011,7,30,0
2,8024,8,15,5,2012,0,1,0
2,1816,2,5,9,2006,14,20,0
6,8771,2,18,6,2005,8,38,0
3,15022,4,12,12,2007,12,0,0
2,9315,3,6,4,2010,23,27,0
6,1884,3,25,1,2014,17,23,0
6,5378,5,3,11,2007,0,15,0
5,821,10,16,11,2007,15,50,0
3,456,1,7,1,2015,19,15,0
3,13824,3,19,2,2014,11,53,0
3,158,2,2,6,2010,21,35,0
4,6113,5,21,4,2011,21,30,0
2,3691,6,26,7,2005,0,1,0
2,1214,10,27,4,2004,8,29,0
5,102,10,26,8,2011,21,50,0
3,20574,2,9,1,2008,10,26,0
3,4952,5,10,8,2005,4,50,0
2,4095,7,18,2,2003,15,0,0
7,44,6,31,12,2006,23,53,0
7,1181,2,7,4,2013,18,18,0
1,551,5,13,6,2011,22,30,0
3,528,10,18,4,2007,19,14,0
4,83,2,11,11,2004,0,10,0
2,1667,3,2,9,2014,14,0,0
6,146,10,30,5,2009,17,25,0
3,1169,5,30,5,2012,22,30,0
3,122,4,24,1,2007,18,0,0
3,124,5,16,11,2005,9,0,0
2,1712,6,26,5,2009,21,0,0
1,189,2,27,10,2008,19,30,0
2,2904,2,26,1,2010,20,14,0
4,8570,3,26,1,2006,20,30,0
1,3131,10,7,12,2009,16,20,0
5,2875,9,23,1,2009,8,0,0
4,13975,9,16,9,2004,22,0,0
6,6778,6,13,8,2005,13,0,0
2,13848,9,24,6,2008,19,0,0
5,10266,2,8,3,2013,16,52,0
6,6184,3,26,7,2008,0,1,0
1,3205,1,4,8,2008,15,0,0
1,5373,5,17,4,2006,9,30,0
7,125,2,4,6,2006,13,55,0
5,13535,3,4,11,2005,9,0,0
2,310,8,15,9,2009,19,0,0
1,4140,10,22,12,2003,19,35,0
1,363,2,12,11,2012,9,0,0
5,12437,3,19,10,2012,21,30,0
6,1232,5,2,5,2015,0,8,0
7,10684,5,21,5,2006,18,0,0
7,2267,2,27,7,2008,19,20,0
3,4593,2,13,6,2012,17,45,0
7,6294,1,25,3,2012,17,45,0
7,657,8,4,5,2014,6,43,0
7,6917,4,29,11,2009,0,1,0
3,3376,10,17,3,2004,20,0,0
1,324,1,16,5,2011,11,35,0
1,12861,8,9,12,2013,13,45,0
3,14065,4,10,2,2010,12,16,0
1,3022,2,14,10,2013,17,45,0
2,3991,8,3,8,2004,13,30,0
4,22159,9,30,10,2003,10,50,0
6,21760,1,9,8,2003,12,0,0
1,21424,3,28,11,2005,21,30,0
7,4752,5,14,12,2008,23,45,0
1,3144,5,5,3,2007,12,0,0
6,28,4,30,10,2004,14,30,0
6,5164,4,10,2,2007,17,42,0
5,2911,10,23,3,2007,21,32,0
4,408,2,27,1,2011,22,31,0
5,14741,8,28,6,2013,21,30,0
5,3017,2,19,9,2014,23,20,0
4,1245,10,31,5,2007,21,25,0
4,9977,2,13,5,2004,19,30,0
2,144,4,30,9,2014,17,0,0
7,6062,7,27,12,2009,16,23,0
4,125,2,7,10,2010,22,0,0
5,5369,7,4,5,2007,0,1,0
1,7435,1,4,3,2013,18,0,0
2,12705,1,15,11,2005,17,20,0
5,1194,5,23,1,2015,23,32,0
6,176,1,5,4,2003,14,0,0
3,3376,10,27,12,2006,23,35,0
1,5113,8,12,10,2009,17,50,0
4,8056,5,2,5,2013,11,45,0
5,4952,5,24,9,2010,23,25,0
7,11594,3,16,7,2006,18,0,0
4,2396,1,31,10,2013,21,30,0
5,9655,9,10,7,2009,19,25,0
6,12412,8,14,6,2014,15,15,0
7,1950,2,25,3,2012,13,0,0
7,138,10,27,1,2013,16,56,0
1,4831,2,21,1,2008,2,43,0
3,4086,1,15,9,2004,9,0,0
7,6136,5,7,5,2006,23,0,0
6,9036,1,3,11,2007,2,30,0
7,6769,7,14,2,2010,16,30,0
1,9858,5,30,9,2013,1,0,0
3,7485,5,19,3,2008,11,41,0
4,8734,1,18,9,2014,16,43,0
1,4726,10,22,8,2011,20,30,0
2,11628,9,5,8,2014,9,45,0
5,6384,2,3,5,2013,17,0,0
6,3725,10,18,4,2009,11,25,0
6,509,5,26,8,2006,10,28,0
1,14936,3,14,10,2013,19,0,0
6,1133,7,6,10,2007,17,34,0
7,11444,7,4,10,2009,0,9,0
5,11430,1,14,12,2007,23,30,0
6,5313,1,1,12,2007,8,22,0
6,38,10,15,11,2003,20,26,0
1,1519,1,12,5,2008,0,1,0
2,3329,10,26,12,2006,13,33,0
6,2467,6,16,7,2011,16,7,0
7,3308,4,3,12,2006,23,7,0
5,4492,1,29,12,2006,0,1,0
1,125,2,21,1,2008,20,0,0
6,4726,10,23,8,2014,16,0,0
1,216,6,5,3,2012,16,45,0
1,4944,7,9,12,2013,7,45,0
1,1960,4,26,5,2008,10,50,0
1,213,4,31,3,2008,1,32,0
5,1786,8,2,12,2011,15,10,0
7,277,10,7,10,2012,20,0,0
1,213,4,3,10,2011,21,25,0
2,3773,3,14,5,2013,15,0,0
6,1003,9,22,2,2003,18,0,0
2,1661,7,26,10,2004,15,23,0
1,3714,7,10,12,2012,14,30,0
3,8973,1,14,12,2005,17,45,0
4,6442,6,18,5,2006,8,15,0
5,903,1,8,8,2014,12,23,0
5,1291,1,31,5,2013,17,0,0
3,3275,2,6,3,2013,23,30,0
4,7954,5,30,6,2005,12,20,0
1,3396,10,3,5,2010,9,30,0
6,1352,4,31,5,2008,20,30,0
2,1528,2,10,6,2003,15,0,0
2,452,5,12,5,2015,10,15,0
2,16035,7,14,5,2013,13,30,0
4,6890,4,25,7,2013,20,10,0
4,11580,7,21,8,2008,16,45,0
3,1261,9,9,6,2004,21,12,0
3,5365,3,28,12,2005,11,0,0
5,908,10,14,12,2007,14,48,0
7,478,1,16,1,2011,1,40,0
7,2688,10,6,5,2007,16,16,0
3,7269,1,1,10,2014,8,30,0
5,5906,3,26,6,2009,17,22,0
7,14238,7,24,2,2013,19,30,0
7,4386,8,21,3,2004,22,0,0
2,1419,2,19,8,2014,9,58,0
2,20678,4,3,8,2004,18,30,0
5,930,8,23,3,2012,18,30,0
6,784,2,13,1,2007,12,10,0
5,5900,7,3,10,2014,17,16,0
2,390,5,10,11,2009,10,30,0
4,2119,10,11,6,2009,16,0,0
6,3425,9,1,6,2013,18,1,0
4,21785,10,20,2,2003,12,30,0
1,2814,4,22,7,2013,2,37,0
6,926,4,13,8,2005,17,0,0
3,478,1,15,4,2009,19,0,0
1,28,4,21,2,2011,23,20,0
4,4567,5,1,11,2012,14,0,0
5,3550,4,27,6,2003,2,23,0
2,11087,1,2,9,2014,17,18,0
5,528,10,25,7,2003,9,30,0
3,4369,5,1,10,2008,20,0,0
3,1223,5,18,2,2004,19,40,0
5,408,2,25,2,2011,18,28,0
1,408,2,3,9,2007,18,0,0
2,6909,9,1,5,2007,22,44,0
2,840,5,28,10,2003,19,0,0
6,3183,2,22,5,2010,21,41,0
1,203,2,10,11,2003,19,30,0
2,365,1,10,1,2006,15,50,0
1,559,6,19,3,2007,11,41,0
4,413,1,25,3,2010,2,40,0
1,6307,9,11,11,2013,5,0,0
7,15658,4,14,7,2013,13,0,0
1,548,10,9,12,2013,2,30,0
2,36,2,9,6,2009,16,30,0
3,92,1,28,11,2007,21,30,0
1,125,2,24,6,2013,17,30,0
5,4635,2,20,3,2015,7,0,0
5,10733,6,23,3,2007,16,51,0
6,3116,1,8,4,2006,18,15,0
3,5994,5,2,11,2011,5,31,0
6,656,9,2,6,2007,21,0,0
6,499,2,1,5,2004,0,1,0
3,10446,8,11,6,2003,0,1,0
5,13069,6,25,7,2008,18,0,0
2,3856,4,25,5,2004,11,36,0
3,3517,5,1,4,2009,4,43,0
1,346,1,9,7,2007,17,46,0
2,2259,2,25,6,2013,18,5,0
3,7329,9,28,11,2007,15,30,0
3,990,1,12,6,2013,18,30,0
7,3287,2,4,5,2008,11,20,0
6,2826,2,19,10,2013,0,42,0
2,3287,2,29,5,2007,12,45,0
5,125,2,22,8,2008,21,30,0
6,628,8,23,2,2008,12,31,0
5,5121,5,12,2,2010,17,0,0
5,17854,5,10,7,2009,7,0,0
4,22054,2,11,12,2003,19,10,0
4,2144,10,11,11,2004,20,0,0
2,7047,1,28,6,2005,12,15,0
3,6158,6,20,8,2003,21,0,0
7,11760,3,30,12,2012,17,17,0
2,3074,4,11,11,2003,11,0,0
2,4603,5,1,9,2009,14,0,0
4,641,2,3,5,2007,16,45,0
4,2720,10,5,5,2011,21,0,0
2,102,10,14,6,2005,0,1,0
3,20226,9,12,11,2008,13,15,0
4,3376,10,24,7,2003,19,3,0
2,4481,2,3,2,2009,20,30,0
5,3544,2,12,7,2013,9,15,0
1,1220,10,17,10,2005,20,57,0
6,102,10,9,4,2011,5,43,0
3,9645,3,25,6,2014,11,41,0
3,9494,2,30,5,2007,16,30,0
1,10286,4,4,3,2013,15,0,0
5,8618,9,16,11,2007,7,0,0
3,5610,3,23,3,2011,18,0,0
1,4146,4,14,4,2008,16,0,0
1,9363,9,12,5,2014,17,0,0
6,220,4,10,3,2012,23,30,0
1,13995,9,2,10,2006,10,45,0
2,357,4,28,6,2005,14,50,0
4,2497,5,7,2,2013,9,0,0
5,28,4,14,12,2012,19,15,0
7,1405,10,8,8,2004,8,15,0
4,77,10,2,6,2011,23,15,0
5,125,2,1,7,2005,13,0,0
2,7774,7,20,4,2010,11,30,0
7,4879,1,28,12,2003,18,15,0
3,166,10,6,8,2008,13,30,0
5,18491,8,30,6,2006,0,33,0
5,11361,7,17,9,2004,22,28,0
7,1989,6,27,7,2014,23,30,0
3,232,4,29,5,2013,18,0,0
1,343,4,22,12,2014,3,0,0
2,8783,5,20,9,2005,19,30,0
5,125,2,5,10,2007,1,0,0
7,2814,4,9,10,2005,17,0,0
5,213,4,23,9,2011,10,12,0
2,56,2,13,11,2007,23,0,0
4,392,4,27,1,2011,9,47,0
4,6646,8,30,10,2003,9,0,0
4,1255,6,4,10,2012,17,30,0
7,213,4,24,10,2010,21,43,0
1,125,2,7,3,2011,17,30,0
5,8939,4,6,4,2007,13,30,0
2,1722,2,16,9,2003,22,0,0
3,205,8,20,4,2011,20,15,0
4,3196,9,22,1,2004,18,30,0
4,2910,1,11,6,2009,22,33,0
2,2428,5,2,4,2013,8,48,0
4,6077,2,10,8,2006,14,56,0
6,11223,5,26,6,2004,23,30,0
6,2016,6,7,9,2013,1,0,0
2,3724,5,3,2,2009,13,6,0
4,10036,9,13,1,2011,15,13,0
6,7067,5,17,4,2004,5,0,0
3,2643,9,30,11,2011,7,50,0
2,3943,4,13,5,2008,17,30,0
3,5647,8,15,11,2006,5,23,0
2,6913,3,27,4,2004,14,0,0
3,5370,2,19,3,2003,8,40,0
6,10948,2,4,10,2008,23,11,0
3,3396,10,23,2,2005,10,30,0
6,6738,4,29,1,2011,20,0,0
7,8018,4,9,2,2014,8,23,0
6,20584,6,22,4,2006,18,0,0
3,3105,9,15,4,2009,0,1,0
5,6006,7,9,8,2013,21,35,0
5,102,10,21,10,2005,12,0,0
1,2490,3,23,11,2009,6,45,0
7,12325,6,28,3,2010,20,41,0
5,8181,4,2,4,2004,12,28,0
2,2099,5,26,5,2009,5,4,0
2,985,4,6,1,2004,7,26,0
1,4071,4,15,5,2006,9,37,0
3,8732,4,15,10,2003,8,30,0
2,1907,5,16,9,2014,21,39,0
4,1573,2,19,3,2015,10,30,0
7,841,2,3,5,2015,9,45,0
1,5549,3,3,3,2014,14,15,0
4,324,1,10,7,2003,16,0,0
5,6420,2,12,8,2005,10,31,0
5,1678,9,12,6,2009,13,7,0
5,666,2,4,11,2005,10,30,0
7,1091,10,8,5,2011,14,30,0
5,753,2,13,12,2013,23,52,0
1,244,7,15,4,2013,23,0,0
