"day","address","location","date","month","year","hour","min","LIQUORLAWS"
7,502,5,27,6,2004,3,22,0
7,2470,2,25,1,2004,16,30,0
2,2062,5,6,1,2004,13,0,0
4,1841,8,16,12,2010,2,45,0
3,10652,3,28,6,2006,16,0,0
7,1661,7,10,8,2014,19,45,0
6,12830,4,19,4,2008,18,0,0
7,283,10,27,12,2009,1,30,0
1,1620,10,21,1,2013,16,56,0
5,223,10,3,4,2009,11,28,0
6,10009,5,6,9,2003,23,2,0
7,12188,5,25,4,2010,17,38,0
4,9461,6,22,1,2004,6,0,0
2,8756,5,7,1,2003,7,0,0
2,937,1,13,12,2005,23,0,0
2,2046,2,17,10,2006,11,0,0
2,2868,7,17,5,2005,9,30,0
2,6860,8,8,1,2013,8,22,0
7,1396,5,5,9,2004,1,41,0
3,213,4,25,8,2010,0,46,0
5,981,2,19,10,2007,8,0,0
6,1555,2,23,8,2003,14,35,0
7,5821,4,24,8,2003,19,0,0
7,125,2,3,12,2006,21,0,0
4,952,2,24,7,2003,13,30,0
4,36,2,25,6,2009,10,23,0
3,504,4,6,8,2008,22,30,0
5,20038,2,9,9,2005,18,15,0
2,631,2,19,3,2013,3,21,0
7,1144,6,22,2,2015,7,0,0
7,2242,2,6,5,2012,22,30,0
7,9611,8,9,3,2008,9,30,0
2,7955,4,9,6,2009,12,42,0
1,601,9,17,3,2003,16,49,0
4,7400,5,18,9,2008,16,0,0
1,15260,3,26,7,2010,18,0,0
1,111,10,21,12,2009,20,0,0
7,4856,5,18,6,2006,14,0,0
3,966,3,17,9,2008,8,0,0
2,8514,7,25,12,2007,7,0,0
5,2813,8,11,1,2013,12,6,0
2,223,10,24,11,2009,22,35,0
7,800,4,3,5,2015,21,15,0
3,10531,4,23,6,2004,19,4,0
6,146,10,25,3,2006,7,25,0
4,16146,8,10,6,2004,20,0,0
5,2811,1,17,9,2004,12,0,0
2,6719,7,23,1,2007,22,0,0
6,7835,2,6,10,2012,14,30,0
6,5271,5,4,4,2009,17,30,0
6,683,5,1,11,2003,16,34,0
1,14875,4,26,12,2011,15,45,0
5,7994,7,19,9,2003,13,30,0
7,501,4,4,7,2010,0,1,0
4,13811,9,13,1,2005,18,20,0
4,924,5,30,10,2014,17,30,0
2,125,2,8,6,2004,6,0,0
1,560,8,15,10,2007,19,30,0
2,138,10,7,7,2009,18,27,0
7,8025,8,25,7,2004,4,10,0
7,125,2,11,2,2007,0,1,0
5,8049,2,20,4,2012,16,10,0
6,15937,1,5,11,2011,23,47,0
2,800,4,9,12,2014,22,47,0
7,125,2,13,2,2005,9,6,0
1,1489,8,15,9,2014,15,49,0
1,14248,3,11,6,2007,7,20,0
3,8372,3,6,2,2008,16,0,0
5,3712,6,24,8,2012,14,0,0
7,83,2,2,11,2003,23,0,0
6,125,2,30,11,2013,11,0,0
2,21785,10,28,10,2003,9,50,0
5,7516,1,9,3,2007,16,0,0
4,867,1,21,8,2003,21,40,0
7,2855,1,7,11,2010,9,0,0
3,21848,3,22,1,2003,16,50,0
3,5630,3,19,3,2008,2,0,0
7,1916,9,19,4,2009,0,10,0
7,4263,8,13,1,2008,9,30,0
5,2159,10,10,8,2007,7,44,0
1,4741,5,26,11,2007,13,0,0
4,3370,1,6,2,2003,8,0,0
3,1913,5,10,8,2011,12,0,0
2,644,1,29,4,2014,20,0,0
2,408,2,20,9,2005,16,55,0
5,8550,4,23,1,2009,14,55,0
1,8747,8,26,4,2004,18,35,0
6,451,2,18,10,2014,19,0,0
6,11341,3,30,7,2005,4,0,0
1,11031,8,1,5,2006,21,7,0
4,12117,3,25,8,2005,8,50,0
7,666,2,30,12,2012,6,10,0
6,1220,10,1,12,2012,13,56,0
4,1293,9,4,10,2012,20,1,0
2,8639,5,9,2,2010,15,25,0
4,1220,10,8,3,2012,8,0,0
7,6184,3,12,2,2012,22,0,0
4,183,5,27,12,2012,13,45,0
4,3702,5,13,11,2014,12,30,0
3,1272,7,23,12,2009,0,30,0
1,784,2,9,8,2010,11,3,0
5,756,3,20,5,2011,12,30,0
5,125,2,13,7,2007,14,0,0
6,1970,5,15,12,2012,12,0,0
3,795,3,16,5,2007,18,33,0
5,2453,5,23,9,2011,19,34,0
4,5120,8,24,3,2011,19,0,0
4,4934,1,19,4,2012,19,0,0
3,144,4,9,7,2008,11,50,0
1,2601,3,19,8,2013,13,0,0
2,7544,5,18,9,2007,10,27,0
3,182,4,19,3,2003,8,30,0
4,6916,4,23,8,2012,10,0,0
3,1671,2,24,12,2008,2,40,0
7,7339,6,6,11,2005,21,30,0
3,501,4,26,11,2003,0,1,0
2,692,4,15,11,2005,21,0,0
7,440,4,23,9,2007,15,39,0
5,7100,5,13,6,2008,6,34,0
3,2473,2,4,8,2004,18,0,0
1,13779,3,27,6,2005,16,30,0
5,9376,2,13,7,2007,16,30,0
6,1284,4,13,1,2007,20,30,0
2,7769,8,27,12,2011,23,16,0
1,2096,8,4,2,2013,2,0,0
6,92,1,28,12,2013,3,0,0
4,8229,3,25,3,2010,0,1,0
2,1431,10,11,12,2007,23,7,0
5,5211,3,18,5,2007,0,1,0
6,4800,1,7,3,2009,14,0,0
5,4020,4,10,9,2010,10,0,0
2,14956,9,17,5,2005,8,15,0
2,9015,9,3,8,2004,1,30,0
6,6925,8,11,1,2014,10,50,0
6,7442,4,5,4,2008,2,0,0
6,7033,8,29,1,2005,1,30,0
4,3250,1,6,9,2007,16,42,0
2,904,5,3,3,2015,20,37,0
3,14784,8,29,6,2011,9,10,0
6,8904,3,22,3,2003,8,50,0
5,5527,5,21,10,2011,13,49,0
6,211,5,14,1,2006,23,0,0
1,5526,3,27,6,2005,16,34,0
3,4709,5,27,11,2013,12,45,0
6,2150,3,4,10,2014,10,8,0
6,2876,2,30,6,2012,20,20,0
7,16317,9,31,1,2010,14,27,0
1,1237,5,17,2,2003,5,5,0
6,2833,8,17,12,2011,14,30,0
4,392,4,24,8,2006,13,0,0
3,3862,1,10,2,2010,0,10,0
5,2704,3,25,3,2011,12,0,0
2,213,4,29,9,2009,12,30,0
4,2706,10,4,4,2013,16,17,0
3,912,10,8,1,2003,23,42,0
1,4152,5,21,3,2011,14,3,0
7,5054,2,25,3,2012,22,3,0
3,6705,2,23,7,2008,13,0,0
3,16601,4,7,1,2009,23,36,0
6,358,6,21,5,2011,18,0,0
3,3191,4,30,10,2013,17,30,0
2,4319,4,6,2,2007,9,5,0
5,9936,3,16,5,2008,9,0,0
7,5444,10,7,3,2004,22,50,0
4,83,2,26,6,2003,14,15,0
5,12841,9,18,11,2005,13,10,0
3,2821,2,7,4,2010,16,20,0
5,13891,3,9,3,2007,14,0,0
7,12602,1,23,10,2005,14,0,0
1,159,6,6,12,2004,0,25,0
2,485,2,5,3,2013,19,45,0
1,4972,8,26,6,2006,16,50,0
7,21882,3,23,2,2003,11,0,0
7,10636,6,11,7,2004,16,15,0
2,138,10,3,3,2009,16,30,0
3,897,2,18,5,2005,15,17,0
5,8293,6,7,4,2006,8,15,0
3,5014,4,5,9,2012,21,30,0
7,13050,9,25,3,2012,17,0,0
3,2803,10,12,6,2013,18,0,0
6,6975,9,18,4,2009,21,30,0
7,3,5,8,3,2015,3,10,0
6,9151,4,4,4,2009,17,16,0
1,1470,1,19,9,2011,15,0,0
1,3238,3,13,4,2015,18,15,0
3,15177,3,20,4,2011,16,46,0
5,392,4,28,12,2007,16,20,0
1,7401,5,19,9,2011,5,0,0
3,2827,4,9,7,2014,9,19,0
6,11942,3,20,10,2007,23,30,0
1,1786,8,5,1,2004,13,0,0
6,8267,3,23,4,2011,21,5,0
5,3704,1,26,11,2004,10,0,0
3,848,1,17,9,2003,14,45,0
6,1153,4,18,10,2003,15,0,0
6,5554,2,29,5,2004,17,45,0
4,511,4,13,5,2004,14,43,0
5,10552,3,20,5,2005,22,0,0
6,3191,4,8,9,2012,1,0,0
4,8932,7,21,8,2014,20,0,0
3,3177,8,14,5,2014,6,30,0
4,159,6,27,1,2005,17,55,0
6,6288,4,21,3,2009,20,47,0
5,2166,6,25,7,2008,8,50,0
3,4841,9,27,10,2004,8,35,0
5,6453,7,26,12,2008,14,0,0
2,9741,5,23,3,2010,20,30,0
5,10307,4,6,10,2006,23,30,0
7,10469,9,12,12,2004,8,0,0
3,19327,8,2,9,2009,16,55,0
3,223,10,15,9,2004,14,35,0
4,957,2,28,6,2007,22,30,0
2,442,2,8,6,2004,21,56,0
1,451,2,1,11,2010,0,1,0
2,2768,8,14,4,2015,23,25,0
7,4448,3,9,9,2012,7,40,0
3,1786,8,19,9,2012,15,0,0
6,241,2,9,8,2003,23,30,0
7,2835,10,4,5,2014,23,7,0
1,10109,7,21,8,2006,15,18,0
6,223,10,2,5,2009,15,40,0
2,11917,3,30,5,2006,21,26,0
1,208,1,20,8,2012,3,35,0
2,3332,2,21,8,2007,17,45,0
3,5811,4,2,4,2014,0,1,0
5,9436,1,19,4,2013,16,0,0
4,15362,4,8,3,2012,19,0,0
3,1399,10,6,2,2013,8,13,0
6,4896,6,13,8,2005,21,5,0
1,11193,3,11,7,2011,14,6,0
1,501,4,2,10,2006,18,15,0
7,213,4,20,10,2013,2,18,0
3,1809,10,19,9,2012,13,53,0
4,644,1,22,1,2009,18,25,0
3,2835,10,15,5,2013,12,30,0
3,907,6,9,8,2006,11,53,0
5,8446,3,26,6,2009,4,15,0
3,3620,2,16,11,2011,10,5,0
4,14635,3,30,10,2003,22,0,0
4,18790,7,10,3,2011,22,0,0
5,5259,5,16,11,2007,18,0,0
4,979,4,3,4,2014,0,13,0
2,7235,3,18,3,2008,20,30,0
6,5525,1,16,11,2013,17,51,0
7,9607,2,25,8,2013,0,56,0
4,4950,7,25,12,2008,22,0,0
7,1915,5,1,7,2007,18,51,0
3,17723,9,1,10,2008,11,0,0
5,965,1,17,6,2011,2,55,0
7,9192,9,20,4,2008,20,0,0
2,125,2,18,3,2003,11,30,0
6,1912,1,17,11,2012,9,40,0
2,5257,2,20,7,2004,11,45,0
2,1597,8,10,7,2007,21,15,0
2,125,2,15,6,2010,20,45,0
7,88,2,6,9,2009,14,40,0
3,554,10,29,10,2008,14,30,0
6,46,2,29,7,2006,10,0,0
5,736,4,20,9,2013,11,30,0
1,3993,3,21,2,2005,3,45,0
5,44,6,31,10,2003,22,53,0
5,2386,2,22,8,2014,16,18,0
6,1091,10,24,1,2004,22,44,0
3,656,9,16,4,2014,20,30,0
1,435,10,3,9,2012,13,20,0
7,21807,5,5,9,2004,21,25,0
4,9415,4,27,1,2005,21,40,0
3,1580,10,17,9,2008,10,20,0
3,6437,6,9,7,2008,18,0,0
5,504,4,21,10,2005,7,52,0
7,1790,1,31,5,2009,12,0,0
5,196,5,17,12,2010,18,26,0
5,408,2,27,7,2007,21,20,0
3,879,8,17,10,2012,8,42,0
2,665,3,5,2,2008,8,30,0
4,8406,7,5,2,2004,23,0,0
5,8839,4,8,4,2005,16,5,0
2,2869,10,2,4,2013,14,44,0
2,1478,6,3,4,2007,12,0,0
5,771,1,16,12,2005,14,0,0
5,796,2,12,12,2003,19,30,0
5,2464,9,21,3,2014,18,0,0
3,528,10,12,11,2008,22,30,0
5,1153,4,5,11,2010,9,0,0
5,125,2,1,7,2005,0,1,0
4,402,4,4,3,2004,12,50,0
7,772,10,22,8,2004,23,17,0
2,1733,1,14,4,2009,14,0,0
4,2445,2,15,11,2012,20,0,0
5,5811,4,18,4,2014,4,30,0
3,5077,9,28,5,2008,9,0,0
5,7243,1,6,3,2009,15,38,0
2,504,4,26,10,2004,7,50,0
7,8508,8,14,12,2014,23,30,0
2,12148,6,30,9,2003,21,0,0
1,4286,6,6,2,2012,20,20,0
2,9741,5,9,12,2008,7,30,0
2,6119,5,29,4,2014,7,20,0
2,4388,10,16,9,2003,14,30,0
3,1373,1,26,11,2008,13,0,0
6,4152,5,5,11,2005,19,10,0
7,10879,9,5,11,2006,1,25,0
4,456,1,13,5,2004,15,40,0
5,1418,9,18,10,2013,17,0,0
3,13407,6,17,5,2006,11,0,0
6,7538,8,14,1,2006,8,0,0
4,125,2,5,10,2006,20,0,0
2,8669,3,18,3,2008,4,20,0
3,291,4,16,9,2009,16,2,0
4,1679,5,30,10,2014,10,30,0
4,10794,9,5,2,2009,0,9,0
3,8656,3,23,12,2009,15,30,0
5,232,4,9,9,2005,12,5,0
1,21963,10,27,9,2004,0,47,0
2,2909,2,30,9,2008,6,37,0
2,10999,7,1,11,2005,11,0,0
2,211,5,1,11,2005,5,50,0
4,1305,1,20,4,2006,10,30,0
7,83,2,20,11,2005,10,23,0
3,1395,6,30,4,2003,21,55,0
2,232,4,4,10,2011,13,35,0
1,19822,9,12,4,2004,10,0,0
2,22959,6,5,8,2003,16,0,0
7,1284,4,13,1,2008,9,50,0
4,1289,3,20,8,2009,6,15,0
6,14720,3,2,11,2013,13,56,0
4,125,2,4,9,2003,23,0,0
5,6383,4,3,10,2003,16,30,0
3,111,10,16,10,2013,15,50,0
5,4558,2,10,9,2010,17,9,0
1,256,2,11,7,2005,9,30,0
2,907,6,28,6,2005,9,40,0
7,3674,2,8,4,2012,5,50,0
4,2252,2,5,9,2013,7,46,0
5,10838,4,30,6,2006,10,52,0
4,958,4,2,4,2009,20,35,0
3,199,8,10,12,2014,21,45,0
5,1287,2,4,11,2005,16,34,0
1,1445,1,5,1,2015,21,30,0
3,20264,4,1,6,2005,16,20,0
2,3788,4,18,8,2009,22,0,0
7,959,10,3,5,2015,9,12,0
3,4298,10,1,4,2009,23,57,0
7,11308,6,18,5,2003,15,0,0
7,13253,4,23,9,2012,22,0,0
7,3796,3,20,11,2005,19,0,0
7,213,4,30,1,2011,1,18,0
7,232,4,14,1,2007,5,40,0
6,7243,1,23,4,2005,15,0,0
6,361,2,30,12,2006,21,0,0
7,3181,10,28,1,2007,4,0,0
5,1052,4,17,10,2003,20,25,0
5,39,3,18,4,2003,20,56,0
6,2803,10,3,12,2005,19,24,0
5,4087,4,11,3,2005,19,0,0
3,2393,8,30,9,2009,19,45,0
2,5696,2,29,5,2012,12,55,0
4,10658,3,18,3,2004,8,0,0
3,6190,4,8,1,2003,19,2,0
4,6012,8,11,3,2010,19,52,0
6,13837,6,22,3,2003,18,0,0
4,11259,2,9,1,2003,5,5,0
1,3823,9,1,5,2006,7,30,0
4,118,2,20,3,2003,16,45,0
3,155,2,7,8,2013,10,55,0
6,366,10,4,9,2004,21,55,0
4,2166,6,13,7,2006,8,5,0
4,14099,3,23,1,2014,0,1,0
5,10445,3,5,10,2012,22,2,0
4,6618,6,18,10,2007,8,11,0
2,1083,1,31,3,2015,19,30,0
4,9478,9,19,8,2004,9,50,0
3,1580,10,26,11,2008,15,24,0
4,908,10,16,4,2015,20,20,0
4,1812,3,5,4,2007,9,30,0
7,554,10,30,1,2011,23,55,0
7,1094,2,5,6,2011,18,0,0
2,83,2,4,3,2003,21,0,0
1,1558,1,2,8,2004,12,0,0
5,2300,3,17,5,2013,21,14,0
4,1351,8,23,2,2012,8,17,0
7,3880,5,13,3,2005,12,1,0
5,1012,4,28,11,2008,9,0,0
1,166,10,2,3,2015,13,49,0
6,1518,4,3,7,2010,0,6,0
7,1895,3,4,10,2009,12,0,0
1,62,4,8,12,2014,20,0,0
2,3345,3,8,3,2005,16,17,0
4,1546,8,6,3,2008,13,45,0
1,3142,6,9,1,2006,16,30,0
4,1642,10,9,7,2009,23,10,0
5,772,10,26,7,2013,19,0,0
4,872,2,12,8,2010,20,16,0
3,211,5,22,9,2010,3,30,0
6,12222,5,19,5,2007,23,45,0
5,4535,1,4,5,2007,18,45,0
5,5228,6,22,8,2014,9,8,0
6,125,2,7,9,2013,22,30,0
6,343,4,8,2,2003,9,5,0
3,16546,4,26,1,2005,20,30,0
2,460,5,6,9,2011,9,0,0
2,408,2,16,5,2006,13,8,0
6,4140,10,11,12,2004,22,55,0
2,1089,2,18,4,2006,7,0,0
1,17598,9,8,1,2007,15,0,0
6,7264,5,12,3,2005,2,29,0
4,213,4,7,4,2005,10,45,0
4,7527,8,1,5,2003,1,30,0
4,501,4,10,7,2008,16,10,0
6,3867,6,28,1,2012,1,30,0
7,181,5,18,12,2011,21,0,0
7,825,2,16,11,2003,1,47,0
2,554,10,18,10,2011,17,30,0
6,870,4,30,6,2007,12,0,0
3,1823,1,8,1,2003,10,30,0
6,5751,8,29,6,2013,4,0,0
7,6618,6,14,2,2010,14,30,0
4,8118,8,26,7,2007,14,30,0
2,4834,2,12,6,2007,17,3,0
2,1074,3,31,5,2005,10,55,0
6,2520,8,24,9,2005,18,9,0
1,5833,5,18,8,2008,7,45,0
2,3239,8,22,1,2013,21,0,0
6,408,2,9,10,2010,16,44,0
3,17051,6,7,4,2010,3,50,0
2,2391,2,16,9,2003,0,24,0
1,6952,8,2,2,2015,12,59,0
7,4209,2,13,1,2013,0,1,0
6,3265,5,13,6,2009,22,0,0
2,6255,3,6,8,2013,16,53,0
4,3015,6,30,10,2008,21,55,0
2,870,4,28,10,2014,20,22,0
6,772,10,27,12,2008,15,56,0
4,4939,8,5,8,2004,16,39,0
6,365,1,26,3,2005,17,31,0
2,7021,8,6,9,2005,17,30,0
1,9199,3,17,4,2006,9,0,0
1,4405,5,12,11,2012,0,5,0
4,2717,5,16,10,2014,22,53,0
6,3244,1,7,4,2012,13,0,0
2,375,7,4,3,2003,0,1,0
1,2271,10,7,7,2003,8,50,0
4,1000,9,2,10,2014,20,8,0
6,7761,8,19,6,2010,0,30,0
6,3332,2,26,7,2008,6,51,0
4,952,2,7,3,2013,9,50,0
6,13017,6,4,11,2006,16,0,0
7,5649,3,25,3,2007,17,56,0
4,12966,3,13,11,2003,18,0,0
5,15865,9,21,3,2003,9,45,0
3,55,2,13,5,2015,19,19,0
4,3459,2,2,4,2009,23,30,0
6,3234,4,19,11,2011,10,19,0
6,102,10,20,10,2007,12,52,0
2,12438,6,13,10,2009,17,0,0
5,2737,3,28,11,2003,12,0,0
2,9244,3,20,9,2011,7,6,0
4,927,1,29,11,2007,1,29,0
3,13513,3,5,4,2006,5,30,0
7,5784,9,16,7,2006,8,0,0
4,4869,3,4,9,2014,10,0,0
6,5649,3,23,3,2013,19,42,0
6,1790,1,24,1,2015,15,30,0
3,1220,10,5,9,2007,15,10,0
4,1662,4,15,12,2011,22,35,0
1,6420,2,4,4,2005,18,45,0
1,1143,1,20,2,2006,10,50,0
6,11102,2,22,3,2014,12,0,0
6,125,2,27,7,2013,21,10,0
5,1406,4,25,12,2009,1,15,0
2,102,10,2,4,2013,20,0,0
2,7596,4,29,10,2013,16,0,0
3,2271,10,13,7,2011,15,0,0
4,2616,1,28,6,2007,11,0,0
3,7417,2,18,10,2006,0,1,0
1,2719,4,27,10,2008,21,30,0
5,992,1,18,11,2005,6,23,0
5,501,4,20,5,2011,0,45,0
1,10359,3,9,6,2003,21,9,0
2,1460,3,12,11,2013,7,30,0
6,2134,1,23,3,2013,8,32,0
5,2097,3,26,6,2009,8,55,0
1,8538,4,22,2,2010,8,0,0
3,1975,2,10,12,2014,7,0,0
4,7895,1,17,5,2007,18,10,0
6,5851,3,24,9,2005,12,48,0
2,16231,9,17,2,2004,0,35,0
7,3300,4,26,2,2006,16,32,0
1,3757,4,27,10,2008,19,0,0
3,2706,10,2,9,2009,11,57,0
5,6671,4,6,9,2013,17,0,0
1,259,5,14,11,2005,20,12,0
4,559,6,22,1,2015,17,0,0
4,2382,1,11,12,2003,18,0,0
6,3112,1,12,3,2005,1,27,0
7,15448,8,11,8,2013,10,0,0
6,517,2,27,8,2005,9,44,0
3,361,2,24,8,2005,13,54,0
3,4628,9,20,9,2006,9,30,0
4,4121,9,25,1,2007,22,0,0
1,6724,7,26,6,2006,18,0,0
1,2911,10,17,3,2003,0,55,0
5,4057,3,30,11,2012,17,40,0
7,2265,4,6,9,2009,2,27,0
3,6868,7,4,2,2015,22,30,0
3,10801,2,9,3,2011,18,48,0
6,3285,1,12,12,2009,20,30,0
4,4389,6,18,9,2008,1,6,0
4,2564,5,21,4,2005,6,45,0
6,8223,2,8,10,2011,23,30,0
7,7519,1,29,8,2010,15,0,0
4,355,2,18,4,2013,10,40,0
2,55,2,14,10,2008,1,0,0
2,2556,1,4,3,2003,14,0,0
3,1698,6,22,7,2009,10,10,0
1,4870,8,23,8,2010,15,35,0
4,2930,2,10,1,2008,18,0,0
5,3255,5,26,11,2004,5,30,0
7,2717,5,22,10,2006,22,25,0
2,3323,3,3,10,2006,22,0,0
6,2462,2,31,10,2009,10,30,0
6,2855,1,22,2,2003,13,43,0
1,957,2,10,6,2013,12,17,0
3,6571,6,17,9,2014,8,0,0
6,2357,4,8,9,2007,6,41,0
5,3081,2,24,3,2006,18,0,0
5,713,4,15,12,2006,9,48,0
7,4502,1,31,5,2009,18,0,0
4,1790,1,8,9,2011,15,0,0
7,125,2,14,12,2014,11,30,0
6,977,1,4,6,2005,17,0,0
1,4705,5,11,11,2013,10,0,0
3,848,1,21,7,2004,19,0,0
6,2864,1,13,12,2014,20,15,0
7,2785,1,14,8,2011,9,15,0
4,355,2,27,6,2013,16,45,0
4,125,2,11,6,2009,20,57,0
3,11816,5,23,7,2014,1,49,0
4,3892,2,1,7,2010,11,30,0
2,9986,7,18,10,2005,17,54,0
1,3532,3,27,10,2008,22,47,0
7,926,4,14,3,2010,17,0,0
2,2846,3,9,2,2010,14,45,0
4,6287,4,15,5,2014,12,51,0
6,11052,7,20,10,2007,21,30,0
7,7497,8,4,5,2014,6,15,0
7,777,3,15,6,2008,0,57,0
4,6691,6,14,6,2007,18,0,0
3,11614,5,23,3,2005,1,30,0
7,11764,1,30,1,2011,18,0,0
4,125,2,9,9,2010,0,5,0
4,2490,3,15,7,2010,10,0,0
4,1650,3,18,9,2014,21,8,0
5,156,2,16,5,2014,20,30,0
3,9348,4,12,11,2014,20,0,0
4,1220,10,19,4,2007,0,15,0
4,67,4,3,11,2005,14,0,0
3,21239,9,6,4,2005,21,45,0
1,5999,8,12,5,2014,16,26,0
4,4012,6,8,3,2012,20,30,0
7,12810,5,24,8,2003,17,0,0
6,16347,8,3,11,2007,1,0,0
4,3329,10,10,1,2008,9,44,0
4,1790,1,23,7,2009,18,0,0
7,4681,5,27,8,2006,2,55,0
4,13950,3,6,2,2014,18,0,0
5,15340,6,14,6,2013,15,0,0
5,8792,5,21,2,2003,2,0,0
1,158,2,28,4,2008,23,30,0
5,386,2,8,9,2006,19,30,0
4,6200,4,19,3,2009,13,41,0
5,3499,7,15,10,2004,15,45,0
7,3635,1,12,2,2012,0,35,0
1,10461,3,9,7,2007,0,1,0
3,12824,8,3,3,2004,19,30,0
6,14434,4,13,3,2010,18,0,0
4,554,10,16,11,2006,20,46,0
4,4876,3,22,3,2007,7,30,0
2,2257,1,3,2,2009,13,10,0
1,2896,4,3,4,2006,16,16,0
1,8594,3,25,11,2013,18,50,0
5,2041,10,4,4,2014,16,15,0
5,1154,9,12,6,2009,20,30,0
6,7039,1,12,1,2008,2,57,0
6,349,2,19,5,2012,22,49,0
7,1555,2,11,3,2007,21,0,0
5,644,1,12,12,2014,1,22,0
3,3898,2,14,11,2012,19,30,0
3,828,1,29,12,2010,19,0,0
4,93,7,10,2,2005,9,8,0
3,324,1,6,4,2005,17,0,0
7,1722,2,5,6,2011,1,35,0
2,15914,2,26,6,2012,2,15,0
2,13112,8,25,1,2005,0,55,0
7,702,10,12,1,2014,3,0,0
5,1066,10,20,8,2004,16,40,0
3,406,4,21,7,2004,10,20,0
7,4856,5,8,8,2004,21,0,0
1,8515,5,10,1,2011,15,0,0
6,4840,1,24,3,2012,10,20,0
4,159,6,16,10,2008,16,40,0
7,8336,9,6,5,2012,12,30,0
5,5992,4,25,6,2004,10,0,0
4,6153,2,11,12,2008,12,43,0
1,277,10,17,2,2003,12,12,0
2,7594,8,13,12,2011,18,0,0
7,144,4,13,7,2008,20,30,0
7,366,10,27,1,2008,22,45,0
3,9678,6,16,5,2012,16,10,0
2,3025,9,30,10,2012,14,0,0
1,320,1,30,5,2005,20,30,0
6,2466,7,1,7,2006,21,0,0
4,139,2,21,2,2008,14,0,0
4,1273,10,27,12,2012,8,0,0
5,144,4,5,11,2010,9,35,0
7,1469,3,11,1,2009,14,15,0
6,27,5,21,8,2004,14,35,0
4,1965,5,30,6,2005,18,4,0
4,9532,7,30,12,2010,4,0,0
7,10459,8,8,9,2013,0,5,0
4,14253,7,18,4,2013,16,20,0
4,9751,3,27,5,2004,1,35,0
3,12608,6,20,2,2008,21,30,0
4,10273,7,1,5,2003,17,40,0
6,6433,9,16,6,2007,17,0,0
1,171,1,13,4,2015,17,9,0
6,6624,4,22,2,2003,13,20,0
3,3153,6,27,1,2010,20,30,0
3,6771,1,29,10,2014,13,47,0
4,2547,1,2,5,2013,0,1,0
6,8154,2,26,7,2003,12,30,0
2,1080,8,18,5,2010,7,45,0
6,6406,2,5,11,2005,19,4,0
4,14612,1,4,9,2008,18,0,0
4,455,2,14,6,2012,16,0,0
3,5257,2,20,2,2008,15,1,0
4,7843,7,25,11,2004,22,30,0
7,18724,9,2,1,2011,1,0,0
3,499,2,2,11,2011,10,55,0
4,4471,3,29,12,2005,17,47,0
7,7503,5,23,8,2009,14,58,0
7,4334,9,15,6,2014,23,0,0
1,643,4,22,12,2003,14,55,0
5,2329,1,4,10,2013,0,1,0
7,14851,9,18,5,2003,19,30,0
2,10079,4,8,1,2008,12,20,0
4,14211,9,9,1,2014,13,23,0
4,6224,8,1,5,2008,0,1,0
7,1729,5,17,10,2004,1,30,0
3,830,10,31,3,2004,23,47,0
2,4062,4,2,10,2012,4,55,0
2,6376,3,20,1,2009,8,0,0
1,8175,7,28,5,2007,20,40,0
7,6592,6,13,7,2008,20,0,0
4,5378,5,15,12,2011,21,30,0
7,11240,6,9,4,2006,18,30,0
2,3255,5,31,5,2011,21,30,0
6,534,4,21,10,2006,2,3,0
1,1287,2,11,10,2004,19,45,0
5,3907,9,31,10,2014,15,15,0
5,2639,5,19,10,2012,15,0,0
5,3368,3,28,11,2014,21,0,0
3,374,8,12,6,2013,0,30,0
7,1319,2,31,10,2004,0,38,0
3,4511,3,31,10,2007,5,30,0
3,278,8,31,10,2012,2,50,0
4,331,2,18,10,2012,7,0,0
3,15152,9,17,11,2010,19,46,0
1,408,2,16,2,2015,19,0,0
6,232,4,17,11,2012,21,12,0
4,3496,5,15,7,2010,0,25,0
5,1882,4,6,2,2009,23,30,0
4,1954,10,25,12,2003,16,37,0
7,3615,7,3,6,2007,20,0,0
3,872,2,5,3,2008,17,30,0
4,772,10,13,5,2004,22,13,0
5,2432,5,20,5,2011,20,0,0
6,323,9,11,8,2012,17,15,0
3,5702,8,24,3,2010,9,30,0
1,2490,3,29,10,2012,0,30,0
4,4736,3,19,3,2015,13,30,0
7,2436,5,31,1,2010,17,0,0
2,4819,5,4,3,2014,7,45,0
5,13045,9,3,11,2006,11,0,0
4,1676,2,18,11,2010,11,50,0
4,4126,8,16,4,2009,14,45,0
3,9825,2,9,8,2006,18,39,0
1,5700,8,1,10,2012,13,38,0
3,761,6,27,5,2009,8,0,0
2,8930,5,25,1,2005,1,15,0
2,5107,10,21,8,2012,10,45,0
6,18009,3,11,2,2012,15,41,0
1,2665,5,30,8,2004,15,30,0
7,3918,4,24,4,2005,2,30,0
4,2616,1,25,12,2008,2,25,0
1,12557,5,23,7,2012,20,20,0
6,2831,4,31,5,2014,13,30,0
7,7420,8,4,5,2008,10,40,0
7,12589,4,1,12,2013,2,0,0
1,1220,10,4,3,2013,11,40,0
1,3227,4,11,10,2004,18,31,0
5,2208,9,7,3,2008,12,0,0
4,1790,1,5,9,2013,9,42,0
3,9390,5,17,11,2010,15,0,0
5,9131,8,9,8,2013,21,49,0
2,3714,7,17,2,2015,20,0,0
3,5832,7,12,12,2012,19,0,0
2,14214,4,13,11,2012,15,3,0
