"day","address","location","date","month","year","hour","min","EMBEZZLEMENT"
7,9159,7,23,4,2006,16,9,0
5,957,2,14,12,2012,11,30,0
3,534,4,5,2,2014,15,0,0
3,7596,4,4,3,2009,7,54,0
7,8889,3,26,1,2003,20,5,0
2,28,4,27,5,2008,22,23,0
4,1016,4,7,8,2008,15,0,0
7,11760,3,30,12,2012,17,17,0
7,213,4,13,3,2011,22,0,0
1,88,2,1,9,2008,0,1,0
6,443,6,28,6,2014,13,0,0
5,5601,6,20,3,2009,0,47,0
5,1153,4,15,6,2012,12,0,0
4,52,5,10,7,2014,20,0,0
4,1363,3,27,11,2014,7,8,0
4,10154,7,27,1,2005,14,0,0
6,6695,1,29,11,2014,18,0,0
1,2166,6,29,11,2010,15,0,0
7,5241,5,2,7,2006,19,7,0
6,10462,9,9,10,2010,21,30,0
5,17937,3,22,4,2005,15,30,0
2,1393,10,17,2,2004,23,32,0
2,5483,10,12,7,2005,1,0,0
3,346,1,17,4,2013,13,30,0
5,5339,4,19,5,2006,0,1,0
5,20086,2,6,2,2009,20,10,0
7,1862,5,23,8,2009,6,15,0
2,10436,9,4,8,2009,11,10,0
3,4660,8,9,1,2013,7,22,0
3,12255,5,16,11,2011,22,0,0
1,1881,1,18,4,2011,18,40,0
4,10497,9,9,9,2010,10,0,0
2,19349,7,26,5,2009,0,1,0
1,1393,10,23,6,2008,11,0,0
7,5206,5,14,2,2010,17,30,0
4,1620,10,2,5,2013,11,38,0
1,430,1,6,1,2003,11,0,0
3,146,10,9,7,2008,15,15,0
3,2041,10,20,2,2008,19,1,0
2,12104,5,19,8,2008,17,20,0
7,1379,1,29,6,2014,14,20,0
1,3619,2,6,9,2010,8,30,0
7,403,7,3,6,2007,1,20,0
4,357,4,4,10,2007,9,9,0
5,12220,9,16,11,2012,1,30,0
4,548,10,21,4,2005,9,5,0
7,1406,4,24,3,2013,17,0,0
7,213,4,19,12,2010,20,30,0
2,1809,10,14,6,2011,9,20,0
1,907,6,13,12,2010,9,7,0
5,2233,6,9,3,2012,22,0,0
5,559,6,9,1,2004,22,30,0
1,4110,2,4,9,2006,10,21,0
7,1510,4,9,3,2014,16,45,0
4,4064,8,23,1,2003,21,20,0
3,125,2,21,3,2012,14,30,0
6,167,5,24,4,2010,20,0,0
1,957,2,16,2,2009,12,12,0
1,5612,1,14,6,2010,8,34,0
3,96,10,24,8,2005,10,27,0
7,3301,2,6,10,2013,9,0,0
2,2346,2,24,6,2014,10,30,0
5,4960,7,11,3,2011,20,30,0
4,1299,5,23,3,2006,10,0,0
6,13484,1,30,7,2005,13,0,0
6,538,8,3,10,2009,8,0,0
2,4849,7,2,9,2008,18,0,0
3,12,5,29,9,2004,23,0,0
2,17058,8,16,3,2004,16,0,0
2,8577,5,10,1,2006,16,31,0
7,601,9,18,6,2006,19,15,0
3,1606,2,4,10,2006,1,0,0
2,1606,2,10,11,2009,7,25,0
3,408,2,27,6,2007,15,55,0
1,12661,9,19,9,2011,18,45,0
6,11292,5,31,5,2014,14,0,0
4,926,4,29,7,2010,23,51,0
7,1397,3,30,5,2004,7,0,0
6,3483,4,1,11,2014,16,0,0
6,2911,10,7,3,2009,14,46,0
5,957,2,4,4,2003,9,20,0
6,1116,2,5,4,2008,17,30,0
6,3773,3,1,5,2004,15,35,0
5,97,2,19,10,2012,8,10,0
5,1085,5,23,7,2004,17,0,0
4,2618,3,23,3,2006,16,15,0
4,486,3,5,3,2015,15,50,0
2,6114,3,11,6,2013,15,52,0
6,870,4,23,8,2003,20,27,0
3,3651,8,19,2,2003,16,0,0
5,22,10,12,8,2011,12,45,0
6,1019,5,8,10,2011,21,15,0
7,511,4,25,1,2015,17,39,0
4,6166,2,14,1,2010,15,20,0
6,13510,9,8,5,2010,10,0,0
3,8379,3,28,12,2005,9,47,0
7,83,2,8,2,2004,16,30,0
7,14835,3,2,11,2008,16,8,0
2,3131,10,19,2,2013,21,29,0
6,468,2,8,3,2008,8,34,0
6,17465,9,28,7,2012,13,0,0
5,1259,8,23,2,2007,7,15,0
6,13092,3,10,4,2010,20,0,0
1,8669,3,3,3,2008,10,10,0
6,7697,2,22,9,2012,13,0,0
2,8280,7,9,1,2007,0,34,0
1,2954,8,26,5,2008,4,40,0
3,1042,3,11,7,2012,0,26,0
1,93,7,28,10,2013,12,0,0
4,10561,8,30,12,2010,21,0,0
7,10531,4,20,4,2003,17,20,0
7,435,10,26,8,2007,10,0,0
6,11508,5,9,2,2008,12,0,0
4,1260,5,29,12,2005,14,0,0
7,268,1,18,11,2012,20,48,0
5,729,4,8,3,2013,22,0,0
4,11877,4,1,6,2006,21,35,0
1,7725,4,24,7,2006,17,6,0
7,3546,2,12,2,2006,9,45,0
2,8614,8,8,2,2011,7,0,0
1,3637,9,3,10,2005,16,30,0
4,19291,8,15,5,2003,16,0,0
4,1090,4,7,10,2010,21,15,0
4,6376,3,1,11,2007,12,10,0
1,8388,7,30,5,2005,20,0,0
6,8901,5,15,11,2014,18,45,0
1,435,10,8,8,2005,23,30,0
3,1339,2,1,10,2008,0,10,0
3,125,2,15,4,2009,15,13,0
1,15206,3,16,9,2013,1,20,0
7,927,1,25,1,2015,7,0,0
4,12109,7,12,6,2014,16,18,0
7,13599,8,9,3,2014,1,48,0
3,133,3,3,5,2006,17,58,0
3,8161,4,7,4,2010,14,45,0
5,12720,9,19,9,2008,12,7,0
6,1220,10,5,4,2014,3,0,0
6,5639,9,15,5,2004,18,15,0
4,1160,1,4,9,2008,2,30,0
4,548,10,23,2,2012,15,0,0
4,8844,3,22,9,2005,19,5,0
2,1334,3,3,3,2009,16,17,0
3,2534,4,23,7,2003,22,47,0
1,872,2,30,9,2013,15,45,0
1,5266,1,11,7,2005,10,30,0
3,2398,2,7,1,2015,20,15,0
7,2755,2,22,8,2004,0,1,0
1,3406,1,14,6,2010,2,10,0
4,1019,5,15,5,2014,18,30,0
7,1070,2,6,11,2005,22,34,0
4,1116,2,18,10,2012,11,22,0
5,8452,1,5,3,2004,16,30,0
2,5164,4,22,2,2005,15,0,0
3,12919,8,16,4,2008,8,0,0
2,1233,4,3,9,2013,17,0,0
7,7731,9,10,4,2005,21,0,0
4,15553,1,7,4,2011,12,0,0
6,2398,2,6,9,2003,22,20,0
4,22415,5,2,10,2003,19,15,0
6,2620,5,16,6,2012,22,51,0
2,1736,5,3,5,2005,12,17,0
2,408,2,10,12,2013,10,39,0
4,872,2,26,8,2010,14,30,0
4,1091,10,8,8,2013,16,6,0
6,2708,5,30,6,2012,21,45,0
3,12674,6,28,5,2014,5,15,0
6,6700,9,26,3,2011,12,10,0
2,7745,4,21,8,2007,9,10,0
6,5653,5,21,2,2004,3,33,0
6,829,1,9,9,2006,19,40,0
3,10131,9,16,4,2014,19,0,0
1,6671,4,17,4,2006,0,3,0
1,5825,9,14,5,2007,10,0,0
1,4366,7,30,5,2005,9,0,0
6,1378,6,2,10,2004,10,15,0
3,507,5,22,1,2014,0,51,0
1,2862,10,11,6,2007,21,59,0
2,8009,9,6,1,2015,14,30,0
6,19205,6,6,9,2003,2,0,0
6,5709,1,20,5,2006,13,0,0
3,9532,7,30,6,2010,15,0,0
1,5853,1,30,5,2011,18,15,0
6,1653,3,15,12,2012,23,6,0
6,8954,4,30,10,2004,15,20,0
3,501,4,18,3,2015,9,0,0
5,2130,3,11,7,2014,16,30,0
2,5069,3,24,6,2003,9,35,0
7,125,2,18,11,2012,9,31,0
3,2783,4,15,6,2005,13,0,0
1,1220,10,21,1,2008,18,0,0
3,559,6,19,3,2008,15,48,0
6,8954,4,25,1,2014,11,54,0
2,3329,10,13,11,2007,12,51,0
2,18,10,13,12,2005,5,58,0
2,2251,5,12,10,2004,2,38,0
5,821,10,5,10,2012,3,40,0
6,14135,7,2,12,2006,18,0,0
2,3070,5,14,4,2015,21,53,0
7,166,10,30,1,2005,17,10,0
6,2270,1,22,5,2010,7,0,0
5,435,10,10,2,2006,22,5,0
6,2545,4,4,9,2004,4,41,0
6,517,2,9,4,2005,0,30,0
1,1291,1,19,4,2010,13,15,0
3,6273,2,21,9,2011,12,33,0
1,1284,4,15,11,2010,1,29,0
4,5650,5,22,9,2011,20,17,0
1,3604,4,23,12,2013,1,53,0
2,11687,3,13,5,2008,18,13,0
6,4875,2,3,4,2004,15,40,0
7,5319,1,15,12,2013,20,0,0
6,213,4,1,5,2004,20,11,0
7,6339,4,18,5,2008,8,42,0
5,25,9,7,5,2010,12,5,0
1,10409,9,18,2,2008,10,0,0
5,4618,5,4,11,2005,13,45,0
1,233,8,25,10,2004,15,0,0
2,13771,5,9,2,2010,15,5,0
4,1351,8,26,1,2012,9,4,0
3,4476,5,28,5,2014,12,26,0
6,2811,1,10,8,2013,16,0,0
5,5059,8,11,7,2008,7,0,0
5,3507,5,20,3,2009,3,24,0
3,7017,8,7,1,2009,11,23,0
2,1446,6,3,4,2007,16,0,0
3,13109,3,23,8,2006,20,49,0
5,5454,8,20,2,2004,18,0,0
2,7695,2,26,12,2006,20,0,0
4,9163,9,9,1,2003,14,49,0
7,3072,2,27,2,2005,23,0,0
3,4617,3,16,11,2005,2,0,0
3,5221,3,19,2,2003,14,34,0
4,779,2,13,1,2005,14,15,0
3,6313,3,18,2,2015,17,21,0
4,12014,9,3,4,2008,8,45,0
6,7325,7,14,6,2003,20,0,0
6,77,10,28,7,2012,13,50,0
3,2271,10,13,7,2011,20,39,0
7,125,2,5,10,2008,7,0,0
3,7806,4,18,4,2007,8,5,0
2,268,1,5,8,2003,7,13,0
6,343,4,24,2,2007,17,0,0
5,753,2,31,5,2013,0,15,0
6,1012,4,10,3,2012,0,1,0
4,870,4,30,11,2006,20,36,0
6,12931,1,3,5,2014,18,0,0
7,6903,1,10,8,2014,18,0,0
2,3708,4,13,11,2007,16,30,0
1,1345,1,6,2,2012,14,0,0
5,138,10,14,12,2007,23,15,0
2,2370,1,30,10,2012,17,0,0
6,2782,5,22,10,2005,21,30,0
2,10732,8,28,11,2006,0,1,0
5,8914,2,29,11,2013,20,0,0
4,7939,1,28,1,2010,10,34,0
1,18575,7,13,6,2011,7,0,0
6,7234,2,24,1,2015,15,11,0
2,898,2,20,8,2013,14,50,0
1,872,2,19,3,2007,22,32,0
4,10784,4,28,10,2004,17,24,0
5,4140,10,7,9,2012,16,0,0
4,7273,8,8,3,2007,11,30,0
1,1091,10,6,1,2014,21,26,0
7,125,2,22,8,2004,9,0,0
4,19629,8,12,11,2009,14,41,0
5,4227,9,16,4,2004,21,30,0
4,4645,5,24,1,2008,13,18,0
6,1954,10,25,9,2010,15,55,0
2,10846,5,4,4,2006,16,30,0
7,1157,2,15,6,2008,11,30,0
3,2910,1,14,10,2009,12,55,0
1,10484,4,1,9,2008,21,48,0
7,643,4,12,1,2014,0,10,0
7,14823,9,2,12,2012,11,57,0
6,753,2,24,9,2011,12,5,0
2,220,4,4,10,2011,19,34,0
2,1734,1,22,2,2011,18,30,0
3,4037,4,16,4,2008,12,0,0
4,3899,5,2,4,2015,2,30,0
5,2626,1,17,4,2015,20,0,0
6,872,2,19,5,2007,22,18,0
5,2641,4,3,6,2005,11,45,0
2,2082,5,8,7,2003,18,0,0
4,7077,1,28,7,2011,0,1,0
6,125,2,3,7,2010,20,55,0
7,4441,5,22,2,2015,21,0,0
4,7524,5,22,7,2004,17,0,0
6,4454,4,24,8,2013,19,4,0
5,601,9,25,7,2003,19,7,0
7,5143,4,28,7,2013,14,0,0
5,825,2,20,3,2009,22,43,0
7,2218,3,29,6,2003,22,40,0
3,2891,5,17,10,2007,0,30,0
7,16703,5,10,9,2006,15,0,0
5,676,8,24,3,2006,16,0,0
4,16311,8,20,4,2006,1,40,0
4,5427,7,9,1,2014,18,36,0
4,6468,9,11,8,2011,18,9,0
1,4222,6,14,10,2013,10,30,0
3,12298,3,25,6,2014,8,15,0
7,1768,10,30,12,2012,20,0,0
4,3664,4,22,1,2015,0,1,0
3,7917,9,7,1,2015,21,0,0
2,18025,9,7,2,2012,20,0,0
1,2720,10,25,7,2005,17,10,0
2,2062,5,18,3,2003,11,14,0
5,518,10,13,12,2013,15,30,0
1,6634,1,15,9,2008,0,1,0
6,5782,10,28,7,2007,21,45,0
1,867,1,1,11,2010,14,57,0
5,1206,7,11,2,2011,9,0,0
5,1252,2,7,9,2012,15,0,0
3,3300,4,23,3,2011,22,2,0
2,11925,9,11,11,2003,23,57,0
4,5607,2,14,11,2013,20,30,0
4,2159,10,5,3,2009,7,9,0
2,9152,4,11,12,2007,14,0,0
4,5612,1,1,5,2014,13,5,0
4,2270,1,31,10,2013,3,56,0
7,4111,10,14,2,2010,18,44,0
5,213,4,28,11,2008,1,14,0
6,125,2,25,8,2007,0,1,0
5,1186,4,27,1,2006,17,34,0
6,695,4,15,1,2011,21,30,0
4,499,2,9,12,2004,18,26,0
6,1039,5,29,12,2012,23,30,0
4,977,1,22,1,2009,5,45,0
1,4879,1,3,4,2006,11,30,0
7,7609,7,6,10,2013,10,0,0
2,10715,6,30,5,2006,16,11,0
3,3419,8,12,11,2008,19,0,0
2,5276,4,17,2,2009,10,0,0
3,83,2,21,1,2004,14,22,0
1,8596,9,16,10,2006,18,0,0
5,7132,6,21,8,2009,7,30,0
2,1656,4,28,12,2010,20,47,0
1,7560,1,8,2,2010,13,0,0
3,4353,6,1,10,2008,7,30,0
5,5256,2,25,7,2008,17,0,0
1,1004,1,7,7,2003,15,30,0
3,3329,10,10,2,2010,10,1,0
3,5970,1,15,10,2003,4,15,0
1,2340,3,16,3,2009,21,8,0
2,125,2,4,10,2011,17,30,0
4,4891,4,6,4,2006,5,4,0
5,12410,9,16,12,2011,14,45,0
7,1427,1,19,6,2011,2,10,0
4,934,1,4,4,2013,11,0,0
4,5514,2,1,4,2004,13,30,0
6,9133,1,18,9,2004,3,14,0
2,7678,2,23,8,2005,20,23,0
4,8322,7,26,6,2008,19,14,0
1,10156,4,26,11,2012,20,0,0
2,3038,1,15,9,2009,16,56,0
4,626,2,18,9,2003,9,18,0
5,2972,5,11,7,2003,14,40,0
3,10656,6,29,10,2008,14,36,0
3,3559,2,19,10,2011,20,0,0
1,3564,2,10,12,2012,14,0,0
4,4261,4,9,8,2007,21,0,0
6,102,10,3,11,2012,13,22,0
5,11606,5,7,3,2003,3,30,0
5,7526,8,9,1,2004,22,0,0
4,4087,4,9,3,2006,9,55,0
6,2490,3,20,10,2012,6,0,0
5,698,2,21,10,2005,21,15,0
7,3255,5,19,10,2008,4,30,0
4,1814,5,18,11,2010,20,29,0
3,92,1,25,12,2013,21,30,0
5,136,5,12,8,2005,18,30,0
2,363,2,3,5,2011,8,19,0
3,1162,1,9,8,2006,12,15,0
3,1401,1,3,10,2007,16,0,0
6,5531,9,22,2,2014,9,15,0
6,125,2,23,9,2006,5,15,0
2,303,8,13,5,2008,14,20,0
2,13193,3,4,9,2012,15,0,0
1,1429,10,20,12,2004,22,15,0
4,77,10,1,6,2006,12,0,0
2,8578,4,7,3,2006,19,20,0
1,3515,3,1,10,2007,19,0,0
4,3103,2,17,11,2011,16,30,0
4,3641,2,2,10,2003,8,53,0
6,16920,3,22,8,2009,14,0,0
4,542,2,24,7,2014,10,45,0
6,7668,4,20,10,2012,12,0,0
2,358,6,21,8,2012,15,32,0
4,7206,2,6,10,2011,0,1,0
2,36,2,6,7,2004,11,30,0
5,939,5,2,5,2014,20,38,0
2,855,4,4,2,2003,14,50,0
2,7110,2,19,2,2008,18,30,0
4,3716,3,18,9,2008,10,50,0
7,1170,6,12,9,2010,23,19,0
7,501,4,12,2,2006,18,15,0
7,945,6,1,6,2003,14,0,0
5,125,2,23,8,2013,19,2,0
3,6787,3,2,10,2013,17,1,0
7,5493,2,6,10,2013,20,0,0
6,359,10,1,1,2011,10,5,0
1,1886,9,4,8,2008,0,40,0
5,638,4,23,9,2011,14,25,0
7,7339,3,22,4,2007,14,31,0
4,2717,5,28,6,2012,9,15,0
4,10714,2,26,1,2012,15,3,0
4,8634,9,19,3,2009,8,30,0
6,182,4,11,1,2014,5,20,0
5,4083,4,21,2,2014,15,0,0
6,213,4,18,12,2010,22,15,0
3,2118,5,13,10,2004,17,45,0
1,10319,8,22,6,2009,15,18,0
6,7442,4,15,11,2014,18,0,0
3,11376,1,29,4,2009,19,10,0
7,408,2,3,5,2015,18,30,0
7,3137,7,5,6,2005,13,0,0
2,1560,4,23,6,2009,0,1,0
6,826,4,22,10,2011,22,10,0
5,1567,5,25,12,2009,12,0,0
2,1618,5,10,6,2014,18,10,0
2,3323,3,22,3,2011,12,55,0
2,720,5,13,12,2005,9,41,0
4,125,2,14,7,2011,18,0,0
3,16474,5,16,11,2005,21,55,0
4,2524,6,1,12,2011,15,0,0
5,269,1,4,4,2003,16,30,0
2,6680,7,7,2,2012,13,0,0
2,5082,4,12,5,2009,18,30,0
3,4144,5,12,11,2003,19,5,0
7,88,2,26,9,2010,1,0,0
5,4771,5,21,9,2012,9,0,0
1,910,5,25,7,2005,6,30,0
2,125,2,14,10,2003,15,30,0
2,4805,8,15,4,2008,20,30,0
7,13688,6,14,8,2005,0,10,0
7,4648,1,7,10,2007,23,10,0
2,511,4,26,11,2013,7,0,0
1,538,8,12,7,2010,20,50,0
2,6174,5,17,10,2006,14,1,0
7,841,2,14,6,2009,15,15,0
7,70,10,19,12,2010,16,25,0
7,125,2,23,9,2007,10,45,0
7,4305,2,22,4,2007,22,0,0
5,11585,5,29,7,2005,19,30,0
4,17632,9,27,11,2008,17,30,0
4,7080,6,5,3,2009,8,30,0
7,408,2,20,11,2005,12,49,0
3,823,2,15,12,2010,22,36,0
1,957,2,6,2,2012,7,45,0
2,5709,1,26,5,2009,19,45,0
2,16294,5,19,2,2008,21,10,0
5,704,2,25,8,2006,23,51,0
6,361,2,5,6,2010,14,30,0
7,15620,6,25,4,2010,15,20,0
3,13534,7,1,10,2003,15,0,0
5,1520,5,28,12,2012,21,30,0
7,6916,4,23,4,2006,16,45,0
2,772,10,2,10,2007,15,20,0
1,779,2,26,10,2009,18,30,0
1,1587,2,27,5,2013,12,40,0
6,1055,2,26,2,2005,12,45,0
2,6420,2,26,7,2011,11,42,0
5,55,2,31,12,2010,13,0,0
7,7724,5,27,6,2004,18,0,0
7,4169,3,4,5,2008,11,56,0
4,2610,8,24,1,2013,15,46,0
7,1345,1,13,12,2009,15,50,0
1,20236,2,9,6,2008,21,24,0
7,5393,5,1,12,2013,12,0,0
3,3352,3,9,7,2014,15,0,0
7,538,8,17,7,2011,19,40,0
5,2945,3,26,12,2003,10,0,0
3,8820,8,2,4,2008,21,0,0
2,125,2,21,2,2012,12,0,0
4,6031,3,20,2,2003,15,31,0
3,1233,4,12,7,2006,0,1,0
4,5956,8,23,2,2006,23,0,0
2,12919,8,13,4,2004,0,30,0
5,1606,2,3,10,2008,21,51,0
2,7467,4,22,7,2008,1,2,0
5,15140,1,20,9,2013,3,52,0
7,11575,6,17,6,2007,14,0,0
3,648,2,29,10,2014,12,10,0
6,3405,5,20,4,2013,18,48,0
4,11138,5,18,3,2004,12,0,0
6,57,9,29,12,2012,14,50,0
4,1818,5,6,3,2014,13,22,0
6,1489,8,3,11,2012,8,0,0
1,13488,4,23,6,2003,8,0,0
7,12188,5,25,4,2010,17,38,0
2,21763,7,2,9,2003,17,5,0
4,1863,3,19,8,2004,10,35,0
1,2849,8,6,7,2009,13,30,0
5,220,4,7,2,2014,21,40,0
3,4998,4,23,8,2006,18,0,0
3,2016,6,1,10,2003,12,45,0
7,235,4,18,5,2003,23,10,0
5,198,1,26,7,2013,13,0,0
6,408,2,2,7,2011,14,35,0
1,5201,8,4,3,2013,14,40,0
4,1214,10,30,4,2009,21,40,0
2,125,2,7,1,2014,0,1,0
5,4009,2,3,12,2010,21,0,0
4,7190,8,17,5,2007,13,40,0
1,2143,8,8,3,2010,22,20,0
3,19588,3,30,5,2007,15,35,0
3,7486,1,13,6,2012,19,50,0
6,3181,10,28,11,2009,21,0,0
6,12953,7,6,10,2012,18,0,0
5,322,5,6,9,2013,14,0,0
3,15875,2,12,6,2013,18,30,0
5,73,7,16,5,2008,15,30,0
1,2041,10,14,11,2011,16,23,0
3,3919,7,6,10,2010,15,0,0
7,2118,5,10,9,2006,0,8,0
1,3538,1,25,10,2004,19,0,0
2,468,2,11,1,2011,18,18,0
4,893,10,30,4,2009,20,44,0
5,532,2,12,6,2009,8,45,0
1,270,2,7,1,2013,11,20,0
1,423,6,19,3,2012,21,0,0
4,11,10,13,12,2007,15,37,0
4,9006,5,26,8,2010,3,30,0
1,11651,7,7,1,2008,17,0,0
6,1951,2,22,10,2011,15,0,0
2,10066,4,11,7,2006,13,2,0
2,1255,6,11,12,2012,6,59,0
5,2541,3,7,3,2003,22,59,0
3,411,3,27,11,2013,18,42,0
1,125,2,3,3,2003,22,0,0
3,10712,1,9,12,2009,13,0,0
1,277,10,29,9,2008,19,0,0
2,213,4,25,1,2005,15,45,0
4,4345,2,17,4,2014,17,40,0
3,359,10,19,9,2007,20,15,0
7,323,9,19,12,2010,13,0,0
3,6945,6,20,10,2010,19,50,0
6,11476,1,4,11,2006,23,30,0
4,1255,6,30,9,2004,17,1,0
4,52,5,21,2,2013,14,25,0
7,232,4,1,6,2008,16,11,0
5,4106,9,5,11,2010,12,21,0
7,3419,8,18,12,2005,22,9,0
7,772,10,12,2,2012,20,0,0
1,1404,7,31,5,2010,7,50,0
1,646,6,18,3,2013,12,35,0
6,13416,7,3,6,2006,22,50,0
1,3860,3,23,6,2014,10,0,0
6,9463,3,13,8,2011,12,0,0
2,548,10,22,1,2008,10,10,0
7,682,10,15,7,2007,12,30,0
4,1507,10,27,6,2013,7,22,0
7,408,2,13,2,2011,15,30,0
2,485,2,2,5,2006,13,0,0
2,125,2,1,5,2007,22,30,0
5,2382,1,25,12,2009,21,0,0
1,1002,8,17,2,2003,14,15,0
3,3647,1,10,7,2013,17,6,0
4,146,10,22,9,2011,18,30,0
4,643,4,11,12,2014,15,9,0
3,5164,4,7,3,2012,21,55,0
4,15175,8,9,2,2012,20,33,0
7,445,2,23,10,2011,11,52,0
2,408,2,15,4,2014,12,40,0
2,223,10,8,1,2008,18,39,0
5,8318,1,3,6,2011,15,21,0
5,1533,5,7,3,2003,5,26,0
4,15728,6,9,12,2004,8,30,0
5,1091,10,15,6,2007,13,51,0
1,538,8,6,7,2009,21,15,0
3,10567,8,11,1,2006,23,0,0
6,4875,2,23,2,2008,20,30,0
3,4090,1,3,11,2010,7,15,0
7,595,7,8,3,2009,11,55,0
1,7524,5,16,9,2013,21,5,0
4,21784,10,4,3,2004,13,56,0
7,408,2,25,9,2011,11,30,0
2,196,5,6,1,2009,13,0,0
4,14577,4,9,8,2012,18,45,0
7,1245,10,25,3,2007,9,8,0
3,516,4,18,10,2006,15,0,0
6,2063,3,25,1,2014,19,35,0
3,1417,5,12,7,2006,16,46,0
5,167,5,19,9,2008,11,30,0
7,1185,5,22,3,2009,9,56,0
7,125,2,8,9,2013,11,30,0
5,504,4,12,6,2009,22,0,0
1,7541,6,2,4,2012,15,28,0
4,11556,9,28,6,2007,13,30,0
6,5365,3,24,1,2004,11,55,0
7,8880,2,1,6,2014,12,45,0
3,1431,10,13,5,2009,4,0,0
5,10250,2,25,3,2011,15,0,0
5,485,2,11,6,2004,5,10,0
3,328,10,1,9,2004,1,10,0
7,2128,8,6,4,2014,15,49,0
1,1379,1,9,8,2010,4,30,0
5,13193,3,6,2,2004,6,35,0
5,9916,7,1,11,2013,8,0,0
2,64,4,8,3,2011,14,15,0
7,2504,3,11,1,2004,14,0,0
3,8184,3,17,5,2006,8,0,0
4,114,8,16,9,2004,17,56,0
2,1722,2,14,5,2013,11,56,0
3,1518,4,3,9,2003,16,0,0
6,3364,5,14,11,2009,7,53,0
6,538,8,25,7,2009,15,36,0
2,125,2,3,2,2015,6,0,0
3,159,6,2,5,2007,20,10,0
1,20065,9,2,3,2009,16,0,0
1,702,10,17,3,2003,19,5,0
6,36,2,3,12,2005,12,0,0
3,3122,3,2,11,2005,10,15,0
6,6666,7,1,1,2011,0,1,0
4,355,2,12,7,2012,20,30,0
4,216,6,25,1,2007,11,29,0
4,2109,8,13,12,2012,18,45,0
4,13224,5,26,1,2006,14,0,0
4,91,3,3,10,2013,14,12,0
7,8681,6,6,9,2009,16,0,0
6,4254,6,14,7,2012,17,30,0
6,6704,8,20,4,2013,0,1,0
2,1080,8,18,4,2006,13,20,0
6,7858,8,26,2,2011,13,0,0
6,779,2,19,4,2008,2,50,0
7,7079,4,23,3,2003,1,30,0
6,4575,3,12,7,2008,15,56,0
1,1030,2,25,5,2009,5,25,0
5,957,2,24,2,2006,21,12,0
6,125,2,13,3,2010,13,30,0
2,3275,2,13,7,2010,16,55,0
4,1273,10,13,11,2008,9,43,0
5,427,2,21,4,2006,22,0,0
7,229,5,29,12,2013,0,15,0
3,363,2,25,7,2012,17,0,0
1,706,8,22,7,2013,22,0,0
2,21916,1,16,9,2003,14,0,0
4,4915,3,1,10,2009,23,45,0
4,2954,8,22,1,2004,19,30,0
2,6361,8,2,9,2008,13,29,0
6,1650,3,10,9,2005,16,35,0
2,8503,8,8,3,2011,18,5,0
2,6086,1,29,10,2013,17,57,0
6,1921,4,3,4,2004,9,44,0
5,70,10,7,3,2003,22,10,0
3,11624,5,31,10,2007,9,15,0
6,2393,8,11,7,2009,14,0,0
4,3725,10,17,6,2010,15,0,0
5,2490,3,7,9,2007,19,30,0
1,392,4,1,4,2013,14,44,0
6,1858,6,14,11,2009,17,0,0
3,2025,1,23,12,2009,13,32,0
3,125,2,15,12,2010,12,0,0
7,20606,4,24,2,2008,14,33,0
5,2811,1,26,12,2008,12,15,0
2,5416,5,14,11,2006,4,0,0
3,7548,9,19,9,2012,1,0,0
1,7481,3,7,3,2005,23,59,0
7,1722,2,25,1,2015,14,30,0
6,9376,2,7,2,2009,1,30,0
7,1160,1,9,3,2003,12,40,0
5,3532,3,14,11,2003,8,0,0
5,1942,2,29,10,2004,16,30,0
2,256,2,1,11,2005,9,10,0
1,7888,6,30,3,2009,5,0,0
2,5127,8,9,8,2011,22,25,0
1,7677,1,29,9,2014,20,21,0
7,1284,4,2,12,2007,20,50,0
1,468,2,27,12,2010,9,30,0
4,2156,2,8,4,2010,8,0,0
1,5889,8,5,3,2012,22,3,0
6,772,10,18,10,2003,10,40,0
4,9095,7,27,6,2013,19,45,0
7,468,2,28,1,2007,21,35,0
3,408,2,4,5,2011,17,30,0
7,5274,2,11,9,2005,15,0,0
4,1599,6,30,4,2015,12,0,0
5,18599,3,5,9,2003,17,0,0
4,125,2,6,9,2007,11,0,0
1,10531,4,15,9,2003,19,29,0
2,83,2,27,5,2003,1,52,0
4,1214,10,3,11,2011,17,15,0
1,1986,2,6,2,2012,18,30,0
4,77,10,14,10,2004,23,0,0
1,3725,10,29,4,2013,13,30,0
5,102,10,14,12,2007,20,7,0
5,10546,2,31,12,2010,23,0,0
1,4651,2,6,9,2010,5,10,0
4,2564,5,26,8,2010,13,4,0
7,10330,8,12,1,2014,12,30,0
5,14025,1,7,9,2012,13,20,0
7,5562,9,8,5,2005,19,54,0
3,10745,4,11,1,2012,12,29,0
7,16680,8,7,10,2012,1,0,0
2,15218,3,18,9,2007,19,0,0
5,13496,9,21,3,2014,3,19,0
6,411,3,5,4,2014,18,35,0
1,9077,4,27,5,2013,15,30,0
2,324,1,10,1,2012,19,57,0
4,93,7,25,6,2009,16,40,0
2,757,3,11,11,2003,23,4,0
6,772,10,3,11,2007,20,5,0
2,2041,10,30,5,2006,13,40,0
1,3014,9,8,2,2010,10,29,0
3,4323,1,1,10,2008,10,40,0
5,4544,9,10,2,2006,10,15,0
6,14269,9,6,10,2012,17,50,0
2,88,2,18,3,2008,17,10,0
7,8660,5,8,4,2007,10,0,0
3,11251,4,9,2,2005,11,50,0
