"day","address","location","date","month","year","hour","min","FORGERYCOUNTERFEITING"
2,8762,9,5,2,2013,15,10,0
1,3072,2,26,5,2008,23,0,0
4,21861,9,14,10,2004,4,1,0
7,3359,4,17,5,2009,0,56,0
6,15859,3,13,11,2004,15,49,0
3,3275,2,22,8,2012,14,30,0
3,1095,5,6,4,2011,8,1,0
3,4111,10,9,1,2008,8,11,0
5,2504,3,22,9,2006,21,50,0
7,1519,1,22,2,2015,0,15,0
4,1954,10,4,11,2010,10,20,0
5,2453,5,24,3,2006,15,15,0
6,11334,7,28,7,2012,15,37,0
3,10461,3,11,6,2008,15,5,0
6,308,2,25,3,2006,14,30,0
2,10849,9,28,10,2008,19,10,0
6,1345,1,30,12,2006,20,15,0
3,237,4,11,6,2014,10,30,0
2,15943,5,4,2,2003,23,26,0
5,1183,5,18,11,2011,6,50,0
5,957,2,4,4,2008,14,45,0
2,1760,10,14,5,2013,17,25,0
7,359,10,24,10,2010,2,8,0
7,772,10,12,2,2006,8,15,0
5,9903,8,25,2,2011,22,30,0
4,548,10,17,9,2009,12,0,0
2,788,2,27,4,2004,20,0,0
6,2493,1,18,4,2015,13,57,0
5,3066,4,16,7,2010,0,21,0
1,1555,2,14,4,2003,16,13,0
2,2854,8,18,3,2014,10,10,0
2,1895,3,15,11,2005,14,32,0
7,9080,9,22,2,2004,13,22,0
6,9406,6,16,1,2010,14,0,0
4,2831,4,23,1,2003,14,15,0
6,4619,9,22,3,2014,12,0,0
2,1690,2,12,11,2013,17,0,0
5,150,10,22,10,2010,17,20,0
5,8883,8,1,6,2012,0,1,0
3,772,10,16,11,2011,22,30,0
3,2386,2,25,1,2006,11,10,0
3,8237,8,27,1,2010,10,42,0
2,4848,3,17,9,2013,16,0,0
7,2314,1,23,10,2011,13,0,0
6,2263,9,3,11,2007,4,0,0
3,14757,3,22,9,2010,19,45,0
3,657,8,13,6,2007,21,24,0
3,139,2,24,3,2010,11,15,0
4,19506,3,7,2,2008,21,0,0
7,12071,7,12,7,2009,21,37,0
4,1914,10,18,9,2003,17,3,0
2,3290,4,20,3,2012,17,30,0
6,126,8,23,10,2010,21,30,0
6,3861,8,10,2,2007,22,35,0
6,1663,3,22,8,2009,11,30,0
2,14533,3,15,11,2005,21,30,0
2,1041,5,3,5,2005,19,20,0
7,3181,10,5,4,2009,19,15,0
5,131,1,26,1,2007,18,45,0
5,2462,2,12,11,2004,12,45,0
7,12898,5,4,5,2014,22,10,0
2,12503,9,10,6,2014,22,0,0
2,2790,3,14,12,2010,19,50,0
3,1403,4,30,9,2009,8,0,0
6,2811,1,26,1,2013,18,18,0
6,2103,7,24,8,2013,17,0,0
7,10896,4,31,7,2005,9,39,0
3,1553,4,28,5,2008,3,53,0
4,13557,3,2,10,2008,0,1,0
7,4398,8,8,4,2012,1,21,0
2,16341,9,14,11,2006,20,30,0
6,6522,8,23,3,2013,13,11,0
2,1302,2,29,9,2009,21,0,0
2,18254,7,14,10,2008,2,0,0
2,1380,8,15,4,2003,12,0,0
7,501,4,31,12,2006,22,35,0
5,17746,9,8,8,2008,2,0,0
6,468,2,24,3,2007,20,0,0
4,7064,4,5,5,2005,0,1,0
3,10999,7,30,4,2003,13,45,0
3,2371,10,2,9,2009,6,8,0
5,16287,8,10,8,2012,23,0,0
1,4350,5,2,10,2006,21,31,0
1,4702,6,1,3,2004,8,0,0
3,1611,3,19,4,2006,6,0,0
1,17177,4,1,3,2004,16,0,0
2,17275,9,9,2,2010,6,45,0
6,358,6,21,5,2011,18,0,0
6,3591,1,8,2,2003,11,0,0
6,2879,5,30,7,2005,20,20,0
7,2671,5,21,4,2013,11,30,0
3,1615,2,5,10,2005,17,35,0
6,5965,7,23,4,2005,7,0,0
3,2904,2,5,3,2014,18,0,0
7,969,2,11,1,2009,18,0,0
2,13182,9,27,11,2007,5,0,0
6,12612,2,2,11,2013,18,0,0
4,1612,9,30,4,2015,9,45,0
4,2706,10,8,9,2011,12,11,0
2,4374,5,20,9,2011,17,50,0
5,13908,9,9,1,2009,7,15,0
5,468,2,28,1,2011,11,30,0
7,4518,1,23,9,2007,22,0,0
1,10062,4,12,6,2006,11,10,0
2,8309,9,30,5,2006,9,0,0
3,744,10,4,5,2011,14,16,0
3,4627,8,24,7,2013,17,16,0
4,501,4,27,1,2011,21,45,0
3,9748,3,18,2,2009,20,42,0
1,125,2,1,3,2004,17,45,0
4,63,1,12,1,2006,14,30,0
5,4389,6,23,1,2004,16,25,0
7,1989,6,4,5,2014,16,40,0
4,14762,3,31,10,2013,7,0,0
6,336,1,2,5,2015,16,0,0
2,16023,9,27,5,2008,18,8,0
5,644,1,17,10,2008,6,40,0
7,7798,1,8,4,2007,16,0,0
7,7003,3,5,6,2011,11,0,0
5,331,2,4,6,2010,18,46,0
6,6891,4,22,2,2014,10,45,0
4,6267,6,22,9,2011,12,11,0
4,4624,9,20,10,2011,17,27,0
3,1246,2,13,7,2005,14,20,0
5,6126,1,11,3,2005,23,43,0
7,1121,10,19,10,2008,16,40,0
1,3567,6,26,5,2003,2,0,0
1,4188,3,30,3,2015,22,0,0
1,7473,9,26,5,2008,14,39,0
5,1809,10,4,11,2011,8,0,0
2,20980,5,22,8,2006,22,0,0
3,1533,5,3,11,2010,14,0,0
5,6173,8,11,7,2014,23,45,0
6,602,2,3,12,2011,23,0,0
2,1091,10,9,3,2010,18,20,0
2,4447,1,11,12,2012,13,0,0
2,15094,9,23,6,2009,12,15,0
2,3784,8,15,4,2014,17,55,0
2,6382,6,11,11,2003,21,57,0
3,2225,5,30,4,2014,23,55,0
5,9784,8,9,1,2004,19,15,0
7,3247,1,30,1,2011,19,0,0
1,4257,5,14,4,2014,1,56,0
6,1473,1,22,9,2007,22,30,0
3,13292,8,2,5,2007,7,0,0
5,3132,10,6,5,2005,19,0,0
4,552,4,21,2,2013,21,0,0
4,8459,1,15,5,2008,18,0,0
1,517,2,23,12,2013,1,12,0
3,323,9,14,12,2011,17,57,0
2,363,2,21,12,2004,8,23,0
5,779,2,6,5,2005,20,30,0
1,2123,5,29,3,2004,23,30,0
5,4441,5,19,3,2004,15,30,0
6,52,5,9,8,2014,23,6,0
4,713,4,13,12,2007,19,47,0
2,22085,9,31,8,2004,10,30,0
6,2140,2,14,8,2010,4,20,0
2,2887,2,11,11,2014,13,37,0
3,10854,6,12,12,2007,21,0,0
1,6077,2,31,3,2008,23,59,0
4,83,2,3,4,2014,0,9,0
3,6478,9,8,12,2004,15,25,0
1,803,6,29,9,2014,10,0,0
7,21132,2,27,6,2004,7,6,0
5,11971,2,6,2,2009,22,15,0
4,6102,1,9,8,2012,23,25,0
7,2490,3,8,4,2007,7,25,0
2,5714,1,26,6,2007,14,30,0
5,4410,4,27,12,2013,10,10,0
1,13,3,12,12,2011,18,42,0
5,125,2,17,5,2013,22,28,0
5,461,9,19,10,2012,12,0,0
1,2987,10,19,1,2009,17,45,0
3,10552,3,9,12,2009,0,40,0
5,15563,1,6,4,2007,23,0,0
6,512,8,11,8,2012,12,15,0
1,4648,1,6,1,2003,2,45,0
6,5201,8,29,7,2006,0,5,0
5,1407,1,18,4,2014,17,30,0
2,2862,10,14,10,2008,7,45,0
5,141,6,21,2,2014,16,0,0
1,499,2,26,5,2003,18,0,0
7,136,5,14,6,2009,16,0,0
2,13787,3,8,3,2011,9,0,0
2,9456,9,11,11,2008,20,45,0
5,4272,7,28,12,2012,0,1,0
4,4338,2,3,4,2008,21,0,0
1,223,10,25,5,2009,10,35,0
2,92,1,2,9,2003,20,30,0
2,2831,4,20,9,2011,8,0,0
1,8939,4,9,1,2006,23,56,0
6,11364,1,22,4,2006,11,41,0
7,10987,6,12,9,2010,22,30,0
1,6313,3,24,1,2011,2,46,0
4,1775,4,27,5,2004,0,46,0
4,13156,9,22,9,2005,21,0,0
6,981,2,19,10,2013,21,20,0
1,2553,6,25,11,2013,18,30,0
5,4815,3,15,1,2010,7,0,0
1,597,1,11,5,2015,18,30,0
6,346,1,27,1,2007,14,50,0
3,18,10,9,3,2005,13,10,0
6,3550,4,19,11,2011,15,48,0
6,1220,10,11,9,2010,3,10,0
5,9902,8,21,3,2014,13,0,0
2,6687,7,8,7,2008,12,0,0
5,4203,6,8,4,2005,9,30,0
5,451,2,2,12,2011,0,25,0
4,6459,8,12,1,2006,9,0,0
3,1091,10,4,5,2005,8,45,0
7,8166,4,22,3,2009,15,10,0
1,5783,2,4,2,2008,21,20,0
5,895,2,30,5,2014,0,44,0
5,8771,2,27,6,2008,17,35,0
5,2252,2,10,8,2007,20,0,0
7,4558,2,11,1,2015,11,25,0
4,15772,8,23,12,2004,14,24,0
2,1996,2,3,2,2009,3,0,0
3,2405,1,20,4,2005,22,30,0
4,7291,6,8,8,2013,22,45,0
6,6811,3,13,12,2014,20,0,0
2,282,6,31,3,2015,10,0,0
5,5275,4,17,11,2006,22,30,0
6,435,10,17,11,2007,17,0,0
5,907,6,31,10,2008,16,42,0
4,377,5,7,2,2013,17,45,0
3,1007,5,13,6,2012,0,1,0
5,3604,4,18,4,2014,14,45,0
7,528,10,8,9,2013,10,20,0
5,8747,8,25,7,2003,21,9,0
4,7075,7,23,9,2010,2,30,0
5,3255,5,25,7,2014,17,30,0
3,4927,2,9,6,2004,2,15,0
1,5696,2,27,12,2010,18,30,0
2,9694,8,30,9,2014,13,0,0
2,1157,2,27,11,2012,18,30,0
7,1075,4,24,8,2003,21,0,0
4,5178,9,2,10,2014,18,32,0
3,5811,4,1,12,2010,16,0,0
6,8242,5,5,6,2010,20,45,0
3,125,2,19,10,2011,19,30,0
1,6420,2,13,6,2011,7,49,0
7,15453,3,8,3,2009,10,0,0
3,1379,1,30,4,2014,4,59,0
6,4136,1,4,4,2009,20,30,0
2,15574,4,14,12,2010,18,0,0
4,14521,8,21,8,2008,22,10,0
5,417,3,5,11,2010,9,21,0
7,14441,8,18,4,2004,16,0,0
5,1760,10,23,8,2013,1,39,0
5,1435,2,11,7,2003,0,50,0
3,81,3,13,5,2015,18,5,0
6,2535,4,31,12,2011,21,0,0
4,13,3,2,12,2010,11,30,0
5,4118,7,22,8,2014,14,22,0
5,15178,5,1,7,2005,17,30,0
6,2400,10,31,7,2010,17,48,0
4,460,5,2,10,2014,10,15,0
6,8219,5,25,2,2006,17,0,0
1,125,2,22,8,2005,18,15,0
7,13108,9,7,4,2013,16,0,0
2,16836,5,22,7,2003,22,0,0
3,70,10,11,1,2012,20,0,0
4,125,2,8,9,2011,14,20,0
4,6761,7,5,4,2007,15,25,0
7,2372,5,26,7,2009,22,0,0
6,981,2,5,11,2005,1,25,0
4,1676,2,15,12,2011,9,30,0
3,1331,4,13,6,2007,15,0,0
4,125,2,12,7,2007,13,15,0
3,12301,2,25,6,2014,4,4,0
3,1453,10,4,8,2004,20,0,0
6,916,1,4,11,2006,12,45,0
4,430,1,16,5,2013,10,0,0
6,7039,1,19,5,2007,21,50,0
3,9545,6,21,3,2007,2,20,0
1,7487,9,25,11,2013,0,1,0
4,12203,8,6,9,2007,15,0,0
3,7461,3,28,7,2010,0,5,0
2,9830,8,27,4,2004,18,0,0
7,2222,1,9,8,2009,15,10,0
3,2945,3,22,8,2012,12,45,0
3,14759,8,15,10,2003,8,37,0
5,8793,8,7,4,2006,7,30,0
5,9749,9,14,12,2012,7,33,0
4,2929,2,28,11,2013,9,50,0
5,2064,2,15,10,2004,12,0,0
6,1441,1,13,1,2007,16,15,0
2,5087,9,8,8,2006,22,37,0
5,4030,1,8,3,2013,18,30,0
7,713,4,23,3,2014,7,36,0
4,6760,8,14,6,2007,21,30,0
3,5244,5,26,11,2003,23,10,0
7,125,2,11,3,2012,19,0,0
3,7877,5,2,4,2014,17,0,0
5,4981,9,16,6,2006,22,0,0
1,3987,9,29,5,2006,17,25,0
3,14319,3,3,3,2004,19,0,0
5,10420,1,20,5,2011,12,30,0
2,6654,9,30,9,2008,16,56,0
2,7686,3,31,5,2005,19,16,0
7,1160,1,12,9,2010,9,12,0
2,15315,3,26,6,2012,14,20,0
4,1424,2,16,12,2010,21,30,0
4,783,8,24,2,2005,18,6,0
5,5591,5,6,4,2007,15,57,0
7,3826,2,21,10,2007,8,30,0
7,12142,8,9,3,2003,16,30,0
4,1768,10,2,10,2014,19,0,0
7,7166,9,18,5,2003,20,56,0
7,1914,10,4,6,2006,21,30,0
3,1233,4,24,8,2011,19,0,0
5,392,4,21,2,2014,9,39,0
2,5446,8,7,1,2014,13,0,0
2,50,5,15,10,2013,2,0,0
4,408,2,8,2,2007,20,19,0
6,21471,9,2,7,2005,10,0,0
1,545,3,15,5,2006,7,0,0
1,2944,2,30,10,2006,6,0,0
4,20744,9,23,2,2006,12,35,0
4,14695,2,2,10,2003,23,0,0
2,1597,8,5,3,2013,9,8,0
3,2165,9,26,11,2008,11,15,0
3,408,2,31,10,2007,9,43,0
6,442,2,1,5,2004,19,30,0
4,3703,5,15,11,2007,16,28,0
3,1429,10,31,3,2004,13,8,0
1,9276,3,30,4,2012,17,19,0
7,8838,1,15,6,2003,14,0,0
2,17642,8,21,9,2010,9,55,0
5,2877,5,23,8,2013,21,30,0
1,2911,10,25,10,2004,23,51,0
5,18877,9,28,1,2011,13,15,0
6,9132,8,30,1,2010,16,30,0
7,2541,3,22,8,2004,17,14,0
4,83,2,3,4,2014,0,9,0
1,1554,2,15,3,2004,17,39,0
3,2802,5,28,11,2007,15,57,0
4,8780,9,7,8,2008,17,0,0
5,376,2,8,4,2011,16,30,0
4,176,1,3,4,2003,16,0,0
2,4093,2,17,3,2009,13,0,0
1,1351,8,12,12,2005,14,0,0
5,143,3,21,2,2003,1,29,0
5,6272,4,4,5,2012,0,1,0
3,1877,1,5,10,2005,18,30,0
1,800,4,15,5,2006,0,30,0
3,666,2,29,4,2015,1,50,0
5,2811,1,28,12,2007,14,0,0
7,2064,2,21,4,2013,20,0,0
7,10696,8,22,9,2013,17,0,0
6,653,10,10,3,2012,18,37,0
5,693,2,2,11,2007,21,58,0
3,83,2,23,12,2009,8,28,0
1,528,10,28,9,2009,1,0,0
5,978,1,23,3,2012,20,55,0
4,1524,3,11,8,2011,13,0,0
2,361,2,24,12,2013,14,0,0
2,1840,4,17,3,2009,17,1,0
2,8690,3,28,6,2005,17,45,0
1,106,8,19,9,2011,14,0,0
1,2982,2,25,1,2010,10,15,0
2,256,2,26,6,2012,23,17,0
4,359,10,23,3,2006,12,15,0
4,2134,1,24,2,2011,2,18,0
3,7240,9,20,3,2013,12,0,0
4,2863,2,6,3,2003,8,45,0
2,2907,4,30,4,2013,1,54,0
4,1912,1,9,3,2006,8,0,0
2,11965,7,18,10,2011,15,0,0
6,6462,7,12,2,2005,20,0,0
1,92,1,27,10,2003,4,15,0
7,234,6,3,11,2013,10,0,0
1,784,2,9,11,2009,14,0,0
2,83,2,29,10,2013,10,0,0
4,9224,6,4,9,2014,14,40,0
4,125,2,17,6,2010,14,0,0
1,4984,1,28,9,2009,18,15,0
5,5142,4,9,1,2009,23,0,0
3,5241,5,25,8,2010,16,25,0
7,1730,10,4,5,2014,17,0,0
3,657,8,17,4,2013,13,39,0
6,964,3,17,6,2006,19,18,0
4,21813,5,4,9,2003,0,30,0
4,1135,4,10,3,2005,17,0,0
1,2045,6,29,4,2013,20,12,0
3,1553,4,2,11,2011,17,45,0
5,2737,3,23,7,2004,12,18,0
1,349,2,16,2,2015,13,0,0
4,125,2,15,4,2004,12,0,0
4,15622,3,30,4,2009,7,59,0
3,6541,9,2,10,2013,12,0,0
1,5033,8,16,3,2015,19,15,0
3,14365,8,28,4,2004,11,0,0
3,6071,4,30,4,2003,11,0,0
6,1908,2,23,8,2014,13,0,0
6,1659,4,19,4,2003,1,40,0
4,2737,3,27,11,2014,15,25,0
4,392,4,7,10,2010,13,10,0
3,4502,1,31,10,2012,11,0,0
7,779,2,29,6,2008,14,50,0
6,363,2,31,5,2014,11,39,0
3,2405,5,28,5,2003,21,30,0
3,653,10,28,4,2004,15,5,0
2,7793,2,18,2,2003,3,38,0
6,8298,1,8,3,2014,15,15,0
5,9853,3,3,10,2014,14,0,0
1,11123,7,18,2,2008,15,30,0
3,8629,8,21,8,2013,18,0,0
7,3761,9,4,5,2008,1,0,0
4,2578,6,9,9,2010,16,42,0
3,125,2,6,10,2010,18,17,0
4,9847,4,29,12,2005,12,20,0
3,2835,10,6,3,2013,8,50,0
6,4819,5,3,10,2009,20,0,0
5,3120,7,9,3,2007,12,30,0
2,6681,3,17,3,2009,14,48,0
1,7209,5,30,9,2013,18,53,0
5,6479,1,21,5,2010,18,0,0
5,14062,8,24,1,2014,18,0,0
7,956,10,21,9,2014,19,0,0
5,3725,10,6,10,2006,17,20,0
2,3897,3,7,1,2003,17,42,0
5,4543,3,7,10,2005,16,5,0
1,10842,7,8,3,2010,10,31,0
7,12033,4,13,1,2013,16,0,0
5,166,10,24,8,2007,20,10,0
5,3391,5,2,7,2010,9,0,0
6,125,2,13,12,2008,23,10,0
4,784,2,10,2,2011,22,48,0
2,277,10,17,8,2004,18,59,0
5,361,2,20,2,2009,12,0,0
4,408,2,12,6,2008,13,51,0
4,323,9,17,6,2010,16,15,0
4,1459,5,17,4,2008,14,55,0
5,1491,3,9,8,2013,17,15,0
7,77,10,23,8,2009,8,40,0
6,363,2,8,5,2010,0,12,0
7,4406,6,4,10,2009,0,40,0
7,10980,8,16,6,2013,0,22,0
2,7146,9,22,7,2008,21,0,0
4,20698,9,13,12,2007,22,41,0
3,1473,1,15,6,2005,23,3,0
7,361,2,17,11,2013,2,30,0
4,92,1,24,12,2009,21,35,0
2,2945,3,10,6,2008,0,1,0
6,80,1,18,10,2008,15,0,0
5,2856,8,3,4,2015,9,30,0
1,296,8,29,9,2014,0,1,0
6,6016,8,21,2,2015,15,0,0
3,3689,4,2,4,2008,22,0,0
4,5430,4,20,8,2009,16,37,0
2,1547,3,22,7,2014,16,9,0
4,3875,2,6,9,2007,14,45,0
6,1056,2,6,10,2007,11,25,0
3,1271,2,4,4,2007,0,22,0
2,366,10,3,4,2012,17,30,0
7,548,10,8,2,2009,13,2,0
5,3997,5,16,6,2006,23,0,0
6,1139,1,28,7,2012,9,0,0
5,8930,5,28,7,2006,22,0,0
1,141,6,27,9,2004,12,0,0
3,6783,5,25,8,2010,15,11,0
6,1563,7,29,11,2008,22,0,0
6,15114,8,21,9,2013,1,37,0
1,2609,2,23,8,2010,2,30,0
5,1606,2,4,6,2010,17,47,0
3,2346,2,19,3,2003,17,0,0
1,501,4,17,9,2012,7,0,0
7,7745,4,29,11,2009,15,50,0
6,17080,8,20,10,2012,15,8,0
2,1563,7,11,6,2013,9,0,0
3,4810,7,18,3,2015,18,0,0
2,22055,2,28,10,2003,14,15,0
5,8640,3,6,4,2012,21,4,0
7,1704,2,8,2,2015,13,0,0
4,7084,9,9,12,2004,19,25,0
7,665,3,10,8,2014,13,44,0
5,3334,5,30,4,2004,9,0,0
2,125,2,29,5,2012,15,5,0
6,4610,5,1,6,2013,12,0,0
5,11808,8,30,10,2009,15,45,0
5,15960,3,22,2,2013,21,20,0
5,1790,1,24,2,2006,11,30,0
5,8832,6,20,4,2012,9,0,0
7,388,6,10,2,2008,11,40,0
2,2016,6,17,2,2004,14,30,0
2,19158,9,7,9,2010,14,8,0
6,1950,2,23,10,2010,16,0,0
1,3406,1,16,10,2006,15,0,0
5,9655,9,30,12,2011,5,0,0
5,1352,4,17,6,2005,22,0,0
6,16238,2,5,5,2012,23,0,0
2,339,3,15,5,2012,16,30,0
6,5667,6,7,9,2013,4,0,0
6,44,6,19,4,2014,16,34,0
7,4231,9,31,12,2006,0,1,0
4,425,5,26,1,2006,14,0,0
1,13091,8,31,5,2010,15,34,0
4,924,5,9,2,2012,16,0,0
5,2571,1,21,8,2009,22,0,0
6,3268,8,22,3,2008,22,0,0
5,4187,3,6,4,2007,15,0,0
2,4305,2,30,9,2008,23,46,0
6,1331,4,8,8,2009,21,30,0
1,803,6,16,3,2015,8,30,0
6,21866,3,14,6,2003,12,30,0
7,324,1,4,10,2009,10,55,0
2,2058,1,5,2,2008,21,0,0
6,3609,5,8,5,2010,21,0,0
2,125,2,9,12,2008,3,2,0
3,203,2,3,10,2012,21,43,0
4,2023,5,30,6,2005,10,15,0
4,7536,6,7,8,2003,22,15,0
2,1729,5,8,7,2014,4,3,0
1,17043,2,7,3,2005,17,25,0
4,1395,6,1,12,2005,3,55,0
4,1973,9,2,11,2006,14,0,0
3,1255,6,16,4,2014,19,19,0
5,2408,8,11,8,2006,7,0,0
2,1978,8,11,5,2004,2,0,0
6,6583,8,5,5,2012,2,29,0
1,6634,1,9,1,2012,9,50,0
4,4405,5,7,4,2011,5,25,0
1,459,8,21,3,2011,9,15,0
3,7850,3,2,4,2003,22,48,0
5,9376,4,26,7,2013,19,0,0
3,7183,4,10,11,2004,23,16,0
2,11194,5,5,4,2005,19,30,0
7,7850,3,1,12,2013,12,0,0
7,2318,4,14,8,2005,7,30,0
7,13621,8,18,12,2011,22,0,0
5,12812,1,9,9,2011,18,0,0
4,16482,3,3,5,2007,18,0,0
5,779,2,28,7,2006,9,3,0
6,6287,4,1,11,2008,23,18,0
4,736,4,30,4,2015,0,31,0
3,5261,8,14,5,2014,23,53,0
5,7343,10,8,4,2011,10,30,0
4,16022,4,24,2,2005,23,0,0
5,3376,10,2,6,2006,10,20,0
5,1525,4,20,2,2009,20,42,0
3,330,5,5,3,2003,19,30,0
2,15415,4,22,3,2005,14,0,0
2,1325,6,18,2,2014,21,0,0
3,9702,7,8,1,2003,2,10,0
1,27,5,4,8,2014,12,15,0
2,3647,1,24,11,2009,16,0,0
4,215,4,29,7,2010,9,0,0
6,21823,3,21,8,2004,1,0,0
7,575,5,25,9,2005,13,9,0
4,10229,4,21,3,2013,7,30,0
2,18079,9,19,10,2010,23,6,0
2,152,10,13,6,2006,23,30,0
5,6808,2,31,12,2010,13,30,0
3,10286,4,7,2,2007,3,17,0
1,323,9,21,7,2003,16,0,0
1,3987,9,3,3,2008,5,30,0
4,2786,6,23,7,2009,20,0,0
4,4888,3,1,4,2004,12,38,0
7,2783,4,3,6,2007,16,30,0
3,6706,9,6,2,2013,10,0,0
4,10064,3,18,5,2006,17,19,0
2,408,2,23,12,2014,20,44,0
7,21035,8,28,1,2007,19,0,0
4,656,9,13,11,2014,10,40,0
7,3277,8,19,10,2008,16,0,0
6,4784,8,31,7,2010,17,0,0
2,2919,9,9,8,2011,9,20,0
4,2470,2,21,8,2003,12,18,0
3,330,5,25,7,2007,8,45,0
7,2498,5,26,1,2003,8,25,0
6,1863,3,1,1,2011,13,8,0
1,16871,3,8,11,2004,16,30,0
4,4019,4,22,9,2011,13,15,0
6,1485,5,7,2,2015,0,1,0
7,13979,6,20,5,2012,18,50,0
5,358,6,2,12,2011,16,25,0
2,2479,8,22,7,2003,9,0,0
5,392,4,26,8,2011,22,56,0
6,5917,9,12,2,2011,0,27,0
1,18962,8,17,10,2005,6,35,0
4,6617,2,16,12,2010,11,0,0
7,366,10,26,1,2014,18,6,0
6,2490,3,19,9,2009,0,1,0
6,12122,8,5,6,2010,2,0,0
3,6092,3,25,1,2012,23,0,0
1,5557,3,11,6,2012,11,30,0
3,12628,4,28,5,2003,2,0,0
3,8070,3,12,11,2008,7,17,0
5,435,10,8,9,2006,7,12,0
6,2537,9,12,12,2009,23,20,0
6,2041,10,7,3,2009,19,20,0
4,125,2,14,7,2011,18,0,0
3,872,2,2,11,2011,12,0,0
7,5314,1,13,7,2008,23,54,0
3,358,6,17,10,2012,17,39,0
6,4046,4,14,7,2012,21,30,0
7,1275,10,14,2,2010,9,20,0
7,5904,3,22,2,2015,15,25,0
1,211,5,3,2,2003,23,7,0
4,8501,1,23,7,2009,22,0,0
2,2911,10,3,9,2013,18,30,0
5,13811,9,25,7,2003,9,40,0
5,14134,4,20,3,2009,21,0,0
3,1762,9,30,11,2011,10,30,0
1,5948,3,17,4,2006,21,15,0
1,5335,7,3,5,2010,23,55,0
1,139,2,7,3,2005,7,10,0
6,15479,8,27,3,2010,20,45,0
3,3113,4,24,3,2010,20,30,0
6,3898,2,4,10,2008,3,27,0
2,2314,1,20,3,2007,10,55,0
6,5235,1,9,8,2008,16,30,0
2,232,4,8,8,2006,7,28,0
7,1401,1,21,10,2007,0,1,0
1,6504,3,22,7,2013,0,17,0
3,6420,2,16,11,2005,5,30,0
3,408,2,22,8,2007,18,10,0
3,5000,5,20,10,2010,15,0,0
3,872,2,24,8,2005,16,0,0
4,4125,4,20,9,2012,20,5,0
6,511,4,20,5,2006,7,39,0
5,2094,2,24,8,2012,21,42,0
4,12123,9,3,11,2005,21,0,0
6,2241,4,5,11,2005,7,30,0
3,8651,4,28,7,2010,8,35,0
4,2125,5,10,12,2009,18,30,0
7,2627,2,25,1,2004,17,0,0
6,11334,7,4,9,2004,2,7,0
7,125,2,22,2,2015,16,52,0
3,11325,4,6,4,2005,16,0,0
1,10944,3,12,11,2012,10,58,0
1,392,4,14,6,2010,18,5,0
4,5464,5,31,5,2007,11,30,0
3,1973,9,8,12,2004,11,30,0
5,3877,3,28,7,2006,0,9,0
1,6494,8,16,2,2015,15,55,0
6,16069,7,4,5,2013,12,0,0
1,12696,5,24,6,2013,14,43,0
7,5611,3,20,11,2011,22,0,0
4,534,4,25,2,2010,18,5,0
4,408,2,25,1,2007,12,0,0
6,13901,8,11,12,2004,23,0,0
1,6683,3,5,8,2013,8,0,0
3,10431,4,9,12,2009,17,40,0
4,2664,3,21,2,2013,23,22,0
4,9967,4,15,7,2010,6,0,0
4,3539,8,8,7,2004,12,0,0
5,11413,7,10,8,2012,20,20,0
1,6474,5,24,5,2004,15,15,0
4,2607,2,13,7,2006,12,0,0
2,1819,9,6,4,2010,1,45,0
7,4692,3,11,7,2004,19,13,0
6,11507,8,9,8,2003,0,1,0
1,359,10,20,3,2006,19,40,0
3,5208,1,24,8,2011,16,51,0
5,5318,5,12,12,2014,13,0,0
4,3461,2,15,10,2009,19,15,0
3,5241,5,28,5,2003,15,6,0
3,1296,2,18,3,2015,18,0,0
6,4386,8,3,5,2003,21,30,0
6,2609,2,19,4,2003,14,0,0
6,323,9,28,7,2012,21,5,0
2,408,2,26,12,2006,17,10,0
5,7250,5,27,6,2003,22,24,0
1,3934,2,12,5,2003,8,0,0
3,358,6,25,6,2014,19,7,0
5,7197,7,25,7,2014,18,0,0
5,3624,1,4,6,2010,8,30,0
5,5139,2,13,12,2013,11,30,0
3,2968,3,15,4,2015,0,1,0
2,125,2,18,10,2005,11,5,0
2,9244,3,27,11,2012,1,51,0
5,3270,7,26,1,2007,7,0,0
4,1786,8,16,10,2003,15,10,0
7,10333,9,4,12,2011,0,35,0
7,1055,2,11,2,2007,1,22,0
6,10751,4,12,6,2004,21,30,0
4,745,1,20,3,2003,9,0,0
2,2522,5,18,3,2008,12,0,0
3,155,2,16,11,2011,11,10,0
5,21763,7,8,8,2003,12,18,0
2,788,2,30,9,2014,12,0,0
3,11008,6,27,5,2009,12,30,0
6,435,10,25,1,2003,1,26,0
4,13482,9,12,1,2006,16,48,0
5,3611,3,21,2,2014,23,30,0
6,11768,10,20,4,2013,2,12,0
6,867,1,2,7,2011,20,0,0
5,147,5,9,3,2007,0,1,0
7,8930,5,25,8,2013,3,7,0
1,1820,7,30,3,2009,15,50,0
6,242,10,25,8,2012,19,0,0
1,2095,1,1,3,2004,17,34,0
3,5097,9,1,10,2014,1,0,0
2,2639,5,6,9,2011,17,10,0
3,2041,10,24,12,2008,15,50,0
7,176,1,6,9,2009,0,59,0
6,1136,4,28,6,2003,22,15,0
2,4171,5,17,8,2004,14,30,0
3,1705,2,26,11,2003,15,0,0
7,125,2,15,6,2014,18,0,0
6,2794,7,17,10,2009,22,25,0
2,125,2,18,9,2007,19,30,0
1,7602,7,19,1,2015,13,0,0
