"day","address","location","date","month","year","hour","min","DISORDERLYCONDUCT"
6,8186,4,5,4,2014,5,30,0
1,22543,9,29,3,2004,8,15,0
6,4515,8,29,12,2007,19,30,0
3,5444,10,13,1,2010,7,0,0
5,5107,10,3,11,2006,8,40,0
2,177,10,13,11,2012,18,54,0
7,7068,10,30,5,2004,21,0,0
5,20720,1,7,2,2003,0,7,0
1,2790,3,12,5,2014,13,41,0
2,1223,5,17,2,2004,23,40,0
7,361,2,28,8,2005,9,55,0
7,2386,2,1,6,2014,22,0,0
3,11659,3,21,8,2013,11,34,0
5,5615,3,5,4,2013,0,9,0
5,248,7,17,4,2009,10,15,0
6,102,10,9,8,2003,12,30,0
7,2365,5,8,2,2015,20,17,0
1,4530,9,10,11,2014,21,15,0
5,13660,8,7,4,2006,17,0,0
2,8596,9,28,4,2009,15,0,0
2,468,2,27,5,2014,19,0,0
7,2488,1,26,8,2007,1,10,0
1,9339,6,17,4,2006,15,35,0
5,5969,5,6,2,2015,19,0,0
1,213,4,7,7,2003,12,45,0
7,408,2,8,5,2011,17,0,0
2,249,6,10,6,2014,0,1,0
3,3400,5,18,5,2011,19,18,0
2,5305,7,8,12,2009,9,40,0
3,277,10,3,3,2004,21,0,0
4,548,10,1,5,2008,21,50,0
7,4125,4,18,6,2006,12,45,0
2,277,10,7,1,2003,18,55,0
2,4851,9,18,3,2014,9,50,0
6,1352,4,6,5,2006,10,50,0
2,1655,8,2,10,2007,7,8,0
2,125,2,13,6,2006,21,0,0
5,1635,1,17,12,2010,11,0,0
6,501,4,10,1,2015,15,30,0
3,4947,2,6,9,2006,10,0,0
7,2409,2,24,2,2008,20,0,0
2,326,2,26,6,2012,22,35,0
7,5427,7,9,2,2014,15,0,0
4,6079,2,21,3,2013,22,13,0
3,213,4,31,5,2006,11,2,0
6,7859,3,3,11,2012,5,45,0
5,9401,7,1,6,2012,12,0,0
2,10092,8,2,9,2008,23,59,0
2,17081,8,22,7,2008,19,0,0
2,2910,1,3,2,2009,0,1,0
4,1236,4,20,5,2010,1,30,0
4,13896,5,20,5,2010,20,42,0
5,125,2,13,7,2007,18,0,0
1,1524,3,4,2,2008,3,20,0
1,1690,2,14,10,2013,7,41,0
7,125,2,15,1,2012,1,15,0
7,445,2,20,4,2008,8,10,0
6,21244,7,17,6,2006,13,0,0
6,3747,1,10,3,2012,12,50,0
4,213,4,2,6,2011,0,32,0
2,5483,10,9,12,2003,12,45,0
4,7545,2,25,6,2009,5,10,0
7,3290,4,4,10,2009,12,0,0
4,11412,8,6,3,2014,13,39,0
3,2616,1,19,3,2014,10,0,0
4,7483,8,27,12,2012,11,0,0
3,10232,1,23,7,2003,23,0,0
3,349,2,24,8,2011,23,5,0
3,2485,2,28,11,2007,8,30,0
4,125,2,27,7,2006,19,0,0
2,5602,5,4,3,2014,15,30,0
7,9485,4,26,3,2006,18,0,0
2,11030,7,2,10,2007,0,46,0
2,1919,8,10,1,2006,22,30,0
4,9006,5,11,6,2009,8,45,0
1,9631,4,5,1,2009,0,1,0
6,1717,2,7,3,2015,20,0,0
5,115,8,17,10,2003,17,52,0
7,1427,1,26,2,2012,1,30,0
1,352,4,9,6,2003,17,15,0
4,4420,4,11,2,2010,12,0,0
3,230,1,10,7,2013,4,57,0
4,44,6,25,2,2010,17,59,0
4,4691,5,6,9,2012,10,40,0
7,2307,6,19,4,2015,0,21,0
6,138,10,19,11,2011,15,0,0
3,647,5,2,4,2003,23,33,0
3,125,2,5,2,2003,20,0,0
2,125,2,5,9,2006,4,30,0
7,15283,7,13,8,2006,1,35,0
6,9238,9,17,11,2012,19,0,0
6,366,10,3,11,2007,7,27,0
7,1839,5,4,7,2010,16,45,0
6,1441,1,21,2,2015,2,45,0
7,1192,9,16,12,2012,0,5,0
2,1116,2,31,3,2015,18,0,0
3,259,5,21,8,2013,14,10,0
5,1057,8,3,6,2011,16,0,0
1,779,2,12,12,2011,0,1,0
6,2601,3,25,1,2014,6,41,0
2,772,10,6,9,2011,22,51,0
1,7478,3,6,9,2010,20,58,0
4,8729,4,24,7,2008,19,55,0
5,15675,3,1,12,2006,15,0,0
2,105,5,6,1,2015,11,35,0
2,5107,10,19,2,2008,2,17,0
3,19985,8,22,3,2006,7,45,0
6,8691,4,24,9,2011,20,0,0
4,3406,1,10,3,2005,17,30,0
2,716,5,24,12,2013,23,53,0
4,5440,9,11,7,2013,21,0,0
6,6504,3,15,11,2003,19,45,0
3,3526,5,5,2,2014,11,55,0
5,2733,4,9,3,2012,17,5,0
4,2064,2,27,12,2012,23,20,0
6,8081,3,24,1,2009,22,5,0
5,1160,1,18,4,2008,12,41,0
3,8771,2,4,3,2009,19,15,0
1,363,2,7,3,2005,18,0,0
3,9112,5,13,7,2005,1,0,0
5,9643,7,19,5,2006,22,0,0
7,277,10,23,4,2006,19,50,0
5,9093,4,6,5,2005,15,0,0
4,7945,5,3,10,2013,15,30,0
2,3585,8,3,10,2006,10,0,0
5,1369,7,1,5,2015,11,45,0
1,630,1,24,1,2005,12,30,0
2,4979,7,15,4,2003,22,4,0
4,6671,4,20,3,2003,8,53,0
4,3180,10,14,12,2006,17,12,0
4,203,2,10,3,2011,10,30,0
1,6418,4,20,12,2004,17,0,0
6,1519,1,23,9,2006,1,40,0
1,3376,10,7,12,2009,9,1,0
2,7580,5,18,3,2003,16,45,0
7,5334,5,22,5,2005,9,0,0
6,5263,1,19,4,2008,19,0,0
3,13962,8,5,2,2014,23,30,0
6,97,2,22,9,2012,9,40,0
1,511,4,11,11,2013,1,35,0
4,501,4,20,2,2014,16,35,0
2,9778,5,16,9,2008,19,30,0
7,8572,5,30,12,2012,20,4,0
1,2695,3,19,9,2005,15,35,0
1,4588,10,14,11,2011,9,40,0
6,5925,4,1,1,2011,0,1,0
1,3668,2,22,3,2010,11,0,0
3,182,4,20,9,2006,11,0,0
1,1615,2,9,6,2008,18,0,0
1,1202,6,22,2,2010,23,3,0
6,16081,1,19,4,2003,0,45,0
3,182,4,14,4,2004,1,45,0
5,1943,2,13,8,2010,16,12,0
5,2436,5,11,1,2008,20,15,0
1,158,2,4,2,2008,10,2,0
4,7389,2,7,4,2011,20,0,0
2,73,7,19,4,2005,13,0,0
4,5427,7,13,1,2011,20,30,0
7,6740,2,5,6,2005,10,0,0
2,125,2,24,7,2007,17,0,0
1,21777,3,12,4,2004,19,40,0
5,6739,4,9,3,2012,19,0,0
3,5280,4,11,11,2009,0,1,0
2,2704,3,4,10,2005,11,30,0
3,346,1,4,5,2011,17,50,0
3,1907,5,22,1,2014,20,25,0
5,13224,5,20,2,2004,16,40,0
4,1073,5,19,3,2009,14,45,0
5,7210,9,10,3,2006,16,0,0
2,800,4,14,4,2015,7,30,0
3,125,2,3,9,2008,16,0,0
7,125,2,14,6,2009,0,1,0
3,323,9,1,9,2004,21,30,0
5,125,2,11,8,2006,14,0,0
4,2490,3,8,3,2007,11,20,0
4,1009,2,18,5,2006,21,0,0
5,5171,9,19,3,2004,22,10,0
1,150,10,3,2,2014,9,50,0
1,12253,4,7,6,2004,19,0,0
3,904,5,12,5,2004,22,30,0
7,12054,7,29,1,2006,7,0,0
3,182,4,2,6,2010,11,0,0
2,872,2,12,1,2010,4,3,0
2,1635,1,21,1,2003,21,48,0
1,8691,4,1,5,2006,1,47,0
2,7126,2,9,12,2014,14,31,0
2,435,10,29,5,2012,14,27,0
1,7242,7,20,2,2012,18,40,0
4,3716,3,15,12,2005,10,16,0
3,756,3,26,6,2013,9,50,0
2,16692,6,17,5,2011,9,30,0
1,8893,8,25,7,2005,20,15,0
6,698,2,26,1,2013,10,0,0
3,343,4,13,7,2005,10,10,0
4,594,8,7,3,2013,18,48,0
6,2328,5,23,8,2003,16,50,0
7,8067,5,12,8,2012,14,18,0
5,15694,9,12,7,2013,0,1,0
4,12530,4,21,8,2003,15,55,0
7,1085,5,7,11,2010,11,25,0
5,468,2,6,5,2011,13,21,0
1,8044,9,22,7,2013,22,35,0
3,47,2,13,5,2015,19,30,0
4,15929,8,9,1,2003,18,30,0
6,670,3,10,1,2004,17,0,0
2,6571,6,29,4,2003,10,50,0
4,497,8,29,4,2004,14,50,0
6,7976,3,3,6,2006,1,5,0
5,8570,3,16,4,2004,23,0,0
6,1162,1,19,5,2007,20,35,0
2,1729,5,14,11,2006,14,36,0
3,2181,3,21,8,2013,15,0,0
4,2275,2,29,5,2003,16,0,0
1,3532,3,6,2,2012,21,30,0
6,9760,7,10,8,2013,17,30,0
6,8161,4,1,7,2006,1,0,0
1,346,1,5,1,2009,16,30,0
1,512,8,10,1,2005,15,0,0
4,3796,3,20,9,2007,9,0,0
2,21785,10,18,2,2003,4,17,0
1,22726,3,5,1,2004,17,0,0
4,12142,8,12,6,2008,5,30,0
3,552,4,24,2,2010,20,8,0
3,951,5,10,8,2005,7,30,0
4,2609,2,22,4,2010,1,30,0
7,5571,9,27,7,2014,14,45,0
1,5238,1,20,2,2012,12,0,0
3,5370,2,15,5,2013,20,37,0
7,8512,8,31,10,2004,2,20,0
5,3327,4,13,1,2006,14,23,0
6,11477,6,17,12,2005,1,0,0
4,11184,8,24,7,2014,3,30,0
1,1478,6,3,2,2003,17,30,0
6,125,2,12,7,2003,23,0,0
3,7850,3,13,7,2011,23,43,0
6,96,10,29,12,2012,11,50,0
3,70,10,24,7,2013,6,0,0
4,4235,2,13,12,2007,20,0,0
3,4001,8,18,2,2004,15,55,0
4,1581,6,22,2,2007,15,6,0
2,10151,5,20,2,2007,15,28,0
5,8647,4,8,10,2010,12,0,0
5,3054,1,6,3,2015,16,35,0
3,1671,2,24,12,2008,2,40,0
6,1532,7,26,2,2011,20,17,0
5,5353,2,31,10,2008,23,0,0
3,4441,5,11,6,2008,20,0,0
2,1273,10,23,1,2007,19,0,0
1,5504,6,16,2,2015,17,0,0
5,52,5,13,1,2006,10,55,0
3,939,5,9,7,2008,10,15,0
2,1764,1,3,4,2012,9,0,0
5,10531,4,7,2,2003,13,45,0
3,2462,2,10,12,2008,14,15,0
1,9132,8,20,2,2012,18,0,0
1,4682,1,22,12,2014,11,0,0
1,1506,7,7,8,2006,7,10,0
6,4204,4,1,12,2007,12,0,0
3,115,8,13,5,2015,16,50,0
7,7817,3,10,8,2003,14,11,0
5,4804,5,21,2,2014,1,20,0
5,36,2,12,12,2003,15,0,0
6,3164,9,22,3,2003,3,5,0
4,3281,2,6,3,2008,8,28,0
3,8730,6,20,8,2008,22,0,0
6,707,1,2,7,2011,21,20,0
5,451,2,6,3,2015,6,51,0
3,11031,8,23,2,2011,12,40,0
4,451,2,8,4,2010,13,0,0
3,5257,2,8,2,2006,16,36,0
6,376,2,25,3,2006,0,25,0
5,3511,5,25,1,2013,19,6,0
5,1056,2,10,1,2014,13,0,0
1,8943,1,18,4,2005,17,0,0
2,232,4,18,10,2011,14,52,0
5,4703,1,23,3,2012,19,43,0
1,501,4,5,2,2007,0,38,0
2,514,5,7,2,2006,17,45,0
1,1089,2,24,5,2004,6,25,0
6,6388,8,15,12,2012,14,0,0
6,3180,10,5,5,2007,7,0,0
7,4511,3,6,4,2003,23,0,0
6,83,2,7,4,2007,21,55,0
1,534,4,18,8,2008,23,5,0
4,323,9,12,8,2010,15,20,0
3,9186,7,29,11,2006,9,0,0
4,11,10,28,5,2009,23,57,0
6,79,1,14,12,2013,15,48,0
7,13061,7,6,5,2012,18,0,0
1,408,2,30,9,2013,20,40,0
6,8511,1,30,5,2009,22,6,0
5,10322,2,23,8,2013,18,41,0
6,2420,8,14,6,2008,11,30,0
4,1091,10,2,5,2013,20,10,0
4,1429,10,23,9,2010,22,51,0
6,1912,1,15,11,2014,3,0,0
3,11,10,21,1,2009,15,20,0
6,392,4,4,6,2005,22,0,0
4,1895,3,5,5,2005,19,30,0
3,8771,2,10,12,2014,9,41,0
5,657,8,17,4,2015,14,0,0
3,2987,10,14,5,2008,22,5,0
7,468,2,23,5,2010,14,51,0
7,211,5,29,6,2003,7,50,0
6,2268,2,30,6,2012,16,30,0
4,2763,5,8,7,2004,21,0,0
5,2944,2,22,8,2008,18,0,0
4,3708,4,10,7,2008,22,28,0
6,13253,4,26,1,2013,17,0,0
5,1214,10,23,9,2011,17,17,0
1,5130,4,20,1,2014,12,19,0
1,11373,4,27,10,2003,20,15,0
6,4645,5,22,9,2012,11,0,0
4,13796,3,13,1,2011,12,15,0
4,10484,4,26,6,2003,2,56,0
1,109,1,29,4,2013,9,0,0
6,2400,10,16,5,2009,20,0,0
3,2897,5,8,1,2014,14,55,0
6,652,2,26,7,2014,22,30,0
4,1518,4,25,8,2005,5,29,0
5,485,2,30,11,2012,0,1,0
7,2345,3,12,8,2007,0,1,0
3,4053,9,6,10,2010,13,30,0
3,1380,8,23,2,2005,21,6,0
7,125,2,31,12,2006,12,0,0
1,7769,8,24,6,2013,5,58,0
7,11453,3,19,10,2003,23,5,0
2,4652,5,25,11,2003,16,10,0
5,522,2,24,8,2012,11,32,0
4,14695,2,13,12,2012,22,40,0
7,21756,5,23,3,2003,3,8,0
5,7324,7,30,11,2007,9,0,0
1,2068,9,27,4,2015,21,0,0
2,5813,8,29,6,2010,17,30,0
5,2267,2,31,12,2010,7,30,0
2,4073,3,2,9,2008,0,7,0
7,9436,1,22,3,2009,21,21,0
5,11603,4,14,7,2006,0,1,0
6,2395,2,27,8,2011,8,0,0
3,6871,2,14,5,2003,16,11,0
5,3066,4,23,8,2013,0,48,0
7,13848,9,7,9,2008,12,0,0
5,3629,4,12,12,2003,9,30,0
3,198,1,25,8,2010,14,43,0
3,4141,4,27,12,2006,23,34,0
4,1192,9,24,3,2011,13,0,0
5,17701,3,18,5,2012,23,30,0
3,1863,3,13,1,2010,10,30,0
2,13570,9,31,10,2006,14,0,0
6,872,2,15,1,2005,15,40,0
6,10115,9,22,9,2012,0,1,0
1,403,7,10,11,2014,12,37,0
7,4037,4,23,8,2009,12,0,0
2,736,4,17,3,2015,21,29,0
4,5069,3,29,10,2009,16,9,0
6,199,8,20,4,2013,13,5,0
3,1297,1,29,10,2014,0,25,0
6,2963,3,11,1,2014,10,25,0
6,7243,1,4,6,2011,14,20,0
1,2046,2,26,7,2010,9,30,0
6,779,2,12,7,2008,7,30,0
7,1080,8,20,5,2007,0,5,0
6,2009,5,7,9,2013,18,15,0
2,392,4,17,2,2015,22,0,0
2,1012,4,17,2,2009,18,30,0
4,222,5,15,11,2012,23,0,0
7,4166,1,2,6,2013,11,0,0
1,1942,2,25,10,2004,16,0,0
2,12061,6,2,9,2008,18,38,0
3,823,2,27,6,2007,21,50,0
4,12210,5,3,6,2010,9,50,0
2,125,2,28,10,2003,21,59,0
1,3268,8,19,1,2015,10,0,0
2,3688,10,8,1,2013,10,30,0
1,213,4,15,5,2006,11,37,0
3,3595,1,16,10,2013,22,0,0
6,615,1,8,2,2014,22,0,0
1,511,4,26,5,2014,12,16,0
6,125,2,23,4,2005,19,20,0
5,2988,3,2,11,2012,11,50,0
4,1336,5,17,6,2010,14,0,0
4,1062,5,19,10,2006,19,30,0
6,2821,2,7,3,2009,18,0,0
7,2911,10,5,11,2006,15,24,0
1,2179,3,27,4,2015,4,50,0
4,14965,3,4,9,2008,0,32,0
1,4715,3,6,12,2004,19,15,0
7,7156,5,25,1,2015,18,0,0
6,1345,1,31,12,2005,23,10,0
5,83,2,7,9,2012,15,40,0
5,7617,7,6,5,2005,1,6,0
2,9230,3,8,8,2006,22,31,0
4,665,3,15,5,2014,19,52,0
7,1954,10,18,5,2008,12,45,0
7,182,4,6,4,2003,13,20,0
3,125,2,4,4,2012,22,0,0
1,359,10,26,12,2005,16,0,0
6,4210,5,22,9,2012,3,48,0
1,20200,7,24,11,2008,22,20,0
2,1550,1,21,2,2006,11,0,0
6,366,10,4,9,2004,21,55,0
4,1041,5,28,5,2009,11,45,0
6,12479,8,17,12,2005,9,43,0
7,6805,3,24,4,2011,16,35,0
6,1804,5,26,1,2008,19,35,0
6,8987,7,7,4,2007,19,0,0
5,4323,1,14,1,2005,17,24,0
6,10062,4,20,4,2013,23,30,0
2,1091,10,21,12,2004,10,40,0
6,8187,8,13,12,2008,14,0,0
3,2639,5,20,8,2008,16,29,0
5,36,2,11,12,2009,11,0,0
2,1008,7,6,9,2005,22,0,0
3,1650,3,7,1,2015,23,23,0
7,6703,3,4,11,2007,23,30,0
7,83,2,30,1,2011,17,14,0
1,288,2,8,8,2005,8,0,0
6,2442,8,4,4,2009,1,0,0
2,402,4,13,11,2012,16,20,0
7,125,2,14,8,2011,9,0,0
4,361,2,7,4,2005,12,0,0
4,3542,3,6,9,2012,16,9,0
7,3461,2,7,9,2003,1,18,0
6,12288,6,1,11,2003,18,0,0
4,2345,3,27,11,2008,23,0,0
6,16400,7,12,3,2005,12,0,0
6,9374,9,14,6,2003,23,25,0
3,2931,2,14,5,2014,18,45,0
6,8758,7,14,12,2013,16,30,0
3,15416,3,16,11,2005,19,0,0
6,2868,7,14,6,2014,20,30,0
1,2191,1,27,4,2015,1,5,0
2,3237,5,8,3,2011,6,0,0
5,301,2,18,5,2012,15,0,0
7,2267,2,19,4,2015,18,30,0
6,11382,7,11,9,2010,16,0,0
4,1073,5,1,12,2005,0,45,0
6,1659,4,18,9,2004,12,1,0
3,157,10,29,5,2013,0,30,0
2,5337,8,3,2,2015,18,0,0
7,283,10,13,1,2013,1,3,0
2,939,5,23,12,2008,14,59,0
1,10712,1,12,5,2008,14,0,0
5,816,2,4,6,2010,6,45,0
4,125,2,11,12,2003,13,1,0
5,5518,4,24,2,2006,20,0,0
2,9499,4,22,12,2009,18,30,0
6,2869,10,8,10,2011,4,36,0
6,390,5,18,11,2006,2,9,0
5,619,8,21,10,2011,19,0,0
1,908,10,26,12,2005,19,1,0
2,984,2,31,5,2011,17,50,0
3,7598,3,30,4,2014,8,0,0
7,213,4,6,4,2014,14,50,0
3,125,2,14,5,2014,19,25,0
6,6759,4,21,2,2004,22,45,0
5,2436,5,26,12,2008,21,30,0
1,4248,9,30,10,2006,13,0,0
4,610,2,18,5,2006,10,0,0
2,2737,3,15,4,2003,18,31,0
5,2104,9,21,9,2012,0,1,0
7,11833,8,2,1,2011,17,0,0
6,1906,3,2,11,2013,11,58,0
1,146,10,27,10,2008,17,50,0
2,22175,5,16,9,2003,18,15,0
1,4140,10,8,8,2005,20,4,0
2,680,3,23,12,2014,16,25,0
5,3728,4,10,7,2009,21,0,0
4,4257,5,22,3,2012,5,0,0
2,36,2,15,5,2012,10,15,0
4,6459,8,8,3,2012,21,52,0
6,5649,3,2,11,2013,22,0,0
7,3473,7,2,1,2011,12,19,0
1,925,2,8,7,2013,20,46,0
5,722,8,1,11,2013,17,15,0
5,16815,8,10,2,2006,22,30,0
2,2601,3,13,12,2005,12,45,0
6,217,8,19,5,2007,12,44,0
4,2206,3,5,5,2005,15,34,0
5,961,6,26,7,2013,12,55,0
4,12234,9,10,2,2005,15,0,0
2,2035,10,15,4,2008,0,50,0
6,2612,2,5,4,2003,18,30,0
3,361,2,12,11,2003,14,12,0
6,14798,4,22,3,2008,16,35,0
6,1319,2,21,5,2011,19,0,0
5,5381,8,7,3,2014,12,50,0
6,10239,9,9,9,2006,0,4,0
6,2382,1,9,3,2013,23,30,0
1,8268,9,8,8,2011,18,40,0
3,4095,7,25,6,2003,13,15,0
2,10281,7,14,4,2009,9,0,0
4,4498,5,15,4,2004,21,0,0
2,407,5,23,11,2004,12,0,0
3,2831,4,25,7,2012,17,15,0
1,1351,8,22,8,2011,9,35,0
5,6899,2,30,7,2010,17,20,0
5,102,10,26,12,2014,17,9,0
2,2252,2,26,6,2012,1,30,0
1,408,2,18,10,2010,18,45,0
6,5770,7,13,12,2003,1,0,0
1,2293,9,20,8,2012,23,30,0
3,7100,5,30,11,2005,19,0,0
1,392,4,13,9,2004,16,0,0
2,4487,3,18,10,2011,7,30,0
4,392,4,25,8,2011,8,50,0
5,6334,6,22,10,2010,15,30,0
6,2856,8,20,3,2004,11,47,0
1,293,5,21,1,2013,13,4,0
6,927,1,23,2,2013,11,15,0
5,146,10,18,10,2013,15,0,0
5,6284,2,29,6,2007,14,0,0
7,7921,9,18,4,2004,17,30,0
3,559,6,14,5,2003,17,35,0
4,855,4,8,2,2007,10,30,0
5,528,10,18,9,2009,18,30,0
2,1781,3,2,9,2008,19,0,0
1,4838,8,7,2,2011,15,18,0
2,1465,7,6,1,2015,10,34,0
2,4727,7,2,5,2006,11,30,0
6,6617,2,7,10,2006,10,0,0
4,8139,5,17,4,2003,0,1,0
1,3090,3,20,8,2007,9,30,0
5,451,2,24,2,2006,21,30,0
2,4401,6,26,6,2012,12,0,0
3,5527,5,2,5,2007,19,58,0
6,306,1,19,4,2003,21,20,0
2,4599,1,27,6,2006,15,30,0
6,8251,5,18,12,2010,0,1,0
6,5569,5,25,7,2009,11,47,0
1,6233,9,24,11,2008,22,0,0
1,442,2,2,10,2006,19,45,0
6,1090,4,3,11,2012,0,30,0
4,3394,5,30,12,2010,10,32,0
2,3116,1,14,4,2009,11,45,0
2,11386,9,15,4,2014,16,20,0
7,8266,7,4,7,2010,13,0,0
5,164,4,5,11,2010,17,0,0
6,2116,4,31,7,2010,1,0,0
4,125,2,14,12,2006,9,53,0
4,9327,8,26,1,2012,17,30,0
6,22,10,9,4,2005,21,20,0
6,3172,5,29,11,2014,12,0,0
7,6469,5,14,12,2008,17,0,0
7,1267,5,7,10,2007,16,58,0
2,11980,4,1,4,2014,0,1,0
2,8411,5,14,9,2004,13,0,0
2,5154,3,15,4,2014,20,42,0
5,548,10,4,9,2009,19,5,0
5,5423,5,16,5,2003,23,13,0
4,16306,8,22,1,2009,14,10,0
5,594,8,25,2,2005,8,30,0
3,125,2,20,9,2006,8,0,0
3,16650,4,27,6,2007,19,23,0
6,1768,10,9,9,2006,12,30,0
1,16121,9,29,11,2010,9,0,0
1,125,2,8,12,2008,16,8,0
2,3854,4,30,10,2012,19,27,0
1,4266,1,23,12,2013,21,35,0
5,10983,8,10,8,2007,8,0,0
3,2992,9,18,9,2013,14,0,0
1,983,2,28,4,2008,0,53,0
1,1550,1,1,4,2013,13,40,0
5,8150,2,16,11,2012,11,30,0
6,1912,1,10,7,2004,20,53,0
4,11591,4,19,9,2013,12,20,0
4,821,10,5,4,2012,13,0,0
2,4064,8,24,1,2006,21,0,0
3,5809,2,25,7,2007,10,30,0
2,359,10,10,6,2003,15,0,0
4,22176,3,1,5,2003,11,45,0
3,3376,10,21,4,2010,8,20,0
2,12429,3,18,4,2006,0,9,0
7,2613,4,19,11,2006,20,0,0
6,13192,1,9,4,2005,19,0,0
3,3893,8,8,1,2014,13,48,0
2,12995,9,24,6,2003,0,10,0
4,125,2,28,12,2006,2,30,0
5,1730,10,21,2,2003,8,0,0
6,3041,7,20,10,2007,11,0,0
4,6077,2,2,9,2004,11,29,0
6,554,10,2,6,2012,20,52,0
2,1763,4,3,9,2013,11,30,0
2,1587,2,23,2,2010,22,30,0
1,2810,2,11,12,2006,21,0,0
3,1204,2,31,3,2004,16,48,0
4,3714,7,7,10,2010,13,45,0
1,821,10,28,4,2003,14,50,0
5,18300,2,29,7,2011,21,35,0
1,1458,8,7,1,2013,9,45,0
5,10264,8,11,1,2008,2,30,0
7,8223,2,21,3,2004,14,11,0
7,976,4,12,1,2003,23,3,0
2,22,10,8,6,2004,18,55,0
1,8005,6,23,6,2003,21,30,0
2,203,2,22,3,2011,1,56,0
3,125,2,1,10,2008,15,30,0
5,3341,9,4,6,2010,14,20,0
5,435,10,21,10,2005,17,3,0
4,14077,9,24,1,2008,13,30,0
3,146,10,8,8,2012,16,43,0
3,1533,5,4,3,2015,8,45,0
3,631,2,7,9,2011,16,0,0
5,7732,4,25,6,2004,23,30,0
4,644,1,2,10,2008,20,5,0
5,4298,10,21,8,2009,22,51,0
7,12553,1,17,6,2007,2,30,0
1,15871,3,25,1,2010,0,1,0
6,14612,1,9,8,2008,15,30,0
5,17641,8,12,1,2007,22,12,0
5,16168,3,15,5,2009,10,45,0
6,38,10,2,7,2011,13,40,0
7,2622,2,18,5,2014,1,20,0
4,501,4,2,6,2011,19,0,0
4,562,9,17,10,2013,22,0,0
5,4859,3,19,10,2007,22,0,0
5,1334,3,9,4,2010,13,35,0
3,6659,5,15,5,2013,12,15,0
1,2972,5,24,11,2003,13,45,0
3,11678,8,21,8,2013,21,30,0
4,70,10,6,4,2006,9,16,0
5,17603,3,14,11,2003,15,0,0
3,5785,4,3,10,2007,11,40,0
1,11299,3,16,9,2013,22,20,0
5,3882,4,23,3,2007,22,34,0
6,4355,4,22,3,2008,0,17,0
4,7465,9,9,8,2012,16,24,0
4,391,3,27,1,2011,7,36,0
2,821,10,5,3,2013,12,58,0
6,5479,5,12,12,2009,14,7,0
1,235,4,16,5,2005,21,20,0
5,2824,4,12,12,2003,10,0,0
4,904,5,26,12,2013,8,10,0
5,2314,1,27,8,2010,12,50,0
5,5356,2,24,9,2010,2,55,0
3,867,1,19,9,2012,12,30,0
1,907,6,26,7,2010,11,4,0
3,3400,5,2,4,2014,16,18,0
2,435,10,6,4,2010,20,45,0
5,3477,5,17,11,2006,17,35,0
7,12439,7,21,3,2004,17,33,0
1,4256,2,19,7,2004,16,10,0
4,468,2,19,4,2007,1,8,0
2,19229,9,8,7,2008,10,29,0
7,2862,10,27,6,2004,14,58,0
5,936,4,14,11,2008,23,34,0
2,6553,4,15,4,2003,13,50,0
3,4195,1,23,6,2004,20,30,0
7,1127,8,9,2,2014,7,30,0
2,27,5,30,9,2014,20,0,0
2,64,4,15,6,2010,19,23,0
7,3092,5,3,12,2006,19,0,0
7,15337,1,25,8,2013,15,0,0
3,9494,2,12,11,2014,12,9,0
7,10885,4,15,7,2012,18,0,0
1,6415,5,16,8,2004,11,0,0
4,4242,9,7,8,2003,15,0,0
4,38,10,2,12,2010,18,20,0
3,250,4,3,10,2007,22,43,0
6,11497,7,1,11,2008,9,0,0
6,6881,6,17,4,2004,13,0,0
1,4880,2,16,4,2012,23,0,0
7,1080,8,5,4,2015,9,0,0
5,4833,1,3,10,2003,8,0,0
7,394,4,12,1,2014,15,8,0
7,3742,8,17,5,2009,0,4,0
6,8417,6,19,4,2008,14,14,0
1,14960,4,28,11,2005,17,0,0
2,957,2,25,11,2003,17,0,0
1,10921,9,2,8,2004,0,1,0
5,17909,8,16,11,2007,17,0,0
4,538,8,22,7,2004,20,0,0
4,979,4,4,10,2007,8,50,0
6,2855,1,5,5,2007,16,0,0
5,1862,5,17,11,2006,17,15,0
2,3479,8,26,10,2004,8,0,0
4,507,5,8,2,2007,19,15,0
3,5123,9,1,10,2003,2,30,0
1,6009,3,16,8,2004,23,23,0
6,8467,3,3,7,2010,15,0,0
1,22494,4,1,9,2003,14,0,0
3,8354,9,24,12,2014,13,0,0
6,2769,9,4,9,2004,21,0,0
4,2433,3,24,3,2011,10,30,0
1,8947,2,9,8,2010,0,1,0
3,1567,5,9,12,2009,15,0,0
3,704,2,18,5,2011,11,30,0
3,5478,2,18,2,2015,21,44,0
1,359,10,1,10,2012,16,40,0
2,5045,1,28,5,2013,14,0,0
7,6380,7,6,4,2014,6,0,0
3,9821,9,26,7,2006,20,32,0
1,14198,8,3,10,2005,8,0,0
1,2156,2,18,8,2014,15,2,0
1,6742,4,3,3,2008,15,30,0
5,408,2,22,8,2014,16,8,0
2,10724,3,3,5,2005,15,58,0
1,64,4,17,8,2009,18,50,0
7,4709,5,1,11,2009,2,20,0
6,6752,6,27,7,2013,23,0,0
1,408,2,30,9,2013,0,11,0
4,7738,8,8,2,2007,0,4,0
6,19943,10,7,2,2004,5,15,0
3,8735,1,22,8,2007,10,56,0
4,7814,9,6,10,2005,16,40,0
4,359,10,17,11,2011,14,0,0
4,12841,9,5,8,2004,17,0,0
3,7339,6,11,6,2014,19,0,0
