"day","address","location","date","month","year","hour","min","SECONDARYCODES"
4,7596,4,29,12,2005,2,2,0
2,469,9,12,5,2015,8,27,0
5,1711,3,10,2,2012,10,30,0
1,7068,10,11,1,2010,16,25,0
7,9782,5,28,8,2005,23,40,0
5,408,2,8,9,2006,22,34,0
5,5471,5,22,4,2011,0,1,0
4,872,2,5,3,2009,11,15,0
3,10236,6,14,11,2007,4,0,0
6,5784,9,19,11,2005,18,0,0
5,159,6,29,5,2009,20,5,0
5,926,4,24,3,2006,15,0,0
1,8868,3,3,9,2012,19,0,0
5,803,6,17,10,2003,19,30,0
2,3806,5,18,3,2008,9,30,0
2,5140,6,13,5,2014,12,30,0
5,18320,7,14,11,2008,15,30,0
4,4111,10,10,7,2008,12,40,0
2,5773,4,25,11,2008,0,45,0
7,3338,8,22,2,2009,0,1,0
1,2484,10,11,12,2006,10,0,0
1,7481,3,6,12,2004,11,4,0
7,408,2,8,3,2015,15,0,0
6,1615,2,1,6,2013,17,0,0
2,1653,3,4,3,2003,18,35,0
3,3346,8,5,3,2014,10,0,0
6,10170,7,23,3,2013,14,0,0
7,2755,2,25,2,2007,0,45,0
5,2534,4,13,1,2006,11,54,0
2,2718,6,26,6,2012,18,50,0
5,7429,4,7,10,2011,18,37,0
5,534,4,23,7,2004,14,35,0
4,1815,7,1,12,2005,14,0,0
3,5659,9,29,10,2003,0,1,0
1,10732,8,20,8,2007,6,51,0
1,2989,5,30,9,2013,3,5,0
5,11301,6,16,12,2005,22,5,0
6,93,7,6,9,2014,16,30,0
4,6144,6,16,6,2011,20,30,0
1,125,2,14,11,2011,8,0,0
4,19700,6,13,12,2007,8,23,0
4,3517,5,21,10,2010,13,45,0
5,7583,9,8,10,2010,1,16,0
4,2827,4,16,4,2015,15,30,0
1,10791,9,8,8,2011,20,51,0
1,10145,3,13,10,2014,14,10,0
4,11,10,28,5,2009,23,57,0
7,11381,9,26,1,2003,15,30,0
4,3546,2,26,6,2014,20,30,0
1,2040,9,27,4,2015,23,45,0
3,2911,10,15,10,2003,9,55,0
2,10851,7,16,9,2014,3,0,0
4,125,2,1,5,2014,20,53,0
3,10345,9,12,1,2005,15,56,0
3,1204,2,21,1,2004,11,14,0
2,18744,7,8,3,2005,17,21,0
1,7538,8,7,2,2005,9,0,0
5,3367,5,13,6,2003,3,45,0
5,17488,5,27,6,2003,21,30,0
7,164,4,4,5,2008,10,40,0
2,14081,2,12,10,2004,23,0,0
1,1810,1,10,7,2006,23,0,0
4,8201,9,12,8,2010,13,21,0
5,3828,2,6,3,2015,1,21,0
1,8337,5,3,3,2014,23,10,0
7,1334,3,2,11,2008,17,4,0
3,5484,4,23,7,2003,19,45,0
4,136,5,10,8,2006,15,31,0
1,8460,1,22,12,2014,21,0,0
6,3151,5,17,5,2003,13,12,0
5,14968,3,4,10,2013,21,36,0
1,10099,3,10,1,2011,22,30,0
7,1245,10,12,2,2012,5,5,0
4,979,4,16,10,2003,22,30,0
6,3821,9,11,1,2003,14,5,0
7,166,10,9,3,2003,13,40,0
2,9825,2,1,4,2008,17,46,0
5,3131,10,12,3,2010,13,22,0
3,125,2,15,10,2014,9,0,0
3,8035,6,13,7,2011,10,50,0
1,13606,8,8,3,2010,15,30,0
3,925,2,28,5,2008,23,52,0
1,2907,4,1,4,2013,23,40,0
2,10868,6,24,1,2012,20,0,0
5,7586,4,8,4,2011,22,0,0
7,1080,8,5,4,2015,9,0,0
2,13774,9,11,12,2007,23,0,0
1,1416,2,23,1,2006,11,30,0
3,2251,5,30,5,2007,1,15,0
7,1404,7,29,1,2012,2,36,0
4,355,2,7,3,2013,15,8,0
6,2077,4,7,9,2013,13,37,0
6,16218,6,21,3,2009,13,0,0
1,689,7,11,5,2015,11,45,0
1,2991,6,20,1,2003,18,50,0
2,4927,2,16,11,2010,13,45,0
4,2808,5,1,5,2003,5,20,0
5,11330,8,19,10,2012,15,0,0
7,1966,7,3,10,2004,2,23,0
7,14497,5,1,12,2013,1,13,0
6,363,2,22,5,2010,5,13,0
1,2613,4,16,4,2012,2,16,0
7,2144,5,1,8,2010,21,59,0
5,9502,3,13,6,2003,9,30,0
1,1204,2,23,6,2014,0,20,0
7,872,2,29,7,2012,17,20,0
7,9337,3,23,8,2009,10,30,0
6,1097,7,2,5,2015,19,0,0
1,1048,6,11,6,2007,1,40,0
2,2322,9,5,4,2011,18,0,0
2,4122,1,5,8,2014,3,0,0
1,411,3,24,5,2004,11,0,0
7,1625,2,5,5,2013,14,0,0
7,8814,6,30,1,2011,17,35,0
1,985,4,29,9,2014,13,52,0
7,18246,8,26,9,2010,0,1,0
3,4575,3,11,6,2003,11,39,0
5,1219,2,16,5,2003,0,1,0
5,15021,3,14,1,2005,12,0,0
2,4111,10,29,4,2003,19,0,0
4,5812,9,20,8,2009,19,0,0
3,5123,9,1,10,2003,2,30,0
3,125,2,1,11,2006,2,0,0
3,451,2,19,3,2003,14,20,0
1,501,4,28,4,2014,21,44,0
3,3825,1,4,2,2015,11,0,0
7,9315,3,29,7,2007,1,37,0
5,2490,3,2,11,2007,7,45,0
6,64,4,21,4,2012,14,12,0
1,7889,3,3,3,2003,10,0,0
3,13817,3,24,3,2010,9,25,0
7,2855,1,28,12,2003,9,30,0
7,4961,2,26,7,2009,14,0,0
3,967,4,1,4,2009,16,45,0
6,12428,5,17,10,2009,9,7,0
2,530,8,8,7,2008,18,31,0
5,3542,3,12,12,2014,16,30,0
4,21764,2,15,5,2003,23,0,0
6,2045,6,24,8,2013,10,57,0
3,22084,1,6,8,2003,10,15,0
4,4092,7,1,12,2011,20,30,0
5,3603,1,13,8,2010,18,0,0
4,923,1,30,12,2010,13,15,0
2,3139,5,14,4,2015,13,0,0
1,23110,1,14,4,2003,2,48,0
2,1399,10,11,1,2005,12,51,0
2,408,2,21,2,2012,14,0,0
5,6294,1,27,1,2012,19,10,0
3,146,10,8,8,2007,19,5,0
4,105,5,22,1,2015,9,10,0
1,366,10,10,7,2006,21,0,0
6,2459,5,7,2,2004,18,0,0
7,125,2,23,10,2011,9,20,0
5,2283,5,4,11,2005,7,30,0
5,1647,5,20,3,2009,4,0,0
1,10981,3,24,1,2011,1,26,0
3,3287,2,25,6,2003,13,0,0
5,134,8,11,7,2008,16,15,0
7,3131,10,24,4,2005,15,48,0
6,125,2,16,5,2009,22,0,0
1,893,10,9,6,2014,16,45,0
3,631,2,12,11,2014,8,0,0
6,7008,1,13,1,2007,14,0,0
3,12109,7,14,12,2005,20,0,0
5,2041,10,3,6,2011,16,45,0
7,1091,10,16,1,2011,18,25,0
7,657,8,7,9,2008,4,14,0
3,1016,4,20,4,2011,3,0,0
5,391,3,5,9,2003,16,30,0
5,293,5,7,10,2005,21,30,0
1,1760,10,15,11,2010,10,22,0
5,9511,9,19,9,2014,23,48,0
2,6364,8,20,3,2012,9,0,0
6,269,1,7,2,2009,11,30,0
2,366,10,17,3,2009,13,34,0
5,10323,8,29,6,2007,18,45,0
3,17822,3,14,4,2004,13,0,0
6,511,4,9,9,2006,20,30,0
1,10612,5,29,9,2014,1,0,0
2,392,4,29,4,2014,20,25,0
7,2380,2,19,11,2006,15,0,0
4,11290,6,7,4,2005,19,30,0
7,5811,4,20,10,2013,16,0,0
4,4879,1,25,7,2013,15,2,0
7,452,5,26,8,2012,17,0,0
5,1792,2,11,2,2005,6,16,0
7,2787,7,7,11,2010,21,30,0
6,3727,10,5,5,2007,0,50,0
2,1943,2,8,7,2008,4,22,0
7,7394,7,3,11,2013,21,45,0
3,8977,8,18,3,2009,0,1,0
5,21757,2,9,1,2004,17,0,0
2,6102,1,4,4,2006,20,14,0
3,359,10,5,10,2005,19,25,0
2,13203,8,8,3,2011,7,3,0
6,7636,7,5,11,2011,8,30,0
4,1091,10,7,8,2014,8,30,0
6,361,2,17,5,2003,11,40,0
1,6949,6,12,5,2014,7,18,0
2,125,2,31,5,2011,15,0,0
4,11,10,13,12,2007,15,37,0
3,1016,4,12,11,2014,8,45,0
7,13305,7,7,4,2013,9,0,0
3,16338,9,19,5,2010,20,0,0
2,3875,2,10,7,2007,19,35,0
4,4814,3,14,6,2012,17,0,0
6,2837,8,21,3,2009,0,5,0
7,5261,8,13,3,2005,0,2,0
3,9438,4,10,8,2011,12,0,0
7,1316,3,27,6,2004,14,50,0
1,11301,6,13,5,2013,21,0,0
2,2987,10,9,2,2010,11,18,0
1,6486,1,16,2,2015,18,0,0
3,15808,9,20,9,2006,21,30,0
7,921,2,12,7,2009,10,30,0
4,323,9,19,8,2004,15,31,0
7,7699,5,18,5,2003,17,45,0
5,676,8,13,1,2012,9,0,0
6,771,1,4,10,2008,23,15,0
2,125,2,22,3,2011,12,0,0
5,1809,10,7,4,2006,10,55,0
1,11189,1,7,8,2006,7,30,0
7,125,2,9,10,2005,22,27,0
4,3746,3,8,8,2013,13,0,0
5,1721,2,14,12,2007,13,0,0
7,2598,2,26,1,2014,17,51,0
5,17247,1,6,8,2004,20,42,0
3,4043,6,13,12,2006,18,0,0
5,717,2,21,5,2010,16,40,0
1,13567,7,17,3,2014,17,30,0
5,6214,1,22,4,2011,21,0,0
5,408,2,18,10,2013,11,30,0
2,392,4,10,11,2009,21,19,0
6,5409,9,18,9,2004,14,0,0
7,4003,5,14,12,2003,1,0,0
6,410,1,1,11,2014,0,30,0
4,8885,9,17,4,2008,14,0,0
3,2035,10,19,3,2008,22,16,0
2,2732,2,17,2,2004,13,25,0
2,764,6,18,4,2006,16,30,0
4,1473,1,11,11,2004,1,0,0
5,408,2,6,10,2006,7,0,0
5,125,2,31,10,2014,10,30,0
1,435,10,23,11,2009,8,25,0
2,1809,10,1,5,2007,14,50,0
1,3329,10,30,4,2012,16,36,0
2,5807,7,13,5,2014,13,33,0
4,1186,4,11,8,2011,6,30,0
5,4762,5,3,4,2009,10,3,0
3,4389,6,30,5,2012,9,57,0
2,2267,2,10,6,2003,15,29,0
2,6313,3,22,2,2011,19,37,0
6,2241,4,3,7,2010,10,0,0
2,3559,2,3,2,2015,9,38,0
2,2763,5,29,9,2009,9,30,0
4,290,1,15,4,2004,7,10,0
1,357,4,11,1,2010,13,0,0
6,1254,2,5,6,2010,12,0,0
5,511,4,1,6,2012,11,10,0
5,8245,4,23,7,2004,13,31,0
1,1351,8,4,2,2008,8,10,0
7,361,2,23,3,2008,16,15,0
6,2096,8,10,4,2010,3,4,0
4,1160,1,5,2,2004,13,0,0
5,1611,3,22,3,2013,2,30,0
3,12329,6,20,2,2008,14,0,0
5,11220,7,15,6,2007,8,0,0
1,1157,2,4,2,2013,13,30,0
4,4715,8,24,12,2009,19,10,0
4,5679,2,7,2,2013,19,0,0
3,11593,9,22,9,2010,13,30,0
1,2119,10,26,10,2009,14,54,0
7,6092,3,23,3,2003,16,0,0
3,8852,1,22,7,2009,21,45,0
5,125,2,21,10,2005,21,0,0
4,6084,3,13,5,2004,20,55,0
7,2180,5,5,10,2014,3,5,0
2,771,1,30,3,2004,8,30,0
4,3131,10,10,8,2006,0,33,0
5,365,1,23,4,2010,13,44,0
1,2470,2,9,6,2003,18,0,0
4,847,5,17,11,2005,19,30,0
4,343,4,10,2,2005,13,44,0
5,3131,10,8,2,2013,21,30,0
6,6930,5,8,10,2011,17,30,0
7,125,2,23,5,2010,12,27,0
4,21770,1,3,4,2003,18,0,0
6,15987,5,6,11,2010,19,0,0
7,9814,5,1,11,2009,20,25,0
2,220,4,30,9,2003,10,43,0
4,2801,9,17,6,2010,5,10,0
4,4756,3,10,7,2008,19,23,0
6,17004,7,3,11,2012,18,0,0
5,631,2,7,2,2014,16,0,0
2,10296,5,17,3,2009,8,30,0
2,39,3,20,2,2007,12,27,0
6,6725,9,12,12,2009,19,40,0
3,16043,9,26,5,2004,0,30,0
5,435,10,7,3,2014,21,0,0
7,14673,1,26,7,2009,15,30,0
4,217,8,28,6,2007,13,55,0
2,20193,8,20,1,2004,5,50,0
7,2081,4,27,7,2014,21,0,0
2,9609,7,30,11,2010,15,30,0
7,1092,9,8,4,2012,0,30,0
3,408,2,22,3,2006,12,0,0
6,13061,7,20,4,2013,12,0,0
6,125,2,1,6,2013,1,10,0
6,157,5,11,8,2012,12,10,0
1,2079,9,27,4,2015,20,0,0
5,4083,4,29,1,2010,22,26,0
1,13412,3,28,5,2007,7,32,0
1,213,4,12,7,2010,13,13,0
6,125,2,14,7,2012,17,0,0
4,9384,3,14,12,2006,18,0,0
7,1233,4,3,7,2011,13,47,0
5,6899,2,5,10,2012,13,31,0
3,83,2,1,10,2014,20,5,0
5,343,4,16,6,2006,12,6,0
3,707,1,6,4,2011,23,1,0
2,12288,6,8,1,2013,8,45,0
7,5395,1,27,3,2005,8,30,0
2,11068,6,18,10,2005,20,2,0
3,1119,2,24,12,2014,3,15,0
1,1245,10,23,7,2012,10,0,0
4,1586,5,24,3,2005,8,0,0
6,64,4,28,1,2012,10,46,0
5,5506,5,20,8,2004,0,39,0
5,213,4,14,1,2005,8,11,0
5,11753,5,15,1,2010,18,0,0
4,40,1,8,2,2007,16,30,0
4,3921,1,18,9,2008,21,30,0
1,8680,4,16,3,2009,14,22,0
2,1351,8,8,8,2006,12,45,0
4,230,1,4,9,2014,19,30,0
2,3655,4,8,7,2008,9,15,0
6,6158,6,11,2,2006,23,30,0
1,8071,9,5,9,2011,2,57,0
7,125,2,2,1,2011,5,37,0
6,594,8,24,9,2005,5,0,0
2,5851,3,17,5,2011,19,35,0
5,878,10,25,7,2008,23,47,0
1,600,3,15,9,2008,19,30,0
6,125,2,5,6,2010,23,0,0
2,125,2,16,9,2014,0,50,0
5,546,5,16,4,2004,1,34,0
5,5155,9,21,2,2003,21,55,0
3,554,10,17,3,2004,22,21,0
3,1235,5,23,7,2008,22,0,0
1,2405,5,14,4,2003,19,6,0
1,8161,4,4,4,2005,0,1,0
6,4772,5,12,1,2013,20,0,0
2,538,8,20,2,2007,14,47,0
3,8518,1,29,6,2005,21,0,0
6,19800,9,22,8,2009,18,29,0
5,1943,2,16,11,2012,13,53,0
6,83,2,10,3,2007,11,51,0
3,8531,8,31,10,2007,22,0,0
1,2318,4,22,12,2008,22,49,0
1,1809,10,7,2,2011,15,21,0
1,11847,7,20,8,2007,17,30,0
7,2648,3,30,5,2004,9,30,0
2,10950,5,24,12,2013,12,0,0
3,125,2,29,10,2003,10,30,0
6,1620,10,13,3,2010,19,35,0
2,5141,6,6,3,2007,21,0,0
3,10777,6,17,10,2012,11,15,0
2,3376,10,9,3,2010,14,20,0
7,10733,6,16,7,2006,21,0,0
2,138,2,3,4,2012,16,30,0
2,2807,5,19,8,2008,19,49,0
5,3376,10,16,5,2003,22,45,0
7,6027,8,11,3,2012,1,0,0
3,855,4,18,4,2007,12,0,0
5,14979,9,6,9,2013,16,0,0
7,4832,4,11,9,2005,1,0,0
6,435,10,18,4,2009,23,20,0
6,3161,8,4,4,2015,15,0,0
6,387,2,12,1,2008,3,35,0
7,8949,5,22,9,2013,11,58,0
4,977,1,22,1,2009,5,45,0
6,27,5,23,8,2008,13,20,0
7,8261,9,22,5,2005,19,11,0
1,10717,6,31,8,2009,23,30,0
1,12581,8,7,7,2003,5,21,0
6,602,2,9,2,2008,23,45,0
3,12558,8,4,9,2013,12,0,0
5,14277,8,11,3,2011,18,0,0
2,1809,10,23,3,2010,14,52,0
7,5782,10,15,11,2009,18,0,0
5,12631,8,4,10,2013,21,0,0
1,10191,5,6,8,2012,8,12,0
7,10445,3,19,6,2011,13,0,0
5,13607,3,30,7,2010,11,35,0
6,12403,4,4,12,2010,15,1,0
2,12823,9,30,5,2006,19,30,0
2,2953,9,14,9,2004,3,0,0
5,4368,5,7,4,2006,12,0,0
3,213,4,21,9,2011,11,49,0
6,8393,2,25,3,2006,16,0,0
5,235,4,31,10,2008,15,58,0
5,559,6,9,9,2011,15,15,0
7,1016,4,21,9,2003,3,30,0
3,408,2,8,8,2012,10,27,0
3,258,9,9,8,2006,11,0,0
1,9975,7,2,2,2004,0,1,0
5,4721,4,27,7,2012,15,0,0
4,156,2,30,12,2010,12,30,0
3,16376,3,13,12,2006,3,2,0
7,11456,9,7,5,2006,9,0,0
1,620,9,23,1,2012,19,40,0
7,700,5,17,7,2011,21,0,0
6,2857,5,8,5,2010,19,0,0
5,363,2,25,3,2011,20,36,0
6,729,4,11,2,2006,1,0,0
7,471,9,22,5,2005,8,27,0
4,6576,6,15,4,2004,12,0,0
7,12030,7,15,8,2010,0,57,0
3,13127,5,21,1,2004,15,45,0
4,13825,4,7,3,2013,19,0,0
2,9686,6,15,6,2010,17,17,0
2,3370,1,29,11,2011,10,36,0
6,11665,7,12,8,2006,13,15,0
3,4457,7,20,8,2008,9,0,0
4,4037,4,14,5,2009,8,17,0
7,9278,8,16,11,2014,16,0,0
4,1808,9,21,3,2013,14,30,0
2,9145,6,20,7,2004,21,0,0
5,8274,4,17,6,2005,21,17,0
4,2616,1,29,12,2011,3,1,0
7,6977,3,12,2,2012,0,1,0
5,981,2,7,8,2009,18,30,0
6,5532,3,20,11,2010,11,48,0
4,7617,7,3,5,2007,12,30,0
1,14176,9,15,9,2008,5,52,0
7,18456,7,9,2,2003,10,15,0
5,216,6,7,3,2008,22,32,0
1,2520,8,11,11,2013,1,0,0
4,8988,4,29,5,2014,12,0,0
4,5764,5,8,1,2015,10,34,0
6,8687,4,23,10,2010,11,0,0
4,6199,7,9,12,2004,23,0,0
5,1263,2,14,6,2013,23,30,0
4,5081,7,19,2,2004,12,40,0
2,6114,3,11,11,2003,20,0,0
3,8762,9,10,12,2003,18,5,0
2,2285,5,12,11,2013,13,40,0
6,3393,6,17,4,2004,12,28,0
4,5742,2,7,3,2013,13,30,0
4,6961,3,16,11,2006,11,50,0
1,772,10,16,10,2006,16,50,0
2,3131,10,29,4,2003,11,29,0
2,4627,8,5,4,2011,11,0,0
5,2803,10,30,11,2007,11,10,0
2,666,2,22,7,2008,8,0,0
5,16246,9,26,11,2004,2,0,0
5,3388,2,13,11,2009,12,32,0
3,2621,1,1,10,2003,18,30,0
1,15239,9,15,4,2013,6,21,0
6,310,8,31,5,2008,12,53,0
2,594,8,14,10,2003,14,15,0
5,1119,2,21,3,2014,1,0,0
3,1959,8,18,4,2007,2,2,0
5,673,10,18,11,2011,14,38,0
1,18,10,13,10,2008,19,14,0
1,2930,2,18,10,2010,19,0,0
2,8881,3,6,4,2010,9,0,0
3,3300,4,9,2,2011,23,30,0
6,1562,9,8,3,2014,22,40,0
2,428,4,3,8,2004,2,59,0
2,893,10,18,2,2003,7,21,0
7,14932,1,18,11,2007,2,11,0
3,13850,3,19,5,2010,18,5,0
5,5658,5,6,4,2012,20,0,0
5,19517,9,15,1,2010,18,0,0
5,3352,3,20,3,2009,18,30,0
5,8787,9,25,3,2005,20,30,0
4,8379,3,7,10,2010,16,0,0
4,11254,2,25,7,2013,6,45,0
4,3957,8,26,6,2014,20,15,0
3,6053,1,25,6,2014,21,39,0
7,8091,8,27,3,2005,15,30,0
3,5534,9,4,3,2009,18,0,0
2,16943,7,17,10,2006,15,53,0
6,700,5,30,6,2012,0,30,0
2,2242,2,4,5,2010,0,1,0
2,6570,3,27,10,2009,12,25,0
5,1077,4,30,10,2009,3,25,0
7,125,2,10,8,2014,18,30,0
7,220,4,22,3,2009,11,50,0
1,263,1,18,8,2014,17,1,0
6,1148,8,2,5,2015,14,0,0
4,12428,5,27,12,2007,13,4,0
2,10633,5,13,7,2010,18,0,0
6,19734,2,11,1,2003,8,15,0
5,511,4,24,2,2006,11,15,0
4,15806,3,9,3,2006,17,15,0
6,2156,2,23,4,2011,23,10,0
2,887,7,7,12,2004,8,0,0
2,5,8,1,10,2013,19,30,0
4,269,1,20,10,2011,19,0,0
2,5164,4,19,8,2003,15,45,0
1,5024,8,31,3,2003,12,0,0
6,15758,5,24,1,2004,6,2,0
2,3414,10,6,2,2007,0,35,0
1,198,1,24,1,2011,9,25,0
3,1393,10,11,1,2012,15,44,0
1,9251,5,25,7,2011,21,0,0
5,4031,3,23,4,2010,21,43,0
3,9851,6,24,2,2010,11,55,0
2,957,2,26,12,2006,15,30,0
6,5309,8,28,1,2012,11,30,0
6,4542,5,3,5,2014,19,45,0
6,1350,3,12,7,2008,8,20,0
4,38,10,2,12,2010,18,20,0
2,14240,9,1,9,2009,8,0,0
2,5780,9,14,4,2009,12,50,0
5,10743,3,26,8,2011,6,15,0
7,198,1,30,11,2008,22,29,0
3,2778,10,20,2,2008,19,31,0
6,213,4,13,8,2011,16,30,0
1,2765,5,3,4,2006,3,28,0
6,12319,1,2,10,2004,21,30,0
7,283,10,4,5,2003,2,0,0
7,374,8,2,11,2014,17,0,0
6,5413,6,16,10,2004,20,0,0
1,4870,8,30,8,2004,13,15,0
4,4741,5,21,8,2008,15,30,0
2,125,2,9,8,2005,12,0,0
4,13577,2,23,1,2003,7,45,0
2,12935,7,19,2,2008,16,0,0
1,601,9,17,3,2003,17,0,0
4,3094,1,11,11,2004,20,0,0
6,2202,3,8,5,2010,10,0,0
3,2236,4,27,6,2012,15,38,0
7,959,10,13,1,2008,5,35,0
6,486,3,14,8,2010,20,0,0
4,2803,10,21,10,2010,14,45,0
6,14094,2,27,6,2009,0,1,0
3,1351,8,31,10,2007,15,0,0
1,3491,4,23,6,2008,18,0,0
6,68,1,19,11,2005,9,0,0
3,1991,10,18,2,2009,11,2,0
1,501,4,10,1,2011,15,0,0
4,392,4,2,12,2010,7,0,0
4,6964,7,19,5,2005,20,30,0
5,318,6,24,9,2010,9,19,0
5,102,10,30,10,2009,22,0,0
1,1300,6,29,5,2006,5,0,0
1,88,2,10,12,2012,12,20,0
6,16801,7,30,5,2009,15,14,0
7,10852,1,17,10,2004,7,0,0
3,15264,9,9,6,2004,20,0,0
5,3120,7,7,5,2010,11,30,0
3,6594,3,4,9,2013,22,57,0
2,3434,1,15,5,2012,16,0,0
6,1943,2,8,10,2005,1,15,0
3,4368,5,4,3,2009,22,0,0
1,10578,3,9,6,2008,19,0,0
4,3966,2,3,9,2009,12,0,0
3,1909,9,21,4,2010,18,30,0
4,2614,8,21,10,2010,18,42,0
3,3092,5,4,3,2009,20,0,0
3,744,10,14,11,2007,21,28,0
1,784,2,5,4,2010,10,15,0
1,11328,5,9,1,2006,1,0,0
1,3937,4,30,3,2015,16,0,0
3,1415,4,20,8,2008,12,45,0
2,4408,4,12,7,2005,8,0,0
6,408,2,1,6,2013,18,45,0
7,779,2,22,9,2013,7,30,0
3,5829,3,1,6,2005,9,0,0
4,2693,1,22,9,2011,8,15,0
6,93,7,19,5,2007,13,0,0
3,13182,9,9,1,2008,17,0,0
7,430,1,19,4,2015,22,54,0
4,363,2,16,10,2008,17,43,0
5,139,2,21,3,2003,9,10,0
4,8035,6,30,10,2003,17,55,0
4,125,2,7,3,2013,12,39,0
1,2089,3,20,3,2006,18,5,0
2,1763,4,17,2,2009,4,18,0
4,4838,8,31,5,2007,22,10,0
4,9633,8,24,2,2005,22,30,0
4,802,4,1,5,2003,0,1,0
6,5688,6,9,4,2011,12,25,0
5,5462,9,16,10,2009,23,0,0
7,10115,9,9,10,2005,14,0,0
3,1938,3,15,9,2004,23,52,0
1,13607,3,5,7,2004,0,32,0
1,408,2,20,1,2014,19,30,0
6,518,10,29,12,2007,23,0,0
1,15231,9,28,11,2011,16,13,0
1,4880,2,7,7,2008,0,4,0
2,2489,1,10,6,2008,14,0,0
3,2365,5,7,9,2011,2,10,0
3,6497,1,6,8,2014,18,0,0
7,14198,8,24,2,2013,22,30,0
4,11283,5,17,4,2008,17,0,0
4,3725,10,15,4,2004,0,45,0
5,4284,1,23,9,2005,12,0,0
5,784,2,28,12,2012,22,50,0
1,12433,4,5,1,2009,19,43,0
3,18643,3,22,9,2010,0,1,0
3,2911,10,15,10,2003,9,55,0
6,3112,1,25,1,2014,0,25,0
2,4530,9,20,1,2009,17,0,0
2,2271,10,23,6,2009,21,19,0
4,15342,9,24,3,2005,18,0,0
7,189,2,28,12,2008,20,0,0
6,220,4,10,9,2011,15,15,0
3,4847,3,18,3,2015,11,5,0
7,1963,7,19,12,2010,19,7,0
7,3976,4,13,7,2014,19,30,0
7,9259,3,29,7,2007,23,15,0
3,4548,7,5,10,2005,20,20,0
6,3059,8,6,3,2004,16,20,0
2,1946,8,30,9,2014,12,0,0
7,644,1,20,11,2005,10,30,0
5,125,2,6,4,2007,19,0,0
2,2361,9,14,12,2010,22,0,0
5,2954,8,17,10,2008,12,0,0
3,6960,5,29,5,2013,9,30,0
2,38,10,9,8,2005,10,20,0
6,5953,9,13,1,2007,23,48,0
5,7557,1,31,10,2003,12,0,0
6,3985,8,13,12,2008,12,0,0
4,408,2,4,4,2013,23,15,0
6,4545,8,6,9,2003,9,30,0
2,7492,9,20,1,2015,23,0,0
6,808,4,29,6,2013,22,0,0
7,6616,8,27,2,2005,8,10,0
6,15945,3,19,9,2009,2,20,0
6,157,10,8,10,2011,0,1,0
7,125,2,16,11,2014,21,25,0
3,12370,9,26,1,2011,11,0,0
4,7192,8,13,11,2008,23,45,0
2,5536,4,12,6,2007,20,0,0
1,693,2,2,9,2013,23,30,0
6,12867,3,3,6,2006,18,43,0
5,13490,9,25,7,2008,0,5,0
5,830,10,20,5,2011,16,50,0
1,10587,1,15,9,2014,22,30,0
1,13045,9,3,2,2003,8,15,0
1,7817,3,25,7,2005,9,30,0
3,14595,4,8,2,2006,15,40,0
5,11057,3,22,8,2003,9,42,0
7,5280,4,23,10,2005,18,0,0
3,1573,2,5,3,2014,15,0,0
2,125,2,10,11,2009,9,0,0
7,282,6,4,11,2007,16,58,0
3,12199,8,1,5,2013,14,0,0
3,2041,10,19,9,2012,14,0,0
6,2605,8,31,12,2011,1,0,0
5,270,2,2,5,2014,18,10,0
3,213,4,23,8,2006,10,1,0
5,7000,1,9,3,2012,16,0,0
7,3831,4,28,11,2004,2,30,0
5,2638,2,14,11,2008,17,0,0
1,12830,4,30,9,2013,20,56,0
1,9984,9,9,6,2003,18,30,0
2,4969,6,31,10,2006,22,30,0
4,756,3,25,6,2009,10,33,0
4,5119,1,10,1,2008,9,0,0
5,5649,3,22,8,2003,20,30,0
6,4574,8,1,5,2004,23,30,0
3,94,1,19,4,2006,22,0,0
4,1351,8,4,9,2008,1,40,0
1,7417,2,8,6,2009,16,54,0
6,3538,1,20,11,2010,15,15,0
3,5702,8,18,4,2012,7,30,0
1,2064,2,6,1,2003,19,0,0
4,2208,9,14,1,2010,10,0,0
2,5067,4,5,3,2013,19,15,0
6,2124,1,26,8,2006,23,21,0
6,7067,5,29,1,2011,21,30,0
2,1459,5,22,3,2005,16,10,0
4,1765,6,12,12,2013,18,11,0
6,12071,7,15,5,2004,18,0,0
6,1254,2,3,10,2009,12,0,0
2,2096,8,22,12,2009,12,0,0
3,14839,8,28,10,2009,22,0,0
3,193,9,11,6,2003,22,0,0
4,10889,4,17,9,2009,8,0,0
1,6338,6,25,7,2011,15,49,0
3,21785,10,22,1,2003,7,52,0
1,1091,10,9,1,2006,13,37,0
3,172,5,1,10,2003,4,17,0
5,2606,3,14,12,2012,17,0,0
1,2301,5,5,9,2005,19,0,0
7,13402,2,30,11,2003,2,30,0
7,9161,2,8,9,2013,8,13,0
5,7123,3,12,8,2011,17,44,0
7,191,3,30,6,2013,15,6,0
3,232,4,4,2,2009,14,0,0
2,676,8,13,7,2010,12,59,0
2,1041,5,11,7,2006,23,0,0
2,6223,2,22,12,2009,10,56,0
4,2601,3,20,8,2009,22,0,0
1,2490,3,2,5,2011,10,30,0
3,4869,3,21,3,2007,16,24,0
3,3022,2,14,12,2005,0,1,0
5,777,3,10,7,2009,15,0,0
6,1485,5,13,12,2008,20,45,0
3,7163,5,14,6,2006,23,20,0
7,8596,9,3,5,2009,18,15,0
6,1760,10,2,5,2009,21,51,0
3,581,9,13,7,2011,2,40,0
