"day","address","location","date","month","year","hour","min","RUNAWAY"
6,2982,2,27,3,2010,19,25,0
2,3127,1,14,10,2003,14,25,0
6,3177,8,16,6,2007,0,5,0
4,8229,3,11,8,2011,2,0,0
2,98,4,9,8,2005,9,0,0
7,1223,5,18,4,2004,22,41,0
5,9224,6,17,10,2003,4,17,0
3,144,4,19,3,2014,9,30,0
5,10266,2,4,5,2012,14,30,0
3,1091,10,12,6,2013,17,34,0
3,7164,7,30,10,2013,14,55,0
4,5378,5,9,9,2010,6,46,0
3,3308,4,18,8,2004,23,0,0
3,4648,1,9,7,2008,2,20,0
3,22115,3,14,5,2003,21,0,0
4,562,9,17,5,2007,8,43,0
3,290,1,14,5,2003,16,19,0
7,945,6,24,8,2003,17,0,0
7,7230,4,25,7,2004,5,26,0
4,408,2,26,6,2014,17,31,0
5,408,2,30,7,2010,17,17,0
4,12240,8,16,5,2013,19,20,0
6,280,3,1,5,2004,19,13,0
4,622,6,19,8,2004,10,0,0
7,1345,1,18,10,2009,16,15,0
2,2204,5,4,3,2014,7,30,0
2,1380,8,10,1,2006,18,30,0
5,4388,10,22,4,2011,23,18,0
3,159,6,22,2,2006,12,0,0
6,1193,4,20,9,2008,22,30,0
1,909,4,16,5,2011,4,30,0
4,1484,1,1,11,2007,13,30,0
6,3795,7,6,9,2003,18,30,0
6,742,3,6,4,2013,15,30,0
1,736,4,27,4,2015,18,32,0
5,1372,5,4,4,2014,12,0,0
3,4721,4,23,2,2005,19,33,0
6,125,2,1,12,2012,19,9,0
1,501,4,18,8,2008,16,10,0
4,4064,8,23,1,2003,21,20,0
4,468,2,27,1,2011,11,10,0
1,1016,4,19,9,2011,11,30,0
5,1818,5,30,12,2005,17,5,0
5,125,2,29,6,2007,11,50,0
1,1185,5,17,10,2005,2,16,0
6,1893,6,18,12,2010,17,0,0
3,1499,7,12,6,2013,9,0,0
5,363,2,20,10,2006,15,13,0
5,504,4,16,5,2008,8,15,0
1,9577,8,10,11,2014,14,30,0
4,4305,2,28,10,2004,9,42,0
6,594,8,16,7,2011,13,0,0
1,12084,3,20,1,2003,11,0,0
6,1780,4,18,4,2015,12,0,0
2,2891,5,27,5,2008,15,20,0
6,16811,3,1,11,2003,0,1,0
5,12594,3,13,7,2012,14,0,0
2,7863,9,14,12,2010,2,27,0
1,11829,9,22,7,2013,18,30,0
5,15742,5,30,11,2007,7,45,0
3,511,4,13,12,2006,14,0,0
3,1330,6,14,11,2012,21,45,0
6,20442,3,2,10,2004,1,0,0
7,1586,5,22,2,2015,21,4,0
4,125,2,28,1,2010,11,27,0
1,1406,4,16,3,2015,13,35,0
3,872,2,28,12,2011,9,51,0
5,2535,4,29,12,2006,12,0,0
6,3788,4,23,10,2010,20,41,0
2,8701,1,30,5,2006,10,30,0
5,2987,10,15,6,2007,2,29,0
1,9555,3,10,11,2014,21,0,0
5,3131,10,15,11,2013,15,30,0
4,28,4,18,9,2014,11,42,0
4,2002,4,3,4,2003,15,0,0
4,2790,3,21,8,2003,22,30,0
6,7203,9,24,1,2015,22,4,0
2,403,7,12,11,2013,14,10,0
4,2242,2,29,11,2007,19,30,0
7,3960,2,21,9,2014,15,13,0
5,2530,1,12,12,2014,22,6,0
3,1884,3,22,12,2004,18,0,0
2,548,10,11,11,2008,15,3,0
2,912,10,13,6,2006,19,28,0
7,7637,3,13,3,2005,0,37,0
1,213,4,13,11,2006,10,37,0
2,657,8,7,1,2003,1,30,0
3,1081,9,30,4,2003,13,0,0
5,534,4,12,6,2009,20,30,0
5,4058,4,13,6,2003,19,0,0
2,9753,9,3,9,2013,10,30,0
4,13954,4,6,2,2014,10,35,0
5,2120,3,9,1,2004,13,55,0
2,504,4,12,7,2011,20,7,0
7,22289,2,23,3,2003,17,0,0
7,3008,9,9,2,2014,15,0,0
6,3817,5,31,12,2005,21,0,0
2,14001,9,22,3,2005,1,30,0
3,77,10,13,1,2010,6,10,0
3,6261,9,5,10,2011,19,32,0
5,1977,9,15,10,2004,10,30,0
1,9408,9,30,8,2004,2,0,0
2,682,10,19,2,2013,13,29,0
1,5697,9,23,6,2014,0,1,0
2,28,4,31,8,2004,16,30,0
2,4509,5,25,11,2014,19,12,0
6,7801,9,10,2,2007,22,0,0
3,3396,10,20,2,2008,0,15,0
2,2951,8,29,4,2003,6,30,0
5,6695,1,25,2,2005,6,10,0
6,4554,7,18,10,2014,18,0,0
1,19433,4,22,3,2010,15,0,0
2,2534,4,18,4,2006,12,55,0
3,3827,1,10,3,2010,14,45,0
2,4631,9,1,6,2010,21,35,0
4,9258,8,15,7,2010,0,1,0
7,125,2,29,12,2013,13,30,0
3,15781,4,18,5,2005,20,0,0
1,7291,6,28,5,2012,12,0,0
4,4741,5,18,9,2003,9,0,0
4,3604,4,5,2,2015,19,18,0
7,2314,1,23,3,2014,19,30,0
7,8278,4,22,5,2005,16,0,0
2,1263,2,9,2,2010,15,20,0
5,2400,10,17,5,2013,8,30,0
6,4746,6,8,10,2005,0,1,0
6,70,10,13,6,2009,7,45,0
1,2576,5,8,8,2011,4,59,0
6,12069,4,5,5,2007,17,0,0
6,8459,1,10,3,2007,18,50,0
2,779,2,11,1,2005,11,17,0
2,6667,8,4,10,2011,8,47,0
7,13948,3,4,11,2012,13,24,0
2,125,2,8,3,2005,3,48,0
7,7039,5,25,2,2007,21,49,0
1,27,5,12,12,2011,11,0,0
6,5549,3,25,9,2010,0,35,0
7,1141,10,20,11,2005,23,5,0
7,1726,5,6,10,2013,21,0,0
1,435,10,10,1,2005,4,15,0
5,2811,1,19,9,2014,23,4,0
3,1177,2,11,11,2009,18,30,0
7,8295,4,12,3,2006,20,0,0
2,213,4,30,9,2008,11,9,0
6,259,5,6,3,2004,20,33,0
6,1757,3,11,2,2012,21,12,0
1,517,2,8,11,2004,17,30,0
7,7243,1,20,11,2005,21,10,0
3,125,2,23,3,2005,10,20,0
1,105,5,12,12,2011,11,31,0
1,1565,5,20,1,2014,16,50,0
3,3846,5,25,6,2014,12,0,0
7,8773,8,17,6,2007,2,18,0
5,11629,1,31,10,2003,6,0,0
1,21905,1,11,10,2004,12,0,0
3,213,4,24,12,2008,18,29,0
5,9985,3,6,9,2013,12,0,0
1,673,10,2,4,2007,14,52,0
3,1345,1,22,7,2009,18,45,0
4,363,2,27,7,2006,15,55,0
2,1606,2,8,6,2004,15,15,0
1,1091,10,24,11,2008,0,27,0
2,6164,1,22,7,2014,22,0,0
3,8,7,27,6,2007,9,51,0
6,2009,5,19,6,2010,1,10,0
3,1814,5,1,12,2010,14,0,0
3,83,2,2,9,2009,7,19,0
1,346,1,15,5,2006,16,30,0
1,213,4,30,9,2013,0,2,0
6,125,2,1,7,2006,9,30,0
4,3629,4,26,6,2003,15,40,0
2,8838,1,3,5,2011,17,30,0
2,7956,6,25,5,2004,10,45,0
4,9298,9,21,9,2006,0,1,0
4,2267,2,2,6,2005,9,0,0
5,4049,4,19,9,2003,23,9,0
3,8818,4,7,9,2011,22,14,0
7,6223,2,28,8,2011,10,43,0
7,1263,2,11,2,2007,0,1,0
6,12909,4,1,7,2006,16,0,0
4,3620,2,20,8,2009,22,11,0
5,6478,9,28,5,2004,21,40,0
1,1130,2,14,9,2009,2,44,0
7,7641,9,13,1,2013,21,0,0
5,8952,5,6,8,2004,23,0,0
3,10037,3,18,4,2007,17,10,0
6,17555,4,10,3,2007,11,0,0
4,17373,9,5,4,2012,18,28,0
4,12154,2,4,4,2013,15,32,0
4,2871,5,21,2,2013,21,0,0
4,4712,7,19,10,2006,19,0,0
3,4815,3,18,3,2015,17,26,0
4,468,2,6,3,2008,16,20,0
1,8458,9,22,12,2014,21,45,0
6,4019,4,14,12,2013,21,0,0
7,5986,3,10,2,2008,20,14,0
5,10266,2,4,5,2012,14,30,0
5,17035,8,27,7,2012,23,23,0
2,13178,9,2,9,2003,16,59,0
3,538,8,11,11,2009,13,30,0
6,1428,3,27,12,2003,14,35,0
4,3076,5,30,10,2014,20,22,0
4,3229,3,17,11,2005,9,0,0
7,1653,3,15,1,2006,21,22,0
4,1317,9,10,1,2013,16,40,0
1,2159,10,17,2,2014,0,15,0
7,18003,7,12,2,2012,12,0,0
3,403,7,23,12,2009,16,30,0
2,2639,5,3,2,2015,10,50,0
2,4106,9,14,6,2005,2,0,0
2,2927,2,19,8,2003,9,52,0
3,408,2,11,1,2012,19,0,0
4,958,4,13,7,2006,11,0,0
1,8851,4,12,10,2009,17,24,0
3,1593,2,1,10,2003,18,0,0
2,324,1,18,5,2010,16,20,0
1,1119,2,2,3,2015,16,40,0
5,323,9,15,10,2004,15,0,0
2,1235,5,26,10,2004,21,30,0
7,15129,3,17,10,2004,0,1,0
1,1470,1,16,3,2015,14,30,0
2,3211,3,27,12,2011,20,0,0
6,501,4,13,2,2010,17,55,0
4,11403,6,20,9,2007,18,25,0
5,4692,3,13,6,2008,19,28,0
3,125,2,20,4,2005,3,30,0
2,1056,2,15,11,2011,21,0,0
2,2179,3,24,11,2009,16,20,0
5,511,4,26,2,2010,0,20,0
2,7764,4,3,9,2013,7,31,0
2,3188,1,8,7,2003,14,15,0
2,4630,9,18,3,2014,18,30,0
3,1176,8,18,4,2007,8,50,0
2,818,1,5,4,2005,19,20,0
4,4111,10,6,8,2009,17,55,0
3,957,2,24,2,2010,9,50,0
3,11734,5,19,3,2008,19,0,0
6,19220,9,31,7,2010,23,30,0
7,16126,2,11,3,2007,15,50,0
2,146,10,14,5,2013,17,20,0
6,3356,3,24,1,2004,14,0,0
5,215,4,10,3,2006,11,50,0
6,1199,5,8,9,2012,23,40,0
4,1580,10,7,9,2006,0,1,0
2,3532,3,10,1,2006,19,45,0
3,2857,5,11,12,2013,2,28,0
1,14065,4,14,9,2009,9,4,0
3,2577,5,5,4,2006,23,0,0
5,579,1,31,12,2010,16,20,0
4,268,1,10,2,2005,9,10,0
3,4836,6,30,5,2012,12,17,0
6,3339,5,17,11,2012,12,0,0
6,303,8,10,4,2010,23,45,0
6,4324,4,8,9,2007,19,19,0
2,7329,9,9,12,2008,14,0,0
5,2638,2,1,7,2005,9,45,0
5,313,8,9,3,2012,2,0,0
3,13398,3,24,3,2010,15,20,0
2,12561,4,2,11,2010,19,0,0
2,359,10,16,9,2003,12,17,0
5,9036,1,3,4,2009,14,30,0
1,2422,6,10,5,2004,2,10,0
6,3163,8,14,7,2007,11,0,0
1,3567,6,28,9,2009,1,0,0
5,594,8,29,1,2010,0,21,0
5,1593,2,16,5,2014,19,15,0
4,2987,10,5,10,2006,14,0,0
7,213,4,23,9,2007,17,45,0
5,8070,3,3,9,2004,9,43,0
5,1586,5,7,2,2014,15,0,0
4,3400,5,10,2,2011,11,0,0
4,917,9,21,8,2014,16,41,0
6,146,10,3,4,2004,16,35,0
2,1460,3,26,6,2007,18,32,0
3,1373,1,8,3,2006,19,5,0
5,1495,7,16,10,2009,11,0,0
4,8245,4,2,10,2008,12,0,0
5,3273,1,22,8,2003,8,15,0
1,1562,9,20,2,2006,13,0,0
4,10383,2,11,1,2007,6,38,0
3,5215,3,21,9,2005,19,13,0
7,547,2,16,7,2006,2,0,0
4,564,10,18,9,2008,14,47,0
5,4050,8,28,11,2014,15,21,0
5,3131,10,8,4,2005,16,0,0
6,10334,3,9,2,2008,10,53,0
2,704,2,29,9,2009,10,15,0
7,1712,6,11,2,2007,11,0,0
2,1760,10,30,9,2008,16,30,0
5,18746,9,9,4,2010,9,0,0
2,1120,9,21,8,2007,17,0,0
6,16158,8,25,2,2012,20,38,0
2,5164,4,4,4,2006,11,55,0
1,2641,4,2,8,2004,14,0,0
1,925,2,30,3,2009,8,50,0
6,4435,3,20,10,2007,16,54,0
6,435,10,6,9,2014,1,30,0
4,5927,4,21,9,2006,20,0,0
6,125,2,29,11,2008,12,0,0
1,2855,1,2,4,2007,18,0,0
7,2693,1,13,7,2003,23,5,0
6,1516,4,12,7,2008,20,0,0
6,3884,2,5,9,2009,9,0,0
1,11090,3,24,5,2004,7,45,0
1,8164,4,14,5,2007,12,0,0
7,4201,4,10,3,2013,23,54,0
1,1498,5,12,5,2008,19,45,0
6,5026,1,22,3,2014,19,37,0
7,16722,3,28,6,2009,23,7,0
7,2346,2,30,12,2007,16,0,0
4,1605,2,19,5,2005,18,26,0
7,346,1,25,1,2004,0,10,0
6,1073,5,13,2,2010,17,5,0
4,5508,1,17,4,2014,20,30,0
2,6591,3,30,9,2014,23,0,0
1,2490,3,30,5,2005,20,25,0
4,14043,2,10,6,2004,9,0,0
2,9136,9,14,10,2014,17,23,0
3,2688,10,12,5,2004,3,33,0
4,5401,3,17,11,2005,6,21,0
5,7380,1,30,5,2014,8,0,0
1,19472,5,22,2,2010,13,24,0
4,552,4,31,10,2013,19,40,0
4,2811,1,12,12,2013,5,11,0
7,511,4,25,9,2005,14,0,0
7,323,9,27,7,2014,18,45,0
2,542,2,23,12,2014,15,15,0
3,4652,5,11,6,2003,11,0,0
1,6386,4,27,6,2005,14,30,0
2,9890,5,3,3,2009,7,10,0
2,3100,7,30,9,2003,7,47,0
4,70,10,27,1,2005,11,4,0
1,9728,7,5,1,2009,18,30,0
5,5787,3,13,8,2010,9,0,0
7,3863,4,26,1,2014,10,49,0
1,1116,2,22,12,2014,20,0,0
7,10732,8,30,12,2012,22,46,0
4,11432,3,12,6,2003,21,0,0
2,2731,8,3,8,2004,21,45,0
4,2475,9,4,9,2008,16,56,0
3,1390,5,4,9,2013,15,0,0
4,6594,3,8,3,2007,21,40,0
6,547,2,30,12,2006,20,0,0
7,5773,4,8,10,2006,1,9,0
1,6740,2,22,12,2003,14,30,0
6,702,10,28,12,2013,0,22,0
2,15156,5,20,4,2010,0,36,0
6,3394,5,14,7,2012,13,45,0
4,13962,8,30,5,2013,14,0,0
1,3980,8,2,2,2015,23,30,0
1,14382,3,15,5,2006,23,47,0
6,523,5,12,12,2009,0,1,0
6,812,5,20,9,2014,11,35,0
3,125,2,18,5,2011,12,40,0
2,714,2,27,5,2014,13,6,0
7,430,1,9,3,2014,1,24,0
7,8457,9,23,3,2014,22,0,0
3,4604,5,18,4,2007,19,10,0
7,14547,9,31,7,2011,13,0,0
1,4832,4,18,8,2003,18,0,0
6,213,4,11,2,2006,7,53,0
4,7843,7,3,4,2014,14,0,0
3,10183,4,10,7,2013,22,21,0
2,1702,1,26,5,2009,12,0,0
6,4363,6,10,4,2010,8,0,0
2,2929,2,8,8,2006,21,0,0
5,4984,1,3,10,2008,7,0,0
4,21881,1,27,11,2003,21,0,0
1,2869,10,20,9,2010,21,47,0
5,11216,2,2,5,2003,3,0,0
7,10840,5,13,3,2005,23,0,0
6,3399,5,18,12,2010,19,12,0
5,5485,5,18,11,2005,16,46,0
6,9506,3,10,3,2012,16,45,0
4,2565,4,13,11,2003,11,20,0
7,3345,3,5,4,2015,21,55,0
7,125,2,9,9,2007,10,0,0
2,21115,8,22,2,2005,23,30,0
3,4210,5,15,11,2006,10,0,0
3,1469,3,8,9,2010,23,6,0
7,2835,10,3,6,2012,19,37,0
5,7669,4,7,4,2006,8,41,0
2,2912,2,9,1,2007,14,15,0
7,6235,9,27,1,2013,0,1,0
7,1224,1,19,10,2008,3,15,0
5,5641,9,25,2,2005,17,0,0
2,93,7,10,7,2007,16,30,0
5,15620,6,31,10,2008,14,0,0
5,3732,1,22,8,2014,11,30,0
6,3912,6,26,8,2006,11,30,0
5,20207,9,17,6,2005,7,0,0
6,6677,5,25,7,2009,19,5,0
5,1704,2,21,10,2011,20,15,0
1,6002,1,19,4,2010,1,45,0
2,736,4,18,8,2009,12,11,0
4,1150,2,20,10,2011,13,31,0
3,1518,4,12,12,2007,18,0,0
2,8573,9,6,3,2012,14,0,0
2,957,2,6,2,2007,6,15,0
1,653,10,1,10,2012,19,30,0
2,1615,2,6,1,2009,1,28,0
4,600,3,8,1,2009,0,34,0
2,3396,10,11,5,2004,13,45,0
7,36,2,25,7,2004,16,51,0
6,772,10,5,4,2003,22,29,0
3,11623,5,10,2,2010,19,5,0
5,22,10,13,1,2012,20,0,0
1,3396,10,31,5,2010,3,40,0
5,512,8,28,12,2007,21,0,0
3,2995,5,21,9,2005,10,0,0
5,12744,6,6,9,2013,21,25,0
7,7377,4,24,3,2013,18,0,0
6,605,6,21,2,2004,16,50,0
2,1951,2,18,2,2014,7,28,0
3,7416,3,29,10,2008,14,29,0
7,22,10,20,6,2010,1,48,0
3,3740,6,27,7,2005,22,0,0
3,408,2,15,5,2013,16,30,0
2,11308,6,3,4,2007,16,30,0
2,4142,6,2,4,2013,22,24,0
7,5313,1,15,6,2014,10,0,0
7,11403,6,3,7,2011,22,30,0
4,1091,10,2,9,2004,7,5,0
1,38,10,4,8,2008,13,30,0
5,203,2,20,2,2015,11,25,0
2,1717,2,17,2,2015,18,0,0
1,4364,1,24,12,2007,9,43,0
4,2159,10,15,5,2003,8,0,0
3,252,5,29,4,2015,19,0,0
7,15620,6,25,4,2010,15,20,0
7,554,10,1,12,2013,13,35,0
5,957,2,26,12,2008,19,37,0
3,12846,3,11,12,2013,6,0,0
2,1547,3,17,4,2007,8,56,0
2,7480,5,8,2,2011,21,0,0
3,9395,2,30,4,2003,20,0,0
2,222,5,22,3,2011,17,35,0
2,359,10,28,12,2010,18,46,0
2,57,9,9,6,2009,11,20,0
6,6409,5,10,3,2007,10,45,0
5,8824,4,29,5,2009,11,14,0
7,343,4,30,11,2008,6,30,0
2,744,10,16,3,2004,17,14,0
7,905,5,28,12,2008,0,3,0
3,12857,9,10,11,2004,17,30,0
5,1754,6,7,2,2003,16,0,0
6,9157,4,13,11,2004,16,0,0
1,6406,2,31,8,2009,18,44,0
1,468,2,13,5,2013,11,30,0
1,559,6,5,2,2007,11,25,0
1,83,2,16,4,2007,22,56,0
5,637,1,19,10,2007,6,0,0
1,13662,4,30,4,2012,21,15,0
2,14875,4,6,1,2004,16,40,0
4,8824,4,3,9,2009,19,45,0
1,4510,5,12,6,2006,21,0,0
5,277,10,14,11,2003,15,45,0
1,2579,2,26,12,2005,20,43,0
3,2255,5,27,11,2013,12,0,0
6,3376,10,2,12,2006,19,11,0
5,2546,1,11,1,2008,4,48,0
6,10340,8,22,2,2003,12,26,0
6,223,10,24,9,2005,18,33,0
7,1091,10,20,4,2003,7,35,0
2,13702,8,4,3,2014,15,45,0
7,13401,3,31,7,2005,17,0,0
7,2317,1,30,11,2008,16,30,0
3,648,2,20,8,2014,18,13,0
7,4062,4,13,3,2005,17,58,0
4,2706,10,10,2,2005,12,30,0
4,2341,5,25,2,2010,8,30,0
1,656,9,15,9,2008,14,10,0
7,485,2,4,10,2009,5,30,0
2,12531,1,13,7,2010,13,30,0
2,5820,4,12,7,2005,12,0,0
3,381,3,1,12,2010,8,0,0
6,1007,5,6,9,2008,16,20,0
3,18973,8,22,3,2006,8,45,0
4,1809,10,29,5,2003,20,22,0
3,2711,8,20,8,2014,13,38,0
2,2790,3,3,4,2012,22,30,0
4,925,2,21,8,2003,19,45,0
2,644,1,28,4,2015,3,42,0
7,15011,9,3,6,2007,17,48,0
4,340,6,17,4,2008,1,15,0
4,5268,3,13,11,2014,16,0,0
2,1907,5,31,3,2015,17,24,0
2,1650,3,26,7,2011,11,11,0
1,4196,3,26,4,2004,11,50,0
2,784,2,26,5,2009,15,0,0
4,93,7,23,7,2009,14,14,0
4,6117,1,7,8,2003,12,0,0
7,13173,4,15,6,2003,2,22,0
5,6335,7,16,11,2007,10,0,0
1,12441,2,29,9,2008,16,30,0
1,14574,8,3,9,2012,14,20,0
4,4354,7,19,5,2011,19,0,0
5,2877,5,8,2,2013,22,30,0
2,744,10,13,5,2008,14,58,0
1,22086,3,30,8,2004,23,0,0
2,6313,3,11,1,2005,13,9,0
5,1802,5,12,12,2008,0,1,0
6,2114,9,1,11,2014,8,54,0
2,4879,1,11,5,2004,9,0,0
2,5454,8,26,5,2009,20,0,0
7,374,8,1,7,2012,17,0,0
6,11103,6,30,7,2005,13,35,0
6,5454,8,23,2,2008,0,38,0
2,213,4,4,8,2009,21,41,0
2,17107,3,1,4,2003,8,25,0
6,9919,2,17,11,2012,19,15,0
1,957,2,10,6,2013,19,9,0
1,413,1,25,10,2004,4,0,0
2,6621,7,29,10,2013,17,0,0
4,14898,1,30,6,2011,13,0,0
5,27,5,8,8,2014,15,0,0
4,2127,5,4,11,2010,17,30,0
1,263,1,19,9,2011,14,45,0
3,5932,5,13,11,2013,15,0,0
6,15179,7,21,4,2007,1,15,0
3,139,2,19,2,2014,16,13,0
4,288,2,23,8,2012,14,0,0
3,2496,3,19,8,2009,11,25,0
1,18705,9,21,3,2005,12,0,0
4,1975,2,27,7,2006,9,39,0
2,10717,6,28,12,2010,18,0,0
1,22104,5,1,3,2004,22,0,0
1,990,1,16,3,2015,2,9,0
3,9397,4,15,6,2005,8,0,0
5,1080,8,26,8,2011,16,49,0
3,125,2,18,2,2004,23,30,0
3,83,2,3,10,2007,9,0,0
2,2515,9,23,12,2014,19,0,0
7,10254,3,5,10,2008,20,30,0
6,3693,3,18,12,2010,22,32,0
2,2143,8,17,2,2015,1,37,0
2,5646,5,11,11,2003,11,0,0
4,3735,2,29,7,2010,8,40,0
1,4874,3,24,6,2013,10,0,0
5,2831,4,18,6,2010,9,15,0
4,22836,3,20,2,2003,7,46,0
3,643,4,19,5,2010,18,30,0
2,6534,5,25,11,2003,15,0,0
5,3034,5,13,8,2010,22,30,0
6,125,2,13,8,2005,22,0,0
2,3727,10,9,12,2008,0,1,0
3,1622,5,13,12,2006,11,0,0
5,125,2,20,2,2009,14,0,0
7,3180,10,25,1,2015,14,10,0
1,583,4,19,2,2007,13,58,0
7,2489,1,28,6,2009,17,25,0
3,772,10,7,4,2010,21,21,0
5,1090,4,18,5,2012,14,10,0
3,1790,1,6,8,2008,18,30,0
7,4524,5,26,7,2009,17,0,0
3,6425,1,6,2,2013,10,29,0
6,4410,4,20,10,2012,21,4,0
5,807,2,6,5,2011,22,17,0
7,3380,4,5,4,2015,17,0,0
6,4364,1,13,8,2005,17,30,0
5,13278,1,18,5,2012,16,0,0
7,6825,5,26,2,2006,12,45,0
6,2320,9,13,12,2003,13,9,0
3,8989,3,18,4,2012,17,30,0
2,7388,1,22,1,2008,10,30,0
4,2023,5,10,7,2008,1,0,0
5,15213,7,25,3,2005,8,0,0
7,17548,5,9,4,2006,12,0,0
2,2345,3,4,8,2009,18,0,0
3,6459,8,13,1,2010,13,55,0
4,223,10,14,12,2006,23,1,0
4,125,2,17,9,2009,11,30,0
2,653,10,17,3,2015,8,0,0
4,256,2,8,9,2011,21,10,0
1,8735,1,1,4,2013,9,0,0
3,4252,5,23,12,2009,16,50,0
5,5712,9,22,8,2003,18,0,0
7,125,2,9,9,2012,16,0,0
6,5884,5,25,2,2006,18,0,0
5,174,8,28,11,2014,21,0,0
1,5046,8,31,10,2005,19,30,0
1,956,10,18,3,2013,18,0,0
6,779,2,28,6,2008,14,0,0
5,13017,6,20,4,2012,10,30,0
1,1195,9,14,11,2011,18,3,0
1,7819,4,5,3,2012,12,55,0
5,2640,5,8,8,2014,1,0,0
1,7182,3,31,8,2009,17,0,0
6,3217,6,16,5,2009,0,2,0
7,1717,2,1,8,2010,16,0,0
4,4831,2,3,11,2005,21,0,0
4,2252,2,6,2,2014,15,10,0
6,1729,5,20,10,2012,21,0,0
3,3238,3,8,8,2007,15,0,0
1,3113,4,22,11,2004,10,30,0
4,1882,4,1,5,2003,14,30,0
5,83,2,12,7,2013,8,30,0
6,1055,2,8,5,2010,1,16,0
2,3419,8,20,1,2009,11,0,0
1,2783,4,12,12,2011,22,25,0
6,223,10,17,10,2009,21,32,0
6,11594,3,8,8,2009,23,0,0
4,9417,8,3,6,2010,14,0,0
7,13650,9,29,8,2010,10,45,0
7,11659,3,23,10,2011,0,1,0
3,1233,4,25,1,2006,18,34,0
3,10052,10,25,6,2003,14,36,0
7,9248,2,7,4,2013,1,55,0
7,772,10,1,6,2008,18,36,0
6,1245,10,24,1,2015,12,45,0
7,408,2,1,7,2012,12,0,0
4,1955,9,18,9,2008,20,24,0
3,1019,5,23,7,2003,16,43,0
2,2933,8,12,7,2011,16,0,0
7,4286,6,1,1,2012,12,0,0
4,957,2,7,8,2003,18,0,0
7,19102,3,31,10,2004,22,0,0
1,548,10,7,1,2008,21,0,0
1,2803,10,4,8,2014,15,30,0
4,12796,4,20,10,2005,20,30,0
2,8341,5,14,11,2006,13,35,0
5,2420,8,11,2,2005,7,35,0
6,363,2,11,1,2014,11,42,0
4,2506,9,19,3,2015,12,0,0
7,5646,5,18,10,2009,17,0,0
6,5480,7,31,5,2008,2,12,0
3,333,4,10,1,2007,10,5,0
5,2774,8,25,3,2011,16,51,0
3,5459,4,30,4,2014,18,28,0
2,5099,6,21,8,2007,9,0,0
4,103,1,22,3,2012,14,0,0
1,2057,9,30,4,2012,17,30,0
4,359,10,24,1,2013,19,30,0
1,3463,5,8,11,2004,6,0,0
1,1449,1,22,11,2004,15,41,0
4,6461,8,30,10,2008,19,36,0
2,1052,4,2,9,2003,17,55,0
5,9155,6,11,7,2008,10,30,0
1,5166,7,9,6,2014,15,33,0
5,2889,10,24,8,2007,3,0,0
4,4366,7,23,1,2003,17,0,0
1,17007,9,15,10,2007,13,12,0
5,6020,2,24,1,2014,10,0,0
4,1780,4,7,8,2003,23,55,0
3,872,2,21,1,2004,20,0,0
1,957,2,25,6,2007,13,55,0
7,235,4,19,10,2014,19,0,0
2,5851,3,20,1,2004,16,24,0
6,932,5,2,10,2004,10,51,0
5,3545,5,23,1,2015,7,0,0
6,13385,5,25,7,2009,12,7,0
5,4542,5,28,11,2014,15,20,0
6,5511,4,15,6,2013,23,22,0
6,1913,5,6,9,2003,10,30,0
3,16606,5,23,3,2011,20,0,0
4,4077,5,20,10,2005,16,30,0
7,6731,8,23,10,2005,16,30,0
6,359,10,16,10,2004,15,10,0
7,138,2,10,4,2005,10,21,0
5,8491,3,5,11,2010,17,30,0
2,3301,2,4,8,2009,0,1,0
2,9846,8,4,10,2011,18,45,0
1,3133,5,22,7,2013,15,15,0
2,1257,5,30,10,2012,19,15,0
3,12415,6,10,8,2011,1,0,0
5,12077,3,30,4,2004,6,30,0
1,1943,2,23,11,2009,4,35,0
7,9928,7,16,7,2006,19,30,0
6,125,2,30,6,2007,9,35,0
5,2032,5,29,12,2006,17,46,0
1,5511,4,24,12,2012,12,58,0
1,125,2,20,1,2014,21,30,0
1,363,2,12,11,2012,9,0,0
3,1565,5,15,9,2004,23,0,0
6,4126,8,31,12,2011,18,0,0
7,6633,1,21,10,2012,0,1,0
6,7299,6,25,1,2003,3,30,0
5,1869,8,28,11,2014,15,19,0
5,511,4,26,2,2010,1,40,0
4,800,4,31,10,2013,1,30,0
4,1965,5,23,3,2006,16,23,0
7,16991,5,4,11,2012,21,0,0
4,138,2,18,5,2006,9,37,0
4,5742,2,13,11,2008,3,8,0
4,20460,6,12,6,2008,15,20,0
1,887,7,1,9,2014,9,0,0
3,744,10,14,6,2006,8,30,0
2,15391,7,28,6,2011,17,0,0
1,2426,4,21,7,2008,15,0,0
5,2818,4,21,2,2014,11,11,0
5,8721,6,3,12,2010,22,0,0
4,22,10,9,7,2009,18,30,0
7,3742,8,13,1,2013,19,1,0
4,1407,1,19,5,2011,8,0,0
7,8721,6,13,7,2008,12,50,0
2,5785,4,17,5,2011,12,45,0
7,1898,6,24,3,2013,23,45,0
4,13750,9,10,2,2005,20,15,0
2,1550,1,2,4,2013,14,21,0
2,6569,2,4,3,2003,12,20,0
3,10996,5,24,8,2005,21,0,0
7,18795,9,22,8,2004,13,30,0
2,6569,2,13,11,2007,18,50,0
1,726,1,31,10,2011,7,15,0
5,2910,1,22,10,2010,16,0,0
5,363,2,31,5,2013,12,30,0
7,381,3,28,12,2014,13,0,0
3,2719,4,21,1,2009,18,40,0
