"day","address","location","date","month","year","hour","min","TRESPASS"
6,631,2,10,1,2015,22,0,0
5,14940,7,12,8,2011,15,15,0
3,9227,7,9,1,2008,17,15,0
2,5607,2,10,11,2009,19,0,0
5,2418,2,5,4,2013,19,0,0
1,9945,8,27,10,2014,12,0,0
1,232,4,5,1,2015,21,30,0
3,9220,8,26,5,2004,10,0,0
2,11764,1,8,8,2006,7,30,0
1,15691,9,9,6,2008,22,0,0
1,1214,10,25,6,2007,19,40,0
3,720,5,3,9,2008,20,50,0
2,434,6,2,5,2006,2,40,0
3,13733,5,13,1,2010,14,30,0
7,2601,3,19,10,2008,6,0,0
5,5570,2,21,10,2005,15,30,0
7,3198,8,11,7,2004,0,30,0
3,355,2,19,3,2014,10,0,0
2,3276,8,9,12,2003,15,36,0
4,203,2,4,11,2010,0,38,0
3,408,2,29,12,2010,21,10,0
4,6793,4,24,3,2005,0,30,0
6,9578,5,26,8,2006,20,0,0
5,870,4,7,4,2006,8,0,0
2,1816,2,5,9,2006,11,12,0
5,15901,3,10,12,2004,20,0,0
2,2765,5,4,3,2014,20,50,0
1,741,2,31,8,2009,10,30,0
7,19001,3,19,11,2006,13,15,0
2,3394,5,24,6,2014,9,30,0
5,7512,5,12,12,2014,18,0,0
1,9629,5,15,9,2014,16,30,0
7,9626,3,2,11,2014,14,2,0
5,7850,3,19,9,2008,0,1,0
2,1991,10,27,5,2003,8,18,0
5,3890,6,14,11,2008,9,0,0
2,628,8,30,10,2007,12,55,0
7,1809,10,10,3,2013,17,19,0
3,1042,3,16,10,2013,12,4,0
7,14542,8,10,2,2013,1,0,0
1,21763,7,12,4,2004,5,0,0
5,1220,10,5,3,2004,17,45,0
2,4220,1,29,10,2013,13,10,0
3,8487,7,20,4,2011,4,0,0
1,133,3,29,10,2007,19,30,0
6,4642,8,12,6,2004,22,22,0
6,1000,9,24,8,2013,20,0,0
1,628,8,29,4,2013,9,15,0
7,4106,9,17,11,2013,12,45,0
4,138,10,3,6,2010,10,14,0
4,13968,6,29,4,2004,14,45,0
3,2811,1,15,6,2011,8,15,0
4,3532,3,29,4,2004,12,0,0
2,4377,1,25,12,2012,10,30,0
6,1767,4,8,3,2003,20,0,0
7,11956,3,27,7,2008,15,8,0
4,2944,2,20,3,2003,18,10,0
5,927,1,16,11,2007,18,45,0
1,2341,5,12,11,2012,18,0,0
7,138,10,20,4,2014,11,35,0
2,125,2,3,2,2015,19,24,0
6,6654,9,16,12,2006,15,55,0
7,2622,2,26,8,2007,18,0,0
5,7039,5,21,9,2007,6,5,0
6,425,5,1,6,2013,10,30,0
4,4284,1,26,6,2008,1,0,0
7,7817,3,8,10,2006,23,15,0
3,213,4,6,8,2003,22,14,0
7,17805,7,22,8,2004,17,49,0
5,6736,7,12,8,2005,21,0,0
5,468,2,25,2,2011,1,54,0
6,1567,5,27,8,2005,14,40,0
1,270,2,24,11,2003,20,0,0
4,357,4,21,2,2008,10,0,0
6,14967,3,20,4,2013,0,20,0
6,5851,3,3,4,2004,23,37,0
1,9145,6,23,7,2012,22,0,0
3,1017,3,13,5,2009,10,40,0
1,8600,8,27,10,2003,23,0,0
1,13321,4,10,12,2012,18,0,0
3,720,5,18,4,2007,23,44,0
4,511,4,11,3,2010,16,40,0
7,6662,8,11,4,2010,4,6,0
7,6451,3,24,4,2011,16,23,0
3,10072,4,18,2,2004,1,0,0
2,12861,8,22,2,2011,13,42,0
7,779,2,19,11,2006,7,0,0
7,5648,3,13,2,2011,23,45,0
4,1012,4,9,9,2010,19,0,0
4,3716,3,2,10,2008,17,34,0
3,4988,4,24,7,2013,8,10,0
4,2714,2,8,9,2011,0,1,0
1,52,5,19,1,2004,13,40,0
1,15132,9,26,5,2003,23,0,0
7,223,10,15,7,2007,9,20,0
3,1554,2,3,9,2014,13,22,0
5,88,2,13,7,2007,12,50,0
4,6288,4,9,8,2007,20,58,0
7,825,2,10,3,2013,18,30,0
2,4095,7,29,4,2003,8,45,0
5,830,10,7,10,2011,16,44,0
4,5132,5,5,10,2006,20,0,0
6,3697,8,9,8,2014,21,0,0
1,1057,8,4,2,2013,23,0,0
5,7064,4,19,9,2008,20,49,0
2,5550,8,7,1,2003,21,45,0
6,2357,4,21,2,2004,15,50,0
5,1287,2,7,5,2010,3,0,0
4,2373,2,30,12,2010,19,45,0
1,7330,5,13,6,2005,3,35,0
3,1935,5,15,5,2013,1,35,0
3,408,2,27,10,2004,10,22,0
7,3332,2,29,1,2012,14,0,0
6,957,2,4,9,2004,2,34,0
3,3225,2,27,6,2007,23,16,0
3,8004,5,8,8,2007,14,30,0
6,823,2,18,10,2014,19,13,0
4,2855,1,1,12,2011,0,1,0
2,11107,7,6,7,2004,19,0,0
1,3630,10,19,9,2005,23,9,0
2,5026,1,11,5,2004,9,0,0
7,2666,3,30,11,2008,17,46,0
6,6864,4,22,2,2003,9,40,0
5,16076,3,3,5,2013,17,50,0
2,2682,6,28,10,2008,17,40,0
2,374,8,13,5,2014,7,30,0
7,7996,9,30,1,2005,2,39,0
4,3899,5,20,10,2011,22,0,0
2,1352,4,7,8,2007,13,20,0
1,1255,6,29,9,2014,10,7,0
7,9690,9,10,2,2013,20,30,0
7,911,10,20,10,2013,15,50,0
5,4719,1,30,12,2011,15,0,0
6,1406,4,21,2,2004,15,0,0
3,1233,4,21,7,2004,14,50,0
2,3789,1,11,11,2014,13,0,0
3,93,7,16,5,2012,19,0,0
3,15037,7,2,10,2013,19,0,0
4,4497,5,7,2,2008,20,35,0
5,7005,8,4,4,2003,16,32,0
6,3436,9,10,9,2005,23,59,0
1,2356,5,17,5,2010,20,0,0
4,5292,3,7,2,2008,15,0,0
2,3065,8,9,1,2007,0,1,0
2,17747,8,28,11,2006,10,0,0
5,13603,1,28,12,2007,18,45,0
6,10042,8,1,12,2007,0,1,0
6,408,2,8,9,2012,10,55,0
7,125,2,7,9,2014,17,0,0
6,514,5,4,4,2009,1,15,0
4,6742,4,16,4,2009,16,40,0
5,1091,10,11,12,2009,11,55,0
7,5811,4,30,12,2012,1,20,0
3,17656,1,11,6,2003,10,0,0
4,403,7,4,4,2013,16,11,0
7,39,3,10,8,2008,12,18,0
3,203,2,19,10,2011,23,46,0
2,9405,4,10,1,2012,15,0,0
6,6528,3,3,12,2005,22,57,0
5,10062,4,24,2,2006,21,0,0
2,924,5,28,6,2011,20,0,0
2,9425,1,7,1,2003,15,0,0
4,578,2,6,3,2008,13,49,0
5,125,2,5,9,2014,19,0,0
2,3497,8,27,7,2010,12,45,0
4,6916,4,21,9,2006,11,15,0
6,2945,3,17,5,2008,19,0,0
1,4161,2,3,2,2014,14,30,0
7,3752,5,17,12,2006,3,23,0
7,27,5,25,3,2012,13,0,0
4,3725,10,9,7,2009,21,45,0
4,554,10,8,3,2012,20,0,0
7,2468,1,21,4,2013,7,30,0
2,1198,6,17,3,2009,14,9,0
1,6916,4,10,12,2007,16,51,0
4,17563,9,28,6,2012,19,0,0
2,1901,9,30,10,2012,23,25,0
2,8007,9,6,1,2015,15,17,0
1,1809,10,3,10,2011,9,32,0
4,277,10,12,7,2007,10,59,0
1,5784,9,2,3,2015,19,30,0
5,3633,2,3,4,2015,21,15,0
6,3630,10,28,8,2010,22,20,0
7,3740,6,19,6,2005,6,30,0
4,3886,6,31,10,2013,12,19,0
2,408,2,28,4,2015,12,45,0
4,14971,5,3,11,2011,12,50,0
3,17211,3,17,10,2007,16,54,0
6,20353,9,18,6,2005,20,0,0
5,11569,3,1,7,2005,18,30,0
2,12692,7,4,10,2005,13,50,0
5,1352,4,13,1,2012,21,0,0
2,198,1,22,2,2011,16,47,0
6,8634,9,19,5,2007,12,0,0
2,16039,9,4,9,2012,20,30,0
4,13030,4,16,10,2003,7,38,0
3,1447,9,18,4,2007,23,45,0
5,771,1,25,1,2013,23,40,0
2,402,4,26,11,2013,8,27,0
1,125,2,1,4,2013,14,30,0
5,5263,1,16,5,2014,19,20,0
3,12264,3,4,2,2009,4,13,0
3,1786,8,8,3,2006,16,10,0
5,189,2,21,5,2010,18,5,0
5,720,5,1,5,2015,11,20,0
5,5025,6,11,3,2005,11,40,0
5,36,2,1,12,2006,18,0,0
7,2446,8,18,6,2006,0,1,0
7,13305,7,7,4,2013,9,0,0
3,10533,9,9,3,2005,19,15,0
1,4256,2,2,10,2006,15,19,0
7,11303,3,8,4,2012,13,0,0
5,359,10,6,3,2015,18,10,0
1,18396,3,17,2,2003,12,0,0
2,1809,10,24,6,2014,9,33,0
1,159,6,27,5,2013,12,30,0
7,3951,6,23,9,2007,8,45,0
7,4721,4,29,7,2012,18,21,0
7,2081,4,16,5,2004,2,30,0
5,714,2,13,8,2010,10,30,0
1,7519,1,10,12,2012,18,50,0
7,16474,5,20,4,2003,6,54,0
3,16360,1,27,7,2005,22,0,0
5,2911,10,5,9,2008,21,7,0
3,5859,5,5,3,2003,19,0,0
6,125,2,4,10,2008,23,0,0
4,8651,4,11,8,2011,1,30,0
7,1528,2,9,10,2005,16,50,0
4,392,4,10,7,2003,15,22,0
3,3396,10,3,11,2010,21,50,0
6,2490,3,5,5,2007,9,40,0
1,2788,3,7,6,2004,18,0,0
5,17712,9,11,3,2011,18,0,0
1,13193,3,23,12,2013,12,0,0
4,11008,6,28,12,2006,13,0,0
5,8963,1,28,11,2008,17,30,0
1,3015,6,16,3,2015,0,1,0
1,631,2,9,6,2014,7,36,0
2,11475,4,12,1,2010,22,0,0
7,3300,4,6,6,2010,20,50,0
3,5670,1,2,9,2009,6,30,0
2,3396,10,17,2,2004,14,0,0
2,657,8,25,1,2011,18,0,0
5,4975,3,22,8,2003,15,50,0
2,9402,3,9,12,2008,14,22,0
1,1692,6,14,4,2003,22,38,0
7,4378,2,22,5,2011,0,1,0
1,5925,4,22,8,2011,0,1,0
5,125,2,23,8,2013,21,30,0
1,10607,8,29,9,2014,6,0,0
3,5466,8,26,1,2011,17,42,0
1,957,2,26,11,2007,16,5,0
4,7781,9,7,8,2003,10,30,0
1,6832,3,7,12,2009,19,0,0
6,1439,6,22,4,2006,11,40,0
6,14503,2,12,7,2003,23,30,0
5,2156,2,15,6,2007,21,40,0
2,159,6,9,2,2010,11,20,0
4,7634,4,11,3,2010,20,0,0
6,6016,8,14,11,2009,15,6,0
2,6406,2,17,2,2015,16,29,0
4,2534,4,2,6,2005,5,0,0
3,2537,9,8,1,2014,12,22,0
4,2725,4,25,2,2010,1,45,0
4,653,10,16,6,2011,22,0,0
6,504,4,18,10,2014,14,40,0
4,10130,9,19,2,2004,18,0,0
7,3210,3,30,1,2005,23,0,0
2,1903,9,28,4,2015,19,20,0
3,305,9,29,5,2013,13,47,0
2,213,4,30,9,2008,11,45,0
2,10894,5,31,3,2009,22,0,0
2,5788,9,1,9,2009,12,0,0
4,182,4,23,3,2006,14,20,0
5,1969,4,7,9,2007,20,15,0
6,12254,2,2,10,2004,22,0,0
3,354,10,30,9,2009,18,55,0
6,3945,8,7,2,2004,18,0,0
6,1350,3,14,1,2006,6,30,0
2,5504,6,5,8,2008,21,0,0
7,9054,7,22,2,2009,3,30,0
1,485,2,8,8,2005,21,28,0
3,125,2,22,2,2012,12,45,0
5,1235,5,6,4,2012,18,59,0
6,3620,2,29,5,2004,18,45,0
2,7357,7,7,12,2004,10,20,0
2,7461,3,14,4,2009,13,35,0
2,2166,6,15,4,2014,7,42,0
7,5429,4,1,11,2009,17,5,0
1,6947,5,17,4,2006,7,30,0
4,3308,4,10,12,2009,6,0,0
4,1221,2,11,1,2007,12,50,0
7,538,8,22,2,2004,14,0,0
4,3960,2,23,7,2009,18,0,0
2,2601,3,13,4,2004,18,46,0
4,1103,5,20,2,2003,20,0,0
4,1182,5,28,11,2013,11,24,0
2,5897,8,14,12,2010,12,56,0
6,736,4,8,9,2012,0,1,0
1,14426,9,27,6,2011,0,50,0
2,10916,9,12,6,2012,20,30,0
7,303,8,14,12,2003,0,30,0
3,3548,3,8,2,2012,13,0,0
5,14954,9,21,9,2012,0,1,0
6,2033,3,15,11,2003,0,1,0
7,11007,7,10,2,2008,8,30,0
5,1573,2,8,10,2010,10,50,0
1,13026,6,27,10,2003,20,30,0
1,2946,6,27,11,2006,15,0,0
5,2373,2,25,7,2003,18,15,0
4,1989,6,25,8,2011,17,5,0
7,3337,4,28,1,2007,3,41,0
3,139,2,19,2,2003,21,48,0
3,5121,5,15,10,2014,14,0,0
4,5681,8,15,12,2005,6,0,0
5,1289,3,4,11,2005,5,15,0
2,548,10,25,7,2006,7,20,0
2,2989,5,28,11,2006,14,33,0
3,12675,5,28,5,2014,3,30,0
6,3180,10,3,6,2006,16,2,0
1,10291,1,13,10,2014,0,5,0
6,2825,6,23,10,2010,3,30,0
5,1760,10,22,8,2014,21,20,0
7,1091,10,2,6,2013,22,14,0
3,10763,1,17,11,2010,10,5,0
7,363,2,27,8,2006,21,20,0
1,326,2,8,12,2014,10,35,0
1,343,4,20,12,2004,14,45,0
7,1026,5,23,3,2003,17,55,0
4,803,6,5,2,2015,9,4,0
1,16647,1,26,11,2007,8,50,0
2,359,10,30,9,2014,21,0,0
4,15266,4,5,9,2013,19,7,0
1,366,10,10,6,2013,20,30,0
7,3558,2,13,1,2008,1,0,0
1,430,1,1,10,2007,0,1,0
7,3103,2,21,5,2006,0,30,0
2,14653,7,29,5,2012,3,45,0
3,559,6,24,7,2013,15,0,0
7,1918,1,25,1,2015,13,0,0
1,6478,9,26,5,2008,10,35,0
1,363,2,6,8,2012,12,11,0
3,359,10,27,11,2013,18,40,0
2,821,10,21,1,2003,13,11,0
4,6042,3,2,6,2011,4,30,0
5,3877,3,2,12,2011,8,25,0
6,3629,4,5,6,2010,2,0,0
2,2148,9,26,10,2004,0,1,0
3,7766,4,27,7,2011,0,1,0
6,8698,8,5,5,2012,12,50,0
3,1927,1,12,5,2004,14,0,0
7,3724,5,7,9,2003,23,57,0
1,4592,9,10,11,2014,18,30,0
7,38,10,10,8,2008,13,45,0
2,125,2,8,7,2014,15,35,0
2,1121,10,1,9,2009,21,53,0
7,13407,6,9,9,2012,10,0,0
4,3568,3,6,5,2010,9,50,0
2,125,2,9,3,2010,8,47,0
5,7580,5,8,2,2008,21,0,0
4,27,5,8,1,2009,21,55,0
7,8018,4,9,2,2014,8,23,0
6,950,3,12,3,2005,14,30,0
5,2490,3,27,7,2007,7,55,0
7,5545,5,4,11,2012,15,0,0
3,1191,10,30,11,2011,21,40,0
4,4470,9,3,10,2013,14,30,0
5,1129,4,23,4,2010,21,25,0
1,8004,5,7,3,2011,16,30,0
6,1091,10,13,1,2007,20,20,0
3,7462,8,19,3,2003,14,30,0
7,7068,10,6,9,2009,10,50,0
1,4645,5,29,9,2008,22,8,0
2,213,4,4,8,2009,0,53,0
3,4140,10,6,8,2008,15,15,0
7,146,10,8,5,2011,22,28,0
4,83,2,10,3,2005,19,43,0
1,150,10,7,12,2009,1,7,0
3,10214,1,23,1,2008,11,30,0
7,8487,7,5,10,2014,17,15,0
3,3356,3,17,9,2014,22,1,0
5,268,1,7,8,2009,22,40,0
2,323,9,15,4,2003,12,0,0
7,4682,1,1,7,2012,17,18,0
7,1191,10,22,5,2005,19,21,0
5,2125,5,5,10,2012,12,0,0
1,800,4,29,9,2008,18,30,0
6,3458,5,5,6,2010,23,11,0
7,13108,9,15,7,2007,21,15,0
6,3275,2,24,9,2005,12,30,0
4,1897,1,23,12,2004,16,6,0
4,1886,9,11,2,2010,23,30,0
2,1163,4,20,2,2007,21,34,0
5,5783,2,8,2,2008,19,40,0
7,504,4,15,1,2012,22,0,0
5,4111,10,2,5,2003,21,40,0
4,872,2,30,10,2014,15,0,0
2,3985,8,5,8,2014,12,0,0
6,442,2,4,6,2011,14,5,0
5,4843,4,25,8,2006,8,20,0
7,2662,2,12,7,2009,15,0,0
3,4187,3,25,1,2006,14,30,0
5,9306,4,22,8,2003,17,0,0
3,7151,7,27,6,2007,21,50,0
2,1487,4,17,10,2006,21,0,0
5,4249,9,17,10,2008,9,0,0
4,9686,6,6,8,2009,17,30,0
4,12453,3,15,11,2007,9,0,0
5,2904,2,17,10,2008,7,25,0
7,456,1,20,9,2009,18,0,0
1,772,10,2,2,2004,1,35,0
7,3702,5,9,3,2008,23,57,0
5,2662,2,3,4,2015,21,0,0
7,1555,2,27,7,2014,18,0,0
4,10973,5,16,12,2010,20,0,0
6,359,10,12,7,2008,10,0,0
2,1483,8,19,10,2010,8,0,0
4,363,2,24,2,2005,8,45,0
5,3619,2,24,8,2012,2,10,0
7,15606,7,16,6,2013,9,0,0
2,2014,3,1,10,2013,17,40,0
5,9416,6,5,3,2004,4,45,0
7,125,2,26,7,2009,18,0,0
7,2490,3,22,5,2005,17,30,0
2,10531,4,22,7,2003,18,40,0
3,9253,3,29,10,2008,13,20,0
6,144,4,9,8,2014,12,37,0
1,9095,7,16,9,2013,0,1,0
5,4575,3,15,5,2009,19,15,0
4,102,10,2,5,2013,18,45,0
7,3307,4,25,7,2004,12,45,0
6,1428,3,12,1,2013,17,36,0
5,21959,2,14,5,2004,20,0,0
7,1404,7,21,11,2010,14,0,0
4,7396,8,27,11,2008,2,15,0
5,5849,2,6,2,2015,10,50,0
2,9307,3,6,3,2007,20,23,0
3,70,10,18,4,2007,2,55,0
7,2096,8,25,3,2007,19,40,0
4,125,2,8,9,2011,15,5,0
6,753,2,15,5,2004,21,30,0
2,2909,2,21,3,2006,19,22,0
7,702,10,30,11,2008,13,30,0
3,5379,8,12,11,2014,21,0,0
5,195,8,11,3,2005,16,30,0
6,232,4,25,7,2009,14,5,0
6,983,2,7,8,2004,7,0,0
2,4603,5,14,10,2008,0,1,0
3,5941,4,19,4,2006,7,50,0
1,125,2,1,9,2014,13,20,0
2,6288,4,18,3,2003,11,0,0
6,6036,1,16,6,2012,7,56,0
3,14817,3,30,11,2011,2,0,0
3,6248,1,23,7,2008,0,1,0
2,1153,4,27,5,2003,19,45,0
7,504,4,15,6,2008,2,48,0
5,17997,8,7,4,2006,22,0,0
7,1104,1,9,2,2003,12,0,0
4,1695,3,30,9,2004,9,45,0
5,17535,9,12,11,2004,17,0,0
5,5959,9,25,7,2014,22,0,0
6,7323,3,12,1,2008,22,37,0
2,6747,3,20,3,2007,13,50,0
6,6622,4,3,11,2012,3,8,0
1,5027,1,16,3,2015,19,30,0
6,328,10,2,7,2005,2,20,0
4,6447,7,14,7,2005,22,30,0
3,3144,5,4,4,2012,7,14,0
2,83,2,18,5,2010,2,5,0
4,18723,9,23,12,2004,22,30,0
4,1453,10,2,6,2005,19,55,0
1,2089,3,21,8,2006,17,7,0
1,144,4,4,2,2013,14,40,0
4,213,4,28,11,2013,21,10,0
6,427,2,25,2,2006,12,28,0
1,1440,1,26,10,2009,11,0,0
6,6258,8,15,1,2005,21,0,0
2,9719,4,18,8,2009,18,35,0
3,9330,1,30,4,2003,21,45,0
3,12348,8,27,11,2013,12,0,0
6,125,2,16,11,2013,7,2,0
2,2127,5,8,6,2004,13,40,0
1,4209,2,22,2,2010,17,56,0
5,1631,9,23,3,2012,17,0,0
3,5773,4,12,12,2012,19,40,0
1,8822,5,1,10,2012,23,20,0
2,4581,9,5,2,2013,7,0,0
6,764,6,13,6,2009,19,0,0
5,2571,1,4,9,2009,2,30,0
6,2989,5,25,3,2006,20,15,0
2,8232,9,13,4,2004,17,7,0
6,17390,7,29,1,2011,3,0,0
4,1209,1,23,12,2004,14,0,0
5,7327,5,13,6,2003,21,0,0
7,6241,9,14,1,2007,13,40,0
3,1698,6,29,4,2015,20,0,0
2,16079,9,24,1,2006,16,0,0
5,3689,4,16,5,2014,19,0,0
4,14726,1,1,12,2011,17,30,0
6,2916,1,7,4,2007,2,0,0
3,16019,4,9,2,2005,17,44,0
5,10305,7,5,3,2004,20,30,0
4,18,10,27,1,2005,17,30,0
2,4141,4,24,8,2010,9,39,0
6,125,2,25,9,2010,16,45,0
7,2802,5,7,9,2014,9,0,0
4,3180,10,19,2,2004,14,0,0
6,736,4,12,7,2008,15,53,0
6,2852,6,24,1,2004,12,1,0
2,1567,5,28,12,2010,1,23,0
1,5849,2,17,9,2007,9,0,0
7,1087,3,10,2,2013,9,55,0
1,339,3,8,12,2003,18,52,0
4,238,2,25,11,2004,9,8,0
4,7495,5,20,2,2014,17,10,0
6,132,7,19,4,2014,20,50,0
3,125,2,17,11,2010,18,55,0
5,1649,9,7,9,2007,18,45,0
7,6616,8,5,5,2013,18,9,0
5,1279,5,9,9,2005,8,30,0
2,2119,10,28,9,2004,21,1,0
1,125,2,18,2,2008,21,0,0
5,4556,4,13,6,2003,8,45,0
7,7192,8,10,8,2008,2,52,0
2,211,5,28,4,2009,2,0,0
1,992,1,16,5,2011,18,0,0
1,1220,10,1,9,2003,4,31,0
7,1914,10,7,10,2012,20,25,0
2,14542,8,3,4,2012,11,4,0
7,408,2,6,10,2013,14,43,0
7,1556,5,7,9,2014,6,0,0
5,501,4,25,7,2008,16,7,0
4,14337,3,3,10,2013,0,1,0
3,1116,2,21,3,2012,12,30,0
7,220,4,19,6,2011,15,43,0
5,57,9,15,7,2005,15,30,0
3,3738,8,9,7,2003,12,51,0
3,14407,9,20,8,2008,16,50,0
6,2340,3,1,11,2008,22,12,0
2,15417,4,20,8,2013,17,2,0
5,1472,5,27,6,2014,5,13,0
2,1091,10,23,11,2004,15,25,0
3,1818,5,29,4,2015,8,0,0
7,5579,1,19,10,2014,8,0,0
5,5843,5,27,7,2007,13,0,0
3,6126,1,5,5,2010,22,20,0
7,501,4,9,10,2005,7,30,0
6,1133,7,13,1,2007,1,44,0
2,270,2,15,4,2003,18,30,0
5,5440,9,15,5,2009,18,30,0
5,3204,8,22,3,2013,10,52,0
2,190,9,6,4,2010,7,45,0
3,1214,10,12,11,2014,15,53,0
7,5621,4,12,1,2014,17,30,0
7,4487,3,31,12,2006,14,15,0
7,1435,2,12,12,2004,9,2,0
4,554,10,10,7,2008,17,25,0
3,3777,9,11,7,2012,13,0,0
5,4418,2,23,1,2004,22,30,0
6,125,2,13,3,2010,14,15,0
7,2229,5,30,1,2011,1,0,0
2,907,6,16,3,2004,7,45,0
3,6530,5,13,1,2010,22,44,0
3,5398,1,10,12,2014,0,1,0
3,4969,4,1,11,2006,1,30,0
5,13770,5,4,9,2009,10,0,0
3,8638,8,13,6,2012,18,30,0
3,5039,1,3,10,2007,2,30,0
5,8184,3,13,6,2003,23,0,0
3,6906,5,20,8,2014,1,33,0
2,6853,6,20,8,2013,23,0,0
7,20204,3,16,11,2008,16,0,0
3,2382,1,13,10,2004,1,8,0
7,1584,5,17,11,2013,22,39,0
5,211,5,7,8,2009,21,0,0
6,5415,2,21,5,2011,15,30,0
1,1027,1,4,8,2014,16,30,0
7,5111,4,15,7,2012,2,0,0
5,21821,5,22,8,2003,19,0,0
7,7395,4,22,9,2013,4,0,0
3,907,6,29,5,2013,11,0,0
2,10231,7,27,6,2006,18,0,0
7,10665,9,20,11,2005,22,1,0
6,2334,5,26,7,2003,22,0,0
1,2848,2,9,6,2014,10,30,0
1,3189,1,11,7,2005,1,55,0
4,366,10,18,10,2012,10,59,0
4,2639,5,27,6,2013,10,40,0
1,518,10,3,2,2014,18,2,0
3,2017,4,24,3,2010,15,30,0
6,12410,9,25,2,2012,18,0,0
2,4083,4,31,5,2005,14,30,0
6,6558,8,25,2,2006,7,0,0
3,6478,9,19,10,2011,18,50,0
2,17,3,30,3,2004,16,50,0
2,4298,10,4,9,2007,21,25,0
2,401,8,31,10,2006,23,0,0
7,7943,1,7,10,2012,20,0,0
6,1235,5,21,8,2004,1,40,0
1,2025,1,12,5,2003,2,30,0
2,7111,4,8,7,2014,18,40,0
5,3702,5,10,1,2003,9,0,0
2,93,7,26,1,2010,5,10,0
3,1101,7,3,10,2007,8,0,0
7,9526,9,11,4,2010,11,51,0
7,5517,7,14,11,2004,12,45,0
3,125,2,31,10,2012,17,10,0
5,2271,10,17,6,2005,8,25,0
7,6779,4,1,6,2008,10,45,0
4,1695,3,19,5,2011,11,15,0
4,4969,6,10,7,2008,12,21,0
5,2162,5,29,12,2006,12,2,0
4,3575,3,24,7,2014,21,30,0
7,435,10,22,2,2015,18,42,0
7,7766,4,26,3,2006,6,8,0
1,583,4,28,11,2011,18,0,0
1,1360,4,17,3,2003,23,15,0
7,231,4,27,2,2005,17,30,0
7,7636,7,30,7,2006,19,21,0
5,5109,3,23,2,2007,19,30,0
7,10970,2,23,9,2012,18,50,0
5,4377,1,22,4,2011,21,0,0
4,4077,5,4,9,2014,22,0,0
3,4385,1,21,1,2015,19,30,0
1,5033,8,28,5,2012,22,30,0
2,452,5,4,3,2008,17,0,0
7,7825,4,30,12,2012,21,30,0
2,2539,8,14,10,2014,15,42,0
6,2487,9,17,11,2012,23,50,0
6,5532,3,20,11,2010,11,48,0
4,528,10,14,6,2007,10,40,0
3,6474,5,30,11,2005,9,0,0
5,1251,2,11,7,2014,17,0,0
6,8116,1,27,12,2014,22,0,0
5,2994,6,26,7,2013,21,43,0
6,2412,8,4,4,2015,8,0,0
2,594,8,17,2,2009,16,49,0
6,272,8,31,10,2009,9,0,0
1,9863,5,27,10,2003,7,10,0
6,7488,3,24,1,2009,14,29,0
7,6507,6,11,3,2007,17,30,0
4,1268,9,5,8,2004,23,0,0
6,652,2,28,7,2012,23,40,0
6,471,9,13,7,2013,8,3,0
5,83,2,24,1,2014,4,30,0
4,3306,3,7,2,2013,5,0,0
5,1809,10,17,10,2008,10,30,0
4,2393,8,7,8,2003,0,1,0
7,11659,3,14,8,2005,0,30,0
1,5466,8,19,1,2009,20,10,0
3,551,5,16,9,2009,10,34,0
7,1035,3,31,10,2004,0,1,0
2,1791,2,17,4,2007,13,19,0
3,1692,6,14,10,2009,18,30,0
7,4769,4,23,2,2003,20,0,0
2,18470,8,10,8,2010,10,25,0
2,1446,6,3,4,2007,16,0,0
3,21916,1,26,5,2004,14,30,0
7,8906,3,30,11,2014,21,0,0
3,2222,1,17,5,2006,12,45,0
1,867,1,1,9,2014,11,30,0
7,1950,2,1,8,2010,13,0,0
1,957,2,26,4,2004,9,29,0
4,9856,1,22,4,2010,14,0,0
6,16648,9,25,8,2012,1,0,0
3,11397,5,26,1,2005,15,30,0
4,896,2,14,6,2007,15,18,0
6,11206,9,15,12,2007,1,0,0
3,1472,5,21,1,2015,19,44,0
7,1331,4,6,10,2013,10,43,0
2,144,4,15,4,2014,16,0,0
1,16977,8,11,10,2004,12,30,0
7,3762,1,4,10,2009,13,36,0
2,1214,10,3,4,2012,20,30,0
2,11113,6,8,1,2008,12,0,0
6,772,10,7,9,2013,2,55,0
3,4322,8,21,4,2010,9,58,0
2,7589,8,2,3,2004,9,50,0
4,50,5,9,7,2009,18,30,0
1,772,10,30,3,2009,11,7,0
4,10044,5,24,7,2008,13,0,0
3,185,2,19,2,2014,18,30,0
6,13361,8,21,4,2007,14,30,0
5,1116,2,16,11,2012,19,45,0
1,14376,9,5,3,2012,10,35,0
5,21785,10,11,6,2004,15,42,0
6,27,5,11,9,2010,14,35,0
7,14646,1,27,1,2013,18,0,0
2,2166,6,7,8,2007,7,50,0
6,8056,5,22,4,2006,12,0,0
6,6225,9,12,6,2004,18,0,0
6,213,4,6,10,2012,23,33,0
6,270,2,27,3,2010,23,30,0
5,83,2,29,7,2011,13,0,0
2,1170,6,26,1,2010,17,30,0
4,5266,1,12,1,2006,10,0,0
2,501,4,27,12,2005,9,0,0
6,198,1,7,8,2004,6,29,0
1,3728,4,17,5,2010,5,30,0
4,22209,8,22,7,2004,23,5,0
7,1124,8,24,8,2003,13,0,0
3,8022,3,27,11,2013,15,5,0
6,23,5,27,12,2003,19,40,0
7,7769,8,3,11,2013,20,0,0
7,904,5,5,4,2009,19,0,0
3,144,4,9,7,2014,10,49,0
2,1760,10,26,1,2010,14,7,0
