"day","address","location","date","month","year","hour","min","KIDNAPPING"
3,5416,5,9,3,2005,20,30,0
5,3676,2,10,3,2006,13,30,0
4,3320,4,16,10,2008,21,30,0
7,7808,2,20,9,2009,10,0,0
3,713,4,12,12,2012,21,20,0
4,3611,3,26,1,2006,21,0,0
2,233,8,11,11,2003,18,14,0
2,10412,9,20,4,2010,21,0,0
4,13131,10,1,10,2009,8,0,0
2,15415,4,20,8,2013,18,45,0
7,125,2,9,10,2011,14,30,0
4,859,10,12,6,2003,17,15,0
1,1606,2,5,1,2009,23,15,0
2,3265,5,10,6,2014,0,1,0
4,2617,1,4,9,2008,13,0,0
6,7761,8,3,11,2012,0,1,0
4,2995,5,19,2,2009,9,0,0
7,7177,3,25,1,2015,11,40,0
6,8561,8,9,8,2014,0,1,0
7,1788,7,27,7,2003,8,0,0
7,870,4,5,5,2013,15,34,0
4,10751,4,22,4,2010,18,50,0
1,427,2,31,3,2014,17,18,0
1,8460,1,22,12,2014,21,0,0
2,361,2,21,12,2004,15,19,0
7,2627,2,27,1,2013,3,20,0
4,83,2,11,7,2013,23,44,0
6,428,4,20,4,2013,12,33,0
7,2889,10,8,2,2015,20,30,0
5,1483,8,19,10,2007,11,0,0
7,594,8,3,6,2012,15,30,0
4,1119,2,28,11,2013,18,30,0
7,4798,3,22,9,2013,8,0,0
7,7509,8,20,4,2003,8,0,0
3,125,2,4,3,2009,7,30,0
5,276,7,31,5,2013,18,0,0
6,534,4,21,2,2004,21,52,0
2,1869,8,28,4,2009,23,50,0
5,838,5,6,2,2004,19,0,0
1,7986,4,16,10,2006,22,0,0
7,20365,7,22,10,2006,19,0,0
1,3101,1,27,6,2005,1,53,0
7,279,6,16,11,2003,23,0,0
3,641,2,19,3,2014,9,30,0
1,907,6,22,12,2008,16,44,0
6,853,2,8,10,2011,18,0,0
3,216,6,1,6,2011,14,50,0
7,7452,9,7,3,2004,13,50,0
2,4949,5,21,2,2006,2,48,0
6,1154,9,19,10,2013,15,10,0
2,1752,3,15,4,2014,15,41,0
6,2855,1,30,11,2013,15,0,0
6,4009,2,22,9,2012,11,0,0
5,20259,5,15,7,2005,0,1,0
5,93,7,12,2,2010,11,45,0
1,547,2,9,12,2013,19,0,0
4,138,2,10,7,2014,14,3,0
3,2835,10,1,10,2008,16,30,0
4,366,10,8,9,2005,23,34,0
1,125,2,30,3,2009,0,1,0
7,242,10,3,6,2007,6,44,0
2,7819,4,9,3,2010,20,34,0
6,1853,8,3,6,2006,2,46,0
4,10006,6,23,8,2007,20,0,0
5,9040,4,7,2,2003,13,0,0
2,6386,4,20,4,2010,20,0,0
2,125,2,15,4,2008,10,50,0
2,6995,3,17,9,2013,20,0,0
3,9612,3,17,10,2007,14,55,0
3,2222,1,4,4,2012,13,15,0
4,3623,4,12,6,2008,0,1,0
5,12210,5,27,6,2014,18,30,0
4,5844,5,19,9,2013,21,15,0
1,3729,5,26,11,2007,15,21,0
1,3355,7,25,7,2005,18,45,0
6,8596,9,17,6,2006,11,0,0
1,2680,4,14,6,2010,19,0,0
3,5831,5,27,10,2004,12,35,0
1,6273,2,12,7,2010,19,1,0
6,2716,1,25,1,2014,11,33,0
2,5004,5,3,10,2006,17,42,0
2,1379,1,6,9,2005,8,0,0
6,7819,4,1,12,2007,19,0,0
5,1187,9,11,1,2013,16,16,0
1,3576,5,6,2,2012,11,36,0
4,16316,8,21,2,2013,16,50,0
2,21839,6,25,5,2004,16,30,0
1,125,2,5,9,2011,20,5,0
5,9752,8,31,10,2014,12,0,0
2,2638,2,18,2,2003,23,0,0
4,2825,6,22,8,2013,16,45,0
3,813,6,20,4,2011,18,20,0
7,14213,1,22,9,2013,18,0,0
1,1580,10,23,8,2010,10,30,0
7,15562,7,28,2,2010,23,50,0
2,6534,5,16,3,2004,19,0,0
3,15021,3,18,5,2005,2,15,0
6,1991,10,20,10,2007,9,44,0
6,22082,9,10,1,2004,9,5,0
4,672,1,11,8,2005,13,0,0
6,5952,9,22,2,2014,16,18,0
5,125,2,8,8,2014,15,45,0
6,430,1,3,10,2009,2,0,0
4,3466,1,6,8,2009,19,21,0
2,3619,2,21,3,2006,12,0,0
5,14783,7,25,3,2005,14,0,0
6,5154,3,28,11,2009,14,0,0
2,4652,5,21,3,2006,13,45,0
5,2749,9,24,2,2012,18,45,0
1,2911,10,8,12,2008,17,37,0
6,2424,2,14,7,2012,20,0,0
7,682,10,22,4,2007,17,2,0
3,753,2,24,7,2013,16,1,0
7,8453,4,12,1,2003,21,45,0
7,11605,8,30,5,2004,9,30,0
2,945,6,21,9,2010,18,45,0
2,568,4,25,7,2006,22,42,0
2,125,2,19,8,2008,13,0,0
3,1177,2,11,11,2009,18,30,0
4,957,2,25,6,2009,12,30,0
4,2470,2,2,5,2013,8,26,0
4,5760,1,12,8,2010,10,30,0
7,2490,3,23,3,2008,8,45,0
1,2811,1,28,6,2010,16,30,0
1,4792,8,21,2,2011,22,0,0
3,1054,3,17,9,2003,0,1,0
2,4079,7,8,7,2003,18,0,0
3,3524,3,4,2,2009,15,22,0
6,442,2,22,3,2003,19,30,0
5,6141,9,20,2,2015,12,30,0
5,893,10,30,6,2006,16,20,0
6,5241,5,22,3,2003,18,5,0
4,600,3,19,2,2015,17,0,0
2,7809,9,8,2,2005,8,0,0
2,1416,2,2,10,2007,17,55,0
7,11008,6,19,10,2008,10,30,0
2,908,10,15,6,2010,8,30,0
3,93,7,17,9,2008,16,47,0
2,16782,3,21,9,2010,16,0,0
4,3376,10,6,4,2006,0,15,0
1,4171,5,12,5,2008,0,8,0
4,21004,9,16,11,2006,22,0,0
4,7960,2,3,11,2005,5,20,0
4,5525,1,23,1,2014,19,0,0
7,468,2,22,4,2012,9,45,0
7,208,1,30,12,2012,8,0,0
4,408,2,9,8,2012,19,15,0
2,2483,1,23,12,2014,17,50,0
3,3022,2,7,3,2007,14,44,0
3,907,6,14,5,2014,17,6,0
6,1918,1,29,1,2011,20,8,0
1,125,2,7,3,2005,15,0,0
1,7191,8,20,2,2012,7,41,0
4,1234,3,24,1,2008,9,4,0
5,4204,4,20,4,2012,4,0,0
2,952,2,29,5,2012,8,15,0
2,3113,4,27,12,2011,21,40,0
4,1907,5,20,9,2012,18,2,0
6,548,10,28,7,2007,0,55,0
1,139,2,20,8,2007,21,10,0
2,722,8,1,11,2005,20,0,0
2,408,2,3,3,2009,11,0,0
2,13765,8,6,3,2012,22,30,0
2,3889,7,8,8,2006,23,0,0
1,6027,8,23,12,2013,0,50,0
4,5168,8,23,12,2004,5,14,0
7,4671,3,24,2,2008,18,5,0
7,3944,7,30,5,2004,3,0,0
5,1255,6,15,11,2013,11,15,0
3,4478,4,22,1,2003,2,0,0
7,11294,3,17,5,2009,9,30,0
3,4111,10,14,5,2003,23,20,0
6,4192,8,12,2,2005,21,40,0
1,3516,10,9,7,2007,22,45,0
5,382,4,1,7,2005,9,40,0
2,10132,9,17,3,2009,11,0,0
4,11148,8,17,11,2005,16,0,0
7,12403,4,14,7,2013,2,3,0
1,19925,8,26,5,2003,18,58,0
5,1157,2,7,10,2005,16,0,0
4,12222,5,30,10,2003,21,15,0
3,1791,2,5,8,2009,22,17,0
2,102,10,27,6,2006,18,12,0
2,22119,9,13,4,2004,23,43,0
4,3258,6,1,5,2014,6,30,0
1,435,10,22,12,2014,0,1,0
7,2392,3,17,1,2010,15,30,0
6,3111,3,17,4,2004,10,16,0
5,125,2,11,7,2014,13,18,0
1,283,10,22,8,2011,0,1,0
7,125,2,2,5,2004,14,0,0
2,9659,4,17,4,2007,22,50,0
3,619,8,24,1,2007,17,41,0
5,1099,2,20,5,2011,19,40,0
1,125,2,3,2,2014,14,30,0
5,3974,5,22,9,2006,14,0,0
1,3568,3,21,1,2013,15,26,0
2,125,2,21,8,2007,1,50,0
6,653,10,16,1,2010,3,8,0
3,8110,8,24,2,2010,9,0,0
7,1074,3,5,6,2011,11,17,0
2,3034,5,25,11,2003,8,25,0
6,8571,5,29,7,2006,0,30,0
7,502,5,17,7,2011,20,30,0
7,1620,10,11,9,2011,3,0,0
6,731,2,9,10,2010,16,23,0
3,15098,1,18,9,2013,18,8,0
5,208,1,29,6,2007,13,5,0
2,2002,4,28,4,2015,8,28,0
1,220,4,5,4,2010,11,59,0
4,643,4,29,11,2012,20,54,0
1,4870,8,1,3,2004,4,45,0
6,1943,2,11,7,2009,20,14,0
5,924,5,14,11,2008,6,0,0
2,1580,10,28,12,2010,20,20,0
6,8223,2,21,9,2013,20,17,0
1,9591,2,24,7,2006,12,15,0
4,3796,3,3,11,2005,14,54,0
5,3275,2,18,6,2010,14,31,0
3,5612,1,14,5,2003,19,15,0
3,7633,3,10,3,2010,9,35,0
7,4848,3,17,5,2009,2,0,0
6,64,4,10,1,2009,17,0,0
6,9476,3,11,8,2007,10,0,0
5,3206,1,12,7,2013,22,40,0
6,21936,7,10,1,2004,16,40,0
4,772,10,1,4,2004,10,49,0
3,9418,1,6,8,2014,22,0,0
4,4677,3,15,12,2005,8,10,0
1,12126,9,24,5,2004,2,54,0
4,1076,5,24,1,2013,22,53,0
7,12556,3,31,7,2005,13,2,0
2,1041,5,31,5,2005,8,0,0
6,3121,4,27,2,2010,14,2,0
2,514,5,28,9,2004,17,15,0
2,125,2,9,2,2010,8,0,0
7,4798,3,8,2,2009,0,1,0
6,1441,1,9,8,2008,18,15,0
7,408,2,2,11,2014,10,1,0
6,11797,8,18,5,2013,2,9,0
7,5960,3,22,2,2015,0,1,0
2,3974,5,20,3,2012,15,10,0
3,6555,5,1,5,2013,19,40,0
3,471,9,4,5,2005,11,0,0
4,517,2,3,11,2011,8,0,0
3,13032,3,8,12,2004,16,30,0
1,38,10,17,3,2003,15,25,0
5,3376,10,30,7,2010,8,45,0
2,4164,8,31,3,2015,0,1,0
7,1160,1,30,5,2004,19,0,0
3,1882,4,16,6,2010,12,28,0
2,17055,8,30,10,2012,8,30,0
2,15422,4,26,12,2006,0,1,0
7,11738,9,7,9,2003,13,0,0
2,1256,7,6,8,2013,18,15,0
4,1406,4,7,9,2006,23,45,0
1,70,10,20,7,2009,15,0,0
3,6519,3,29,10,2003,11,15,0
1,357,4,8,12,2014,15,30,0
4,11715,3,27,1,2005,21,30,0
2,1360,4,1,9,2009,9,0,0
6,753,2,31,5,2014,2,2,0
7,3772,4,16,11,2008,23,40,0
6,657,8,3,7,2010,23,23,0
3,9545,6,13,6,2012,19,30,0
7,6903,1,7,9,2008,13,30,0
4,2315,1,16,10,2008,15,0,0
3,1150,2,25,7,2007,13,30,0
7,2610,8,4,7,2010,21,38,0
3,772,10,26,11,2008,10,53,0
3,4642,8,4,9,2013,23,0,0
1,4775,4,9,8,2010,19,30,0
2,408,2,20,3,2012,20,53,0
1,4907,8,20,7,2009,0,48,0
6,15465,5,10,8,2013,17,0,0
5,11438,4,8,2,2013,0,41,0
3,10567,8,15,6,2005,8,57,0
7,15988,4,19,5,2013,18,10,0
1,3477,5,1,9,2014,1,5,0
2,9377,4,7,9,2010,21,52,0
6,13905,4,25,8,2007,7,55,0
5,5303,6,21,2,2014,1,30,0
4,11083,8,26,1,2012,8,30,0
5,2638,2,13,12,2013,20,0,0
3,12531,1,20,9,2006,6,30,0
4,2041,10,11,7,2013,15,30,0
5,13970,3,4,11,2005,13,5,0
5,2069,4,16,4,2004,8,30,0
7,5015,1,26,1,2014,16,30,0
7,6606,5,27,1,2008,12,36,0
5,9201,9,7,3,2008,18,0,0
2,16199,3,25,7,2006,17,59,0
3,4892,4,24,7,2013,19,27,0
6,2462,2,1,7,2006,0,1,0
1,2436,5,13,6,2005,21,0,0
1,9463,3,14,10,2013,18,53,0
3,2365,5,26,1,2011,7,30,0
2,213,4,27,10,2009,7,0,0
4,3376,10,26,7,2007,9,10,0
3,15296,4,4,9,2013,5,10,0
5,125,2,29,12,2006,0,1,0
5,13454,4,16,6,2006,23,30,0
6,211,5,30,7,2011,1,45,0
2,1260,5,21,8,2007,14,32,0
6,2271,10,27,12,2008,16,25,0
3,1399,10,12,1,2005,15,55,0
7,385,3,23,9,2007,3,0,0
4,125,2,18,10,2012,21,15,0
4,4870,8,29,6,2006,10,10,0
6,8221,4,20,4,2013,9,47,0
4,6115,3,22,9,2005,18,1,0
5,13867,6,10,7,2009,21,15,0
2,1274,2,13,4,2004,5,0,0
4,7754,4,17,4,2008,9,5,0
1,6294,1,14,10,2013,2,2,0
1,125,2,5,3,2012,11,0,0
1,3570,1,27,4,2009,23,35,0
3,5973,9,12,12,2007,8,0,0
4,3012,4,7,4,2005,12,30,0
1,5845,8,2,3,2015,1,2,0
1,17387,4,9,1,2006,0,46,0
1,1047,9,31,10,2005,14,0,0
6,713,4,22,10,2011,18,40,0
3,1845,9,29,4,2015,3,0,0
2,12063,3,28,5,2013,17,0,0
6,4333,7,18,10,2003,19,5,0
6,3483,4,1,11,2014,16,0,0
6,8788,7,26,1,2008,0,1,0
7,6225,9,25,1,2015,12,30,0
6,2490,3,19,4,2008,16,0,0
7,3189,1,19,10,2014,13,55,0
7,1614,4,17,6,2007,6,23,0
1,8544,5,24,11,2003,8,30,0
4,1255,6,13,11,2008,16,45,0
4,981,2,26,11,2009,0,5,0
1,20552,9,14,4,2008,8,30,0
7,9361,5,6,6,2010,23,0,0
7,9044,2,28,12,2003,2,30,0
5,1954,10,6,2,2009,14,0,0
6,1091,10,9,2,2008,15,20,0
4,1352,4,16,6,2011,17,0,0
6,5493,2,18,10,2014,18,0,0
5,338,1,1,11,2013,0,30,0
6,5805,6,25,9,2010,12,40,0
6,4618,5,26,2,2011,23,8,0
4,2357,4,1,12,2011,19,0,0
3,7397,4,7,1,2009,14,55,0
6,2422,6,8,4,2006,16,13,0
4,3564,2,16,10,2014,14,0,0
4,12953,7,6,5,2010,16,28,0
1,15538,8,5,8,2013,9,21,0
6,5766,6,29,11,2014,5,50,0
4,510,1,12,11,2009,10,45,0
1,2348,1,6,12,2004,14,0,0
4,5609,5,30,9,2004,21,0,0
4,1393,10,6,10,2005,23,11,0
6,10970,2,3,11,2007,12,54,0
1,5787,3,21,3,2005,8,2,0
6,2848,2,22,2,2003,15,0,0
7,501,4,26,3,2006,0,5,0
4,7042,2,4,11,2010,22,30,0
7,125,2,12,2,2012,1,30,0
4,1973,9,17,9,2009,19,2,0
1,575,5,7,7,2008,15,0,0
5,2911,10,30,11,2007,16,30,0
7,189,2,1,6,2014,12,11,0
3,7055,3,10,8,2005,20,0,0
5,125,2,30,11,2007,20,0,0
1,167,5,23,6,2008,18,28,0
6,15454,4,14,6,2003,3,10,0
2,2303,5,2,9,2014,14,15,0
3,8771,2,6,8,2014,9,19,0
5,986,5,10,2,2006,0,45,0
2,6420,2,28,9,2004,14,7,0
4,4703,1,5,8,2004,15,52,0
7,14400,2,9,5,2010,1,0,0
2,17452,4,24,6,2003,13,15,0
2,196,5,7,9,2010,9,0,0
5,12442,1,13,6,2014,8,25,0
1,7223,1,24,7,2006,13,22,0
2,2652,6,26,11,2013,21,30,0
2,2484,10,3,3,2015,16,50,0
5,9795,5,1,12,2006,21,0,0
2,213,4,4,2,2014,18,9,0
4,3461,2,26,6,2014,7,0,0
5,594,8,2,12,2011,22,45,0
4,2706,10,30,10,2003,7,40,0
4,18411,6,30,6,2011,0,1,0
5,2405,5,14,1,2011,20,30,0
6,15494,9,1,5,2004,9,0,0
2,5397,8,4,3,2014,9,30,0
2,5274,2,9,6,2009,11,30,0
2,16487,9,5,2,2013,8,0,0
1,2263,9,17,8,2009,16,0,0
1,6689,5,3,10,2005,9,30,0
6,7334,6,22,10,2005,14,40,0
2,19732,8,29,9,2009,18,0,0
3,355,2,26,11,2014,11,18,0
7,5709,1,16,11,2003,17,0,0
6,3131,10,6,9,2014,15,35,0
7,2835,10,13,7,2003,19,0,0
6,800,4,27,6,2009,16,25,0
3,14100,9,22,1,2014,22,35,0
2,433,8,21,1,2003,19,20,0
3,2791,8,10,7,2013,23,30,0
2,14002,9,8,8,2006,0,55,0
6,5026,1,13,11,2004,17,35,0
2,125,2,8,1,2008,13,50,0
5,125,2,22,8,2003,13,27,0
2,620,9,17,5,2005,16,35,0
5,196,5,24,7,2009,21,0,0
2,3266,5,8,1,2013,23,0,0
6,2192,10,2,7,2011,3,20,0
5,11441,1,28,5,2004,3,11,0
6,9806,7,22,2,2014,22,0,0
1,3219,3,16,2,2004,19,0,0
7,2940,6,30,12,2012,8,0,0
5,314,4,19,9,2008,17,25,0
4,125,2,13,12,2012,17,30,0
3,11471,7,12,7,2006,23,30,0
1,986,5,27,5,2013,20,4,0
6,829,1,10,4,2010,3,0,0
3,652,2,4,10,2006,3,11,0
3,4478,4,28,5,2003,2,19,0
3,13006,7,13,7,2005,11,15,0
2,4708,5,3,2,2004,12,0,0
4,7958,9,28,7,2011,18,0,0
5,5238,1,28,11,2014,18,5,0
6,2965,5,4,12,2010,23,40,0
4,4062,4,16,10,2008,19,5,0
7,1191,10,8,3,2015,20,0,0
3,3976,4,16,11,2011,7,0,0
1,5707,4,18,2,2008,10,36,0
2,1431,10,9,2,2010,22,25,0
1,1573,2,26,5,2014,13,54,0
1,11156,8,21,2,2011,8,0,0
7,3976,4,31,10,2004,2,0,0
2,7694,5,29,4,2008,4,25,0
4,1476,8,30,4,2015,21,0,0
2,133,3,18,2,2003,15,9,0
5,7531,4,14,1,2005,1,32,0
6,2413,8,8,10,2005,23,0,0
1,4236,9,30,3,2015,17,25,0
5,3142,6,11,6,2004,13,0,0
1,821,10,16,3,2009,6,23,0
7,4861,9,31,10,2004,14,35,0
2,1052,4,4,2,2014,22,25,0
3,1220,10,28,5,2014,8,43,0
2,9490,3,18,9,2012,23,46,0
4,4209,2,15,5,2003,7,35,0
5,798,5,16,5,2008,13,17,0
6,1473,1,20,11,2010,2,0,0
4,927,1,23,12,2004,11,0,0
5,3339,5,2,12,2005,13,18,0
2,2032,5,28,4,2015,0,6,0
4,7141,3,29,12,2011,21,30,0
5,3180,10,27,8,2010,0,18,0
7,2811,1,30,6,2013,18,0,0
4,125,2,24,7,2003,15,0,0
3,93,7,18,2,2009,12,0,0
7,18,10,7,10,2007,0,1,0
1,1760,10,25,10,2004,14,35,0
3,2763,5,27,10,2004,20,45,0
6,227,1,1,12,2007,3,21,0
1,3762,1,14,4,2014,3,22,0
6,14046,7,1,6,2013,21,0,0
2,20600,7,4,3,2008,20,45,0
6,2706,10,26,3,2011,10,24,0
3,2677,5,5,3,2014,19,15,0
7,22039,9,5,9,2004,15,36,0
6,564,10,25,1,2014,9,51,0
6,4047,3,25,8,2012,17,3,0
1,3051,3,7,8,2006,12,30,0
5,1711,3,12,12,2003,21,10,0
4,6234,3,19,2,2015,15,45,0
2,3396,10,25,11,2014,18,41,0
1,10170,7,29,4,2013,10,4,0
6,6924,9,17,5,2003,18,3,0
5,2765,5,9,4,2010,2,35,0
5,6693,1,12,12,2003,20,30,0
1,1351,8,19,9,2011,11,0,0
1,10669,5,23,7,2007,17,50,0
6,18363,2,27,8,2005,23,0,0
1,9749,9,23,7,2007,9,0,0
7,21962,2,18,5,2003,12,30,0
6,3201,2,12,12,2009,2,25,0
2,3418,4,18,3,2003,19,48,0
2,3641,2,22,8,2006,22,30,0
6,2589,4,8,3,2008,11,41,0
7,4337,2,19,5,2013,11,30,0
4,1790,1,24,3,2005,8,25,0
4,3627,5,17,10,2013,18,30,0
5,2882,1,28,11,2003,17,2,0
5,5479,5,13,12,2013,18,0,0
6,4280,4,9,4,2011,18,0,0
4,615,1,15,11,2012,13,30,0
3,2046,2,23,2,2011,22,31,0
5,1686,9,17,9,2004,7,30,0
7,9187,5,25,1,2004,20,0,0
2,11510,10,13,11,2007,17,30,0
1,3553,6,29,9,2008,21,37,0
7,8708,4,5,10,2003,20,17,0
2,5728,7,3,3,2015,10,16,0
5,8954,4,7,3,2008,19,0,0
7,102,10,20,5,2007,18,42,0
2,1790,1,5,10,2010,13,0,0
4,5139,2,29,11,2012,17,50,0
1,2393,8,5,3,2007,17,33,0
6,7096,1,28,6,2008,14,0,0
4,4699,7,16,10,2003,8,15,0
1,4711,8,14,6,2010,8,30,0
3,3716,3,5,3,2003,13,0,0
3,16432,10,29,6,2005,14,32,0
1,4033,2,18,4,2005,0,30,0
6,740,5,12,7,2008,13,0,0
7,8839,4,24,2,2008,2,0,0
1,4343,3,8,12,2008,11,48,0
5,8529,4,7,5,2010,1,50,0
6,2041,10,20,4,2013,17,13,0
2,13454,3,27,4,2004,16,30,0
3,7039,5,18,8,2004,22,25,0
4,3783,4,22,7,2004,12,35,0
3,7714,8,5,9,2012,16,20,0
3,6481,2,19,10,2005,13,0,0
7,11863,7,11,7,2004,18,30,0
5,197,7,1,10,2004,14,0,0
6,125,2,28,7,2007,20,30,0
3,6738,4,23,12,2009,21,30,0
5,17802,8,28,12,2007,16,0,0
3,2041,10,30,6,2010,17,35,0
3,159,6,23,6,2004,10,45,0
5,1943,2,1,6,2007,21,53,0
7,2810,2,23,9,2012,17,0,0
1,441,9,17,4,2006,9,0,0
3,4868,3,18,3,2015,6,30,0
5,146,10,17,5,2013,6,25,0
4,1300,6,19,4,2012,11,55,0
5,12056,4,15,11,2013,4,0,0
5,4120,7,17,11,2006,17,53,0
2,4969,6,1,11,2005,1,0,0
7,4258,6,1,8,2010,12,0,0
4,1351,8,24,8,2006,7,0,0
6,10158,1,13,2,2010,0,1,0
7,6884,9,25,9,2011,22,0,0
5,3492,4,1,11,2013,12,17,0
7,70,10,12,2,2006,17,45,0
4,4345,2,18,11,2010,23,0,0
3,47,2,14,10,2009,21,50,0
3,530,8,31,10,2012,8,30,0
1,144,4,22,2,2010,20,55,0
5,2897,5,14,12,2007,2,0,0
6,20555,3,20,5,2006,15,30,0
7,5441,6,26,2,2006,17,30,0
4,6989,3,26,1,2006,18,30,0
2,6569,2,5,3,2013,9,31,0
4,17841,8,30,11,2006,16,0,0
1,6742,4,16,2,2009,17,50,0
5,374,8,14,1,2005,14,0,0
4,468,2,5,4,2012,19,17,0
4,14135,7,13,7,2006,22,0,0
2,2501,4,20,9,2005,12,30,0
5,8178,3,20,9,2013,10,30,0
7,6353,7,28,8,2011,21,0,0
6,442,2,27,12,2003,0,50,0
3,468,2,9,3,2005,17,29,0
7,11475,4,19,6,2005,3,0,0
2,5556,1,10,1,2006,0,1,0
2,2869,10,31,10,2006,23,26,0
2,5672,5,1,4,2014,2,24,0
1,1351,8,6,7,2009,18,30,0
6,9938,5,6,10,2012,23,15,0
4,213,4,4,9,2008,16,29,0
4,73,7,18,11,2010,19,15,0
2,1496,5,3,3,2009,7,0,0
1,1208,10,7,7,2008,12,52,0
6,343,4,21,3,2015,19,10,0
6,5021,7,10,3,2007,10,0,0
3,5258,7,10,12,2008,22,0,0
6,7784,2,25,8,2012,22,30,0
2,125,2,16,9,2003,15,0,0
7,12592,6,2,11,2003,11,0,0
6,2236,4,26,7,2008,17,15,0
3,3688,10,12,11,2008,9,20,0
4,232,4,9,12,2004,0,1,0
4,213,4,28,10,2004,16,7,0
2,501,4,25,11,2003,11,5,0
1,1554,2,9,6,2014,11,36,0
4,125,2,11,12,2008,20,0,0
1,7769,8,10,1,2011,15,0,0
6,7429,4,4,11,2006,0,1,0
7,501,4,22,4,2007,20,32,0
4,7848,3,19,2,2009,14,0,0
5,63,1,20,2,2015,18,15,0
3,3177,8,6,8,2008,17,40,0
7,8768,3,1,7,2012,8,0,0
7,2822,1,20,5,2012,12,0,0
5,93,7,1,6,2012,10,0,0
6,3404,3,15,11,2014,12,8,0
5,67,4,14,7,2006,11,30,0
6,14969,6,8,3,2008,18,0,0
1,377,5,26,5,2003,21,30,0
2,1534,1,6,7,2004,17,9,0
6,19734,2,11,1,2003,8,15,0
4,1854,3,5,2,2015,18,2,0
4,15158,9,19,9,2013,6,45,0
4,7065,5,29,7,2010,4,9,0
7,511,4,8,5,2011,0,36,0
5,1004,1,11,8,2006,22,10,0
7,1220,10,15,6,2003,17,0,0
3,7955,4,27,7,2011,18,45,0
1,125,2,9,8,2010,23,26,0
2,1170,6,30,3,2004,12,35,0
7,1416,2,13,7,2003,23,10,0
4,647,5,8,1,2015,20,35,0
4,2909,2,7,2,2013,9,42,0
1,677,2,5,3,2007,0,1,0
1,18453,7,7,7,2003,13,0,0
1,103,1,17,8,2009,8,0,0
4,3225,2,2,10,2014,11,10,0
2,22,10,15,5,2012,10,0,0
1,102,10,29,10,2007,13,50,0
4,1090,4,5,2,2015,14,0,0
3,11,10,22,2,2006,0,1,0
6,859,1,21,2,2015,2,0,0
6,9629,5,30,5,2009,12,28,0
1,14268,5,20,1,2003,16,57,0
6,10644,9,6,9,2014,18,30,0
2,6712,7,4,3,2003,11,30,0
7,1658,2,7,10,2007,20,49,0
4,3144,5,28,7,2005,23,0,0
6,1752,3,16,6,2007,12,0,0
5,10236,6,20,9,2013,18,55,0
5,13024,2,16,11,2012,12,0,0
4,12914,8,11,7,2013,9,15,0
5,2911,10,9,7,2004,17,30,0
6,9650,7,1,11,2014,22,21,0
4,8111,4,14,7,2011,13,32,0
6,9438,4,14,12,2013,12,0,0
1,1606,2,15,9,2003,8,45,0
6,2706,10,29,12,2012,11,40,0
5,3180,10,23,9,2011,13,0,0
3,11109,9,31,3,2004,18,0,0
4,4442,3,14,7,2011,22,38,0
4,2018,2,6,9,2012,12,35,0
3,1555,2,12,12,2012,22,0,0
4,2746,8,3,11,2005,16,44,0
5,4512,6,14,6,2013,17,0,0
1,9168,7,6,8,2012,9,54,0
3,3994,8,14,7,2010,11,0,0
1,1074,3,22,8,2011,13,41,0
4,4419,6,14,5,2009,7,0,0
1,5460,4,19,7,2004,8,30,0
1,741,2,20,1,2003,15,30,0
4,4676,4,14,10,2004,0,1,0
1,784,2,27,11,2006,17,35,0
7,2270,1,7,9,2003,4,50,0
7,1312,7,2,11,2008,16,23,0
7,2848,2,5,10,2014,23,58,0
2,8626,3,1,5,2012,13,15,0
5,1495,7,27,11,2009,13,0,0
7,1319,2,17,7,2005,15,53,0
2,392,4,6,8,2013,15,30,0
6,4344,1,6,10,2007,14,30,0
5,211,5,3,4,2015,11,59,0
5,11231,4,1,12,2006,21,0,0
6,408,2,2,12,2006,10,50,0
2,10338,4,15,4,2008,17,14,0
6,125,2,23,8,2008,18,0,0
3,6737,9,11,1,2012,22,45,0
2,9608,1,25,12,2012,19,30,0
1,8659,9,31,8,2009,17,40,0
1,7158,9,11,11,2013,21,24,0
6,5699,9,23,3,2013,12,0,0
4,5833,5,7,8,2014,11,53,0
6,125,2,2,10,2004,3,14,0
6,3400,5,3,5,2014,12,0,0
6,2911,10,27,2,2010,13,54,0
6,125,2,25,7,2009,23,0,0
2,7769,8,9,12,2003,11,30,0
2,7697,2,7,8,2007,0,1,0
7,4256,2,11,8,2013,15,30,0
3,3619,2,22,7,2009,9,0,0
5,772,10,25,7,2003,18,15,0
7,5298,3,24,10,2010,16,47,0
5,1224,1,18,9,2009,23,34,0
5,7229,9,24,2,2012,11,0,0
1,1445,1,6,8,2007,13,29,0
2,8161,4,11,12,2007,6,0,0
6,7423,1,10,7,2004,2,30,0
5,11379,8,14,11,2008,18,40,0
5,1418,9,18,10,2013,17,0,0
1,12103,4,20,8,2012,15,2,0
2,8591,3,14,6,2005,20,0,0
7,361,2,11,9,2011,1,30,0
7,1463,5,23,9,2007,1,55,0
6,291,4,20,4,2013,8,23,0
7,2911,10,23,3,2014,20,52,0
6,138,2,17,11,2012,18,30,0
5,13941,8,20,10,2006,21,43,0
5,1996,2,5,4,2013,22,30,0
4,1611,3,3,5,2012,8,15,0
2,200,2,27,11,2012,9,30,0
2,7838,4,12,12,2006,20,55,0
5,501,4,9,1,2004,23,49,0
3,5629,2,7,1,2015,20,0,0
6,554,10,1,11,2003,11,10,0
7,3726,4,21,9,2003,18,7,0
