"day","address","location","date","month","year","hour","min","RECOVEREDVEHICLE"
1,3333,9,17,3,2014,13,1,0
3,821,10,7,1,2009,18,53,0
5,2879,5,12,1,2007,10,29,0
4,8709,5,27,5,2004,15,0,0
5,4660,8,18,5,2012,2,2,0
4,1351,8,16,6,2005,18,15,0
1,3679,4,1,9,2008,0,1,0
3,435,10,16,5,2007,19,0,0
6,442,2,7,2,2015,22,0,0
7,17172,3,11,4,2010,23,30,0
2,872,2,15,5,2012,21,30,0
5,12475,6,8,4,2011,16,29,0
1,468,2,28,5,2012,15,36,0
2,2125,5,30,10,2007,11,37,0
7,11433,3,18,11,2012,23,0,0
4,11593,9,2,5,2013,17,17,0
6,2755,2,26,3,2011,3,32,0
3,2426,6,28,5,2014,8,0,0
4,105,5,7,8,2014,20,55,0
7,19888,9,20,5,2007,11,0,0
4,451,2,30,10,2008,0,51,0
3,12012,9,9,6,2004,14,27,0
4,2275,2,9,12,2004,7,15,0
5,9960,1,3,4,2009,10,0,0
3,7132,6,5,9,2007,23,0,0
6,63,1,11,3,2006,20,0,0
6,6420,2,3,6,2006,8,48,0
6,7783,4,18,10,2003,22,30,0
3,7405,7,4,5,2011,18,30,0
5,8223,2,10,7,2009,13,45,0
2,4903,7,17,3,2015,21,0,0
7,1986,2,15,6,2014,17,35,0
5,504,4,16,10,2009,14,34,0
7,7187,2,24,3,2013,2,4,0
3,3131,10,26,11,2003,23,0,0
7,10288,8,22,8,2004,21,0,0
3,22777,9,26,11,2003,16,30,0
6,3694,8,7,2,2004,11,0,0
4,2462,2,4,3,2004,10,17,0
4,1024,1,29,12,2011,15,37,0
3,10461,3,17,3,2004,23,0,0
2,9560,4,8,7,2008,13,35,0
3,3974,5,6,4,2005,21,15,0
1,2695,3,19,9,2005,15,35,0
1,10999,7,26,11,2012,15,40,0
7,5169,2,30,6,2013,16,5,0
7,11768,10,5,10,2003,23,15,0
2,6867,2,4,9,2007,23,2,0
7,1164,1,9,10,2011,19,10,0
1,10994,8,25,11,2013,13,0,0
6,5422,5,13,11,2004,17,0,0
7,1427,1,28,12,2003,1,54,0
2,7039,5,6,3,2012,23,36,0
5,1153,4,19,9,2008,13,15,0
1,6890,4,14,9,2009,20,53,0
1,6064,6,29,10,2007,18,45,0
2,1152,1,8,7,2014,8,0,0
1,139,2,22,6,2009,12,26,0
6,5917,9,12,12,2009,22,0,0
4,2989,5,12,1,2006,20,15,0
7,7962,2,21,9,2014,17,59,0
7,10664,7,5,11,2006,20,30,0
6,15119,8,16,6,2007,14,0,0
2,3409,9,23,11,2004,20,48,0
5,2065,8,23,3,2012,0,1,0
1,199,8,7,7,2008,13,0,0
4,15429,3,19,8,2004,16,0,0
3,8301,4,6,8,2008,17,30,0
2,1769,3,19,4,2005,18,15,0
5,8304,8,16,4,2004,19,15,0
2,22016,5,14,9,2004,16,0,0
4,268,1,5,4,2007,23,0,0
5,7145,2,16,12,2005,23,0,0
5,853,2,13,6,2014,18,0,0
6,1927,1,22,3,2014,12,55,0
3,2329,1,22,1,2014,22,0,0
6,717,2,27,7,2013,12,0,0
2,1524,3,22,3,2011,7,40,0
3,8340,5,24,12,2014,16,20,0
5,4197,3,2,4,2004,14,0,0
3,442,2,12,11,2003,14,45,0
2,19846,3,16,9,2003,3,4,0
6,1431,10,26,1,2013,17,45,0
7,14998,1,20,9,2009,23,33,0
5,12298,3,7,2,2003,14,36,0
1,7347,7,16,2,2009,13,0,0
4,5261,8,11,8,2005,16,4,0
1,18759,9,18,4,2005,17,30,0
6,501,4,16,1,2010,1,42,0
2,232,4,19,4,2011,16,40,0
2,7076,8,4,3,2003,21,20,0
2,3619,2,17,5,2005,13,30,0
6,326,2,4,5,2013,19,40,0
5,5430,4,10,1,2014,15,15,0
5,2945,3,27,8,2010,19,0,0
7,7302,3,10,8,2008,20,45,0
4,125,2,15,7,2010,21,15,0
5,608,2,6,2,2015,12,30,0
7,3478,4,9,9,2007,22,0,0
4,2848,2,20,2,2003,13,15,0
3,2271,10,26,5,2004,8,35,0
2,1760,10,20,1,2004,12,0,0
1,155,2,22,12,2008,22,37,0
4,803,6,6,3,2003,18,0,0
4,125,2,5,5,2005,12,35,0
1,7926,8,26,12,2011,3,15,0
2,4088,4,31,3,2015,17,11,0
3,4108,6,21,3,2012,9,0,0
2,9059,8,8,1,2013,19,30,0
2,6947,5,22,7,2003,17,0,0
6,2096,8,6,5,2006,6,41,0
5,7318,5,4,4,2014,15,25,0
3,8210,3,26,12,2007,1,50,0
4,4298,10,5,5,2005,12,45,0
4,789,10,12,7,2012,15,56,0
4,1519,1,10,7,2008,12,0,0
6,6194,4,7,2,2009,17,0,0
6,1220,10,10,1,2004,11,30,0
6,3702,5,23,8,2003,23,0,0
7,1915,5,12,8,2007,1,22,0
2,9254,9,3,8,2004,18,30,0
4,408,2,21,4,2011,20,24,0
6,772,10,31,7,2010,9,45,0
2,4388,10,14,6,2011,8,59,0
3,189,2,15,9,2004,8,0,0
1,5908,1,28,11,2011,10,30,0
7,3716,3,21,4,2013,14,0,0
1,12058,3,19,7,2004,18,0,0
1,1319,2,29,9,2014,8,30,0
4,1445,1,24,3,2005,18,0,0
4,9995,9,28,7,2011,12,17,0
1,213,4,16,10,2006,13,30,0
4,7343,10,4,9,2014,17,35,0
6,220,4,27,12,2008,0,15,0
1,1297,1,12,12,2011,14,45,0
3,1808,9,21,3,2007,12,0,0
7,2393,8,1,6,2003,13,15,0
1,7110,2,9,6,2008,19,55,0
3,9555,3,19,10,2005,19,57,0
3,653,10,24,1,2007,3,41,0
6,1757,3,8,8,2009,14,30,0
7,925,2,1,7,2012,14,40,0
6,10375,7,10,8,2013,20,20,0
7,17708,7,23,4,2006,22,0,0
1,13979,6,11,7,2005,3,15,0
4,6470,8,9,12,2004,9,0,0
3,2737,3,14,11,2007,23,0,0
5,1314,2,4,6,2010,17,58,0
6,12129,3,7,8,2004,7,30,0
4,756,3,21,8,2008,13,24,0
6,1237,5,11,7,2009,14,0,0
2,3010,1,30,10,2007,1,30,0
5,435,10,12,1,2007,12,0,0
1,504,4,8,2,2010,23,0,0
2,88,2,2,4,2013,13,15,0
3,2821,2,21,9,2005,15,30,0
3,1556,5,14,5,2003,0,9,0
3,1214,10,28,6,2006,6,13,0
7,1419,2,26,8,2007,16,0,0
3,1347,8,9,7,2014,2,0,0
5,8523,7,9,2,2007,13,0,0
7,7107,6,20,5,2012,13,0,0
2,4657,4,15,11,2011,1,27,0
5,957,2,25,1,2013,22,58,0
5,501,4,31,10,2014,16,50,0
7,511,4,19,10,2014,18,34,0
7,20067,9,22,2,2009,22,54,0
5,125,2,7,10,2011,6,35,0
2,1351,8,23,6,2009,18,11,0
6,621,3,28,7,2007,21,48,0
7,534,4,29,6,2014,0,53,0
6,6570,3,16,11,2013,20,22,0
1,326,2,27,11,2006,19,0,0
2,3555,4,29,6,2010,23,0,0
5,359,10,25,6,2004,13,25,0
1,1399,10,26,5,2008,17,35,0
2,3860,3,5,3,2013,11,46,0
6,1343,4,29,1,2005,17,30,0
4,2911,10,27,12,2012,14,8,0
6,2265,4,26,7,2008,23,39,0
7,8924,9,3,7,2011,12,0,0
6,7017,8,17,11,2007,12,0,0
6,736,4,22,4,2006,18,50,0
1,495,7,1,4,2013,18,10,0
7,14253,7,31,10,2004,22,0,0
3,428,4,10,8,2011,10,8,0
2,13484,2,5,8,2008,17,0,0
6,38,10,22,9,2007,20,30,0
1,11566,6,26,11,2012,5,0,0
7,1378,6,4,5,2003,1,30,0
5,3516,10,1,10,2004,2,15,0
6,357,4,27,2,2010,13,42,0
1,363,2,16,2,2009,16,17,0
2,6855,8,4,10,2011,16,28,0
6,125,2,6,10,2007,21,0,0
2,912,10,10,1,2012,19,59,0
7,7265,3,8,9,2013,12,28,0
1,125,2,26,7,2010,23,25,0
5,435,10,15,5,2009,21,59,0
5,125,2,8,8,2008,0,1,0
4,2890,7,20,3,2008,16,45,0
6,363,2,13,12,2003,12,30,0
3,1091,10,5,10,2005,17,32,0
1,233,8,13,4,2009,17,0,0
3,643,4,25,1,2012,13,1,0
6,908,10,19,4,2014,22,0,0
1,16369,9,30,4,2007,12,0,0
1,713,4,2,9,2013,1,55,0
1,93,7,11,7,2011,14,15,0
1,3716,3,24,6,2013,0,20,0
3,3388,2,25,7,2007,17,0,0
6,4222,6,2,12,2006,19,30,0
6,10252,6,19,5,2012,3,0,0
7,16432,10,26,7,2009,16,38,0
6,19236,2,27,11,2004,14,0,0
4,125,2,29,5,2014,15,0,0
5,533,2,23,9,2011,18,0,0
4,200,2,29,12,2011,0,1,0
1,6706,9,5,9,2005,16,10,0
6,5782,10,28,7,2007,21,45,0
3,20535,5,22,3,2006,13,59,0
1,3445,7,7,3,2011,14,45,0
7,1729,5,5,11,2006,13,55,0
1,11683,9,17,3,2003,19,8,0
4,3738,8,3,5,2007,5,39,0
7,4974,3,2,7,2006,18,32,0
3,821,10,9,1,2008,9,5,0
4,28,4,30,9,2004,15,15,0
2,21673,9,22,2,2005,12,30,0
2,15,10,31,3,2009,15,30,0
1,408,2,21,12,2009,15,0,0
2,12316,8,20,8,2013,12,0,0
1,12355,6,25,6,2012,14,0,0
3,9695,6,18,2,2004,18,50,0
2,272,8,23,2,2010,10,28,0
5,2490,3,21,5,2010,21,10,0
7,575,5,4,5,2014,1,17,0
1,11624,5,20,1,2003,18,30,0
3,772,10,25,1,2012,6,18,0
3,13401,3,11,6,2003,22,15,0
6,11186,4,26,3,2011,17,0,0
3,7557,1,23,2,2011,7,0,0
5,8963,1,18,6,2010,19,0,0
6,907,6,11,2,2006,16,57,0
1,3561,3,7,3,2005,11,20,0
4,303,8,28,11,2013,6,41,0
4,7223,1,14,10,2004,19,45,0
4,384,9,5,3,2015,19,15,0
7,714,2,26,1,2014,13,50,0
4,1431,10,3,11,2011,13,35,0
3,5130,4,28,7,2010,22,23,0
2,4645,5,15,11,2005,10,40,0
2,3611,3,2,9,2003,18,50,0
4,9102,7,20,5,2010,22,22,0
6,1859,5,3,10,2009,0,1,0
1,3926,2,25,6,2007,2,5,0
7,10041,6,17,11,2013,16,51,0
1,2274,7,29,3,2004,12,0,0
3,1330,6,5,3,2003,20,0,0
2,2140,2,23,8,2011,8,20,0
2,379,1,18,9,2012,23,40,0
3,408,2,23,2,2005,16,20,0
3,21903,1,7,1,2004,18,27,0
6,3668,2,28,1,2012,21,20,0
6,3461,2,7,8,2004,0,15,0
4,3811,3,2,4,2015,19,45,0
1,11738,9,7,12,2009,19,0,0
3,2042,3,1,9,2004,19,21,0
3,1399,10,27,12,2006,15,22,0
1,1079,5,5,4,2010,21,0,0
6,8726,9,19,9,2009,3,30,0
7,4222,6,7,9,2003,23,0,0
5,12421,3,13,6,2014,22,0,0
3,4057,3,31,5,2006,13,38,0
4,8480,9,21,9,2006,12,0,0
2,17368,7,24,11,2009,17,0,0
7,177,10,3,5,2009,0,1,0
3,125,2,31,10,2007,20,26,0
4,3637,9,10,1,2013,13,0,0
6,4516,8,18,6,2011,12,0,0
5,17603,3,11,3,2005,8,35,0
1,4784,8,14,11,2005,7,45,0
2,1294,4,13,5,2003,19,0,0
1,7377,4,29,3,2004,15,0,0
2,6284,2,6,8,2013,17,0,0
5,3923,3,9,4,2010,6,45,0
4,2564,5,21,4,2005,6,45,0
4,4430,1,17,6,2010,23,0,0
5,5403,5,8,8,2014,19,47,0
4,14116,5,5,5,2011,7,0,0
7,1895,3,24,4,2011,1,8,0
3,361,2,7,4,2010,19,18,0
1,2911,10,16,2,2009,6,0,0
5,2019,1,27,6,2003,22,30,0
5,957,2,21,5,2010,23,15,0
7,10695,8,18,11,2012,0,33,0
6,13939,8,19,10,2013,11,30,0
4,15792,8,27,6,2013,9,40,0
3,1235,5,12,12,2012,18,0,0
7,14703,7,16,11,2008,16,51,0
6,1039,5,6,10,2012,23,0,0
5,242,10,18,11,2011,21,20,0
6,14580,8,22,10,2011,1,32,0
1,8698,8,12,12,2011,6,50,0
1,1553,4,8,11,2004,18,32,0
1,4879,1,16,3,2015,19,30,0
3,1975,2,8,7,2009,18,30,0
7,7515,1,20,4,2014,19,0,0
2,21210,6,4,3,2003,20,10,0
5,2046,2,19,9,2008,17,0,0
3,4848,3,21,7,2004,9,0,0
2,501,4,11,1,2005,10,15,0
5,5120,8,8,8,2014,23,0,0
4,456,1,6,3,2014,16,45,0
6,1214,10,15,11,2003,21,43,0
2,2926,4,22,3,2005,15,0,0
6,5430,4,1,5,2004,8,0,0
6,511,4,1,12,2007,12,0,0
3,46,2,22,7,2009,16,0,0
2,5101,8,13,12,2005,11,10,0
2,7704,1,17,2,2009,21,30,0
2,9485,4,22,1,2008,6,30,0
2,7783,4,16,5,2006,23,10,0
3,2393,8,17,5,2006,11,0,0
7,4878,2,21,10,2012,14,48,0
1,583,4,30,3,2009,18,0,0
4,1287,2,20,3,2003,17,17,0
3,1447,9,17,5,2006,0,1,0
3,73,7,29,4,2015,12,30,0
2,4575,3,15,11,2005,23,0,0
5,5024,8,8,8,2003,11,0,0
2,8870,1,9,1,2007,19,30,0
4,359,10,13,5,2004,17,0,0
4,14773,3,25,12,2008,20,40,0
7,1757,3,26,8,2012,21,45,0
5,60,5,10,9,2010,12,58,0
4,1914,10,17,4,2008,20,0,0
6,1910,5,15,5,2004,22,0,0
6,6855,8,12,7,2003,19,6,0
1,11501,4,20,12,2004,14,0,0
7,3961,4,10,3,2013,3,10,0
1,1157,2,14,4,2008,20,0,0
7,2266,1,16,12,2012,1,30,0
4,2045,6,10,12,2009,19,0,0
7,442,2,22,4,2007,16,54,0
1,5211,3,7,7,2008,16,30,0
1,1744,6,2,4,2007,20,30,0
7,11336,7,25,8,2013,23,45,0
6,1042,3,21,10,2006,2,18,0
6,1174,1,17,6,2006,6,0,0
5,10880,9,11,8,2006,8,0,0
7,242,10,3,6,2007,6,44,0
2,54,1,24,1,2006,22,50,0
1,6417,5,18,8,2014,15,30,0
4,2315,1,21,8,2008,18,30,0
7,22,10,24,4,2011,9,0,0
1,14709,9,13,10,2008,16,38,0
3,403,7,19,3,2014,13,52,0
2,2763,5,16,10,2012,19,40,0
3,2546,1,12,11,2003,16,10,0
2,7257,8,27,12,2005,17,0,0
6,125,2,26,3,2011,16,0,0
5,22132,2,23,7,2004,17,30,0
2,2803,10,18,2,2003,10,30,0
6,363,2,21,2,2015,9,44,0
1,1339,2,9,6,2008,14,40,0
4,5904,3,10,1,2013,12,45,0
2,4893,3,17,3,2015,22,10,0
3,741,2,15,5,2013,10,0,0
5,6827,6,18,6,2010,19,0,0
6,2418,2,23,2,2008,0,26,0
5,12573,5,22,4,2005,18,30,0
3,323,9,7,1,2004,17,0,0
1,7754,4,26,12,2005,21,12,0
4,4140,10,18,3,2004,19,19,0
1,1267,5,13,6,2005,9,0,0
3,7008,1,26,12,2012,18,0,0
2,3414,10,6,2,2007,0,35,0
7,1007,5,31,1,2010,23,0,0
2,11580,7,15,4,2003,22,0,0
5,125,2,22,9,2006,22,0,0
7,1764,1,28,6,2009,7,15,0
1,1943,2,31,8,2009,13,40,0
5,7042,2,1,5,2009,19,2,0
7,2490,3,27,1,2008,17,30,0
7,283,10,22,9,2013,0,1,0
6,2924,5,1,11,2003,23,30,0
6,8886,7,26,7,2003,11,30,0
4,501,4,30,10,2003,16,6,0
3,9726,8,23,8,2006,21,30,0
1,501,4,21,7,2008,14,39,0
7,3881,4,14,7,2013,0,38,0
2,717,2,1,5,2007,12,30,0
3,146,10,10,7,2013,12,20,0
7,4119,3,13,7,2003,23,18,0
1,957,2,1,9,2014,23,40,0
4,1478,6,30,4,2015,21,0,0
1,1693,1,16,9,2013,10,30,0
1,125,2,5,4,2010,13,7,0
4,8963,1,4,4,2013,15,50,0
3,1818,5,10,1,2007,8,0,0
7,14525,10,15,7,2007,16,30,0
5,2414,3,29,6,2012,22,22,0
3,2219,3,22,7,2009,10,0,0
5,6578,3,2,5,2008,8,0,0
1,13632,9,1,11,2010,19,0,0
7,9441,1,4,4,2004,2,0,0
4,1914,10,20,8,2009,9,0,0
1,468,2,17,10,2005,9,0,0
3,10687,4,3,3,2004,15,0,0
2,15152,9,14,6,2011,13,0,0
5,36,2,27,6,2003,18,0,0
3,20709,8,22,8,2007,23,40,0
7,1899,5,28,12,2014,23,30,0
5,3654,8,22,3,2013,12,45,0
5,6951,7,10,8,2012,22,50,0
7,2300,3,27,7,2008,0,31,0
2,6450,7,20,1,2009,14,0,0
4,468,2,21,2,2008,10,30,0
1,90,5,18,3,2013,10,0,0
1,7401,5,19,1,2015,3,36,0
3,1405,10,1,10,2003,14,0,0
7,272,8,2,11,2014,2,0,0
4,7995,2,25,12,2008,23,0,0
5,6313,3,22,4,2011,9,45,0
6,1038,9,26,2,2011,19,45,0
6,550,3,24,7,2004,16,33,0
2,21893,3,12,10,2004,3,24,0
7,392,4,5,10,2014,19,40,0
1,12983,9,4,4,2005,19,0,0
4,6193,2,13,6,2013,0,1,0
7,2290,1,23,8,2009,12,0,0
4,9535,7,7,3,2013,10,0,0
3,1415,4,9,8,2006,12,35,0
5,18281,7,31,10,2008,22,26,0
6,6133,3,26,6,2004,2,15,0
2,18882,8,10,6,2003,19,14,0
1,1791,2,4,3,2013,2,22,0
3,7679,7,1,4,2009,0,1,0
4,11452,6,29,5,2014,17,10,0
5,2583,2,24,8,2012,8,34,0
5,4879,1,30,12,2011,15,30,0
3,690,3,20,3,2013,17,0,0
7,3570,1,28,8,2011,16,51,0
5,1080,8,28,6,2013,20,50,0
1,741,2,7,2,2011,17,15,0
7,7623,4,5,5,2013,2,0,0
3,3981,7,19,2,2003,9,15,0
3,11158,8,1,10,2008,19,33,0
7,2021,9,11,1,2004,21,30,0
5,1404,7,10,3,2006,21,10,0
7,5165,2,22,2,2015,4,30,0
5,4576,6,16,11,2012,7,0,0
5,6707,6,5,10,2007,11,49,0
1,302,7,1,10,2012,7,30,0
7,3102,1,1,12,2013,19,30,0
2,213,4,29,5,2007,12,48,0
3,3619,2,25,11,2009,1,0,0
3,5307,8,4,8,2004,11,7,0
5,6690,4,25,2,2005,16,45,0
5,13279,6,23,3,2012,20,0,0
3,2700,3,26,11,2008,16,50,0
6,1233,4,8,3,2014,11,6,0
5,10053,7,15,11,2013,16,0,0
4,303,8,2,10,2014,13,0,0
7,1361,5,4,12,2011,9,20,0
5,2433,3,7,3,2003,10,0,0
7,102,10,9,10,2011,20,0,0
2,1481,5,13,11,2007,21,0,0
5,10484,4,5,5,2006,18,30,0
4,1406,4,28,5,2009,12,45,0
5,372,5,1,7,2011,15,0,0
3,4020,4,1,12,2010,0,48,0
1,12872,1,4,8,2008,16,1,0
2,1351,8,22,2,2011,14,20,0
6,146,10,8,5,2010,18,15,0
1,3975,7,21,12,2009,16,0,0
6,125,2,27,1,2007,1,0,0
5,14032,7,21,2,2003,12,0,0
4,6569,2,4,9,2003,10,7,0
6,268,1,30,6,2012,12,0,0
7,7952,5,12,2,2012,1,15,0
7,13203,8,3,6,2007,7,40,0
2,232,4,18,3,2014,11,17,0
2,872,2,11,12,2012,16,15,0
3,408,2,5,3,2008,16,57,0
6,83,2,15,1,2011,16,50,0
7,2931,2,7,5,2006,21,5,0
6,1287,2,5,10,2013,17,30,0
1,14248,3,28,10,2013,12,8,0
4,1260,5,7,8,2008,20,30,0
4,20,8,2,4,2015,10,45,0
2,13711,4,4,5,2010,22,43,0
3,511,4,14,10,2009,1,53,0
3,213,4,6,8,2014,14,40,0
2,1271,2,10,1,2006,12,0,0
3,13607,3,19,9,2012,22,59,0
7,5603,5,27,2,2011,21,30,0
3,4888,3,9,3,2011,23,12,0
4,1662,4,18,9,2014,19,56,0
5,15899,3,24,2,2012,22,25,0
1,125,2,5,3,2012,14,43,0
7,125,2,1,1,2012,1,42,0
2,1235,5,13,5,2003,15,0,0
7,9501,3,14,7,2013,1,0,0
3,1091,10,20,2,2013,6,14,0
6,14735,4,6,11,2010,21,0,0
7,5925,4,22,2,2015,11,0,0
7,779,2,21,10,2007,13,20,0
3,5632,5,4,3,2015,9,31,0
1,22634,6,24,11,2003,19,0,0
6,13472,4,24,1,2009,9,30,0
1,2414,3,18,9,2006,14,0,0
4,408,2,8,1,2009,9,51,0
1,3998,6,7,6,2004,10,0,0
2,2911,10,5,8,2003,22,10,0
3,816,2,10,12,2003,5,25,0
3,501,4,20,9,2006,14,37,0
4,538,8,22,9,2011,17,0,0
1,554,10,7,1,2013,9,38,0
2,11163,6,23,7,2013,6,30,0
6,1309,5,19,5,2007,21,30,0
2,17786,3,29,6,2010,10,0,0
3,1808,9,11,6,2008,10,30,0
5,102,10,5,10,2007,20,52,0
3,16227,4,27,1,2010,15,35,0
6,12056,4,4,12,2010,23,37,0
4,259,5,16,4,2015,11,15,0
1,18006,9,19,7,2004,16,14,0
2,3074,4,15,5,2012,16,0,0
1,1254,2,2,5,2011,14,0,0
5,363,2,4,10,2013,14,6,0
7,125,2,29,8,2010,17,15,0
3,2862,10,2,9,2009,0,20,0
6,1902,3,30,7,2005,8,0,0
3,1233,4,23,3,2005,16,38,0
4,1121,10,15,11,2012,4,0,0
6,4260,1,26,7,2014,14,0,0
4,907,6,22,4,2010,13,20,0
2,9827,4,16,10,2007,0,1,0
7,2904,2,3,12,2006,7,0,0
7,125,2,20,5,2007,11,35,0
6,1182,5,19,4,2008,9,30,0
4,2124,1,15,12,2005,13,45,0
6,146,10,30,7,2005,15,0,0
2,181,5,20,3,2012,11,52,0
7,1538,8,5,6,2011,13,0,0
5,15568,3,29,5,2009,23,17,0
3,10793,6,13,7,2005,8,15,0
3,3161,8,19,3,2014,16,30,0
4,2911,10,29,4,2004,23,9,0
5,105,5,3,4,2015,18,30,0
7,100,2,26,8,2012,2,0,0
6,7016,1,8,8,2009,10,40,0
4,17368,7,4,11,2010,14,50,0
7,623,7,18,12,2011,8,0,0
1,104,2,10,7,2006,3,0,0
2,202,5,9,8,2005,20,36,0
3,1302,2,11,12,2013,18,0,0
4,10884,3,25,6,2009,16,43,0
5,2545,4,9,8,2013,11,0,0
7,2563,10,30,1,2011,21,0,0
1,8551,5,2,4,2012,18,0,0
1,435,10,16,10,2006,19,30,0
3,16545,3,6,2,2013,16,56,0
6,2483,1,29,12,2012,18,10,0
1,16416,9,4,3,2013,22,0,0
7,3855,5,19,10,2008,1,3,0
1,408,2,16,3,2015,19,38,0
4,15554,3,2,4,2009,15,0,0
4,4332,8,15,12,2005,17,0,0
1,6284,2,13,12,2010,20,0,0
3,2853,6,24,12,2008,20,30,0
6,408,2,25,1,2003,19,45,0
1,4037,4,24,11,2008,19,19,0
4,232,4,7,9,2006,15,15,0
3,1041,5,16,5,2007,7,30,0
4,9437,4,13,11,2014,15,13,0
1,272,8,19,8,2013,0,5,0
2,11999,9,20,7,2004,10,30,0
3,10666,3,20,2,2008,14,0,0
1,7787,3,26,10,2009,14,25,0
7,16960,8,13,3,2005,22,0,0
1,94,1,7,3,2011,17,0,0
5,102,10,7,3,2014,9,20,0
3,1605,2,16,6,2010,18,19,0
3,403,7,6,3,2013,14,0,0
6,8037,2,9,8,2014,10,35,0
7,1574,2,1,6,2008,17,0,0
2,1220,10,11,11,2014,12,2,0
6,64,4,27,8,2005,18,0,0
5,417,3,21,5,2010,12,5,0
6,2706,10,5,11,2005,17,28,0
3,7993,2,14,4,2004,13,30,0
2,957,2,18,5,2010,10,0,0
3,772,10,23,6,2004,9,0,0
5,2592,2,3,6,2011,22,50,0
6,1694,1,15,1,2005,1,22,0
1,4558,2,28,6,2010,23,10,0
1,13213,4,11,1,2010,9,30,0
5,4550,2,10,8,2012,0,1,0
2,3211,3,17,3,2015,11,5,0
5,125,2,27,7,2012,8,30,0
4,2119,10,9,2,2012,13,0,0
5,459,8,23,3,2007,7,15,0
3,18714,9,9,3,2011,8,30,0
7,13887,8,1,1,2012,9,0,0
5,4049,4,29,10,2004,18,30,0
1,3629,4,20,9,2010,11,40,0
4,1760,10,2,4,2009,8,58,0
3,13566,9,21,9,2011,11,0,0
7,12316,8,14,12,2008,15,0,0
6,2332,2,26,3,2005,14,45,0
6,2236,4,11,8,2007,22,0,0
5,125,2,14,11,2008,16,35,0
5,1820,7,21,4,2006,17,41,0
5,907,6,11,7,2003,18,49,0
4,621,3,24,3,2011,16,15,0
4,363,2,19,2,2004,2,46,0
2,1663,3,3,10,2006,8,0,0
4,977,1,26,1,2006,18,15,0
7,2565,4,23,2,2014,23,3,0
6,357,4,23,8,2014,7,32,0
3,323,9,6,2,2008,15,0,0
5,27,5,21,8,2009,19,58,0
3,1273,10,16,4,2014,21,0,0
5,1091,10,5,5,2006,12,0,0
3,366,10,14,5,2003,8,30,0
7,435,10,12,2,2006,1,0,0
7,2306,5,22,10,2006,22,20,0
6,8076,8,2,7,2005,20,0,0
2,3678,4,9,8,2011,1,54,0
5,502,4,18,5,2012,0,22,0
3,3506,8,12,1,2011,14,10,0
5,10191,5,18,5,2007,17,0,0
7,17144,9,28,3,2010,1,50,0
2,2091,2,31,5,2011,15,15,0
7,7993,2,22,5,2011,7,35,0
2,1332,2,2,9,2014,14,55,0
2,772,10,4,2,2003,18,51,0
1,3961,4,23,1,2006,12,45,0
2,21831,5,20,1,2004,2,0,0
3,810,7,1,11,2006,13,0,0
5,3375,5,4,6,2010,2,30,0
2,2386,2,30,9,2008,11,5,0
7,13413,9,27,12,2009,14,30,0
5,646,6,30,12,2005,15,10,0
2,10214,1,23,12,2008,14,0,0
2,3620,2,23,12,2003,11,50,0
7,21914,9,3,10,2004,19,0,0
2,10148,9,11,6,2013,15,0,0
2,13291,8,18,10,2011,20,0,0
5,4534,5,21,9,2007,0,1,0
2,417,3,8,8,2006,16,30,0
4,14304,9,30,11,2006,2,30,0
1,4763,5,5,3,2012,7,30,0
6,2911,10,20,5,2006,0,14,0
5,12752,3,30,5,2003,22,45,0
1,4216,2,12,4,2004,11,12,0
4,4725,1,2,10,2014,18,30,0
6,16026,3,19,4,2008,12,0,0
2,83,2,30,9,2008,21,55,0
1,8930,5,6,7,2009,12,0,0
3,3693,3,13,5,2009,16,34,0
4,277,10,12,7,2007,10,59,0
5,1711,3,21,8,2009,13,56,0
1,2024,1,26,5,2003,10,30,0
3,12430,2,14,6,2006,8,30,0
6,14025,1,13,12,2003,22,0,0
7,978,1,30,12,2012,1,6,0
1,7129,8,19,1,2015,6,40,0
3,1383,7,27,1,2010,9,30,0
1,18541,5,27,6,2011,18,11,0
1,15377,5,22,2,2010,10,10,0
5,1245,10,22,8,2008,9,50,0
3,435,10,18,5,2011,19,15,0
6,408,2,31,10,2009,10,0,0
4,14373,4,18,3,2004,13,39,0
1,8548,4,4,4,2011,7,30,0
7,15806,3,22,5,2005,22,30,0
5,10084,3,29,7,2005,16,0,0
4,3747,1,23,8,2012,12,17,0
1,435,10,30,3,2009,8,52,0
1,13880,5,6,7,2009,20,0,0
6,125,2,13,12,2014,1,45,0
3,4111,10,15,10,2008,12,5,0
1,4140,10,3,9,2012,19,0,0
2,16266,6,13,5,2008,19,0,0
4,328,10,2,4,2009,22,48,0
1,294,1,19,9,2011,5,50,0
7,2271,10,23,8,2009,13,0,0
7,242,10,4,12,2005,10,30,0
6,2530,1,11,12,2004,18,15,0
3,8462,9,12,5,2004,19,30,0
1,5098,5,4,8,2014,23,0,0
5,408,2,24,7,2009,16,54,0
2,5911,8,18,2,2003,19,0,0
7,3567,6,20,11,2005,2,22,0
7,4049,4,1,6,2014,8,5,0
7,13352,3,1,6,2008,10,0,0
1,3250,1,19,1,2004,4,18,0
6,2041,10,8,2,2014,13,30,0
5,202,5,14,5,2004,19,30,0
7,7649,8,9,10,2011,0,1,0
5,20966,8,15,10,2004,15,15,0
6,125,2,1,6,2013,11,12,0
5,3516,10,26,3,2010,0,1,0
1,3191,4,7,6,2004,12,0,0
