"day","address","location","date","month","year","hour","min","SEXOFFENSESFORCIBLE"
2,125,2,13,6,2006,12,30,0
4,1157,2,3,4,2003,22,58,0
1,5238,1,29,10,2012,19,5,0
6,21458,1,22,10,2005,1,55,0
4,5688,6,15,5,2014,11,30,0
3,908,10,7,7,2004,10,0,0
3,125,2,9,7,2008,21,0,0
5,6109,6,20,2,2015,19,0,0
6,6406,2,5,11,2005,19,4,0
7,3918,4,4,5,2014,16,42,0
1,6393,3,7,7,2014,20,0,0
5,9741,5,19,5,2006,12,30,0
2,1730,10,14,10,2014,16,20,0
4,3762,1,3,5,2012,14,0,0
3,18,10,10,11,2004,14,15,0
3,689,7,6,4,2005,20,34,0
3,538,8,28,6,2006,14,20,0
2,19229,9,8,7,2008,10,29,0
5,10103,7,17,10,2014,5,50,0
2,18580,6,13,5,2003,16,0,0
7,138,10,17,12,2006,17,23,0
3,92,1,24,3,2010,4,28,0
2,4514,7,24,11,2009,18,46,0
5,559,6,19,9,2003,9,0,0
6,213,4,5,4,2008,19,30,0
7,2267,2,19,4,2015,13,25,0
5,5267,3,5,9,2014,17,22,0
2,125,2,6,1,2009,18,0,0
7,1399,10,25,4,2010,8,33,0
1,3724,5,14,4,2008,18,30,0
3,18468,2,10,8,2011,6,51,0
7,11840,9,27,3,2011,18,0,0
6,549,4,23,9,2006,23,0,0
6,9453,5,30,7,2005,21,0,0
1,198,1,2,3,2015,8,35,0
5,1415,4,1,5,2015,3,4,0
6,421,1,25,9,2010,19,0,0
5,4045,3,1,10,2004,9,27,0
3,1416,2,23,7,2014,14,0,0
4,18135,4,29,12,2011,23,30,0
3,390,5,12,12,2007,8,30,0
4,3164,9,17,11,2005,18,45,0
1,1233,4,8,6,2009,11,31,0
2,8844,3,4,3,2014,12,0,0
7,772,10,1,6,2008,18,36,0
6,2911,10,21,3,2009,11,23,0
5,10206,9,23,9,2005,23,0,0
3,8384,2,29,11,2006,5,0,0
1,424,1,10,7,2006,20,15,0
7,978,1,23,10,2011,2,22,0
2,4947,2,17,3,2015,12,45,0
2,8290,1,30,5,2006,4,50,0
2,43,1,21,1,2014,9,0,0
5,6166,2,28,1,2011,3,30,0
2,6214,1,15,4,2008,11,0,0
6,6785,5,13,12,2008,17,30,0
6,126,8,28,6,2014,11,30,0
7,2126,4,30,11,2003,13,0,0
5,18735,8,7,2,2003,18,0,0
7,2142,7,26,12,2004,9,0,0
6,125,2,3,12,2005,15,0,0
3,2601,3,5,8,2009,2,0,0
2,1492,4,2,9,2003,21,0,0
6,4752,5,7,2,2015,8,0,0
4,682,10,22,1,2015,16,23,0
3,8609,5,13,10,2004,14,0,0
7,3064,2,29,6,2003,12,30,0
6,2041,10,10,1,2004,15,30,0
6,182,4,13,11,2004,11,30,0
1,2646,5,11,10,2004,23,50,0
2,29,5,3,4,2012,3,0,0
6,5236,7,7,3,2015,22,15,0
7,326,2,25,2,2007,23,0,0
2,16306,8,23,2,2010,14,0,0
7,1913,5,29,7,2007,9,50,0
7,5114,5,8,2,2015,2,30,0
4,501,4,1,5,2008,9,0,0
3,4326,3,29,10,2014,22,30,0
6,4903,7,11,12,2004,21,0,0
7,14015,3,26,1,2014,15,30,0
6,10179,9,11,3,2006,9,0,0
4,6878,5,28,7,2005,14,30,0
5,1255,6,19,9,2003,0,51,0
6,1056,2,1,12,2012,13,0,0
6,36,2,25,7,2009,19,19,0
7,713,4,20,4,2014,17,0,0
3,2923,5,21,3,2007,17,0,0
5,3144,5,26,3,2010,23,15,0
1,1897,1,2,4,2007,13,0,0
1,125,2,12,6,2006,14,25,0
7,1224,1,1,7,2012,1,47,0
5,10676,5,24,8,2012,8,0,0
5,8680,4,6,9,2013,13,46,0
5,872,2,6,9,2013,18,5,0
2,16178,9,2,9,2003,18,30,0
5,1345,1,22,2,2008,7,30,0
5,9648,9,25,1,2013,0,1,0
7,2677,5,21,5,2006,18,15,0
1,4906,5,17,3,2003,22,30,0
7,554,10,1,12,2013,13,35,0
6,720,5,21,9,2013,13,0,0
5,185,2,25,1,2013,19,23,0
6,125,2,21,2,2015,0,1,0
7,872,2,16,5,2004,14,30,0
2,981,2,3,9,2013,10,51,0
7,5509,2,5,4,2009,19,46,0
4,13338,8,28,7,2011,13,30,0
5,9485,4,20,9,2013,18,33,0
3,1989,6,1,6,2011,22,45,0
7,213,4,19,12,2010,20,30,0
6,15710,9,12,7,2008,22,0,0
3,1041,5,9,6,2004,16,39,0
6,2315,1,15,11,2003,12,30,0
1,2955,3,20,1,2014,21,45,0
7,4571,10,9,9,2007,17,10,0
3,421,1,13,12,2006,5,11,0
2,2869,10,26,6,2012,20,47,0
4,6164,1,20,9,2012,18,0,0
4,2609,2,2,10,2014,13,0,0
2,1622,5,18,4,2006,11,30,0
1,22055,2,28,4,2003,12,30,0
5,4648,1,27,1,2006,13,40,0
3,2784,8,11,6,2008,17,45,0
4,7753,3,26,6,2014,0,14,0
6,2483,1,21,10,2006,17,39,0
6,755,4,13,12,2014,23,8,0
2,3558,2,26,7,2011,21,50,0
5,29,5,28,7,2006,12,45,0
6,3038,1,14,6,2014,9,0,0
6,11103,6,30,7,2005,13,35,0
1,374,8,21,1,2013,13,45,0
6,5017,2,23,3,2013,17,3,0
7,665,3,22,4,2007,23,40,0
5,13096,9,19,3,2004,15,30,0
2,1083,1,8,7,2008,13,50,0
1,2024,1,2,5,2011,16,30,0
4,2396,1,7,2,2008,1,3,0
5,4969,6,1,11,2013,0,1,0
6,358,6,7,4,2007,18,25,0
1,3376,10,1,5,2006,12,0,0
2,4358,9,20,1,2015,7,0,0
6,1244,5,23,2,2008,22,1,0
7,1918,1,6,11,2011,0,1,0
6,4418,2,27,11,2004,1,54,0
1,268,1,19,1,2009,21,10,0
5,64,4,2,7,2010,1,0,0
6,4059,8,8,10,2011,13,0,0
1,2393,8,2,5,2005,17,0,0
6,2863,2,25,8,2012,0,1,0
5,7722,1,24,9,2010,18,34,0
1,14206,9,22,2,2010,20,33,0
5,7745,4,7,5,2010,20,23,0
2,18266,2,5,4,2005,17,55,0
7,1157,2,29,8,2010,23,50,0
1,125,2,23,7,2007,13,30,0
4,3120,7,27,6,2013,16,38,0
2,22116,5,18,2,2003,10,5,0
1,4935,7,30,4,2012,11,30,0
7,1091,10,11,9,2005,17,10,0
3,189,2,24,8,2005,21,30,0
3,12038,9,9,7,2014,17,50,0
7,1220,10,5,10,2003,7,45,0
7,1653,3,2,1,2011,17,17,0
3,125,2,4,2,2015,13,0,0
7,1287,2,30,12,2007,22,0,0
3,125,2,26,1,2005,8,50,0
5,177,10,16,11,2012,9,55,0
7,512,8,28,11,2004,11,15,0
3,323,9,18,10,2006,15,12,0
4,1016,4,5,2,2015,9,15,0
3,9313,4,12,6,2013,21,40,0
3,47,2,5,2,2014,17,15,0
2,3367,5,31,5,2011,20,30,0
2,13219,7,19,3,2013,19,15,0
1,3657,5,1,10,2007,0,30,0
7,7355,8,5,5,2013,22,23,0
6,1588,9,18,4,2015,11,0,0
4,9271,2,26,8,2010,23,0,0
5,11003,3,5,9,2014,6,20,0
3,1319,2,23,3,2005,17,30,0
6,93,7,20,9,2014,14,0,0
3,7075,7,2,11,2005,0,26,0
4,2095,1,10,1,2008,19,0,0
2,1158,8,29,5,2012,12,0,0
4,2041,10,15,7,2010,17,15,0
6,1681,9,30,5,2009,16,18,0
1,11130,5,14,4,2014,13,50,0
4,764,6,18,3,2004,17,2,0
6,9039,1,27,2,2010,3,30,0
1,13223,3,7,2,2011,19,30,0
5,7243,1,21,4,2006,20,7,0
6,4140,10,19,4,2014,4,0,0
6,125,2,18,10,2014,4,0,0
3,3332,2,29,10,2008,11,0,0
5,17191,8,11,2,2011,19,0,0
2,9186,7,9,3,2010,17,0,0
5,1351,8,22,8,2003,0,1,0
5,648,2,26,12,2014,11,0,0
6,1791,2,13,8,2011,11,45,0
2,5590,4,20,1,2009,10,9,0
1,1334,3,2,10,2006,3,50,0
1,303,8,30,3,2009,23,9,0
6,7065,5,10,3,2012,23,0,0
7,17172,3,6,9,2009,1,40,0
4,1518,4,16,12,2010,2,48,0
3,1056,2,6,8,2008,14,30,0
3,2078,9,13,12,2006,5,30,0
6,5289,7,14,6,2014,12,0,0
1,672,1,21,7,2008,19,0,0
3,6077,2,5,10,2005,16,56,0
3,12021,7,5,3,2014,13,0,0
6,3619,2,15,1,2005,9,42,0
2,472,5,21,9,2010,21,53,0
2,10206,9,22,2,2005,19,25,0
4,1586,5,16,4,2015,3,10,0
1,7503,5,16,5,2005,20,43,0
6,2945,3,29,5,2004,3,40,0
2,7690,2,9,1,2007,21,30,0
5,4111,10,8,8,2014,9,39,0
5,5267,3,14,11,2008,21,46,0
1,727,4,30,8,2004,13,47,0
6,5245,5,20,10,2012,19,51,0
5,10084,3,6,3,2009,16,0,0
6,1287,2,8,2,2003,23,35,0
1,10645,6,2,4,2012,21,45,0
5,7682,3,2,11,2012,12,0,0
2,9683,9,15,9,2009,18,30,0
4,3007,8,7,4,2011,14,30,0
7,105,5,2,12,2012,18,45,0
7,511,4,9,2,2014,18,20,0
3,12003,5,14,4,2004,19,0,0
5,6690,4,17,6,2011,3,30,0
2,7591,9,25,1,2005,0,15,0
7,2101,1,3,6,2012,21,0,0
7,1518,4,28,12,2014,5,7,0
5,7114,6,3,5,2013,19,58,0
4,3165,6,19,5,2005,8,20,0
7,125,2,22,4,2007,14,55,0
3,1791,2,27,7,2011,21,20,0
6,3315,2,7,5,2005,4,35,0
3,458,6,1,6,2011,17,8,0
5,2414,3,11,1,2013,17,35,0
3,13415,2,1,10,2003,10,0,0
2,28,4,17,5,2005,22,30,0
5,7896,3,11,7,2014,12,25,0
2,1576,4,16,3,2004,11,0,0
1,14881,7,11,1,2010,16,35,0
6,20731,3,8,3,2003,13,30,0
3,5322,2,24,7,2013,16,55,0
4,13419,9,14,7,2011,16,0,0
5,3688,10,22,8,2008,20,0,0
3,559,6,1,10,2003,14,17,0
6,1339,2,28,11,2009,12,0,0
4,7781,9,14,7,2005,11,41,0
5,1722,2,2,11,2007,22,35,0
1,9607,2,14,4,2014,13,13,0
7,189,2,4,7,2010,13,13,0
7,2692,5,21,3,2004,22,0,0
4,10814,7,17,4,2008,13,0,0
3,2251,1,5,8,2009,0,16,0
7,9100,2,12,1,2003,16,30,0
2,125,2,5,8,2008,10,0,0
7,3342,7,13,7,2008,22,30,0
2,8237,8,15,4,2008,12,0,0
3,862,5,18,3,2009,13,30,0
4,4572,1,2,5,2013,15,15,0
1,6470,8,16,2,2015,21,55,0
2,10085,3,8,6,2004,9,0,0
5,1181,2,12,6,2009,17,0,0
7,8475,8,10,4,2005,10,0,0
6,1053,1,21,3,2015,16,0,0
6,208,1,23,8,2008,20,0,0
2,3131,10,29,5,2007,16,33,0
4,357,4,20,2,2003,11,0,0
5,12981,3,13,7,2007,16,40,0
1,756,3,25,6,2007,1,58,0
2,3136,7,14,4,2015,13,10,0
1,2278,7,16,5,2011,12,45,0
4,2803,10,10,12,2009,15,10,0
2,2811,1,20,1,2009,10,16,0
6,125,2,2,5,2009,2,0,0
7,11533,1,24,8,2008,1,0,0
6,6786,7,22,4,2006,6,34,0
7,1232,5,2,11,2003,6,44,0
6,213,4,27,12,2014,19,35,0
2,10735,6,27,12,2011,11,0,0
4,10843,8,2,10,2008,10,6,0
5,1161,4,16,11,2012,13,18,0
3,867,1,10,12,2014,13,0,0
3,7787,3,12,11,2008,15,0,0
7,3716,3,1,1,2012,12,14,0
4,7258,6,24,1,2013,22,16,0
5,2587,2,30,5,2003,16,30,0
1,2911,10,19,1,2004,17,25,0
3,638,4,30,6,2010,18,24,0
7,9557,7,23,8,2009,12,0,0
2,638,4,18,3,2003,23,0,0
2,346,1,4,4,2006,15,30,0
7,2156,2,27,8,2006,23,30,0
2,1209,1,10,12,2013,0,52,0
3,125,2,9,6,2004,15,30,0
6,2140,2,17,5,2008,15,0,0
3,1111,1,23,2,2011,14,15,0
6,408,2,7,9,2013,19,5,0
1,8709,5,8,12,2014,12,0,0
3,7236,6,8,2,2012,3,0,0
2,323,9,30,4,2013,15,30,0
5,3538,1,11,7,2003,12,0,0
2,4321,3,11,12,2007,21,0,0
2,1550,1,2,4,2013,14,21,0
6,10250,3,28,6,2003,16,0,0
3,8533,2,21,3,2007,20,5,0
7,4858,1,1,1,2012,9,0,0
2,4364,1,22,3,2005,21,30,0
3,1819,9,18,8,2004,23,18,0
6,7632,7,31,10,2009,2,12,0
4,11974,2,21,2,2008,0,1,0
2,9287,3,20,3,2007,17,30,0
4,772,10,5,9,2013,12,0,0
1,4120,7,15,3,2004,14,0,0
1,3285,1,24,12,2007,16,45,0
2,9426,3,18,4,2006,22,0,0
1,5136,7,20,7,2009,18,30,0
7,7323,3,19,10,2008,11,57,0
6,2430,8,22,3,2014,16,32,0
3,3736,3,10,1,2007,15,0,0
6,1920,5,5,4,2008,9,0,0
2,2894,2,1,11,2011,13,9,0
4,1556,5,10,3,2005,0,13,0
2,15065,7,1,10,2013,13,53,0
3,2887,2,27,6,2007,17,5,0
2,132,7,14,10,2014,21,0,0
3,1587,2,26,1,2011,15,0,0
7,408,2,22,4,2012,15,7,0
7,1235,5,2,11,2003,7,35,0
5,1516,4,31,10,2008,12,0,0
2,22442,6,25,11,2003,22,0,0
3,501,4,14,11,2007,14,45,0
7,8651,4,13,2,2005,21,40,0
5,11911,3,16,6,2006,11,10,0
3,548,10,3,10,2007,15,25,0
2,3461,2,2,9,2008,10,0,0
5,528,10,11,12,2009,1,45,0
2,1790,1,1,5,2007,10,0,0
6,20327,3,16,6,2007,0,1,0
6,13717,4,22,3,2003,22,30,0
4,11590,8,3,5,2012,19,4,0
4,501,4,17,5,2012,17,0,0
7,1216,4,21,10,2012,1,45,0
2,2035,10,31,3,2009,0,5,0
7,232,4,28,12,2008,8,35,0
4,772,10,13,5,2004,22,13,0
3,125,2,22,9,2010,0,1,0
7,3169,3,23,5,2010,14,0,0
2,11496,8,1,9,2009,0,1,0
3,977,1,2,11,2011,15,0,0
3,872,2,19,2,2003,12,50,0
7,13897,8,6,4,2008,0,1,0
7,2544,4,14,1,2007,11,5,0
1,643,4,27,9,2004,1,30,0
3,16770,8,14,6,2006,21,0,0
4,144,4,1,6,2006,11,0,0
6,2118,5,20,11,2010,11,30,0
3,390,5,29,12,2010,12,50,0
3,12087,5,8,12,2004,13,0,0
5,1756,1,20,9,2013,13,47,0
6,899,4,25,8,2007,19,22,0
6,2601,3,22,2,2003,16,0,0
1,105,5,19,1,2015,18,23,0
6,220,4,14,6,2014,23,28,0
4,22073,5,30,10,2003,23,25,0
7,11043,9,13,6,2004,23,0,0
5,8856,4,7,3,2008,12,0,0
3,125,2,15,4,2009,20,48,0
3,12861,8,22,8,2012,12,2,0
4,8838,1,6,9,2012,16,0,0
4,105,5,14,11,2013,22,13,0
5,7965,5,21,4,2006,17,30,0
5,1780,4,7,10,2005,19,30,0
1,731,2,21,1,2008,10,0,0
4,2860,5,6,3,2014,13,17,0
3,3657,5,25,1,2006,8,5,0
3,1589,1,18,8,2004,13,0,0
6,550,3,12,12,2009,17,20,0
4,907,6,29,5,2008,16,47,0
1,16961,5,23,6,2003,20,30,0
3,11848,7,25,6,2008,16,49,0
7,9836,5,6,4,2014,13,0,0
5,3150,3,23,1,2015,2,58,0
5,2032,5,17,10,2008,3,30,0
6,7181,3,15,11,2003,10,0,0
4,3710,8,18,9,2003,23,0,0
1,8767,4,1,3,2004,0,1,0
4,1558,1,3,4,2003,22,0,0
1,1010,9,9,6,2003,17,15,0
5,2571,1,4,4,2014,2,0,0
5,1789,4,6,9,2013,0,5,0
3,1091,10,12,1,2011,12,21,0
3,2267,2,6,8,2014,23,49,0
6,779,2,18,4,2015,11,47,0
4,4160,2,29,4,2004,4,0,0
7,3773,3,15,11,2009,12,5,0
6,9920,4,7,2,2009,0,50,0
2,276,7,28,11,2006,8,0,0
5,1220,10,31,5,2013,18,40,0
6,1362,5,24,1,2015,5,25,0
5,924,5,6,5,2005,19,0,0
6,716,5,18,10,2008,16,50,0
1,2803,10,21,2,2011,14,50,0
1,9341,9,7,2,2005,17,0,0
7,11008,6,22,4,2012,12,0,0
3,16771,3,26,12,2007,17,30,0
2,15376,6,4,2,2003,9,0,0
2,2693,1,27,12,2011,3,0,0
7,10968,8,3,11,2013,23,40,0
4,602,2,3,4,2008,9,0,0
5,8745,1,24,7,2009,14,45,0
1,789,10,22,12,2003,16,15,0
7,15523,5,27,3,2005,1,30,0
4,779,2,24,7,2008,12,45,0
4,1427,1,21,4,2011,18,30,0
4,2611,2,24,7,2003,9,30,0
6,3567,6,10,9,2005,23,33,0
4,166,10,21,3,2013,10,44,0
3,8288,7,9,7,2008,19,30,0
5,190,9,24,8,2007,17,28,0
4,1042,3,3,11,2011,17,45,0
7,2371,10,4,11,2007,5,6,0
2,14851,9,9,8,2005,1,0,0
7,803,6,12,12,2004,14,0,0
3,4487,3,8,7,2009,14,0,0
2,3308,4,26,10,2004,13,15,0
6,602,2,7,4,2007,18,0,0
5,7104,6,7,2,2014,15,59,0
2,2563,10,9,3,2010,2,0,0
2,9973,1,8,1,2008,20,2,0
5,7363,1,17,5,2013,19,0,0
1,8698,8,12,12,2011,6,50,0
2,8937,1,9,2,2010,21,40,0
7,559,6,16,1,2005,15,24,0
7,2725,4,20,11,2005,1,55,0
6,9201,9,22,2,2014,21,30,0
2,8188,5,30,11,2010,16,3,0
7,772,10,24,4,2005,23,11,0
7,7530,9,3,7,2005,8,0,0
2,2911,10,5,8,2003,22,10,0
4,2862,10,29,4,2004,17,40,0
5,83,2,18,9,2009,9,48,0
3,1752,3,14,5,2014,16,0,0
7,9846,8,17,7,2005,17,0,0
5,7386,5,7,4,2006,7,0,0
3,3716,3,16,11,2011,10,27,0
2,1440,1,6,3,2012,4,0,0
1,5969,5,22,8,2005,19,0,0
4,855,4,19,5,2005,15,30,0
2,7343,10,6,1,2004,19,20,0
7,1674,8,4,10,2009,2,40,0
5,2911,10,5,9,2008,21,7,0
3,7519,1,17,9,2003,21,25,0
5,3180,10,17,6,2011,19,30,0
2,7486,1,11,11,2014,13,43,0
2,12677,3,4,3,2008,9,0,0
3,13193,3,4,2,2004,8,10,0
5,435,10,22,3,2013,19,30,0
6,468,2,2,7,2005,20,53,0
5,7600,6,13,7,2007,23,10,0
5,2400,10,20,10,2006,18,15,0
2,2041,10,9,1,2007,19,45,0
5,3049,5,20,9,2013,21,15,0
7,7531,4,6,11,2011,17,45,0
5,125,2,10,8,2007,14,0,0
4,125,2,11,3,2010,12,0,0
7,9503,8,15,7,2012,14,43,0
6,6819,2,29,5,2004,3,0,0
7,125,2,1,11,2009,23,19,0
1,2383,5,7,3,2005,11,25,0
6,5267,3,19,4,2014,14,53,0
6,4830,5,1,12,2012,16,30,0
6,979,4,15,7,2006,17,40,0
4,3520,8,30,12,2010,19,0,0
6,16147,7,20,4,2013,12,0,0
1,1519,1,4,8,2014,22,50,0
2,548,10,18,3,2008,17,20,0
2,15741,9,17,5,2005,17,15,0
1,1755,10,14,5,2012,13,30,0
1,2345,3,31,3,2003,17,41,0
3,21763,7,5,2,2003,10,57,0
3,2848,2,20,8,2014,13,0,0
7,5840,8,22,5,2005,21,0,0
4,14440,6,22,8,2013,20,30,0
3,9241,3,25,1,2012,9,0,0
2,3074,4,14,4,2015,21,22,0
5,293,5,25,2,2005,21,42,0
5,5994,5,15,5,2009,22,30,0
5,125,2,13,1,2006,9,0,0
2,14186,4,13,12,2005,18,24,0
2,2810,2,18,9,2012,1,30,0
4,1935,5,4,5,2006,13,0,0
4,1532,7,1,5,2008,23,47,0
5,5068,4,16,10,2009,4,30,0
6,1676,2,1,11,2003,13,0,0
3,1550,1,2,6,2010,21,45,0
2,872,2,23,11,2004,13,22,0
2,980,10,11,7,2006,15,37,0
2,2091,2,16,4,2013,16,0,0
6,7594,8,25,12,2004,23,0,0
4,125,2,10,2,2011,18,11,0
5,3137,7,12,12,2014,12,49,0
3,7432,5,2,5,2012,20,30,0
5,20071,3,27,7,2007,9,0,0
3,3049,5,31,5,2006,9,0,0
6,7044,10,23,4,2005,19,19,0
1,7961,8,16,10,2006,18,25,0
4,15465,5,14,6,2007,0,30,0
2,3762,1,3,3,2009,18,30,0
5,4317,4,8,9,2006,11,34,0
6,11945,6,28,7,2007,22,0,0
1,1982,3,10,11,2014,9,11,0
4,2803,10,18,11,2010,16,27,0
1,973,8,4,2,2008,19,0,0
5,7981,8,12,8,2011,23,0,0
4,18902,3,14,12,2006,20,15,0
7,3786,1,16,12,2012,1,1,0
5,7005,8,4,4,2003,16,32,0
5,1434,8,27,7,2012,22,5,0
5,8409,8,30,5,2008,21,0,0
7,2016,6,17,10,2004,22,18,0
4,4225,1,29,12,2005,15,15,0
6,5974,7,26,6,2004,15,56,0
6,1220,10,31,5,2008,14,16,0
7,2288,3,16,7,2006,13,18,0
6,9344,5,5,11,2011,13,0,0
2,263,1,24,12,2013,18,0,0
3,1351,8,26,1,2005,7,55,0
3,2723,5,12,1,2011,18,30,0
4,3892,2,7,2,2008,9,0,0
6,1189,8,5,4,2003,10,45,0
6,15644,4,31,10,2009,2,15,0
3,772,10,15,9,2004,21,55,0
3,4166,1,28,5,2014,23,25,0
5,220,4,25,7,2008,0,22,0
5,6760,8,30,12,2005,23,27,0
6,1156,8,20,4,2013,2,0,0
4,213,4,5,3,2009,10,2,0
5,13490,9,21,3,2014,9,30,0
1,2393,8,8,8,2005,3,0,0
5,9425,1,2,12,2011,8,5,0
4,2046,2,30,11,2006,18,30,0
1,5801,1,1,10,2012,21,0,0
4,2035,10,1,10,2009,22,10,0
4,3180,10,24,7,2003,14,55,0
1,2041,10,21,3,2005,8,35,0
6,39,3,6,9,2008,14,39,0
4,133,3,10,2,2005,17,42,0
4,1965,5,8,7,2004,15,30,0
7,146,10,17,10,2004,13,4,0
1,10901,3,7,1,2013,23,38,0
5,3897,3,13,1,2012,2,30,0
6,4849,7,5,4,2008,8,30,0
6,13510,9,30,12,2006,4,0,0
5,7647,8,28,1,2005,21,0,0
4,7341,3,17,11,2011,12,15,0
1,213,4,26,5,2008,14,50,0
5,5191,8,19,10,2007,15,43,0
3,12861,8,21,9,2005,18,0,0
2,872,2,23,6,2009,16,14,0
4,150,10,14,1,2010,8,45,0
1,10755,6,9,1,2012,12,0,0
2,1220,10,10,6,2008,14,0,0
4,616,4,16,4,2009,20,0,0
2,323,9,21,2,2012,14,30,0
7,1606,2,2,11,2008,9,58,0
5,213,4,17,6,2005,9,15,0
3,5275,4,24,12,2014,0,1,0
6,13224,5,6,3,2004,15,0,0
4,408,2,16,10,2014,12,55,0
3,8687,4,3,10,2012,16,0,0
1,2270,1,26,10,2009,4,0,0
1,5877,5,3,9,2007,22,15,0
5,125,2,7,10,2005,23,20,0
1,3555,4,26,5,2003,19,24,0
6,2855,1,30,6,2012,13,3,0
6,6926,4,17,11,2007,20,20,0
5,14835,3,22,10,2010,13,31,0
2,3315,2,23,7,2013,9,1,0
3,83,2,1,10,2014,20,5,0
1,872,2,23,7,2007,14,11,0
7,1485,5,26,8,2012,0,30,0
3,7562,4,27,12,2006,7,22,0
1,741,2,30,5,2005,16,50,0
3,118,2,4,4,2007,11,30,0
3,1347,8,2,11,2005,17,0,0
1,408,2,25,10,2004,23,0,0
2,1760,10,1,10,2013,12,0,0
6,16824,8,24,7,2004,21,15,0
6,643,4,30,11,2013,2,0,0
6,6438,4,25,7,2009,11,40,0
6,125,2,31,12,2011,12,0,0
6,518,10,18,10,2008,18,45,0
6,511,4,3,5,2003,10,43,0
5,648,2,3,10,2003,15,13,0
3,4305,2,10,12,2003,16,49,0
6,15056,3,28,7,2007,19,25,0
1,13713,7,3,3,2014,19,30,0
2,3551,2,29,10,2013,21,0,0
4,3141,6,24,7,2014,4,50,0
4,369,5,27,5,2004,23,0,0
6,7133,7,14,12,2013,14,0,0
3,323,9,10,12,2008,15,30,0
6,979,4,25,3,2006,21,30,0
3,5659,9,4,5,2011,21,30,0
5,4935,7,12,7,2013,16,0,0
6,13485,7,25,3,2006,22,0,0
7,11960,7,23,10,2005,16,16,0
5,11516,9,23,3,2007,7,33,0
3,653,10,28,4,2004,17,15,0
5,138,2,6,10,2006,21,47,0
6,11019,4,8,10,2005,12,40,0
5,5837,4,27,1,2012,15,0,0
6,4734,8,15,12,2012,7,30,0
5,3062,1,18,4,2003,20,0,0
7,12904,8,2,6,2013,17,57,0
3,5649,3,24,8,2005,18,48,0
7,11083,8,15,1,2012,10,30,0
6,6341,5,7,3,2009,2,30,0
7,5987,3,2,11,2014,22,2,0
4,7838,4,24,1,2008,18,15,0
7,125,2,16,11,2014,17,45,0
4,12802,3,23,2,2006,19,35,0
3,5813,8,18,3,2009,20,0,0
7,1139,1,19,12,2010,13,0,0
7,7630,5,25,3,2007,16,0,0
4,5767,1,16,9,2004,22,45,0
6,13188,2,12,7,2003,2,50,0
4,3987,9,29,4,2004,6,26,0
6,5416,5,12,7,2014,12,30,0
1,611,4,11,5,2015,17,44,0
3,1218,2,10,8,2005,9,25,0
1,5481,4,14,5,2007,15,30,0
6,7764,4,18,9,2004,8,9,0
7,1977,9,31,7,2005,17,0,0
6,1525,4,3,11,2012,11,42,0
7,9109,4,5,9,2004,0,31,0
4,6184,3,25,3,2010,9,0,0
7,6483,1,2,12,2007,21,30,0
1,18808,7,26,4,2004,8,0,0
7,5090,3,26,9,2010,21,0,0
4,522,2,27,11,2014,22,14,0
3,138,10,31,5,2006,14,5,0
6,1790,1,15,1,2005,15,30,0
7,14542,8,12,2,2006,21,0,0
5,5414,2,24,2,2006,6,35,0
4,10338,4,12,1,2006,18,30,0
2,2907,4,15,11,2005,8,35,0
6,1233,4,6,10,2007,19,0,0
5,2090,1,2,4,2004,6,45,0
4,12983,9,6,2,2014,1,32,0
7,1037,8,12,8,2007,0,1,0
2,7481,3,7,12,2004,13,0,0
2,3668,2,28,10,2014,22,12,0
3,2737,3,31,10,2007,15,48,0
1,6617,2,9,7,2007,22,0,0
5,21864,2,7,3,2003,8,25,0
5,146,10,16,11,2007,20,30,0
1,2170,5,2,2,2015,20,0,0
4,1017,3,1,12,2011,0,1,0
2,7179,1,12,7,2005,18,40,0
7,5237,9,16,1,2005,18,0,0
1,125,2,23,7,2012,11,51,0
1,3116,1,4,2,2008,17,30,0
5,855,4,14,12,2012,9,0,0
6,56,2,30,11,2013,2,0,0
3,532,2,5,3,2008,8,0,0
1,44,6,13,9,2004,22,59,0
4,548,10,3,11,2005,12,55,0
3,5158,7,1,10,2003,8,0,0
5,6507,6,26,3,2010,19,0,0
1,12608,6,17,3,2014,16,31,0
4,408,2,7,2,2013,18,35,0
6,4331,8,22,9,2007,15,30,0
2,744,10,14,4,2009,16,40,0
5,734,9,13,6,2008,18,0,0
3,408,2,19,9,2012,14,20,0
1,872,2,21,7,2003,16,0,0
4,105,5,16,12,2010,16,0,0
7,4587,1,1,11,2009,1,41,0
4,4106,9,16,6,2011,17,0,0
2,1816,5,30,10,2007,16,30,0
1,9255,7,24,11,2014,3,0,0
6,5471,5,10,7,2004,22,30,0
4,8323,3,4,10,2007,20,0,0
1,1863,3,30,5,2011,13,25,0
7,4037,4,16,7,2006,11,35,0
4,373,4,25,8,2005,10,10,0
7,1871,1,26,2,2012,8,44,0
5,9155,6,7,2,2014,8,5,0
2,5077,9,25,5,2004,14,45,0
1,4717,5,19,9,2011,14,40,0
2,1882,4,4,9,2012,20,55,0
2,93,7,17,3,2015,12,0,0
1,12036,8,30,9,2013,16,33,0
5,3720,9,4,4,2014,19,30,0
7,2182,8,4,4,2004,0,4,0
6,9016,1,21,2,2009,16,30,0
1,8446,3,21,1,2008,9,35,0
4,408,2,7,2,2008,10,26,0
6,7074,4,18,9,2004,20,36,0
