"day","address","location","date","month","year","hour","min","DRUNKENNESS"
5,992,1,22,4,2011,1,45,0
2,427,2,24,7,2012,7,11,0
6,4648,1,8,2,2014,10,0,0
3,772,10,23,7,2008,17,6,0
5,4535,1,7,3,2014,2,46,0
1,2802,5,5,1,2009,15,46,0
7,1367,1,1,6,2003,8,30,0
4,744,10,26,12,2013,10,10,0
3,821,10,3,3,2004,11,0,0
1,2803,10,29,9,2008,15,52,0
5,3308,4,16,11,2007,9,56,0
5,2490,3,21,5,2010,21,30,0
2,5069,3,24,6,2003,9,35,0
1,1525,4,4,3,2013,12,0,0
3,4136,1,20,2,2008,21,0,0
3,13196,5,17,5,2006,20,0,0
6,8916,1,7,4,2007,19,0,0
1,156,2,22,3,2010,11,15,0
7,408,2,30,7,2006,18,36,0
1,2281,2,22,12,2014,0,37,0
1,14123,5,4,10,2010,23,40,0
5,4924,5,5,5,2006,11,0,0
7,542,2,8,3,2015,20,15,0
3,921,2,29,10,2014,19,0,0
6,13101,6,31,10,2009,1,48,0
7,13709,1,15,6,2003,16,0,0
7,1406,4,7,5,2006,21,25,0
5,10372,6,30,4,2004,19,0,0
1,7577,1,19,1,2015,19,0,0
3,1595,9,6,10,2010,14,52,0
2,1606,2,20,2,2007,4,0,0
7,4317,4,22,8,2004,22,35,0
2,8838,10,21,9,2010,13,0,0
1,1895,3,31,5,2010,9,0,0
3,8598,7,29,6,2005,18,0,0
2,12846,3,23,12,2003,18,0,0
6,8151,1,4,4,2009,18,0,0
1,9334,7,29,9,2008,16,35,0
5,3808,9,27,6,2014,22,36,0
7,761,6,3,6,2012,7,0,0
3,911,10,7,1,2009,19,48,0
2,2368,6,17,5,2005,15,30,0
2,146,10,3,2,2009,16,45,0
2,139,2,3,10,2006,17,54,0
1,13179,2,28,5,2012,18,0,0
7,3239,8,27,1,2013,11,43,0
4,2257,1,1,6,2006,1,0,0
6,292,5,13,2,2010,18,0,0
6,11565,4,4,10,2003,16,4,0
2,9205,8,27,10,2009,14,45,0
1,4528,5,12,5,2014,16,30,0
2,5014,4,25,11,2003,17,0,0
2,1777,5,18,8,2009,2,4,0
2,29,5,3,2,2015,4,7,0
1,10819,6,4,4,2005,13,50,0
2,4887,3,22,2,2011,20,45,0
2,213,4,22,2,2011,7,10,0
7,363,2,1,6,2003,21,25,0
3,6692,9,19,2,2014,11,19,0
1,4410,4,30,3,2009,17,30,0
3,6540,4,25,6,2003,15,0,0
1,939,5,25,5,2009,3,54,0
4,1291,1,14,7,2005,15,0,0
1,11308,6,5,3,2007,21,0,0
4,800,4,27,12,2007,0,30,0
7,1157,2,13,12,2009,15,26,0
1,408,2,28,10,2013,18,5,0
7,3582,5,3,5,2009,20,0,0
3,280,3,24,3,2010,20,0,0
6,2930,2,5,4,2014,11,20,0
4,96,10,11,7,2013,12,55,0
1,2392,3,2,2,2015,21,53,0
1,2436,5,1,10,2007,23,0,0
5,925,2,29,6,2007,20,0,0
2,157,10,12,12,2006,18,28,0
7,5905,5,4,7,2010,1,0,0
3,2706,10,10,12,2003,8,56,0
7,999,1,1,12,2013,1,10,0
5,2887,2,2,4,2004,15,39,0
3,8771,2,27,5,2009,14,35,0
2,1615,2,1,6,2010,0,1,0
2,1996,2,2,10,2007,0,1,0
5,6474,5,29,11,2013,19,39,0
6,980,10,2,7,2005,13,17,0
5,3854,4,20,9,2013,12,45,0
1,10163,2,7,7,2003,18,0,0
1,4530,9,12,7,2010,8,10,0
4,3285,1,27,12,2007,19,10,0
2,13556,8,18,3,2003,15,48,0
2,5403,5,7,2,2006,16,30,0
3,5357,9,19,5,2010,0,1,0
6,3803,4,12,12,2009,0,58,0
1,9207,6,9,1,2006,14,0,0
2,600,3,4,10,2011,17,30,0
2,13061,7,11,6,2013,19,30,0
2,13313,8,12,7,2011,21,15,0
6,2686,4,22,2,2003,13,3,0
5,20192,9,28,11,2008,11,46,0
6,2888,3,25,3,2006,8,45,0
5,2439,2,7,9,2007,10,30,0
1,1606,2,1,3,2004,13,45,0
6,10203,3,3,4,2004,20,25,0
5,1155,2,30,5,2014,7,40,0
1,705,5,21,12,2009,12,0,0
2,7222,7,15,4,2003,10,0,0
5,1261,9,26,12,2008,16,0,0
2,2616,1,29,4,2003,11,30,0
4,1495,7,26,1,2012,14,54,0
3,1879,3,7,1,2015,14,34,0
3,2904,2,17,4,2013,20,0,0
1,2807,5,15,5,2006,15,5,0
2,17296,8,29,5,2012,20,0,0
4,3875,2,16,12,2010,23,47,0
1,1163,4,2,10,2006,16,15,0
5,1776,5,17,11,2006,6,20,0
4,9842,9,13,12,2007,20,55,0
2,15424,3,20,8,2013,3,0,0
5,5493,2,21,3,2003,22,0,0
1,2091,2,8,8,2011,0,42,0
2,3719,5,20,1,2004,1,45,0
5,5782,5,29,10,2004,7,50,0
5,619,8,19,9,2003,0,20,0
5,4146,4,28,1,2011,22,30,0
3,5412,4,25,6,2003,14,35,0
1,13683,7,10,11,2003,0,15,0
6,12096,5,20,5,2006,16,45,0
4,1588,9,8,4,2010,19,30,0
4,16295,5,21,3,2013,18,35,0
4,11797,8,25,3,2010,21,0,0
5,11093,9,16,11,2007,16,5,0
3,1002,8,31,3,2004,15,44,0
4,6409,5,14,6,2012,22,0,0
6,2385,4,22,2,2014,23,50,0
4,3201,2,31,5,2012,23,44,0
7,125,2,2,5,2004,16,29,0
4,2842,10,11,12,2008,1,30,0
5,8566,6,30,5,2014,23,59,0
3,1580,10,18,4,2007,14,44,0
5,70,10,25,6,2004,7,30,0
6,2470,2,9,3,2013,20,25,0
2,20900,6,26,6,2007,15,0,0
1,1831,5,30,4,2012,21,35,0
6,830,10,14,6,2003,22,11,0
1,11753,5,29,10,2012,7,0,0
1,125,2,24,11,2014,19,0,0
7,4408,4,22,3,2015,1,0,0
6,213,4,18,10,2014,0,38,0
4,855,4,21,8,2014,14,30,0
3,1481,5,24,8,2011,21,42,0
4,13859,6,15,11,2007,12,57,0
1,3515,3,9,12,2013,9,0,0
4,4178,10,20,2,2014,15,10,0
3,5384,5,16,4,2008,10,30,0
2,2393,8,12,10,2004,9,0,0
4,5101,8,19,5,2011,7,20,0
2,1844,4,11,5,2004,16,0,0
2,501,4,5,3,2013,19,40,0
3,13510,9,19,3,2014,18,0,0
5,511,4,13,12,2013,13,53,0
4,7222,7,15,11,2007,15,20,0
7,408,2,9,10,2011,14,12,0
3,8569,2,20,8,2003,8,45,0
2,8517,8,26,10,2004,20,13,0
4,2326,1,14,7,2005,20,55,0
4,8223,2,10,3,2005,16,0,0
2,911,10,6,7,2004,11,30,0
5,511,4,25,8,2006,13,45,0
3,554,10,25,1,2012,12,38,0
3,2616,1,7,2,2007,7,20,0
3,1460,3,2,10,2013,18,0,0
1,435,10,8,12,2008,16,28,0
4,15192,2,6,8,2009,17,0,0
2,1766,1,19,3,2013,13,30,0
5,36,2,3,4,2015,17,0,0
5,992,1,10,1,2014,4,30,0
5,83,2,3,10,2008,0,36,0
2,2937,8,12,11,2013,21,0,0
3,200,2,3,9,2014,8,30,0
2,2270,1,1,4,2008,19,53,0
1,3434,1,5,1,2015,11,0,0
2,14532,5,1,9,2009,22,15,0
2,2270,1,8,7,2008,2,0,0
3,3488,4,1,10,2008,22,52,0
6,8274,4,25,9,2010,17,15,0
5,4203,6,2,5,2003,9,0,0
2,1648,3,1,11,2005,12,29,0
5,10676,5,5,9,2008,22,0,0
3,307,3,25,1,2006,15,30,0
6,528,10,21,5,2011,15,30,0
6,1091,10,7,3,2009,6,31,0
2,14693,3,21,2,2012,8,0,0
3,10599,2,9,12,2009,15,16,0
3,3792,3,17,9,2008,20,9,0
5,13979,6,24,2,2012,23,54,0
6,2440,5,16,7,2011,23,20,0
2,9315,3,10,7,2012,9,0,0
2,10239,9,29,5,2012,13,25,0
6,9536,7,22,2,2014,17,0,0
7,125,2,10,8,2003,22,30,0
5,2392,3,19,11,2010,14,24,0
2,1809,10,17,8,2004,12,15,0
5,5226,5,29,11,2013,19,30,0
7,138,2,30,11,2014,14,32,0
5,13496,9,24,2,2012,7,37,0
3,5454,8,19,10,2011,15,50,0
4,125,2,5,5,2005,12,0,0
6,1121,10,6,4,2013,12,19,0
4,14388,8,25,12,2003,12,0,0
4,772,10,20,2,2003,20,20,0
4,1214,10,30,4,2009,21,40,0
7,13673,8,15,6,2003,4,0,0
6,4874,3,26,7,2003,14,45,0
4,1150,2,26,1,2006,18,0,0
7,964,3,15,1,2012,22,0,0
4,2803,10,8,4,2010,13,11,0
5,643,4,26,11,2004,19,40,0
6,1526,7,3,10,2009,14,30,0
1,21832,5,26,5,2003,12,30,0
7,1597,8,20,9,2009,17,0,0
6,88,2,5,9,2009,23,0,0
7,595,7,21,4,2013,17,0,0
1,125,2,4,8,2008,10,0,0
4,125,2,10,12,2009,9,0,0
5,7501,3,16,6,2006,3,27,0
3,12227,3,18,2,2009,16,33,0
4,2309,2,24,2,2011,2,0,0
4,13224,5,26,1,2006,14,0,0
4,272,8,2,10,2003,10,55,0
3,1497,6,29,9,2004,20,0,0
6,516,4,29,1,2011,1,30,0
7,10279,7,15,7,2012,7,30,0
7,2253,1,10,9,2006,14,45,0
4,1128,7,17,4,2008,8,26,0
4,232,4,10,7,2003,13,10,0
2,7071,6,29,5,2012,22,0,0
1,366,10,9,8,2010,8,10,0
3,242,10,13,6,2012,11,25,0
5,105,5,15,12,2006,15,15,0
3,10609,9,6,8,2014,15,20,0
6,2831,4,24,1,2004,8,30,0
7,2909,2,25,2,2007,17,2,0
6,198,1,22,2,2003,4,45,0
4,651,9,20,4,2006,18,0,0
5,3717,6,4,11,2005,18,30,0
5,497,8,1,10,2004,14,30,0
5,340,6,30,5,2008,12,0,0
6,695,4,19,11,2005,8,51,0
6,2880,3,27,2,2010,21,0,0
1,408,2,30,3,2009,14,40,0
3,2341,5,1,12,2010,18,55,0
6,11778,3,21,4,2007,10,52,0
7,538,8,18,6,2006,18,0,0
5,6957,4,3,10,2014,20,45,0
5,1236,4,22,3,2013,23,9,0
3,83,2,29,10,2003,12,3,0
4,1287,2,27,1,2005,12,0,0
3,772,10,12,11,2003,14,26,0
1,2382,1,29,3,2004,16,54,0
2,16489,9,19,2,2013,14,9,0
6,125,2,5,5,2007,1,20,0
5,125,2,7,4,2006,10,0,0
7,12331,3,6,5,2012,18,15,0
5,5023,8,3,6,2011,23,0,0
7,6282,1,1,7,2012,0,1,0
3,17517,3,1,6,2005,9,0,0
7,27,5,4,5,2014,19,0,0
3,14025,1,27,11,2013,15,44,0
3,9719,4,15,10,2003,22,30,0
2,5490,9,9,7,2013,17,45,0
6,5476,1,8,10,2005,23,45,0
4,12707,8,18,9,2003,0,1,0
3,15286,5,30,4,2008,12,0,0
2,290,1,12,6,2007,23,50,0
1,17517,3,20,8,2007,18,0,0
6,1926,2,17,12,2011,13,30,0
7,12403,4,14,7,2013,2,3,0
1,12731,3,31,8,2009,15,0,0
5,8496,6,17,6,2005,13,0,0
1,366,10,24,7,2006,19,30,0
1,5532,3,27,5,2013,8,30,0
2,363,2,8,7,2008,21,45,0
2,772,10,10,6,2008,16,30,0
1,908,10,25,5,2009,14,55,0
5,7044,10,26,12,2003,3,55,0
1,538,8,23,7,2012,15,45,0
6,2654,1,12,3,2005,12,0,0
3,1602,4,21,3,2007,13,30,0
5,300,5,5,9,2003,18,0,0
3,2400,10,2,5,2012,7,0,0
5,8521,8,30,6,2006,19,22,0
7,12222,5,21,11,2010,1,29,0
6,15021,3,5,11,2005,3,58,0
2,8070,3,13,10,2009,8,20,0
7,17863,4,25,3,2012,23,0,0
6,19028,9,6,11,2010,20,30,0
1,252,5,2,9,2013,6,30,0
2,6759,4,16,10,2012,18,0,0
6,8909,5,8,3,2014,0,1,0
5,21903,1,27,6,2003,11,0,0
6,977,1,8,4,2006,10,45,0
2,390,5,20,8,2013,13,20,0
6,8039,4,2,11,2013,3,30,0
3,2879,5,29,9,2004,21,50,0
5,16401,1,17,11,2006,8,0,0
6,2382,1,25,3,2006,17,42,0
1,7181,3,18,8,2008,17,0,0
7,10561,8,14,8,2005,8,30,0
6,1974,1,26,6,2004,2,45,0
1,1235,5,16,3,2015,17,30,0
3,1066,10,26,11,2003,14,0,0
6,548,10,11,8,2007,17,26,0
3,16762,2,26,12,2012,16,0,0
3,577,2,23,2,2005,22,59,0
7,7550,9,21,5,2006,11,0,0
1,114,8,5,1,2009,11,0,0
2,7457,9,22,2,2011,0,1,0
3,2534,4,5,4,2006,10,0,0
1,6269,4,23,1,2012,13,59,0
7,979,4,13,7,2008,1,45,0
5,4087,4,20,3,2015,5,15,0
5,9102,7,5,10,2012,9,0,0
3,4032,3,2,11,2011,11,54,0
6,979,4,2,7,2011,23,14,0
7,12585,6,10,2,2013,10,50,0
6,9323,8,5,5,2012,12,0,0
2,9508,8,26,7,2011,16,50,0
6,1352,4,11,12,2004,16,10,0
4,10591,6,29,10,2009,20,45,0
6,1587,2,2,6,2007,14,15,0
3,9751,3,5,9,2012,22,0,0
4,424,1,4,9,2008,13,12,0
3,125,2,4,9,2013,9,50,0
6,21780,3,26,7,2003,1,53,0
4,5513,5,28,1,2010,14,5,0
4,203,2,8,9,2011,13,0,0
7,981,2,29,6,2014,12,50,0
2,4047,3,11,11,2008,16,38,0
6,1116,2,4,10,2014,21,59,0
4,743,1,24,7,2008,21,0,0
2,8203,3,23,1,2007,9,15,0
5,6184,3,18,9,2009,23,20,0
2,2156,2,30,9,2003,14,45,0
5,704,2,30,7,2010,8,30,0
4,7068,10,3,5,2012,18,0,0
2,357,4,15,6,2010,14,25,0
4,387,2,24,7,2014,22,0,0
4,138,10,3,6,2010,10,14,0
2,2265,4,26,1,2010,13,0,0
1,356,3,26,5,2003,23,8,0
2,5704,8,7,7,2009,7,30,0
3,8301,4,20,9,2006,21,0,0
2,6457,5,18,10,2011,19,45,0
2,648,2,19,3,2013,9,35,0
4,4280,4,10,8,2006,19,50,0
6,2842,10,13,12,2008,16,53,0
2,357,4,6,3,2007,21,30,0
1,3480,1,20,8,2007,19,0,0
2,1943,2,19,2,2008,16,40,0
2,15456,3,28,6,2011,19,30,0
3,3015,6,28,4,2004,17,0,0
6,2737,3,15,7,2006,23,40,0
7,1525,4,8,2,2004,22,0,0
4,501,4,16,10,2008,14,0,0
5,5318,5,25,7,2003,14,0,0
3,8866,7,13,12,2006,20,0,0
7,213,4,24,2,2008,21,7,0
1,408,2,3,10,2011,10,30,0
6,6923,7,7,10,2006,2,0,0
6,9259,3,13,12,2008,15,30,0
2,22932,9,19,8,2003,19,45,0
2,12844,9,18,3,2014,17,34,0
5,752,9,9,2,2007,10,28,0
7,19856,8,3,6,2007,20,0,0
4,2428,5,29,4,2004,16,48,0
1,211,5,14,11,2005,18,20,0
6,1299,5,28,7,2012,23,23,0
2,872,2,15,9,2009,20,43,0
5,1273,10,6,5,2005,12,0,0
4,1709,9,28,7,2005,22,10,0
6,1470,1,5,11,2005,15,34,0
2,11604,8,5,8,2014,19,15,0
5,2717,5,1,7,2011,7,55,0
1,2367,1,29,4,2013,11,55,0
2,3259,1,25,1,2011,17,30,0
6,817,2,12,7,2003,18,0,0
5,1091,10,1,5,2009,14,17,0
3,13057,8,4,10,2006,23,50,0
7,16203,5,7,4,2013,8,54,0
3,821,10,29,10,2008,10,10,0
5,2370,1,18,6,2010,0,27,0
3,125,2,6,3,2013,23,38,0
1,1094,2,23,12,2013,7,15,0
5,17842,8,29,6,2007,19,11,0
5,17275,9,7,9,2012,2,8,0
2,2156,2,27,4,2004,7,15,0
7,22255,8,11,1,2004,18,30,0
5,125,2,15,11,2013,22,0,0
6,6683,3,11,8,2007,16,0,0
4,2386,2,1,11,2012,18,15,0
1,601,9,27,9,2004,19,20,0
2,199,8,23,2,2010,17,30,0
5,14553,4,24,9,2010,18,0,0
7,18167,6,7,10,2007,14,55,0
3,125,2,17,3,2004,11,30,0
5,13366,1,10,8,2012,15,18,0
1,1802,5,30,3,2015,14,0,0
2,1588,9,16,5,2006,21,0,0
2,3715,9,20,1,2015,16,15,0
6,2862,10,14,6,2014,13,30,0
7,2393,8,8,5,2005,11,0,0
1,3632,4,19,9,2011,22,30,0
1,9517,3,3,2,2003,22,0,0
3,12096,5,12,5,2004,11,0,0
7,4742,5,18,11,2012,19,30,0
1,9278,8,3,2,2003,7,0,0
1,12938,9,19,4,2010,23,0,0
6,8852,1,30,5,2009,22,6,0
4,3542,3,21,3,2013,19,5,0
4,764,6,28,6,2007,17,5,0
1,11,10,4,2,2008,22,15,0
2,7364,7,19,8,2008,17,0,0
2,872,2,23,1,2007,22,23,0
5,10687,4,3,5,2013,10,0,0
1,8945,9,18,2,2008,4,14,0
1,927,1,19,7,2004,12,20,0
2,2041,10,24,6,2008,19,29,0
1,15052,1,17,4,2006,14,30,0
5,6413,7,18,6,2010,23,0,0
6,408,2,17,4,2004,18,0,0
4,1650,3,12,8,2010,12,45,0
7,9624,9,2,11,2014,14,30,0
1,7762,7,22,7,2013,14,45,0
5,363,2,2,5,2008,16,29,0
5,546,5,20,2,2015,18,30,0
3,4601,1,3,9,2014,18,21,0
2,1214,10,18,9,2007,11,27,0
6,1809,10,14,7,2007,12,19,0
3,1182,5,24,6,2009,16,0,0
6,144,4,23,4,2011,8,0,0
5,103,1,16,12,2011,14,23,0
4,3351,4,3,9,2009,16,0,0
6,803,6,7,2,2009,13,0,0
5,4084,7,10,1,2003,12,0,0
4,992,1,10,7,2014,7,0,0
6,1331,4,5,5,2007,2,30,0
3,5453,1,19,10,2011,17,30,0
7,3329,10,21,3,2004,1,46,0
5,10670,9,14,1,2011,11,30,0
7,4648,1,4,11,2007,21,10,0
1,88,2,17,4,2006,14,25,0
1,105,5,3,3,2003,13,30,0
2,361,2,29,4,2008,2,3,0
3,1042,3,13,7,2005,9,15,0
1,501,4,7,7,2008,21,4,0
5,468,2,14,11,2003,17,30,0
2,1615,2,24,7,2007,13,57,0
6,9361,5,30,7,2005,20,0,0
1,7445,8,26,5,2014,0,1,0
6,1943,2,26,2,2011,14,59,0
6,2428,5,21,2,2015,4,37,0
4,872,2,18,5,2006,23,0,0
2,6931,4,11,11,2008,13,20,0
2,1409,6,5,10,2010,18,15,0
1,2192,10,3,9,2012,23,13,0
5,8960,3,29,1,2010,19,45,0
3,6406,2,2,10,2013,16,18,0
6,4875,2,1,1,2011,2,0,0
7,77,10,17,5,2009,8,40,0
4,507,5,23,8,2012,9,34,0
2,354,10,25,1,2005,6,15,0
7,3040,6,5,5,2013,13,30,0
6,3560,4,24,9,2011,23,0,0
2,392,4,27,6,2006,23,12,0
2,21898,5,6,7,2004,10,56,0
1,9061,7,13,6,2011,11,30,0
2,363,2,4,2,2014,14,47,0
6,2271,10,19,6,2010,17,25,0
3,2706,10,18,5,2011,13,30,0
5,1304,5,11,12,2009,17,0,0
5,11749,4,25,7,2014,7,15,0
6,4570,1,28,1,2006,2,20,0
6,2806,3,12,12,2009,21,17,0
4,4095,7,27,5,2004,10,10,0
3,4936,6,21,1,2015,21,10,0
6,6155,8,1,11,2003,12,0,0
3,125,2,28,5,2014,16,0,0
7,7878,6,19,10,2014,13,0,0
2,402,4,23,6,2009,13,45,0
4,8069,5,24,3,2005,1,0,0
7,3396,10,19,10,2008,8,33,0
5,6173,8,26,7,2013,0,1,0
2,50,5,23,1,2007,12,30,0
1,12457,5,20,9,2010,1,10,0
3,1162,1,3,3,2004,9,0,0
4,670,3,19,3,2009,16,0,0
6,9640,2,27,12,2003,23,0,0
3,18764,8,23,3,2011,20,10,0
5,12225,9,17,11,2006,15,0,0
5,2441,1,13,6,2014,12,32,0
5,1879,3,4,4,2008,9,0,0
3,2046,2,12,7,2006,10,0,0
2,19976,9,28,4,2009,19,10,0
4,2420,8,29,4,2004,19,0,0
3,1507,10,4,2,2009,15,0,0
3,2854,8,2,4,2008,9,45,0
2,1351,8,17,10,2006,9,0,0
3,19069,9,20,10,2010,13,50,0
7,6740,2,27,6,2004,9,0,0
7,829,1,17,10,2004,0,53,0
3,1963,7,18,2,2009,18,10,0
2,3577,6,17,3,2009,12,0,0
3,1682,8,31,10,2007,18,45,0
5,10019,9,11,3,2005,22,30,0
3,4144,5,28,4,2004,10,35,0
1,857,8,11,1,2010,19,0,0
6,3204,8,30,6,2007,19,0,0
4,408,2,19,5,2005,13,0,0
2,324,1,3,3,2015,20,30,0
3,839,6,28,6,2006,2,30,0
3,677,2,16,6,2010,9,0,0
1,9567,4,10,11,2014,19,0,0
2,1030,4,4,2,2003,19,45,0
7,2842,10,1,11,2009,6,57,0
3,323,9,23,12,2009,18,45,0
6,1775,4,28,6,2003,2,46,0
2,10445,3,29,4,2014,22,30,0
6,216,6,18,10,2008,20,50,0
1,2404,2,1,9,2014,16,45,0
2,2932,5,30,9,2014,19,0,0
4,7821,7,29,11,2012,18,10,0
1,1943,2,16,2,2009,16,38,0
3,772,10,6,10,2010,18,26,0
3,601,9,30,11,2011,10,57,0
2,125,2,21,8,2012,17,36,0
1,10101,9,12,6,2006,14,0,0
1,2833,8,12,12,2005,17,45,0
4,156,2,18,3,2004,12,50,0
1,15561,8,26,7,2010,13,0,0
5,4487,3,11,7,2014,23,35,0
5,646,6,28,1,2011,14,0,0
5,408,2,10,1,2014,20,0,0
1,408,2,16,4,2012,12,45,0
2,2766,7,23,8,2005,8,23,0
6,744,10,19,11,2005,10,45,0
7,13316,8,26,8,2012,16,30,0
7,4832,4,14,8,2011,16,50,0
6,1927,1,18,10,2003,19,50,0
2,18,10,29,11,2005,19,49,0
5,7357,7,21,9,2007,10,20,0
7,36,2,30,12,2007,10,38,0
5,10810,8,29,5,2009,22,45,0
4,14077,9,21,8,2008,8,0,0
4,12035,8,8,9,2011,18,0,0
4,10801,2,17,9,2009,20,26,0
6,93,7,8,10,2005,16,30,0
4,411,3,16,4,2009,22,31,0
5,501,4,18,4,2014,13,24,0
7,4420,4,11,1,2009,18,30,0
6,581,9,22,10,2011,23,58,0
4,159,6,31,5,2012,13,55,0
3,3869,7,5,2,2014,7,48,0
7,6742,4,7,10,2007,11,20,0
5,5230,2,12,2,2010,17,40,0
3,863,1,6,9,2006,18,0,0
7,5818,4,22,8,2004,17,34,0
2,3638,2,13,6,2006,8,0,0
7,2581,9,18,6,2006,2,20,0
2,1842,7,9,2,2010,23,0,0
4,546,5,12,8,2010,19,30,0
5,7243,1,13,8,2010,19,53,0
2,2271,10,4,5,2010,16,25,0
1,5452,9,24,11,2014,18,45,0
5,9313,4,12,2,2010,20,0,0
3,15837,8,21,7,2004,6,0,0
4,821,10,27,12,2012,0,1,0
6,9816,8,17,11,2007,12,0,0
6,197,7,8,8,2009,19,45,0
2,2783,4,3,3,2009,7,0,0
3,10596,2,2,6,2010,19,15,0
4,14518,8,30,11,2006,15,42,0
2,904,5,23,12,2014,16,0,0
4,753,2,2,10,2014,2,40,0
3,2868,7,12,5,2004,13,55,0
1,14385,3,31,5,2010,23,0,0
2,3152,3,7,7,2009,6,0,0
4,1090,4,20,2,2014,0,1,0
3,2794,7,23,12,2009,3,29,0
3,10893,1,7,1,2004,0,1,0
3,5421,3,14,5,2003,10,25,0
6,14443,5,17,5,2003,4,0,0
4,2725,4,2,5,2013,22,37,0
4,2869,10,16,5,2013,12,45,0
2,1820,7,24,7,2007,20,45,0
6,8151,1,13,2,2010,8,52,0
1,15430,4,23,7,2007,6,46,0
5,379,1,4,4,2014,19,0,0
4,3131,10,28,7,2011,15,0,0
2,10895,5,7,8,2012,17,0,0
4,10602,1,18,10,2007,12,0,0
2,4906,5,8,1,2008,22,59,0
2,977,1,8,2,2011,18,0,0
6,2868,7,6,10,2012,11,0,0
5,2618,3,12,7,2013,6,0,0
1,2110,5,24,7,2006,14,20,0
4,8739,8,8,2,2007,19,5,0
2,5352,9,23,12,2008,15,0,0
6,653,10,9,8,2003,23,3,0
7,7495,5,28,11,2004,21,0,0
2,8782,4,7,7,2009,0,1,0
4,16568,1,23,7,2009,23,53,0
4,7394,7,11,6,2009,18,0,0
2,125,2,8,8,2006,17,0,0
1,64,4,24,11,2003,11,45,0
5,408,2,16,5,2008,17,24,0
6,11365,6,23,8,2008,3,0,0
5,3180,10,19,4,2013,19,0,0
5,5125,9,31,10,2014,12,0,0
2,125,2,6,2,2007,8,0,0
1,2583,2,26,12,2005,0,1,0
3,363,2,1,9,2004,15,39,0
2,713,4,14,12,2010,11,0,0
2,1083,10,23,11,2004,13,0,0
7,619,8,22,9,2013,14,30,0
4,77,10,21,8,2003,21,55,0
1,3394,5,4,2,2008,11,37,0
4,13221,9,25,8,2005,0,1,0
1,9348,4,2,4,2012,19,29,0
6,3600,1,16,6,2012,0,5,0
6,1638,1,17,5,2003,22,0,0
2,15218,3,18,9,2007,19,0,0
5,7397,4,14,12,2012,1,5,0
2,5014,4,2,10,2007,11,10,0
6,979,4,5,10,2013,2,12,0
1,4084,7,8,8,2011,16,0,0
6,1323,4,10,9,2011,14,0,0
4,4389,6,18,9,2008,1,6,0
3,10084,3,8,2,2006,23,0,0
3,4378,2,26,11,2008,1,1,0
4,1191,10,23,7,2009,21,28,0
2,7481,3,18,3,2008,11,30,0
5,7954,5,17,12,2010,8,0,0
1,14866,4,24,12,2012,15,0,0
6,1722,2,2,11,2013,16,37,0
7,5492,7,12,1,2014,17,0,0
4,7698,2,20,3,2008,11,15,0
1,1786,8,10,5,2004,15,35,0
1,772,10,18,9,2006,9,0,0
3,12047,7,16,4,2003,19,30,0
2,232,4,10,6,2003,16,30,0
6,485,2,6,11,2010,0,5,0
4,4872,2,12,8,2010,19,10,0
4,1157,2,28,7,2011,15,30,0
6,564,10,7,5,2011,8,10,0
4,821,10,31,10,2013,16,45,0
1,9910,9,13,6,2011,9,0,0
1,2868,7,29,9,2003,12,30,0
6,408,2,26,3,2011,15,45,0
6,9573,6,23,9,2006,20,30,0
1,70,10,7,6,2004,14,40,0
4,2911,10,8,1,2009,14,45,0
1,6379,1,25,6,2007,2,0,0
1,1123,3,29,9,2008,14,0,0
7,577,2,3,5,2015,23,46,0
5,771,1,20,2,2004,22,0,0
4,1895,3,5,10,2006,15,7,0
7,276,7,24,8,2008,2,10,0
5,105,5,22,10,2010,17,13,0
6,13761,5,22,2,2014,20,0,0
1,522,2,9,12,2013,17,0,0
1,3130,7,7,7,2008,12,0,0
4,4738,3,16,10,2003,21,41,0
7,5135,1,16,11,2008,19,30,0
2,8782,4,5,2,2008,14,20,0
3,14902,9,16,10,2013,22,0,0
5,1352,4,9,1,2015,14,12,0
6,1209,1,12,6,2004,23,31,0
5,12867,3,14,11,2003,0,30,0
7,1263,2,20,4,2014,1,30,0
1,13898,8,21,7,2003,16,30,0
1,358,6,28,11,2005,22,15,0
1,17997,8,29,3,2004,10,0,0
7,1760,10,23,2,2014,13,17,0
6,5257,2,22,10,2005,22,0,0
4,5570,2,19,10,2006,18,15,0
3,9723,7,22,3,2006,12,0,0
3,1730,10,24,11,2004,9,30,0
6,2255,5,8,10,2005,23,0,0
3,13619,7,25,6,2008,23,0,0
6,1653,3,22,3,2003,3,0,0
2,2869,10,6,1,2009,11,18,0
4,125,2,17,4,2003,7,34,0
6,3737,3,21,3,2009,11,15,0
6,6126,1,21,9,2013,12,0,0
6,872,2,18,4,2009,8,36,0
3,20735,3,7,3,2007,14,6,0
4,5831,5,6,8,2009,18,30,0
2,9591,2,26,11,2013,12,12,0
7,4090,1,19,5,2013,22,25,0
7,125,2,16,12,2012,12,48,0
1,83,2,2,5,2011,13,20,0
5,2841,1,7,3,2003,16,30,0
5,12601,8,24,2,2012,10,29,0
5,511,4,8,3,2013,22,0,0
3,11230,4,8,8,2007,9,0,0
1,322,5,2,3,2009,17,40,0
5,1061,4,15,5,2009,2,0,0
5,1593,2,16,4,2004,8,45,0
5,3398,5,18,10,2013,20,0,0
