"day","location","date","month","year","hour","min","ARSON"
7,4,12,8,2007,20,26,0
6,2,16,10,2004,2,19,0
2,5,13,5,2003,16,30,0
5,8,18,9,2009,22,30,0
4,2,17,11,2005,13,0,0
6,8,5,4,2014,15,0,0
1,8,23,8,2010,20,25,0
6,4,8,10,2005,21,30,0
1,4,9,11,2009,23,55,0
6,2,8,9,2012,21,0,0
7,4,3,5,2009,19,0,0
6,3,20,9,2008,17,12,0
4,10,23,7,2009,18,13,0
3,3,13,7,2011,12,0,0
5,2,28,7,2006,22,0,0
6,8,14,6,2003,21,30,0
2,2,27,10,2009,17,55,0
4,6,24,7,2008,20,20,0
1,4,31,3,2014,9,58,0
5,4,22,8,2014,11,10,0
2,5,28,5,2013,12,5,0
6,10,28,6,2008,14,0,0
4,1,5,3,2015,20,30,0
5,1,2,5,2014,17,0,0
3,1,26,6,2013,13,0,0
7,10,29,1,2012,22,35,0
7,2,9,8,2009,0,15,0
6,9,30,6,2007,18,0,0
4,4,1,11,2012,7,0,0
3,1,29,12,2010,16,0,0
4,5,1,10,2009,11,7,0
4,3,10,6,2004,9,30,0
1,5,22,8,2011,19,10,0
2,3,23,2,2010,15,40,0
6,6,30,11,2013,22,45,0
6,3,15,1,2005,12,0,0
3,10,18,5,2005,14,13,0
6,6,20,10,2007,14,15,0
4,4,12,1,2012,14,45,0
7,5,25,3,2007,11,30,0
3,5,24,8,2005,22,30,0
6,7,23,2,2013,17,30,0
3,10,18,5,2005,17,35,0
4,10,2,4,2015,23,51,0
3,1,28,7,2010,18,32,0
6,6,26,1,2013,20,44,0
7,4,19,10,2008,20,0,0
7,1,20,11,2005,12,0,0
6,9,18,6,2005,2,0,0
4,9,7,10,2010,12,29,0
7,1,10,2,2008,0,2,0
6,3,4,5,2013,9,5,0
6,4,22,10,2005,18,45,0
6,9,26,6,2004,3,7,0
7,3,16,11,2008,13,5,0
4,2,20,9,2012,17,26,0
3,2,20,8,2014,20,0,0
7,3,4,7,2010,2,0,0
5,10,30,6,2006,23,31,0
2,1,30,3,2004,8,30,0
4,7,27,1,2011,20,30,0
5,4,8,8,2003,19,10,0
5,6,3,9,2004,13,30,0
6,8,5,5,2012,10,0,0
2,5,9,6,2009,4,15,0
4,2,6,2,2003,14,0,0
4,2,24,7,2008,14,56,0
4,2,12,6,2014,15,30,0
4,4,12,7,2007,20,26,0
7,5,8,2,2004,13,45,0
4,5,20,9,2012,15,52,0
3,8,28,4,2004,11,0,0
3,10,4,2,2015,1,9,0
4,2,14,7,2005,18,45,0
1,4,28,6,2010,13,45,0
3,5,20,4,2005,20,0,0
1,6,25,5,2009,18,50,0
1,2,23,6,2003,11,30,0
2,8,5,3,2013,15,28,0
5,5,28,11,2008,12,0,0
7,9,30,6,2013,15,0,0
4,8,22,9,2011,4,38,0
6,4,26,1,2013,16,0,0
4,4,19,9,2013,11,15,0
6,2,5,5,2007,13,19,0
4,3,7,9,2006,12,30,0
5,9,25,3,2005,20,10,0
1,3,7,8,2006,23,30,0
2,5,8,2,2011,15,50,0
6,6,1,5,2004,15,45,0
1,3,21,6,2004,9,30,0
4,9,25,8,2005,0,1,0
5,5,26,8,2005,21,10,0
5,7,26,12,2014,5,32,0
1,6,26,10,2009,20,15,0
7,6,20,5,2012,12,0,0
3,4,14,12,2005,16,30,0
5,8,24,12,2004,0,56,0
2,4,7,3,2006,15,6,0
2,6,14,4,2015,12,26,0
4,10,20,10,2011,17,15,0
6,8,6,9,2014,16,0,0
5,7,17,10,2014,20,45,0
2,6,20,9,2005,12,58,0
3,10,21,8,2013,18,47,0
4,5,27,5,2004,11,2,0
6,5,27,1,2007,14,30,0
2,2,5,4,2005,2,0,0
6,8,19,5,2007,2,0,0
2,6,5,8,2003,11,0,0
3,3,2,5,2012,8,0,0
2,2,26,12,2006,9,5,0
7,3,10,2,2013,12,0,0
6,9,19,11,2005,16,15,0
5,4,16,10,2009,22,30,0
5,8,30,4,2004,18,0,0
2,10,29,10,2013,0,1,0
6,2,25,9,2010,22,0,0
5,5,5,9,2003,12,0,0
3,3,30,11,2005,8,30,0
6,10,21,4,2012,23,35,0
1,2,16,5,2011,7,30,0
3,1,15,4,2015,2,6,0
1,4,13,4,2009,8,0,0
4,4,17,6,2010,19,30,0
6,9,19,9,2009,9,20,0
7,6,15,8,2010,16,0,0
6,6,11,8,2012,19,30,0
3,8,21,3,2007,12,30,0
6,10,26,3,2011,17,35,0
5,2,22,8,2014,15,24,0
4,1,29,7,2010,14,30,0
5,1,11,3,2005,3,0,0
2,5,14,10,2003,12,30,0
7,6,18,4,2004,18,0,0
1,10,25,10,2004,11,30,0
3,9,24,12,2003,16,8,0
2,10,17,4,2012,22,50,0
4,3,15,4,2004,7,30,0
4,3,10,8,2006,10,18,0
6,2,4,5,2013,17,0,0
7,2,8,5,2005,0,10,0
1,5,11,6,2007,18,30,0
1,7,14,11,2005,8,15,0
6,1,19,4,2014,20,55,0
3,4,9,3,2011,14,49,0
7,1,29,8,2010,13,0,0
2,5,22,6,2004,1,5,0
6,3,20,10,2007,11,54,0
3,1,10,12,2003,14,0,0
3,5,18,5,2011,0,1,0
4,6,23,2,2012,11,7,0
7,3,5,9,2004,13,54,0
5,2,28,11,2003,12,9,0
7,10,29,7,2007,14,30,0
6,2,12,1,2008,14,0,0
6,2,1,11,2003,2,23,0
3,10,7,3,2007,13,59,0
1,7,27,4,2009,15,33,0
2,2,2,9,2014,15,1,0
1,10,26,11,2007,19,5,0
2,10,22,1,2008,10,12,0
3,2,23,7,2014,16,0,0
4,4,9,8,2007,0,15,0
7,9,18,11,2007,10,5,0
5,6,28,11,2008,15,30,0
2,10,29,4,2003,23,0,0
1,4,3,2,2014,15,20,0
3,4,11,11,2009,11,19,0
4,3,2,9,2004,8,0,0
7,6,19,5,2013,12,28,0
6,1,10,7,2004,13,0,0
5,6,18,5,2007,19,45,0
2,1,26,6,2007,11,36,0
1,8,8,6,2009,12,30,0
4,9,31,5,2007,12,0,0
6,1,21,2,2015,23,0,0
4,4,15,10,2009,17,45,0
6,5,12,1,2008,18,0,0
3,4,30,4,2008,14,0,0
2,4,23,11,2004,16,59,0
3,10,5,10,2005,12,39,0
5,8,19,5,2006,18,26,0
7,2,12,7,2009,21,5,0
1,5,10,1,2011,20,34,0
5,8,2,12,2011,21,18,0
7,5,16,7,2006,21,21,0
7,8,6,4,2014,12,0,0
6,4,22,2,2003,17,0,0
6,2,13,11,2004,20,30,0
1,2,15,10,2012,19,30,0
3,5,21,8,2013,15,30,0
5,5,18,11,2005,11,0,0
6,3,21,4,2007,13,18,0
5,8,8,2,2013,16,0,0
3,8,24,3,2010,13,22,0
6,7,6,10,2012,18,30,0
3,4,24,2,2010,18,15,0
5,8,9,1,2015,14,45,0
7,1,26,8,2007,19,59,0
3,8,21,9,2005,10,54,0
1,9,18,2,2013,12,0,0
6,9,24,9,2011,21,37,0
5,2,11,12,2009,3,31,0
6,4,30,6,2012,22,28,0
2,1,1,10,2013,21,30,0
5,4,3,12,2010,22,33,0
3,2,26,11,2003,16,45,0
3,9,25,1,2006,17,15,0
1,2,21,6,2004,23,0,0
5,4,20,8,2004,21,0,0
4,8,9,1,2014,11,40,0
6,2,6,10,2012,0,5,0
7,7,7,9,2008,10,40,0
1,4,12,5,2003,23,0,0
5,5,18,11,2005,16,20,0
4,6,7,8,2014,19,0,0
5,2,24,2,2012,19,0,0
5,5,18,5,2007,16,9,0
7,8,9,5,2010,0,41,0
5,3,19,9,2003,10,50,0
6,7,5,10,2013,14,0,0
6,1,29,11,2008,15,15,0
2,8,19,8,2008,0,10,0
2,9,22,2,2011,21,30,0
1,10,1,9,2008,11,0,0
4,10,5,2,2004,8,59,0
7,2,20,11,2005,10,15,0
4,8,2,6,2005,21,0,0
5,1,28,7,2006,17,20,0
1,9,1,5,2006,12,10,0
1,9,27,11,2006,1,0,0
2,3,20,7,2004,17,58,0
3,2,11,1,2012,8,50,0
2,4,7,12,2004,9,0,0
4,2,13,6,2013,8,0,0
1,9,25,10,2004,20,0,0
7,5,14,2,2010,7,52,0
6,6,15,1,2005,12,0,0
5,6,24,1,2014,4,10,0
4,2,20,3,2003,9,6,0
5,5,28,1,2011,12,0,0
3,4,22,1,2003,1,2,0
4,3,11,1,2007,17,22,0
3,8,22,12,2004,9,8,0
5,4,20,2,2015,10,43,0
2,4,31,3,2009,15,0,0
1,1,25,1,2010,23,0,0
2,10,11,11,2008,13,10,0
5,5,8,2,2008,17,0,0
5,10,3,10,2014,11,29,0
6,5,27,7,2013,19,10,0
2,6,6,1,2009,2,10,0
4,1,26,7,2012,15,30,0
6,6,2,6,2012,21,15,0
6,5,31,5,2003,10,25,0
3,7,4,8,2004,7,25,0
7,5,3,10,2004,11,49,0
5,1,19,4,2013,21,28,0
5,2,7,2,2003,9,59,0
7,1,15,7,2012,0,30,0
3,5,17,9,2014,4,0,0
2,2,13,10,2009,17,0,0
7,5,13,3,2005,13,0,0
6,9,4,4,2009,13,30,0
6,6,12,3,2005,1,0,0
2,10,20,9,2011,1,46,0
1,5,30,8,2004,17,0,0
1,10,11,7,2011,8,35,0
5,2,28,11,2014,12,50,0
7,4,24,10,2010,12,44,0
3,7,25,6,2008,1,31,0
7,2,11,3,2012,4,0,0
4,5,28,6,2012,14,30,0
7,7,28,7,2013,23,0,0
7,10,8,10,2006,22,0,0
4,5,21,8,2008,16,36,0
4,1,7,2,2008,7,10,0
5,8,8,8,2008,12,30,0
3,10,6,2,2013,13,20,0
2,6,17,10,2006,22,20,0
4,10,7,8,2003,15,10,0
7,4,30,11,2014,12,0,0
5,5,11,1,2008,16,21,0
5,7,1,12,2006,13,40,0
4,9,4,3,2004,22,0,0
2,4,13,11,2012,5,11,0
1,8,7,3,2005,22,30,0
1,2,22,8,2005,17,25,0
4,10,21,2,2008,21,20,0
2,7,25,7,2006,18,30,0
5,1,7,2,2014,19,5,0
5,7,19,9,2014,12,0,0
5,5,8,8,2008,9,30,0
7,2,13,1,2013,12,30,0
2,4,24,11,2009,17,50,0
5,3,16,12,2011,23,20,0
3,2,22,8,2007,0,5,0
2,8,18,3,2003,15,48,0
3,2,5,2,2003,15,0,0
4,3,25,1,2007,11,45,0
2,9,7,2,2012,22,30,0
7,4,27,2,2005,13,45,0
1,9,21,7,2014,7,21,0
1,6,14,4,2008,22,15,0
7,2,8,9,2013,2,55,0
1,7,29,4,2013,8,30,0
4,8,4,10,2007,16,15,0
1,6,4,4,2011,20,30,0
1,10,1,10,2007,0,20,0
6,6,11,1,2003,19,35,0
2,1,29,4,2003,9,58,0
7,7,7,11,2010,23,15,0
2,4,3,10,2006,18,31,0
4,5,24,7,2008,19,5,0
3,6,14,12,2005,23,0,0
6,2,12,1,2008,12,15,0
3,8,9,7,2014,9,0,0
1,8,31,3,2003,10,25,0
1,7,30,8,2004,7,0,0
6,6,29,11,2008,11,26,0
4,8,27,1,2005,13,50,0
4,6,3,4,2014,13,30,0
6,6,13,8,2011,4,55,0
7,7,15,6,2008,12,50,0
6,7,20,9,2008,5,5,0
6,8,18,4,2009,17,20,0
1,3,20,8,2007,13,50,0
3,3,29,10,2003,23,12,0
7,3,20,6,2010,8,50,0
2,4,26,6,2012,3,3,0
2,2,24,6,2014,18,30,0
4,2,3,11,2005,13,15,0
6,2,11,2,2006,14,0,0
6,10,4,4,2015,17,7,0
1,10,3,9,2012,20,15,0
2,3,29,6,2010,21,30,0
7,2,27,8,2006,12,10,0
5,5,1,6,2012,17,0,0
3,6,8,3,2006,4,0,0
5,9,30,11,2012,20,30,0
2,3,8,3,2011,19,35,0
2,2,7,12,2004,13,0,0
3,2,29,4,2009,15,45,0
4,6,13,1,2011,20,30,0
5,4,19,11,2010,23,8,0
3,9,10,11,2004,10,0,0
4,2,21,8,2008,0,1,0
5,5,13,1,2012,15,10,0
4,5,15,11,2012,21,0,0
3,9,8,2,2012,14,50,0
6,6,19,11,2005,20,0,0
6,9,19,10,2013,12,40,0
2,5,27,4,2004,8,30,0
5,2,30,12,2005,10,5,0
1,8,4,8,2014,15,30,0
3,4,3,4,2013,18,20,0
7,2,16,11,2003,14,50,0
1,3,2,2,2009,16,50,0
6,10,16,6,2007,16,15,0
4,9,11,8,2011,16,55,0
7,5,16,11,2003,1,50,0
5,6,27,12,2013,19,30,0
3,10,12,7,2006,21,45,0
6,1,28,6,2014,15,40,0
4,6,14,1,2010,23,10,0
6,3,26,1,2013,14,0,0
2,4,25,6,2013,17,30,0
2,7,23,12,2008,15,20,0
6,3,8,3,2003,13,0,0
7,9,12,8,2007,10,30,0
1,3,2,3,2015,14,54,0
6,2,28,8,2010,3,0,0
4,1,8,4,2010,5,0,0
4,1,12,6,2008,23,45,0
1,3,3,2,2014,22,40,0
7,2,13,3,2005,15,30,0
6,8,15,5,2004,0,1,0
2,8,2,3,2004,9,0,0
3,7,16,5,2007,18,15,0
4,1,21,2,2008,0,18,0
3,10,15,10,2008,18,50,0
7,4,8,5,2005,21,15,0
6,7,18,12,2010,16,0,0
3,9,23,2,2011,7,43,0
6,4,25,1,2014,21,15,0
4,2,16,9,2004,17,0,0
1,5,3,5,2010,13,0,0
3,7,16,11,2011,1,30,0
6,4,29,1,2011,19,0,0
7,4,6,4,2008,22,0,0
5,1,20,5,2011,8,30,0
5,8,25,2,2011,18,12,0
2,5,9,6,2009,20,15,0
7,5,29,7,2012,19,0,0
4,3,10,8,2006,8,50,0
5,9,14,11,2014,20,0,0
6,10,8,9,2007,22,29,0
3,2,28,5,2014,0,1,0
5,8,16,5,2014,19,55,0
4,3,14,7,2011,8,0,0
1,3,25,6,2007,8,52,0
2,5,22,2,2005,1,24,0
7,4,22,4,2012,14,54,0
7,9,18,5,2008,21,30,0
4,5,1,12,2011,21,10,0
6,1,29,11,2003,0,50,0
3,9,18,2,2015,17,30,0
5,5,11,7,2014,15,30,0
1,9,10,11,2003,13,0,0
2,9,6,1,2009,14,31,0
7,4,14,12,2003,5,0,0
6,3,10,3,2012,9,30,0
1,5,8,8,2011,22,54,0
1,8,20,1,2003,5,0,0
4,2,19,5,2011,22,30,0
4,10,5,3,2009,6,55,0
4,8,5,8,2004,16,0,0
4,6,12,6,2003,22,30,0
3,9,28,5,2008,0,1,0
2,4,4,9,2007,17,20,0
1,1,8,3,2010,23,23,0
1,1,21,2,2005,2,30,0
5,2,11,1,2013,13,30,0
6,7,22,3,2003,15,0,0
6,1,20,4,2013,19,24,0
6,1,18,10,2014,2,0,0
5,1,28,11,2008,9,0,0
4,10,3,5,2012,10,30,0
3,5,31,5,2006,16,0,0
5,4,9,1,2015,12,0,0
5,6,15,5,2009,19,43,0
2,4,8,2,2005,23,0,0
6,2,30,5,2009,21,11,0
3,5,24,1,2007,4,46,0
6,10,6,9,2008,18,50,0
3,6,8,2,2012,19,5,0
5,4,19,5,2006,2,5,0
2,8,23,3,2010,15,0,0
2,8,11,6,2013,13,30,0
5,1,1,5,2009,20,0,0
2,10,27,4,2004,13,4,0
2,3,23,2,2010,7,34,0
4,5,9,3,2006,22,56,0
4,2,17,10,2013,9,46,0
7,8,13,6,2004,19,37,0
2,5,9,8,2005,10,0,0
6,9,29,1,2005,6,30,0
7,8,14,8,2005,15,30,0
2,5,21,8,2012,0,45,0
5,9,31,10,2014,19,0,0
6,5,23,8,2014,18,26,0
6,9,1,12,2012,17,0,0
3,8,13,1,2010,0,50,0
6,1,5,6,2010,20,0,0
5,10,4,11,2011,20,50,0
4,1,5,10,2006,22,0,0
2,7,18,2,2014,12,50,0
5,4,29,11,2013,21,0,0
6,8,10,9,2011,20,41,0
5,10,2,5,2003,21,40,0
2,6,20,8,2013,18,32,0
1,10,7,1,2008,21,0,0
4,7,23,9,2010,7,20,0
1,4,22,11,2004,17,0,0
6,2,8,3,2008,8,34,0
6,4,6,4,2013,20,30,0
7,8,6,4,2003,22,27,0
4,4,4,10,2012,2,15,0
2,2,13,7,2010,11,32,0
3,2,13,11,2013,18,0,0
6,1,23,4,2005,22,35,0
1,7,23,6,2003,6,30,0
2,4,31,5,2011,2,1,0
4,4,14,7,2011,21,36,0
3,7,12,5,2004,23,0,0
7,6,4,5,2014,20,0,0
6,10,25,8,2012,19,25,0
3,4,25,8,2010,10,44,0
6,5,29,11,2003,4,20,0
7,10,4,5,2008,21,35,0
7,4,10,2,2008,6,58,0
3,1,27,1,2010,10,15,0
4,1,13,11,2003,19,0,0
2,10,21,8,2012,13,0,0
5,5,10,7,2009,2,30,0
7,4,26,2,2006,19,20,0
7,5,24,10,2010,15,50,0
7,10,18,5,2003,22,3,0
5,4,6,3,2009,18,30,0
7,9,6,9,2009,8,37,0
4,2,13,6,2013,2,0,0
2,1,25,1,2005,9,30,0
1,4,12,12,2005,17,30,0
5,8,14,1,2011,15,58,0
4,8,4,9,2003,1,44,0
4,9,13,12,2012,10,5,0
3,1,21,9,2005,10,59,0
7,5,19,4,2009,19,44,0
1,10,21,8,2006,7,30,0
3,1,17,4,2013,15,30,0
4,1,20,3,2014,21,2,0
4,9,14,12,2006,8,0,0
6,1,22,10,2005,20,0,0
5,6,23,7,2004,0,1,0
3,2,21,9,2011,10,9,0
3,10,3,3,2004,23,0,0
4,7,12,11,2009,22,39,0
7,3,4,12,2011,11,0,0
1,5,29,4,2013,12,25,0
5,5,2,4,2004,20,0,0
3,6,31,3,2004,19,30,0
5,9,7,10,2005,0,1,0
1,8,26,6,2006,9,0,0
7,4,19,12,2010,12,0,0
2,2,25,11,2008,16,53,0
1,7,31,3,2003,7,30,0
3,9,23,6,2004,22,0,0
5,5,2,11,2007,15,20,0
2,10,26,11,2013,4,2,0
3,5,12,6,2013,15,0,0
3,8,21,1,2009,9,28,0
2,5,14,12,2010,0,28,0
4,5,22,9,2005,1,59,0
2,5,6,1,2004,23,26,0
5,3,12,1,2007,8,30,0
7,5,8,2,2015,14,0,0
3,3,7,1,2009,19,0,0
2,4,7,8,2007,18,0,0
2,4,16,9,2014,11,30,0
3,3,14,5,2003,8,45,0
7,3,3,7,2005,20,0,0
5,3,31,12,2010,20,0,0
2,4,30,4,2013,21,37,0
1,3,7,3,2005,11,15,0
6,3,10,3,2007,13,0,0
2,7,25,12,2012,13,0,0
6,7,10,4,2010,22,15,0
6,4,20,9,2014,0,1,0
4,5,11,1,2007,23,5,0
3,4,11,1,2006,9,30,0
6,7,8,2,2014,2,0,0
3,7,26,1,2011,12,0,0
2,5,22,7,2014,1,0,0
3,7,8,9,2010,15,0,0
7,8,21,9,2008,12,0,0
1,7,19,9,2011,12,0,0
1,8,17,2,2003,22,0,0
5,7,9,1,2015,22,20,0
1,8,12,5,2008,23,0,0
4,6,6,3,2014,14,56,0
5,6,27,1,2012,14,8,0
4,5,30,10,2003,17,30,0
4,1,26,12,2013,15,0,0
5,9,7,3,2003,22,50,0
3,5,2,4,2014,11,26,0
1,5,1,9,2008,20,40,0
4,5,18,3,2004,0,30,0
6,5,5,6,2010,22,36,0
1,4,26,11,2007,14,0,0
3,1,3,10,2012,20,42,0
5,9,30,5,2014,0,30,0
4,9,7,8,2008,22,0,0
7,8,9,3,2003,1,15,0
7,4,13,1,2013,9,38,0
3,9,5,4,2006,1,41,0
6,6,19,5,2007,19,0,0
4,9,24,8,2006,20,30,0
2,1,15,6,2010,0,1,0
7,2,19,10,2014,2,30,0
2,1,14,10,2014,20,0,0
7,5,1,11,2009,0,1,0
6,5,14,1,2012,21,57,0
7,5,16,12,2012,15,0,0
1,4,5,8,2013,1,23,0
1,1,11,7,2011,16,0,0
6,1,7,5,2005,8,0,0
4,4,10,7,2008,16,0,0
4,1,16,6,2005,4,30,0
4,9,6,10,2011,22,2,0
6,6,6,11,2010,12,0,0
5,5,29,5,2009,0,1,0
3,8,27,7,2011,14,36,0
4,9,30,6,2005,18,53,0
4,1,1,11,2007,5,15,0
5,1,9,9,2005,14,0,0
4,6,14,11,2013,13,24,0
4,2,16,10,2008,17,43,0
6,4,14,1,2006,19,36,0
6,3,25,1,2003,15,50,0
7,2,21,9,2014,5,50,0
3,5,29,9,2004,13,40,0
6,8,21,2,2015,18,0,0
3,1,10,12,2008,21,20,0
3,1,14,5,2008,21,42,0
3,5,23,3,2005,22,15,0
4,2,8,9,2011,1,8,0
1,4,15,4,2013,10,30,0
2,2,20,1,2009,3,44,0
7,2,8,10,2006,18,45,0
6,10,6,9,2008,18,57,0
3,8,27,5,2009,10,30,0
7,3,14,12,2008,16,50,0
6,1,1,1,2011,0,1,0
5,2,5,9,2014,22,0,0
2,8,2,11,2010,22,9,0
7,4,17,7,2011,7,49,0
3,2,18,2,2009,22,25,0
5,1,9,8,2013,16,0,0
1,7,29,4,2013,18,30,0
4,3,10,2,2011,13,0,0
2,10,24,8,2010,15,31,0
2,2,14,9,2004,23,40,0
3,2,7,7,2004,14,34,0
5,10,18,9,2009,13,45,0
3,4,21,4,2010,5,19,0
2,9,5,4,2005,10,0,0
5,6,2,7,2010,9,0,0
4,4,13,11,2003,2,0,0
6,1,19,10,2013,0,49,0
2,3,14,10,2014,21,10,0
4,3,29,12,2011,16,3,0
3,8,15,12,2010,12,0,0
6,10,22,3,2014,9,10,0
2,2,24,6,2008,13,0,0
5,8,22,8,2014,9,40,0
3,2,29,4,2009,9,20,0
4,4,19,3,2015,0,20,0
3,3,7,3,2007,13,23,0
5,2,13,12,2013,14,30,0
2,5,23,8,2005,15,0,0
5,4,26,2,2010,23,4,0
5,4,5,9,2014,16,59,0
1,1,4,3,2013,22,0,0
6,2,3,11,2012,9,45,0
4,10,10,8,2006,13,45,0
6,8,18,6,2011,19,0,0
3,8,13,7,2005,15,30,0
3,5,16,4,2008,20,0,0
3,3,24,11,2004,20,0,0
1,1,20,8,2012,8,0,0
3,4,24,12,2008,13,50,0
7,2,16,11,2003,2,55,0
3,2,3,9,2003,19,45,0
6,8,10,1,2015,9,0,0
4,4,30,4,2015,18,0,0
2,2,10,7,2007,21,50,0
2,9,15,11,2005,8,0,0
6,4,6,11,2010,23,33,0
5,5,16,5,2003,19,0,0
1,3,10,11,2003,16,0,0
5,2,1,7,2011,18,30,0
4,4,29,5,2014,15,0,0
3,7,6,10,2010,16,0,0
7,4,21,3,2004,10,0,0
5,2,15,1,2010,11,0,0
3,5,20,8,2003,12,45,0
5,8,26,8,2011,15,0,0
3,1,21,7,2004,14,50,0
2,3,14,6,2011,12,0,0
2,10,3,4,2007,17,33,0
3,4,13,10,2004,18,15,0
7,1,13,2,2005,2,0,0
6,2,8,2,2003,21,0,0
1,10,26,7,2010,18,14,0
7,8,23,2,2014,21,0,0
2,9,4,2,2014,16,1,0
1,6,3,2,2003,19,36,0
5,8,22,3,2013,21,0,0
1,1,7,7,2008,17,56,0
7,4,22,4,2007,0,1,0
1,1,16,8,2004,15,15,0
4,8,8,2,2007,19,5,0
2,2,10,12,2013,13,44,0
4,3,16,12,2010,20,35,0
3,2,29,10,2008,13,7,0
6,8,12,7,2003,16,10,0
6,2,15,12,2007,12,15,0
3,5,27,7,2011,14,9,0
5,9,15,7,2005,15,10,0
6,4,14,1,2012,22,0,0
2,10,21,12,2004,14,18,0
7,3,10,8,2014,22,11,0
4,4,8,9,2005,19,0,0
2,1,8,2,2005,12,0,0
2,3,25,1,2005,2,36,0
3,1,27,11,2013,16,11,0
7,4,20,9,2009,11,45,0
1,2,26,5,2014,3,45,0
5,9,7,10,2005,22,35,0
2,5,25,11,2003,14,0,0
5,5,19,11,2010,11,30,0
3,2,22,8,2007,19,40,0
1,3,12,7,2010,12,59,0
2,4,12,11,2013,17,0,0
6,9,22,3,2014,17,0,0
5,5,1,7,2005,17,30,0
4,1,23,2,2012,0,1,0
5,3,8,2,2013,1,30,0
4,1,25,3,2010,23,40,0
7,8,12,3,2006,16,57,0
2,8,21,7,2009,17,20,0
1,3,9,12,2013,8,0,0
7,2,14,8,2005,4,30,0
7,9,9,10,2011,17,0,0
2,2,23,12,2008,16,0,0
5,2,8,8,2003,21,35,0
2,7,1,11,2011,12,0,0
7,5,4,5,2014,3,15,0
1,4,18,3,2013,19,0,0
3,5,27,5,2009,17,4,0
5,3,24,2,2006,12,53,0
5,9,3,9,2004,8,0,0
2,8,4,5,2010,8,0,0
1,6,2,8,2004,16,0,0
4,3,20,8,2009,18,30,0
5,10,17,4,2009,22,3,0
3,2,4,5,2011,15,30,0
4,3,29,5,2008,20,30,0
6,6,14,6,2014,13,2,0
6,5,1,7,2006,22,0,0
3,8,14,4,2004,14,11,0
6,5,6,11,2010,17,20,0
1,3,6,8,2012,14,0,0
3,1,6,8,2008,18,0,0
3,7,1,11,2006,12,0,0
1,2,17,8,2009,5,10,0
6,8,24,9,2005,18,22,0
5,5,28,11,2008,11,0,0
2,1,12,6,2012,14,0,0
5,2,9,2,2007,16,20,0
2,1,8,7,2008,6,0,0
3,2,13,5,2009,11,15,0
7,1,12,3,2006,12,45,0
6,2,28,7,2007,1,54,0
1,3,15,10,2007,17,34,0
1,5,10,1,2011,23,20,0
5,1,23,1,2009,3,0,0
7,2,20,11,2011,12,25,0
1,7,18,3,2013,20,0,0
4,8,1,5,2003,11,12,0
1,6,9,7,2012,15,47,0
1,4,31,3,2014,2,0,0
3,10,31,10,2007,18,55,0
7,10,9,5,2010,16,20,0
3,9,15,10,2003,6,30,0
4,3,16,4,2009,9,55,0
1,4,26,6,2006,19,15,0
5,10,17,12,2010,13,37,0
7,1,6,10,2013,7,40,0
4,7,16,4,2015,8,16,0
1,9,20,9,2010,12,0,0
2,10,21,12,2004,23,46,0
5,10,7,3,2003,9,0,0
2,1,15,6,2010,9,0,0
7,2,21,9,2003,16,55,0
3,10,31,3,2004,23,47,0
5,7,3,10,2014,1,57,0
4,1,18,9,2008,12,0,0
2,10,12,10,2004,22,56,0
6,1,20,4,2013,20,0,0
1,5,13,10,2014,19,30,0
5,4,17,4,2009,21,0,0
7,5,9,2,2014,23,17,0
3,5,16,10,2013,15,14,0
6,2,22,3,2008,3,5,0
3,2,15,4,2009,17,45,0
1,10,26,7,2010,10,31,0
6,4,13,7,2013,18,42,0
6,3,3,5,2003,0,45,0
5,2,23,1,2004,14,44,0
3,5,4,3,2009,22,30,0
1,1,14,4,2014,14,14,0
2,8,30,10,2012,13,0,0
1,6,8,3,2010,21,30,0
3,2,15,10,2008,14,0,0
6,8,6,10,2007,4,30,0
1,1,8,3,2010,14,25,0
6,4,22,10,2011,23,37,0
2,2,7,8,2007,11,48,0
4,8,5,8,2004,21,0,0
5,2,12,6,2009,5,0,0
6,7,4,4,2015,13,0,0
2,4,12,10,2004,20,35,0
1,4,30,5,2005,19,51,0
1,4,13,10,2003,17,0,0
5,5,14,11,2003,21,30,0
2,9,16,10,2012,21,0,0
6,3,24,1,2015,16,30,0
6,10,23,2,2013,9,51,0
7,8,14,6,2009,13,40,0
7,4,4,5,2003,0,13,0
7,3,18,5,2014,11,50,0
4,2,15,5,2003,9,45,0
1,8,9,6,2008,7,0,0
4,9,6,8,2009,19,0,0
2,5,14,10,2014,0,30,0
2,4,24,7,2007,7,51,0
6,2,20,5,2006,15,30,0
2,5,19,10,2010,23,0,0
1,4,13,10,2003,6,45,0
4,3,9,1,2014,18,0,0
6,1,19,4,2014,1,56,0
2,7,27,5,2014,21,25,0
2,1,25,1,2011,0,20,0
7,2,13,3,2011,17,0,0
3,1,20,4,2005,12,1,0
7,4,25,9,2011,16,51,0
4,8,19,5,2011,0,46,0
6,4,27,6,2009,16,30,0
7,2,7,4,2013,10,45,0
3,2,14,12,2011,20,0,0
2,8,13,6,2006,9,30,0
3,3,9,7,2014,8,0,0
2,5,13,12,2005,3,8,0
6,2,29,11,2008,23,0,0
3,5,6,10,2010,12,30,0
7,6,7,5,2006,20,0,0
7,10,8,4,2007,0,12,0
2,5,7,1,2003,16,0,0
5,3,13,7,2007,20,0,0
7,2,4,5,2008,14,4,0
