"day","location","date","month","year","hour","min","DISORDERLYCONDUCT"
2,3,1,4,2008,13,0,0
3,7,14,10,2009,17,0,0
7,8,8,10,2006,20,44,0
4,3,4,11,2010,22,20,0
4,3,12,11,2009,16,56,0
1,5,30,3,2009,21,0,0
6,1,13,11,2004,13,30,0
5,4,30,12,2011,1,15,0
7,4,25,2,2007,15,24,0
5,8,25,3,2005,19,30,0
5,8,31,10,2003,8,45,0
2,2,6,3,2007,8,20,0
2,2,21,12,2004,9,0,0
7,9,1,7,2012,9,0,0
1,4,2,4,2012,22,0,0
3,2,7,7,2004,16,45,0
1,5,8,3,2010,15,30,0
5,9,22,3,2013,12,0,0
3,8,24,8,2005,17,50,0
6,10,25,1,2003,1,45,0
6,5,3,11,2007,23,30,0
4,2,22,9,2005,4,0,0
5,4,11,1,2008,23,40,0
6,10,16,5,2009,19,45,0
3,4,6,2,2013,17,30,0
7,4,8,3,2015,10,0,0
7,1,10,8,2003,10,0,0
4,3,22,1,2015,21,0,0
1,4,20,12,2004,15,0,0
6,5,26,3,2005,5,46,0
5,3,4,4,2003,14,0,0
3,5,26,1,2011,13,0,0
7,1,19,4,2009,23,30,0
1,3,11,7,2011,14,30,0
5,5,24,9,2010,1,50,0
5,3,9,3,2007,17,46,0
6,5,6,3,2004,2,24,0
4,7,16,10,2014,12,0,0
4,8,3,5,2012,12,30,0
2,5,18,9,2007,15,37,0
2,6,23,7,2013,11,30,0
5,3,25,7,2003,17,30,0
2,7,27,4,2004,12,25,0
7,7,13,6,2004,6,55,0
4,1,30,10,2014,21,15,0
5,5,22,4,2005,20,0,0
7,3,5,11,2006,1,6,0
6,10,17,11,2012,7,20,0
6,8,10,8,2013,5,56,0
4,6,20,2,2003,0,30,0
7,6,31,12,2006,23,53,0
4,5,17,6,2010,10,14,0
4,9,25,8,2011,8,3,0
2,9,6,1,2004,9,0,0
7,3,16,11,2014,16,10,0
1,6,10,12,2012,13,0,0
6,2,26,6,2004,16,49,0
7,3,17,1,2010,19,23,0
5,4,20,9,2013,17,45,0
4,3,9,9,2010,16,30,0
2,4,30,9,2008,20,30,0
4,4,13,7,2006,16,26,0
6,9,5,9,2009,13,0,0
6,2,13,2,2010,0,10,0
4,6,13,5,2004,19,0,0
3,5,19,10,2005,8,30,0
5,7,21,2,2014,11,0,0
3,1,3,9,2008,18,0,0
7,3,30,5,2004,16,0,0
7,5,30,12,2007,3,47,0
3,2,19,4,2006,0,1,0
7,4,30,11,2008,9,59,0
6,10,27,3,2010,22,17,0
7,5,27,3,2011,2,29,0
2,10,1,6,2010,0,1,0
7,3,22,9,2013,20,2,0
5,4,4,11,2011,23,31,0
2,2,24,6,2003,4,50,0
3,1,9,3,2011,5,25,0
6,4,28,6,2014,18,58,0
4,8,1,5,2003,17,15,0
3,8,15,10,2003,14,15,0
1,4,2,2,2015,4,15,0
5,3,18,5,2012,18,30,0
2,8,12,11,2013,14,0,0
7,3,2,5,2004,9,20,0
3,4,26,5,2004,15,10,0
5,5,19,3,2004,9,0,0
5,9,21,10,2005,5,30,0
1,3,5,3,2007,12,5,0
7,4,20,4,2003,20,0,0
5,8,21,3,2014,9,21,0
4,10,16,6,2005,17,0,0
6,1,24,9,2005,22,30,0
5,4,10,2,2006,14,0,0
5,2,10,2,2012,21,0,0
2,4,2,3,2004,6,20,0
6,8,21,2,2009,4,31,0
3,2,29,10,2008,14,45,0
5,4,7,3,2014,10,20,0
5,4,14,12,2007,1,29,0
6,5,3,4,2004,21,50,0
3,6,22,3,2006,19,0,0
7,1,11,1,2004,12,20,0
3,4,9,2,2011,23,19,0
7,10,10,8,2008,14,14,0
2,9,16,5,2006,9,0,0
7,8,9,2,2014,16,45,0
4,4,15,7,2010,0,4,0
6,9,18,6,2005,23,0,0
3,7,31,10,2012,14,0,0
1,9,26,5,2003,16,0,0
1,1,31,8,2009,19,55,0
2,2,9,8,2005,17,53,0
6,2,10,1,2015,23,45,0
1,9,2,2,2009,16,5,0
4,5,10,1,2013,16,30,0
4,2,24,7,2008,23,0,0
1,2,8,11,2004,19,14,0
1,8,4,4,2005,0,30,0
1,10,27,5,2013,3,15,0
3,2,13,7,2005,14,20,0
4,9,28,12,2006,17,30,0
5,9,24,9,2010,14,30,0
5,3,27,7,2012,0,1,0
1,2,27,6,2011,18,5,0
5,10,27,1,2012,18,35,0
5,10,10,2,2006,16,15,0
1,4,29,9,2003,9,58,0
5,3,2,6,2006,8,30,0
6,10,12,3,2005,7,45,0
6,4,21,10,2006,17,45,0
2,8,19,8,2008,0,1,0
7,4,2,7,2006,13,43,0
4,10,23,8,2012,11,10,0
4,9,28,5,2009,16,30,0
3,2,29,6,2011,8,10,0
1,10,2,9,2013,13,41,0
3,10,20,10,2010,17,42,0
4,5,23,9,2010,17,0,0
2,5,4,3,2008,15,8,0
2,3,5,10,2010,17,30,0
3,7,1,10,2003,15,0,0
4,7,30,6,2011,16,0,0
1,8,23,8,2010,3,0,0
5,10,7,3,2003,19,50,0
7,3,21,11,2010,10,0,0
4,5,10,2,2011,1,10,0
2,8,12,10,2004,12,8,0
6,5,23,8,2003,8,10,0
1,4,31,3,2003,19,26,0
1,4,8,1,2007,12,0,0
2,3,18,3,2003,18,0,0
2,4,6,2,2007,21,5,0
6,10,7,2,2009,8,57,0
5,4,4,4,2008,0,1,0
6,3,17,10,2009,19,30,0
4,7,19,9,2013,1,47,0
4,2,16,5,2013,2,26,0
2,9,23,8,2005,15,15,0
7,2,3,10,2004,8,0,0
7,2,8,3,2015,16,0,0
3,2,5,3,2014,10,44,0
2,4,16,9,2003,3,0,0
7,8,6,4,2008,9,0,0
7,10,26,12,2004,20,35,0
5,2,22,8,2003,22,27,0
6,3,25,2,2006,23,15,0
7,8,19,4,2009,11,27,0
1,10,4,3,2013,16,0,0
7,10,4,5,2008,18,1,0
5,9,20,4,2012,14,55,0
1,5,20,1,2003,20,0,0
5,10,26,8,2011,22,30,0
4,8,12,11,2009,13,53,0
1,10,21,6,2004,1,0,0
6,5,21,8,2004,0,1,0
6,5,7,4,2012,20,10,0
6,8,15,11,2014,21,30,0
2,9,19,2,2013,20,30,0
3,2,4,9,2013,9,0,0
1,6,15,9,2008,13,45,0
4,10,16,5,2013,5,40,0
2,7,9,8,2005,7,30,0
5,8,3,4,2009,22,28,0
6,5,29,11,2003,23,23,0
7,4,24,8,2014,21,0,0
2,4,16,3,2004,17,0,0
1,4,8,12,2014,16,30,0
3,6,29,9,2004,13,0,0
4,4,23,9,2010,8,55,0
6,10,16,12,2006,23,0,0
6,4,15,11,2008,1,45,0
4,2,14,11,2013,20,0,0
5,5,21,4,2006,12,0,0
2,2,3,8,2004,2,15,0
7,4,30,11,2014,0,30,0
3,10,29,4,2009,15,36,0
1,2,24,5,2004,18,0,0
6,6,14,1,2012,10,0,0
1,8,4,10,2010,23,0,0
6,9,15,11,2014,16,10,0
7,2,16,11,2008,6,40,0
7,5,28,3,2010,21,30,0
4,3,1,12,2011,23,5,0
6,9,19,5,2007,12,0,0
2,4,14,10,2003,12,0,0
2,5,2,9,2003,20,50,0
1,4,8,1,2007,0,2,0
6,5,7,2,2004,20,30,0
1,3,15,3,2004,15,0,0
5,1,16,5,2014,20,10,0
2,2,3,5,2011,8,0,0
1,5,26,11,2007,13,40,0
1,5,15,9,2008,16,25,0
4,3,13,11,2003,19,0,0
7,4,27,7,2008,7,13,0
6,4,27,6,2009,20,0,0
2,4,3,4,2007,8,0,0
5,8,12,8,2011,18,30,0
1,3,4,3,2013,9,20,0
6,6,16,5,2009,13,42,0
6,8,5,11,2005,22,0,0
2,1,29,5,2007,12,0,0
5,10,10,1,2003,19,25,0
4,8,2,6,2005,20,10,0
1,8,21,2,2011,21,0,0
4,1,4,10,2007,23,55,0
2,5,18,2,2003,17,30,0
4,3,9,3,2006,0,50,0
3,4,19,4,2006,8,0,0
7,4,9,2,2014,21,55,0
5,7,29,11,2013,20,0,0
1,5,21,1,2008,18,30,0
4,2,22,1,2004,21,30,0
2,3,14,4,2015,20,0,0
6,1,12,3,2005,14,35,0
4,2,11,3,2010,12,0,0
2,9,16,4,2013,21,20,0
1,10,1,9,2008,22,40,0
5,10,9,1,2015,23,53,0
3,3,4,3,2015,14,52,0
5,4,19,10,2012,16,0,0
7,10,2,1,2011,17,50,0
6,1,3,11,2007,17,11,0
3,5,4,5,2011,11,50,0
2,2,10,8,2010,19,20,0
2,1,7,9,2010,19,0,0
5,4,22,4,2011,21,53,0
6,5,26,3,2011,22,30,0
6,6,19,5,2007,12,30,0
4,6,30,4,2015,19,11,0
3,9,15,10,2008,22,30,0
1,7,19,1,2015,18,0,0
7,6,18,6,2006,4,40,0
6,7,29,5,2004,0,1,0
6,2,13,12,2014,14,42,0
5,8,7,3,2008,10,10,0
5,5,23,1,2004,17,30,0
2,10,1,4,2008,14,25,0
3,5,19,4,2006,14,16,0
6,5,6,9,2003,1,26,0
3,3,27,1,2010,14,0,0
2,6,10,7,2012,19,30,0
1,9,12,11,2012,4,59,0
5,2,30,12,2005,14,15,0
7,5,11,3,2007,20,0,0
3,6,9,7,2003,10,0,0
1,3,24,5,2004,17,32,0
5,8,26,6,2009,23,25,0
2,5,9,12,2014,16,0,0
2,4,16,10,2007,23,24,0
7,2,8,4,2012,16,10,0
7,9,23,2,2014,11,27,0
7,5,18,6,2006,3,11,0
7,5,18,5,2003,17,0,0
7,1,6,10,2013,23,0,0
4,5,2,5,2013,2,0,0
5,2,30,11,2007,0,1,0
5,5,31,10,2008,17,0,0
1,2,30,10,2006,18,5,0
5,1,7,9,2012,2,0,0
6,5,28,8,2010,1,56,0
3,2,6,3,2013,14,18,0
5,1,3,4,2009,18,43,0
5,6,24,12,2004,4,31,0
3,4,2,6,2010,15,10,0
5,8,20,2,2004,21,55,0
5,1,8,8,2008,20,15,0
7,6,4,12,2011,11,50,0
2,2,27,5,2014,13,6,0
3,2,10,7,2013,23,50,0
3,8,8,1,2003,4,0,0
3,4,20,8,2003,19,40,0
1,4,19,8,2013,0,1,0
2,3,12,12,2006,9,0,0
4,1,5,10,2006,23,10,0
4,2,4,9,2008,15,0,0
7,4,5,10,2008,19,36,0
3,3,9,2,2005,21,0,0
2,1,27,5,2014,9,0,0
6,8,27,3,2010,16,0,0
4,1,14,7,2011,13,0,0
4,10,10,3,2011,10,57,0
2,10,27,11,2007,9,51,0
4,2,12,6,2003,13,5,0
5,9,6,2,2004,15,38,0
5,5,10,3,2006,15,30,0
5,1,4,10,2013,6,0,0
1,6,6,12,2004,0,45,0
7,2,20,5,2012,9,40,0
2,7,22,7,2008,11,30,0
4,1,20,3,2008,8,0,0
1,3,19,7,2004,11,10,0
1,2,10,11,2008,2,42,0
5,5,10,1,2003,22,0,0
5,4,21,10,2011,8,0,0
6,1,28,6,2008,14,30,0
6,1,1,11,2003,11,0,0
5,9,27,6,2014,1,30,0
6,3,17,5,2003,18,46,0
3,2,13,11,2013,21,21,0
7,5,20,11,2005,20,24,0
2,4,30,9,2008,18,1,0
4,10,3,11,2005,17,50,0
7,3,6,9,2009,18,18,0
7,4,10,8,2014,2,0,0
5,2,29,7,2005,12,9,0
6,3,25,1,2003,4,33,0
7,8,11,3,2007,17,0,0
6,5,15,7,2006,4,0,0
3,7,7,1,2004,13,0,0
2,1,17,5,2011,12,54,0
6,8,23,2,2013,0,2,0
1,2,19,3,2012,23,10,0
6,5,17,12,2011,15,0,0
5,6,17,4,2009,20,0,0
5,5,5,9,2003,16,0,0
7,9,13,6,2004,17,0,0
2,8,18,3,2014,10,10,0
2,3,11,12,2012,12,2,0
3,9,28,12,2005,1,36,0
5,4,8,2,2013,16,47,0
3,3,25,12,2013,22,0,0
6,2,11,8,2012,18,30,0
1,1,20,3,2006,12,30,0
3,2,16,5,2007,13,43,0
2,5,27,6,2006,9,35,0
2,2,6,1,2009,10,0,0
1,2,2,10,2006,16,14,0
3,6,14,7,2010,20,0,0
4,6,11,2,2010,22,0,0
1,6,13,10,2008,21,10,0
2,1,21,12,2004,19,0,0
4,2,30,10,2003,8,0,0
6,8,16,1,2010,2,10,0
6,2,25,2,2006,0,1,0
7,3,14,11,2004,7,30,0
5,3,13,6,2014,17,0,0
2,1,13,12,2005,14,0,0
2,8,30,10,2007,12,55,0
6,2,20,9,2014,22,5,0
6,4,9,4,2011,6,19,0
4,4,23,9,2010,11,15,0
6,4,1,11,2008,1,55,0
7,2,4,10,2009,10,0,0
4,10,29,7,2010,1,0,0
3,1,25,11,2009,12,56,0
5,2,30,10,2009,10,40,0
7,7,19,5,2013,12,30,0
7,6,23,4,2006,11,10,0
1,5,12,4,2004,23,0,0
7,3,5,4,2009,14,23,0
3,8,30,11,2005,14,0,0
1,6,29,9,2014,10,7,0
7,8,5,10,2003,15,40,0
2,1,2,10,2012,18,54,0
4,10,7,2,2013,21,0,0
1,1,24,11,2014,10,45,0
3,3,30,9,2009,1,0,0
6,9,17,5,2008,11,40,0
7,4,3,7,2005,2,30,0
5,9,16,11,2012,11,45,0
6,1,18,10,2014,14,45,0
7,2,25,3,2007,9,30,0
3,9,3,4,2013,14,0,0
5,5,22,8,2014,15,25,0
3,2,12,1,2011,14,0,0
2,7,31,5,2005,10,49,0
7,2,21,5,2006,18,35,0
1,4,16,5,2005,16,15,0
5,6,17,6,2011,8,23,0
1,5,17,5,2010,0,1,0
1,3,1,9,2014,19,30,0
1,3,21,1,2013,19,0,0
4,8,17,5,2012,16,11,0
6,4,25,1,2014,23,47,0
2,4,24,1,2012,15,5,0
1,2,13,5,2013,15,30,0
1,9,30,3,2015,7,49,0
7,3,4,5,2003,5,0,0
1,4,29,9,2003,16,15,0
7,4,2,6,2013,0,1,0
7,10,4,12,2011,1,15,0
6,6,17,12,2011,14,20,0
3,3,5,4,2006,10,13,0
1,4,9,7,2007,17,0,0
2,5,22,7,2003,14,5,0
2,8,9,7,2013,5,0,0
5,9,22,4,2011,22,30,0
2,8,12,1,2010,22,36,0
7,9,27,1,2013,12,39,0
3,2,7,1,2015,17,0,0
1,10,21,1,2013,17,0,0
7,9,26,1,2003,18,0,0
1,8,2,4,2012,8,0,0
6,4,26,7,2008,2,37,0
4,1,17,4,2008,23,0,0
6,10,5,11,2005,16,15,0
2,10,10,6,2003,20,54,0
3,2,8,2,2006,16,0,0
6,8,9,4,2005,22,30,0
4,9,11,8,2011,9,0,0
6,3,30,11,2013,0,1,0
4,2,15,5,2008,0,1,0
6,9,10,9,2011,14,30,0
2,1,31,10,2006,3,17,0
6,4,11,8,2007,19,52,0
7,10,29,6,2003,16,50,0
3,2,3,4,2013,11,0,0
5,9,26,8,2005,18,43,0
7,8,21,10,2007,9,49,0
6,2,6,5,2006,22,0,0
6,2,26,6,2004,12,50,0
4,9,24,7,2008,14,1,0
5,4,29,6,2012,23,0,0
5,1,24,3,2006,23,0,0
6,2,4,6,2011,21,40,0
2,10,13,5,2008,14,0,0
4,7,26,12,2013,20,30,0
3,3,22,3,2006,14,26,0
3,5,5,4,2006,18,33,0
2,8,5,8,2014,4,0,0
4,5,23,2,2012,0,1,0
1,9,19,9,2005,6,45,0
3,3,30,11,2005,14,5,0
6,7,3,7,2010,20,0,0
3,2,14,5,2014,12,50,0
7,1,19,10,2003,13,0,0
6,8,30,5,2009,11,50,0
2,10,21,1,2014,17,20,0
7,4,6,4,2003,0,38,0
2,4,1,4,2008,20,0,0
6,1,25,1,2003,18,0,0
4,4,10,2,2011,0,40,0
3,1,2,5,2012,1,30,0
3,10,25,1,2012,15,4,0
4,6,1,12,2011,9,0,0
3,5,5,4,2006,17,45,0
6,2,17,6,2006,8,0,0
5,3,16,11,2012,7,30,0
6,4,16,1,2010,14,48,0
6,4,30,11,2013,16,0,0
1,4,31,10,2011,10,25,0
1,2,28,5,2007,17,45,0
2,10,21,8,2012,19,35,0
5,2,4,6,2010,7,0,0
2,6,16,11,2010,7,33,0
2,7,16,10,2012,19,0,0
6,5,27,7,2013,19,10,0
2,3,4,3,2008,12,20,0
5,4,13,11,2009,19,30,0
5,1,10,2,2012,10,0,0
2,1,22,3,2011,17,44,0
4,3,24,7,2008,13,30,0
1,3,10,11,2014,14,28,0
6,5,27,8,2005,19,38,0
6,10,11,8,2007,15,39,0
7,2,15,1,2006,12,0,0
5,10,10,2,2012,17,16,0
5,4,8,8,2003,23,0,0
2,8,12,6,2007,10,0,0
5,8,20,9,2013,9,0,0
4,8,30,4,2009,15,34,0
1,9,31,3,2014,20,35,0
1,10,3,8,2009,14,14,0
6,3,14,1,2006,21,0,0
5,2,11,7,2014,12,0,0
4,5,20,3,2014,14,0,0
6,8,27,1,2007,12,25,0
2,10,29,5,2007,20,17,0
2,9,15,5,2012,10,0,0
6,10,1,5,2004,21,45,0
3,2,3,9,2003,15,0,0
3,2,12,6,2013,10,35,0
4,4,29,10,2009,15,30,0
6,7,18,4,2009,21,0,0
3,1,29,6,2005,0,1,0
2,8,1,11,2005,13,58,0
1,7,5,8,2013,21,35,0
2,3,25,7,2006,1,0,0
5,4,9,2,2007,6,40,0
4,4,20,5,2010,15,0,0
5,4,4,4,2003,13,56,0
2,3,4,9,2012,16,47,0
6,2,8,10,2011,10,21,0
4,4,21,2,2008,9,30,0
1,4,14,4,2003,22,15,0
6,4,21,9,2013,12,0,0
2,9,27,5,2003,18,41,0
6,5,31,12,2005,18,40,0
4,7,18,9,2008,23,30,0
1,1,19,2,2007,17,45,0
5,4,26,12,2008,23,0,0
5,1,13,1,2012,10,37,0
2,1,4,3,2003,17,0,0
6,7,6,9,2003,18,45,0
4,2,14,10,2004,9,0,0
1,2,19,7,2004,23,45,0
1,7,9,6,2008,15,0,0
4,8,27,5,2004,20,30,0
3,4,13,11,2013,14,22,0
7,5,14,2,2010,7,52,0
2,9,25,11,2008,20,4,0
4,2,10,2,2005,0,8,0
2,6,13,5,2003,10,0,0
3,3,20,3,2013,22,30,0
2,7,18,10,2011,14,0,0
7,4,27,12,2009,4,0,0
5,3,12,8,2005,21,0,0
6,8,14,6,2014,13,0,0
2,4,13,5,2003,19,0,0
1,2,23,7,2012,12,5,0
2,2,23,12,2003,3,0,0
5,10,4,9,2009,10,6,0
5,7,25,3,2005,8,0,0
1,10,18,3,2013,0,30,0
3,5,7,2,2007,10,45,0
7,2,13,2,2011,13,50,0
2,9,17,2,2009,22,42,0
1,3,12,5,2003,16,53,0
7,1,3,12,2006,16,44,0
6,1,22,3,2014,21,29,0
5,3,15,6,2012,21,0,0
7,2,7,9,2014,20,10,0
4,6,22,1,2015,12,0,0
2,1,21,7,2009,9,15,0
1,4,21,1,2008,23,0,0
7,4,27,7,2014,13,0,0
4,2,4,9,2008,11,17,0
1,1,6,8,2012,12,0,0
2,7,23,8,2011,20,30,0
4,7,2,6,2011,12,0,0
5,7,11,7,2003,16,0,0
2,3,22,6,2004,16,49,0
2,5,24,7,2012,16,30,0
5,4,11,3,2011,12,35,0
4,3,30,6,2011,20,45,0
3,4,18,5,2005,17,41,0
6,4,10,9,2011,14,0,0
6,7,16,7,2011,18,0,0
5,4,9,1,2004,12,30,0
4,8,21,8,2008,22,0,0
7,4,14,1,2007,14,15,0
1,4,21,3,2011,4,35,0
5,8,17,4,2009,19,0,0
4,3,19,10,2006,1,30,0
3,2,10,7,2013,11,15,0
4,9,9,8,2007,15,8,0
5,4,9,1,2004,20,0,0
1,2,14,11,2011,16,0,0
6,9,7,2,2009,20,0,0
2,2,23,12,2008,16,42,0
1,4,2,5,2005,20,15,0
6,10,27,3,2010,1,47,0
2,9,12,10,2004,7,50,0
7,7,8,4,2012,12,46,0
3,1,6,3,2013,16,0,0
5,1,12,8,2005,13,30,0
4,4,20,3,2008,22,30,0
7,8,21,9,2003,18,58,0
2,8,1,11,2011,10,30,0
5,8,19,3,2004,22,45,0
2,8,30,3,2004,10,30,0
2,9,11,11,2003,1,45,0
2,5,22,6,2004,3,15,0
4,1,11,8,2005,18,0,0
6,2,19,11,2005,21,0,0
6,2,5,9,2009,12,20,0
1,8,11,5,2009,19,0,0
6,6,14,1,2012,20,0,0
1,2,3,3,2014,20,35,0
6,10,27,12,2008,16,25,0
2,7,3,2,2009,12,10,0
3,8,15,4,2015,2,0,0
4,6,6,3,2014,19,2,0
2,2,19,4,2011,15,40,0
5,6,26,7,2013,17,0,0
5,8,30,7,2010,13,55,0
2,9,1,9,2009,15,39,0
3,5,23,12,2009,16,0,0
1,9,4,8,2008,16,25,0
4,8,30,12,2010,22,30,0
6,10,4,6,2011,19,30,0
4,2,24,1,2013,14,30,0
2,3,23,11,2004,0,1,0
3,8,10,11,2004,9,15,0
3,4,4,3,2015,14,37,0
1,3,13,12,2010,19,6,0
4,2,1,6,2006,18,0,0
1,2,15,10,2012,10,30,0
6,7,13,7,2013,6,2,0
1,2,10,6,2013,17,15,0
6,10,4,10,2003,22,50,0
3,5,23,7,2003,22,15,0
2,4,8,7,2003,10,0,0
6,6,24,3,2007,14,30,0
5,7,13,6,2014,21,0,0
1,2,18,8,2003,13,22,0
5,2,22,9,2006,18,56,0
5,3,20,3,2015,20,20,0
6,1,24,1,2009,2,30,0
3,4,17,11,2010,16,54,0
6,1,20,4,2013,1,20,0
4,10,28,6,2012,0,11,0
4,4,11,8,2005,19,0,0
5,2,20,2,2004,1,25,0
1,5,21,7,2003,17,14,0
6,2,29,7,2006,2,0,0
6,8,20,10,2012,4,33,0
3,7,18,10,2006,17,5,0
5,8,6,8,2004,0,2,0
7,3,23,3,2003,14,40,0
5,4,20,9,2013,1,11,0
3,8,7,3,2012,15,25,0
6,3,24,4,2010,16,31,0
5,4,29,11,2013,12,24,0
5,10,14,6,2013,23,0,0
7,3,29,6,2003,4,5,0
7,2,26,8,2012,13,0,0
2,10,11,6,2013,6,28,0
7,8,27,6,2004,21,0,0
1,10,7,7,2014,12,0,0
5,3,5,9,2014,23,30,0
4,2,10,1,2013,9,10,0
4,3,5,8,2004,6,10,0
6,8,28,8,2010,1,45,0
4,9,6,9,2007,16,22,0
3,9,18,3,2009,4,0,0
4,2,5,2,2004,23,43,0
4,5,20,3,2014,20,40,0
2,9,18,9,2012,10,0,0
2,1,11,1,2011,19,0,0
1,3,16,9,2013,7,29,0
6,8,2,12,2006,20,46,0
2,10,19,10,2010,13,50,0
2,4,18,10,2005,9,22,0
3,3,15,10,2003,19,11,0
4,8,17,9,2009,23,0,0
4,5,13,11,2014,19,0,0
7,3,1,12,2013,10,50,0
1,5,24,1,2005,22,0,0
3,8,10,2,2010,21,0,0
5,3,19,10,2007,17,0,0
4,3,16,11,2006,13,26,0
2,2,16,5,2006,23,5,0
4,10,25,11,2004,12,45,0
2,8,14,6,2005,19,44,0
7,4,18,6,2006,10,39,0
5,4,16,6,2006,20,25,0
3,2,31,10,2012,11,59,0
5,10,12,7,2013,21,20,0
6,1,29,1,2011,22,35,0
5,2,9,1,2004,6,30,0
5,4,19,9,2008,12,30,0
7,9,16,7,2006,12,0,0
7,9,26,2,2012,0,33,0
7,4,30,6,2013,1,25,0
4,4,28,7,2011,18,0,0
5,3,23,9,2005,17,30,0
2,5,24,7,2012,21,0,0
4,2,16,5,2013,19,10,0
4,10,24,7,2014,22,30,0
6,1,4,10,2014,12,38,0
4,4,18,9,2003,7,53,0
2,9,20,7,2004,14,0,0
5,2,7,8,2009,9,0,0
7,4,8,3,2015,21,20,0
7,10,25,7,2004,11,30,0
2,2,6,1,2009,20,0,0
6,3,16,10,2004,16,30,0
5,3,2,6,2006,19,45,0
4,7,10,6,2004,2,0,0
2,8,30,9,2014,20,5,0
4,9,5,9,2013,1,30,0
2,1,17,4,2007,16,40,0
6,5,3,5,2014,14,0,0
5,6,28,1,2011,21,0,0
6,5,6,9,2014,18,13,0
6,2,25,9,2010,23,2,0
2,5,2,5,2006,8,0,0
5,3,25,7,2003,22,6,0
5,3,27,6,2014,10,48,0
5,8,23,2,2007,18,30,0
3,9,12,7,2006,20,44,0
7,8,26,2,2006,11,4,0
5,5,26,12,2003,21,30,0
4,10,25,2,2010,18,25,0
1,4,1,11,2010,19,0,0
2,7,27,11,2012,20,48,0
5,4,18,9,2009,17,0,0
3,1,9,2,2011,16,30,0
1,3,27,10,2014,15,23,0
1,2,25,5,2009,9,20,0
7,5,28,7,2013,13,30,0
4,8,6,2,2003,21,18,0
6,6,5,4,2014,20,35,0
5,4,16,7,2010,20,14,0
3,5,13,5,2015,13,0,0
7,9,2,7,2006,8,0,0
2,5,4,10,2011,19,30,0
4,1,11,6,2009,1,0,0
5,6,19,4,2013,14,12,0
6,9,18,6,2011,15,0,0
6,1,13,3,2010,6,30,0
1,3,12,5,2008,1,30,0
4,8,24,2,2005,20,15,0
7,5,10,2,2008,18,15,0
3,8,18,4,2012,11,0,0
7,9,7,9,2003,15,18,0
1,1,23,6,2003,12,30,0
4,2,11,2,2010,17,19,0
7,4,12,2,2006,18,36,0
2,2,17,5,2005,11,0,0
7,8,10,8,2008,2,0,0
2,10,7,2,2006,1,20,0
6,10,19,4,2003,22,0,0
7,2,4,7,2010,10,0,0
7,5,20,5,2007,16,10,0
3,5,20,9,2006,11,45,0
4,3,15,6,2006,19,6,0
1,3,21,12,2009,21,0,0
5,5,20,4,2012,18,0,0
7,5,9,2,2003,13,1,0
2,8,20,3,2012,18,29,0
1,10,19,9,2005,14,15,0
4,10,5,5,2005,14,8,0
6,10,14,7,2012,16,0,0
3,2,23,1,2013,14,50,0
7,2,25,4,2010,15,15,0
5,1,25,2,2005,6,10,0
3,9,12,6,2013,13,15,0
1,5,20,3,2006,15,20,0
4,7,15,4,2004,23,0,0
7,2,3,5,2015,21,35,0
2,10,8,3,2011,22,26,0
5,6,9,1,2004,19,30,0
5,4,30,5,2008,4,20,0
6,2,14,12,2013,0,1,0
6,9,4,10,2014,8,0,0
2,1,5,2,2013,18,10,0
7,9,27,7,2003,20,25,0
2,6,10,12,2013,17,31,0
2,3,7,3,2006,21,40,0
1,5,14,5,2007,8,0,0
6,10,30,7,2005,9,8,0
6,7,9,4,2005,3,0,0
2,7,26,6,2012,18,0,0
6,9,9,2,2013,19,5,0
2,4,7,1,2003,11,5,0
5,7,8,3,2013,13,42,0
4,10,3,9,2009,11,0,0
6,2,12,3,2011,23,30,0
2,5,11,1,2005,0,1,0
2,4,19,8,2014,16,35,0
3,3,3,5,2006,11,10,0
4,8,3,4,2014,12,10,0
1,10,23,11,2009,15,0,0
2,5,20,4,2010,0,1,0
3,10,14,11,2007,19,0,0
5,5,15,5,2009,4,0,0
1,2,19,8,2013,0,1,0
3,1,22,8,2007,13,7,0
2,8,20,9,2005,19,20,0
3,8,4,5,2005,13,0,0
5,4,30,4,2004,18,57,0
2,8,16,9,2003,21,34,0
3,8,17,10,2012,9,35,0
5,4,15,6,2012,9,30,0
5,8,4,11,2011,23,0,0
3,1,22,2,2006,16,35,0
7,2,17,1,2010,2,0,0
6,6,12,8,2006,13,30,0
2,4,13,5,2003,19,27,0
7,3,18,12,2005,14,48,0
4,5,8,9,2011,19,50,0
4,10,15,11,2007,18,15,0
4,10,13,7,2006,17,16,0
3,2,11,6,2014,12,10,0
6,1,16,11,2013,18,0,0
3,10,20,8,2008,3,18,0
5,10,9,9,2011,19,30,0
2,2,17,8,2004,20,0,0
5,3,26,6,2009,17,22,0
6,2,29,11,2014,18,0,0
4,7,23,8,2012,17,0,0
4,2,9,1,2014,2,30,0
2,10,14,10,2003,16,30,0
4,1,31,10,2013,0,1,0
5,4,8,9,2006,20,30,0
2,4,28,12,2010,20,47,0
2,7,10,7,2012,4,57,0
2,8,21,9,2010,16,45,0
3,4,30,4,2003,14,20,0
4,5,7,3,2013,4,8,0
7,3,28,2,2010,5,5,0
4,8,22,4,2010,16,30,0
3,10,12,11,2003,23,25,0
4,10,15,12,2011,16,25,0
1,2,13,6,2011,0,30,0
2,2,22,1,2008,0,29,0
