"day","location","date","month","year","hour","min","RUNAWAY"
4,5,8,3,2007,18,30,0
6,8,9,2,2008,0,1,0
4,7,30,5,2013,21,15,0
2,2,11,1,2011,2,0,0
7,4,9,3,2014,16,0,0
6,4,19,10,2013,12,0,0
2,8,10,11,2009,9,0,0
5,1,6,9,2013,2,5,0
5,5,1,7,2011,11,0,0
4,3,3,5,2012,14,0,0
6,7,21,2,2015,16,20,0
5,8,2,5,2008,20,30,0
2,2,23,1,2007,19,0,0
2,2,10,8,2010,10,42,0
3,10,26,11,2003,2,22,0
6,9,14,1,2012,7,30,0
6,2,12,7,2008,21,0,0
3,10,9,3,2005,8,0,0
5,7,1,5,2015,12,18,0
4,9,11,1,2007,3,56,0
6,5,26,3,2011,21,30,0
4,9,13,1,2005,18,20,0
6,4,19,5,2007,16,30,0
3,10,15,6,2011,20,12,0
7,1,24,2,2013,0,40,0
6,2,2,7,2011,17,43,0
3,9,24,8,2005,4,0,0
4,9,13,5,2004,15,0,0
6,1,28,6,2008,17,21,0
1,9,28,11,2011,20,30,0
5,8,12,7,2013,13,0,0
4,8,15,5,2003,1,47,0
5,4,23,8,2013,17,0,0
4,2,9,8,2012,0,1,0
5,7,25,7,2003,15,0,0
3,8,28,11,2007,19,15,0
7,10,23,3,2003,12,5,0
2,3,8,3,2011,12,0,0
7,9,18,4,2004,21,30,0
5,4,21,2,2014,9,39,0
4,2,27,1,2005,21,45,0
6,1,31,5,2003,16,15,0
6,4,26,2,2005,19,0,0
6,2,4,6,2011,9,58,0
5,2,16,12,2005,23,20,0
5,6,10,12,2004,13,30,0
2,3,17,5,2011,19,35,0
5,5,22,9,2006,23,28,0
7,4,1,6,2008,12,30,0
3,7,1,6,2011,10,0,0
6,8,24,9,2005,18,5,0
5,8,21,10,2011,1,5,0
3,3,26,1,2011,14,15,0
3,1,20,2,2008,17,0,0
4,2,5,5,2011,14,0,0
2,8,29,5,2007,23,0,0
3,4,9,1,2008,14,47,0
6,1,14,8,2010,3,5,0
7,1,5,6,2011,18,40,0
3,3,23,1,2013,14,32,0
4,4,28,1,2010,16,0,0
6,4,28,6,2003,11,5,0
6,2,30,6,2007,12,0,0
2,4,14,10,2014,2,30,0
5,9,4,5,2007,12,0,0
5,1,28,12,2012,10,0,0
6,10,12,7,2003,2,28,0
4,3,13,1,2005,8,58,0
1,9,4,3,2013,14,52,0
4,4,28,7,2011,0,1,0
7,2,19,11,2006,10,30,0
1,1,20,12,2004,21,30,0
1,8,8,3,2010,15,0,0
2,4,21,3,2006,23,38,0
2,10,24,8,2010,15,53,0
5,2,25,3,2005,23,0,0
3,3,2,5,2007,15,25,0
2,4,20,8,2013,16,33,0
4,5,3,11,2011,18,0,0
7,2,26,7,2009,14,0,0
3,4,27,12,2006,11,1,0
5,1,14,11,2014,10,0,0
6,3,5,9,2009,11,0,0
2,2,11,11,2014,19,50,0
7,4,8,3,2015,17,30,0
3,8,25,6,2003,21,50,0
2,10,16,9,2003,15,15,0
1,6,30,3,2009,17,30,0
7,1,20,4,2008,1,20,0
3,2,28,12,2005,3,51,0
3,4,9,7,2014,20,2,0
1,5,2,9,2013,7,0,0
6,8,23,9,2006,21,0,0
6,7,14,1,2006,14,8,0
6,2,4,10,2003,17,0,0
3,8,2,11,2011,11,5,0
4,9,8,9,2011,23,0,0
2,8,6,9,2011,13,21,0
7,2,4,5,2014,19,0,0
7,4,13,1,2008,6,24,0
3,10,14,12,2005,21,4,0
1,3,28,11,2005,15,45,0
4,9,24,8,2006,15,22,0
6,2,5,5,2007,17,30,0
1,6,10,12,2012,20,45,0
5,6,27,6,2008,17,49,0
3,3,18,5,2011,13,0,0
2,10,25,5,2004,21,30,0
6,4,28,7,2012,10,15,0
5,4,10,8,2012,17,30,0
4,8,7,4,2005,11,30,0
6,2,4,4,2009,8,0,0
4,1,24,1,2013,22,7,0
3,10,8,9,2010,16,46,0
5,10,27,7,2007,8,16,0
1,8,12,7,2010,0,11,0
2,8,23,2,2010,14,42,0
7,3,30,12,2012,15,38,0
1,1,2,2,2004,9,10,0
5,7,25,7,2003,16,0,0
6,7,18,11,2006,13,30,0
2,5,28,10,2008,0,1,0
7,10,12,12,2004,10,0,0
4,5,13,11,2003,11,45,0
2,5,14,10,2008,18,30,0
2,2,28,9,2004,23,0,0
2,1,2,9,2014,22,30,0
4,1,30,5,2013,12,27,0
3,10,4,4,2012,20,16,0
4,9,28,6,2007,13,0,0
2,10,15,10,2013,18,3,0
2,9,7,3,2006,7,0,0
3,4,4,5,2005,16,46,0
4,10,29,10,2009,21,50,0
5,1,28,11,2003,9,0,0
7,3,5,4,2009,1,30,0
6,1,14,1,2012,17,40,0
2,2,31,5,2011,11,30,0
4,10,25,1,2007,10,43,0
3,2,7,3,2007,11,50,0
6,8,5,10,2013,15,55,0
5,10,24,8,2012,20,0,0
2,8,2,3,2004,14,0,0
6,9,17,11,2012,0,27,0
5,3,27,12,2013,15,59,0
7,1,16,11,2008,19,31,0
2,10,29,5,2012,23,29,0
3,10,25,1,2012,14,34,0
7,2,26,8,2007,16,34,0
2,2,17,5,2011,14,25,0
5,2,7,2,2003,13,5,0
3,2,11,7,2012,10,25,0
5,4,9,3,2007,17,15,0
4,2,23,2,2012,22,46,0
6,8,4,4,2009,12,0,0
7,7,21,9,2008,10,30,0
4,10,23,1,2014,16,30,0
2,7,2,5,2006,18,30,0
1,6,1,10,2007,17,0,0
6,3,22,2,2003,0,30,0
3,8,19,5,2010,18,5,0
6,5,11,1,2014,21,22,0
6,8,24,9,2011,21,0,0
5,1,15,5,2009,0,22,0
4,3,20,3,2008,21,59,0
2,8,25,6,2013,9,45,0
3,8,6,2,2013,15,40,0
7,4,26,9,2010,19,28,0
1,10,27,6,2005,16,45,0
4,3,18,9,2014,14,30,0
5,7,14,1,2011,14,10,0
4,10,16,6,2011,16,2,0
4,8,7,10,2010,19,34,0
5,5,14,5,2004,13,30,0
3,10,31,10,2007,17,30,0
3,1,20,2,2013,6,30,0
7,6,17,11,2013,5,5,0
1,3,14,5,2012,18,49,0
4,8,29,11,2007,22,30,0
4,7,28,6,2007,14,30,0
4,2,22,7,2004,8,11,0
7,2,4,5,2014,19,30,0
2,4,27,5,2003,15,0,0
1,8,20,2,2006,0,24,0
7,7,8,5,2005,10,0,0
1,3,24,11,2014,15,0,0
2,4,10,12,2013,10,15,0
2,2,2,3,2004,17,0,0
5,4,7,8,2009,16,0,0
7,5,8,5,2011,14,30,0
5,4,9,3,2012,22,30,0
6,2,21,5,2011,19,0,0
5,4,18,4,2003,22,15,0
4,6,20,3,2014,21,0,0
4,4,5,9,2013,4,4,0
4,2,4,10,2012,13,0,0
1,1,16,8,2004,2,55,0
1,4,15,3,2004,14,15,0
7,4,15,1,2006,5,15,0
2,8,18,2,2003,13,15,0
3,3,13,5,2009,8,0,0
3,2,7,1,2009,14,3,0
3,2,19,4,2006,16,35,0
6,8,1,12,2012,3,0,0
2,9,3,3,2009,19,50,0
4,5,27,11,2003,23,42,0
6,4,15,7,2006,23,0,0
1,1,5,1,2004,22,55,0
1,3,12,11,2007,16,30,0
7,1,24,9,2006,14,20,0
7,2,2,1,2011,22,0,0
5,9,23,9,2011,17,30,0
1,5,13,10,2003,14,45,0
4,1,21,9,2006,13,0,0
2,8,18,5,2010,16,14,0
6,2,10,1,2015,20,0,0
5,2,4,10,2013,20,0,0
1,3,29,9,2008,15,33,0
6,4,16,6,2012,4,36,0
1,8,1,9,2003,11,0,0
6,4,26,7,2008,0,1,0
3,10,9,3,2011,18,25,0
3,3,20,10,2010,12,4,0
1,2,22,8,2005,13,47,0
7,1,22,10,2006,0,23,0
6,3,24,4,2010,2,25,0
4,8,18,10,2012,12,12,0
6,4,15,11,2008,2,8,0
3,9,22,8,2007,1,37,0
2,10,11,12,2012,7,48,0
4,9,18,10,2012,15,30,0
6,4,22,10,2005,19,0,0
1,1,26,10,2009,21,0,0
4,10,3,10,2013,20,33,0
2,3,17,8,2004,19,8,0
5,4,25,1,2013,19,25,0
4,9,6,2,2014,10,40,0
5,2,22,8,2008,8,35,0
3,1,27,12,2006,15,0,0
7,2,15,8,2010,0,1,0
6,5,4,4,2015,17,0,0
7,10,24,4,2005,18,27,0
2,4,2,3,2004,0,1,0
6,1,22,2,2014,18,0,0
7,5,22,2,2009,19,30,0
5,9,3,4,2009,17,0,0
3,8,13,7,2005,3,30,0
3,2,5,10,2005,12,0,0
2,10,17,2,2004,14,45,0
3,1,5,3,2014,21,50,0
6,4,3,5,2003,23,3,0
2,7,15,4,2014,15,14,0
3,2,19,10,2011,23,46,0
1,7,14,10,2013,0,30,0
1,4,10,6,2013,16,0,0
2,2,23,7,2013,10,50,0
1,7,2,5,2005,18,30,0
7,4,29,7,2012,17,45,0
4,2,14,12,2006,8,50,0
4,6,20,5,2010,14,45,0
7,4,13,1,2013,23,40,0
6,9,17,10,2009,15,15,0
7,5,22,9,2013,20,0,0
5,10,7,3,2003,9,0,0
3,5,18,3,2009,23,45,0
4,3,10,7,2014,17,42,0
4,4,10,1,2008,15,0,0
3,9,23,8,2006,14,27,0
5,4,18,4,2008,12,0,0
2,5,21,2,2012,18,30,0
5,3,11,2,2011,20,21,0
1,8,21,1,2008,14,35,0
7,4,10,8,2008,7,25,0
7,2,3,10,2004,21,0,0
7,8,29,1,2012,2,0,0
1,5,13,10,2008,2,10,0
7,6,7,9,2008,0,1,0
7,7,15,1,2012,15,0,0
7,10,1,6,2003,19,0,0
4,2,8,3,2012,12,41,0
6,9,30,6,2012,11,30,0
6,4,31,5,2014,22,0,0
5,10,17,4,2009,20,10,0
7,8,7,3,2004,9,30,0
1,1,17,10,2011,10,55,0
5,4,14,11,2014,19,25,0
6,10,9,2,2008,0,16,0
7,3,10,4,2005,14,30,0
4,5,29,5,2008,17,15,0
7,8,24,4,2011,19,0,0
7,5,25,9,2005,20,55,0
6,8,31,7,2010,22,25,0
2,4,20,1,2004,18,0,0
1,4,6,1,2003,11,9,0
4,2,21,4,2005,21,0,0
6,8,14,6,2014,16,0,0
1,8,25,12,2006,10,52,0
6,5,18,4,2015,10,0,0
4,4,19,4,2007,7,0,0
7,2,30,7,2006,14,14,0
4,1,1,12,2005,22,20,0
7,5,30,1,2005,15,0,0
2,2,21,8,2007,11,0,0
6,7,3,11,2012,21,45,0
7,8,23,10,2005,12,0,0
1,10,3,9,2012,22,0,0
6,1,6,10,2012,1,0,0
3,7,29,4,2009,16,25,0
5,10,19,10,2007,16,19,0
4,9,14,7,2005,16,0,0
7,6,17,10,2004,22,45,0
1,5,1,10,2007,0,1,0
5,9,22,3,2013,6,45,0
1,10,5,8,2013,3,0,0
4,8,7,4,2005,16,28,0
6,1,18,12,2010,16,0,0
5,2,5,11,2010,1,30,0
2,3,12,5,2015,9,30,0
5,9,7,4,2006,21,0,0
7,7,5,10,2003,23,15,0
7,8,22,2,2015,16,31,0
6,6,8,3,2008,18,0,0
3,10,23,2,2005,4,9,0
6,9,5,9,2009,21,30,0
1,2,30,3,2015,14,30,0
2,9,28,4,2015,19,12,0
5,3,8,8,2008,12,37,0
1,1,7,3,2011,12,30,0
6,8,8,3,2008,6,45,0
5,6,11,8,2006,16,8,0
6,10,12,7,2003,12,25,0
6,10,7,10,2006,19,20,0
7,4,28,8,2005,23,24,0
6,2,14,1,2012,19,0,0
6,2,4,4,2015,16,1,0
5,2,17,11,2006,18,32,0
1,6,12,5,2003,17,20,0
3,7,23,12,2009,3,29,0
5,10,8,4,2011,14,13,0
2,10,31,3,2015,14,30,0
2,8,16,3,2004,21,20,0
2,8,6,9,2011,23,30,0
4,2,30,10,2014,14,48,0
4,3,3,10,2013,20,30,0
4,4,29,5,2003,13,0,0
2,7,13,5,2003,15,0,0
2,3,2,4,2013,5,0,0
2,3,21,8,2012,10,40,0
6,5,7,5,2011,3,0,0
1,5,16,10,2006,8,30,0
3,9,19,2,2003,14,0,0
3,2,17,9,2014,17,0,0
3,4,13,5,2009,17,14,0
3,1,29,11,2006,12,0,0
3,2,11,11,2009,9,0,0
1,2,6,12,2004,9,0,0
4,10,9,2,2006,17,45,0
5,4,24,1,2014,11,31,0
2,4,10,7,2007,14,2,0
4,2,8,3,2012,20,35,0
4,10,22,4,2010,18,25,0
1,3,29,5,2006,7,55,0
6,4,14,6,2003,22,15,0
5,8,12,3,2010,14,35,0
6,2,1,11,2003,0,1,0
2,9,1,5,2012,1,55,0
6,5,22,3,2003,20,20,0
5,1,10,3,2006,19,25,0
4,5,17,6,2010,9,6,0
1,6,6,12,2004,22,51,0
3,2,20,8,2003,14,50,0
6,3,22,8,2009,18,30,0
5,2,26,3,2010,8,30,0
2,4,26,7,2011,10,0,0
6,2,7,4,2007,18,45,0
5,7,3,5,2013,8,25,0
4,5,1,6,2006,22,50,0
2,2,18,3,2014,18,0,0
7,1,23,3,2003,14,0,0
4,5,30,10,2003,17,30,0
6,8,5,4,2008,10,58,0
4,4,22,4,2010,16,0,0
4,6,26,6,2003,8,35,0
3,1,29,10,2014,18,0,0
5,10,12,12,2003,23,4,0
3,4,24,11,2004,0,1,0
6,8,17,10,2009,20,0,0
3,2,31,5,2006,12,24,0
4,3,1,10,2009,11,0,0
1,5,20,8,2012,18,0,0
4,3,27,5,2004,16,40,0
4,5,17,5,2012,15,30,0
6,5,17,12,2005,5,45,0
5,7,16,7,2010,17,0,0
1,5,24,12,2012,13,15,0
6,1,14,7,2007,8,45,0
3,3,23,3,2005,16,0,0
6,1,25,1,2003,23,48,0
1,7,2,2,2015,6,40,0
4,3,4,11,2010,6,0,0
6,6,21,3,2015,21,50,0
7,3,16,11,2008,13,0,0
4,5,18,10,2012,12,20,0
6,2,28,12,2013,16,46,0
3,8,12,11,2003,8,45,0
4,6,6,3,2008,17,30,0
2,4,10,1,2012,3,4,0
3,6,1,12,2010,19,9,0
3,10,31,10,2012,12,36,0
6,2,27,11,2004,1,0,0
6,10,26,8,2006,16,0,0
5,1,17,10,2014,17,0,0
7,2,22,9,2013,13,30,0
4,6,25,8,2005,18,0,0
2,3,22,1,2008,8,57,0
7,2,13,7,2003,23,30,0
1,3,8,8,2005,1,5,0
7,1,23,2,2014,15,8,0
6,1,4,4,2015,11,30,0
5,2,9,4,2010,12,0,0
7,1,20,9,2009,15,0,0
2,8,9,1,2007,15,0,0
7,4,11,4,2010,1,6,0
4,3,18,9,2014,14,15,0
6,5,3,5,2003,21,0,0
2,9,21,1,2014,21,0,0
1,7,22,11,2004,15,30,0
3,4,28,11,2012,3,20,0
1,2,21,6,2004,16,0,0
4,5,10,7,2008,8,30,0
3,4,10,12,2014,21,0,0
7,9,13,7,2014,13,15,0
4,8,2,11,2006,16,30,0
6,3,8,8,2009,12,30,0
7,3,16,6,2013,14,0,0
5,10,13,12,2013,22,0,0
1,2,8,12,2003,18,30,0
6,7,13,8,2011,17,10,0
7,3,25,1,2004,19,0,0
4,9,16,5,2013,13,0,0
3,7,27,6,2012,10,0,0
3,7,19,9,2012,10,52,0
6,3,19,4,2003,20,0,0
5,9,23,9,2011,19,43,0
3,5,14,6,2006,18,0,0
6,4,9,9,2006,15,0,0
3,5,7,3,2012,9,48,0
5,10,10,3,2006,3,27,0
1,9,2,8,2004,10,15,0
2,5,15,10,2013,12,45,0
7,10,12,2,2012,17,4,0
5,8,19,10,2012,16,0,0
7,2,9,3,2003,11,0,0
6,2,4,12,2010,21,50,0
6,6,30,10,2004,1,0,0
6,2,24,1,2009,17,15,0
4,10,6,3,2014,1,35,0
2,8,8,6,2004,9,10,0
6,1,19,4,2014,18,38,0
2,8,7,8,2012,0,1,0
2,2,28,5,2013,12,30,0
5,5,4,9,2009,9,26,0
3,3,13,7,2011,23,51,0
2,5,18,4,2006,1,0,0
6,2,27,12,2014,16,10,0
2,4,19,8,2014,2,20,0
6,7,26,3,2011,21,0,0
4,2,16,4,2015,4,50,0
3,1,25,6,2014,21,39,0
1,4,20,8,2012,15,15,0
4,1,17,11,2011,20,11,0
6,6,23,2,2013,0,1,0
1,4,29,9,2008,15,50,0
1,2,11,10,2004,10,53,0
1,10,27,10,2008,10,54,0
6,6,13,7,2013,9,30,0
3,1,29,6,2011,14,50,0
3,5,11,1,2006,3,2,0
6,9,23,4,2011,12,15,0
4,10,26,1,2012,10,10,0
2,5,6,9,2011,9,0,0
4,9,9,2,2006,14,0,0
1,8,26,4,2004,0,1,0
3,2,11,6,2003,9,4,0
6,9,19,11,2005,10,0,0
6,4,21,2,2015,10,10,0
3,10,11,8,2010,14,34,0
3,5,20,4,2005,0,7,0
7,10,10,2,2013,12,53,0
5,8,18,4,2003,22,30,0
5,9,30,12,2005,11,0,0
2,1,22,12,2009,1,0,0
1,6,14,4,2008,19,0,0
2,5,16,10,2007,14,15,0
6,2,9,4,2011,10,0,0
4,2,10,3,2005,10,39,0
1,7,30,10,2006,17,6,0
2,1,14,10,2014,6,32,0
3,5,22,8,2007,8,45,0
1,3,12,6,2006,7,25,0
1,1,20,8,2007,14,10,0
6,8,22,3,2008,23,19,0
6,8,5,10,2013,11,25,0
4,10,4,9,2003,19,15,0
1,1,7,8,2006,13,0,0
1,5,17,4,2006,19,0,0
5,4,2,10,2009,11,58,0
4,7,8,8,2013,17,16,0
6,9,25,8,2012,11,53,0
4,7,21,8,2003,20,25,0
4,1,8,1,2015,19,20,0
2,2,8,6,2004,8,40,0
1,10,29,3,2004,19,45,0
6,3,1,11,2008,14,0,0
2,1,12,5,2009,17,30,0
1,8,14,11,2011,10,54,0
1,8,10,5,2004,16,0,0
3,4,14,11,2012,20,40,0
6,6,30,7,2005,1,57,0
3,10,22,8,2007,21,5,0
1,9,10,6,2013,4,17,0
6,1,22,10,2011,0,27,0
6,10,16,7,2011,0,1,0
5,1,26,2,2010,0,1,0
1,2,18,10,2010,13,20,0
4,2,29,6,2006,23,0,0
5,2,15,10,2004,15,0,0
6,6,18,6,2011,15,0,0
2,5,8,3,2011,23,0,0
4,4,16,6,2005,3,13,0
4,10,6,9,2012,16,30,0
7,9,7,4,2013,22,24,0
2,5,16,9,2003,14,18,0
7,5,25,1,2004,0,30,0
1,3,7,2,2011,12,22,0
5,3,25,7,2003,14,45,0
6,8,3,10,2009,0,15,0
7,5,29,6,2008,3,40,0
1,4,20,1,2014,19,0,0
1,10,27,5,2013,15,10,0
2,7,16,4,2013,19,40,0
1,7,1,11,2010,10,0,0
2,1,3,5,2011,11,10,0
7,4,27,2,2005,7,38,0
3,3,9,7,2014,10,53,0
3,7,22,9,2010,19,0,0
6,10,3,7,2010,5,43,0
2,10,18,3,2003,14,30,0
1,2,11,7,2005,21,21,0
5,10,2,12,2005,1,2,0
1,7,16,3,2009,13,0,0
4,4,15,4,2004,22,47,0
4,4,24,7,2008,23,50,0
2,2,4,8,2009,20,30,0
7,4,15,1,2006,9,38,0
6,9,15,11,2014,9,45,0
5,2,3,10,2008,17,10,0
4,4,15,5,2003,22,40,0
3,5,10,3,2010,17,0,0
3,9,31,10,2012,3,30,0
1,1,7,8,2006,11,45,0
6,4,11,1,2014,21,35,0
2,1,2,11,2010,14,0,0
3,4,29,10,2008,21,0,0
6,8,18,4,2009,10,30,0
5,5,8,4,2011,3,56,0
5,2,17,10,2003,15,0,0
5,9,4,9,2009,22,30,0
1,4,25,5,2009,15,11,0
6,4,18,4,2009,0,55,0
4,10,22,7,2004,10,40,0
2,2,3,4,2012,17,38,0
3,8,22,9,2010,15,30,0
4,10,10,3,2005,17,7,0
1,3,10,11,2003,16,0,0
7,5,22,2,2015,5,15,0
6,2,11,12,2004,11,30,0
3,3,3,3,2004,4,45,0
2,5,6,4,2010,22,45,0
6,7,16,11,2013,21,0,0
1,3,8,6,2009,11,55,0
5,2,23,1,2009,21,23,0
1,5,31,3,2014,23,0,0
3,5,11,6,2003,19,41,0
5,5,12,7,2013,19,0,0
6,9,9,3,2013,20,0,0
4,3,27,6,2013,13,0,0
5,5,19,11,2010,0,35,0
1,3,9,6,2003,1,49,0
1,4,19,1,2009,16,0,0
2,9,26,6,2007,12,52,0
4,8,16,6,2011,8,44,0
2,3,31,5,2011,18,48,0
5,2,29,5,2009,10,0,0
7,1,2,11,2014,2,30,0
7,2,18,11,2012,23,0,0
2,10,23,3,2010,19,40,0
4,3,8,1,2015,19,40,0
4,9,6,5,2010,9,23,0
2,7,12,6,2012,18,0,0
7,2,2,11,2008,13,31,0
4,4,11,7,2013,11,15,0
4,9,3,4,2014,19,0,0
6,10,9,3,2013,21,35,0
6,6,23,9,2006,20,30,0
7,2,13,1,2008,14,50,0
7,5,23,4,2006,17,30,0
3,5,17,3,2004,18,24,0
2,5,27,6,2006,0,1,0
4,8,13,1,2005,0,1,0
6,7,1,11,2014,23,0,0
5,8,24,2,2012,19,30,0
2,3,4,9,2007,17,0,0
3,2,6,10,2010,1,0,0
7,7,8,2,2015,2,0,0
7,8,17,1,2010,10,0,0
7,8,27,1,2008,15,10,0
3,2,13,11,2013,7,8,0
5,10,12,8,2005,9,30,0
3,10,20,3,2013,3,20,0
6,4,15,7,2006,8,20,0
3,2,2,5,2007,10,30,0
6,1,13,11,2004,11,0,0
7,1,27,1,2013,15,15,0
5,3,27,6,2014,14,45,0
4,4,10,8,2006,16,10,0
3,6,8,2,2012,9,30,0
6,4,10,2,2007,2,55,0
1,1,26,12,2011,17,30,0
7,8,8,2,2015,12,30,0
7,2,20,11,2011,16,45,0
5,8,24,1,2003,15,30,0
5,8,16,12,2011,8,0,0
6,6,12,7,2003,8,45,0
6,2,16,7,2005,14,15,0
3,3,25,6,2003,17,5,0
5,3,8,9,2006,22,50,0
2,1,22,8,2006,15,0,0
3,9,17,11,2010,11,43,0
6,3,1,11,2003,21,20,0
4,10,10,7,2014,1,20,0
1,6,16,2,2004,15,30,0
7,3,4,5,2008,23,50,0
4,9,27,11,2008,23,30,0
4,9,21,8,2003,12,15,0
5,7,4,10,2013,23,0,0
4,2,26,6,2003,12,30,0
4,4,28,7,2011,22,53,0
2,10,3,2,2015,15,50,0
6,7,6,9,2014,0,11,0
5,5,23,3,2012,8,27,0
1,10,23,8,2010,22,45,0
1,5,6,9,2010,23,30,0
4,1,28,6,2007,23,45,0
4,2,16,10,2008,8,54,0
1,2,4,4,2005,18,31,0
7,2,8,10,2006,21,0,0
2,5,2,11,2010,22,46,0
3,2,8,7,2009,18,49,0
6,6,21,4,2012,21,0,0
2,4,16,9,2008,23,45,0
1,4,13,6,2005,0,30,0
1,2,2,5,2005,15,0,0
4,2,9,12,2004,12,2,0
2,3,14,10,2003,12,0,0
6,4,11,1,2003,23,33,0
3,9,6,4,2005,16,30,0
4,2,21,3,2013,17,42,0
4,4,23,7,2009,4,30,0
5,10,7,4,2006,8,59,0
6,10,3,6,2006,9,40,0
1,2,26,11,2012,20,5,0
6,3,16,7,2011,1,0,0
3,1,15,10,2014,0,1,0
4,4,22,2,2007,6,45,0
7,4,4,5,2008,12,14,0
5,2,28,7,2006,8,0,0
5,8,11,3,2011,22,34,0
2,8,22,7,2008,8,56,0
5,3,27,8,2010,18,0,0
3,2,9,2,2011,23,45,0
2,3,12,6,2007,22,45,0
3,3,26,12,2007,10,40,0
7,4,20,4,2014,17,30,0
7,2,18,5,2003,17,30,0
7,5,2,7,2006,9,24,0
5,8,30,5,2008,19,42,0
1,2,29,4,2013,17,22,0
5,2,5,9,2003,22,35,0
1,2,25,5,2009,12,30,0
7,1,22,2,2015,19,30,0
5,7,25,7,2014,16,30,0
3,4,26,1,2005,19,30,0
1,3,3,4,2006,23,36,0
3,10,5,3,2008,11,5,0
7,2,28,7,2013,12,35,0
5,8,20,9,2013,15,50,0
7,2,22,2,2015,10,0,0
2,3,26,6,2007,18,32,0
4,10,1,4,2004,20,30,0
2,4,28,10,2008,9,32,0
7,4,10,3,2013,11,50,0
3,2,12,11,2014,15,30,0
3,5,21,3,2007,15,15,0
6,7,15,12,2012,23,30,0
4,2,29,5,2014,6,40,0
6,1,27,7,2013,13,18,0
5,9,16,6,2006,16,0,0
4,5,22,1,2009,19,0,0
3,8,30,4,2014,14,9,0
7,2,4,5,2014,12,0,0
5,3,7,2,2003,22,0,0
6,2,15,7,2006,3,22,0
2,1,29,4,2014,0,45,0
4,5,27,11,2003,3,0,0
1,6,16,10,2006,16,30,0
1,1,4,8,2008,6,30,0
6,10,1,6,2013,9,33,0
4,6,27,7,2006,12,58,0
3,9,10,12,2014,14,52,0
2,4,22,7,2014,10,39,0
1,9,20,2,2006,20,30,0
3,2,5,3,2014,10,44,0
4,10,1,11,2007,8,30,0
7,2,20,9,2009,0,1,0
5,2,24,7,2009,1,0,0
5,8,17,10,2008,11,49,0
5,7,8,8,2008,16,0,0
4,5,19,2,2009,1,0,0
7,6,12,1,2014,18,0,0
3,3,18,3,2009,14,0,0
7,1,3,7,2005,23,47,0
1,7,22,7,2013,13,56,0
4,9,12,1,2006,13,15,0
4,5,1,5,2014,12,0,0
3,4,28,6,2006,23,0,0
2,5,22,6,2004,21,23,0
2,6,17,3,2009,13,0,0
4,2,2,5,2013,20,30,0
6,2,27,8,2011,11,51,0
2,9,8,7,2014,10,45,0
5,9,29,1,2010,14,53,0
3,10,3,3,2004,13,25,0
5,5,31,10,2003,1,33,0
7,2,1,1,2006,8,0,0
1,4,7,3,2005,19,30,0
2,5,25,11,2008,19,35,0
6,4,12,7,2014,21,30,0
2,1,28,10,2003,15,15,0
4,4,20,3,2003,10,0,0
1,8,2,10,2006,8,54,0
2,5,4,2,2003,12,0,0
7,5,12,1,2014,10,50,0
2,3,17,2,2009,23,0,0
5,7,18,11,2005,19,30,0
7,3,16,1,2011,13,57,0
1,10,2,5,2011,14,15,0
2,9,25,11,2008,16,7,0
3,4,28,12,2011,17,0,0
3,10,24,12,2014,15,45,0
7,10,30,11,2003,8,50,0
4,1,2,6,2011,10,45,0
6,4,9,4,2011,2,49,0
4,10,9,7,2009,15,0,0
1,10,6,1,2014,20,42,0
1,4,11,5,2009,19,9,0
4,10,24,1,2008,14,30,0
1,3,25,7,2005,14,20,0
1,8,23,6,2014,9,0,0
6,4,11,3,2006,19,0,0
6,2,24,1,2004,15,36,0
6,6,30,10,2004,21,0,0
7,4,20,10,2013,21,0,0
2,4,5,8,2014,8,30,0
2,3,31,10,2006,5,51,0
1,4,17,9,2012,5,48,0
6,4,24,2,2007,0,5,0
4,2,11,3,2010,14,55,0
1,3,5,3,2012,21,45,0
1,3,25,6,2012,2,0,0
4,2,28,12,2006,12,0,0
4,2,16,6,2011,0,54,0
6,1,28,7,2007,2,0,0
5,5,25,2,2005,22,0,0
5,1,30,5,2014,14,0,0
3,10,3,11,2010,17,22,0
2,10,12,7,2005,20,0,0
3,7,4,3,2015,21,0,0
6,8,4,11,2006,0,12,0
2,3,20,9,2005,0,23,0
3,8,18,9,2013,20,49,0
1,7,9,6,2014,15,33,0
1,10,7,7,2008,12,52,0
1,2,22,12,2008,18,0,0
6,8,28,8,2010,22,30,0
7,8,9,2,2003,13,30,0
5,2,22,9,2006,7,30,0
2,10,11,1,2005,20,36,0
5,2,4,10,2013,15,30,0
3,4,26,12,2012,10,5,0
4,2,8,4,2010,16,30,0
4,2,14,10,2004,20,30,0
6,7,13,11,2004,3,55,0
1,2,24,7,2006,14,30,0
5,5,30,11,2012,0,30,0
4,5,11,12,2014,17,30,0
6,3,17,4,2004,16,13,0
7,10,14,11,2004,17,30,0
7,8,16,1,2011,11,0,0
3,2,21,7,2004,0,1,0
7,10,16,1,2005,16,0,0
3,4,1,6,2011,13,0,0
2,8,25,12,2007,8,0,0
1,6,28,5,2007,13,50,0
4,1,5,9,2013,9,42,0
7,5,21,10,2007,21,30,0
4,5,2,12,2010,18,30,0
5,7,10,2,2012,15,30,0
4,2,30,5,2013,14,0,0
2,7,6,9,2005,11,30,0
2,1,5,9,2006,23,10,0
2,8,18,3,2003,19,30,0
