"day","location","date","month","year","hour","min","EMBEZZLEMENT"
1,2,26,5,2014,14,48,0
6,2,24,7,2004,19,0,0
2,2,7,1,2003,15,55,0
6,4,7,4,2007,17,30,0
1,7,18,2,2013,17,5,0
2,3,12,6,2012,3,20,0
2,2,2,9,2008,18,50,0
7,4,9,8,2009,2,30,0
1,9,11,1,2010,16,38,0
2,4,22,3,2011,9,0,0
4,5,24,12,2009,12,21,0
4,5,21,8,2003,16,40,0
5,6,28,7,2006,14,45,0
3,10,11,1,2012,16,35,0
1,4,27,12,2010,2,41,0
6,7,22,3,2003,18,0,0
6,3,2,10,2004,15,30,0
2,10,26,11,2013,15,35,0
2,7,21,3,2006,21,15,0
3,6,22,8,2012,22,13,0
6,9,18,10,2008,22,58,0
4,5,17,5,2007,19,10,0
5,4,6,5,2011,13,0,0
5,4,1,6,2007,10,0,0
7,2,27,7,2008,0,50,0
1,10,25,6,2007,8,15,0
7,8,17,10,2004,16,0,0
3,2,12,7,2006,16,0,0
2,10,21,8,2012,18,45,0
7,8,5,4,2015,15,0,0
2,5,28,6,2011,20,0,0
1,2,6,2,2006,2,0,0
7,10,6,4,2014,8,50,0
6,8,13,12,2008,14,0,0
2,2,9,7,2013,11,30,0
4,5,30,10,2008,21,0,0
5,9,5,9,2008,19,0,0
2,7,6,7,2004,14,0,0
3,3,2,4,2014,20,28,0
3,5,18,9,2013,21,1,0
7,8,9,9,2012,11,0,0
3,8,20,8,2014,20,0,0
4,10,18,3,2004,6,0,0
1,5,3,9,2012,21,4,0
1,6,27,4,2015,4,30,0
6,1,26,7,2014,1,35,0
4,10,15,4,2004,16,32,0
1,4,25,10,2004,20,0,0
1,8,17,9,2007,21,0,0
7,5,27,7,2014,13,0,0
6,4,4,9,2004,21,0,0
6,3,2,10,2004,0,1,0
2,1,14,9,2004,8,30,0
4,6,29,5,2014,19,49,0
3,9,2,6,2010,17,45,0
1,2,19,4,2010,11,50,0
3,5,21,1,2015,22,55,0
2,4,11,1,2005,16,6,0
3,10,20,2,2013,17,0,0
6,9,7,3,2009,4,0,0
1,2,9,7,2007,16,14,0
3,5,25,7,2007,13,38,0
1,1,21,7,2014,8,0,0
6,9,27,7,2013,15,40,0
1,3,31,8,2009,6,57,0
2,6,18,5,2010,10,35,0
7,4,3,5,2009,13,25,0
2,2,5,8,2008,18,0,0
6,2,10,7,2004,7,30,0
1,1,11,7,2005,16,30,0
1,4,1,3,2004,9,5,0
5,1,29,12,2006,8,30,0
2,5,31,3,2015,6,25,0
3,3,1,10,2008,6,52,0
6,8,12,7,2008,19,40,0
6,4,6,9,2003,14,30,0
2,10,22,2,2011,7,1,0
2,7,1,9,2009,12,0,0
5,10,2,10,2009,7,29,0
5,2,22,3,2013,16,0,0
6,8,13,8,2005,20,35,0
3,1,18,3,2015,17,20,0
2,4,15,6,2010,7,0,0
2,3,26,11,2013,20,32,0
7,2,29,11,2009,20,15,0
4,10,21,2,2008,20,40,0
2,10,7,1,2014,0,1,0
1,5,28,4,2014,22,31,0
5,1,22,10,2010,0,1,0
6,3,14,11,2009,1,30,0
4,8,13,11,2003,19,0,0
1,1,17,8,2009,22,0,0
3,5,9,7,2003,2,0,0
5,2,3,4,2009,0,1,0
5,1,11,8,2006,19,50,0
3,2,19,9,2012,14,45,0
6,5,5,11,2011,21,0,0
1,8,22,3,2010,20,0,0
2,10,13,4,2004,13,28,0
2,2,30,9,2003,17,30,0
5,9,1,5,2009,17,34,0
6,2,30,1,2010,14,0,0
5,5,31,10,2014,9,30,0
3,5,28,7,2010,18,37,0
6,1,12,2,2011,0,5,0
2,5,21,1,2014,5,0,0
6,2,12,7,2008,14,0,0
2,4,25,5,2004,11,36,0
7,8,4,12,2005,16,30,0
2,8,22,3,2005,14,0,0
3,8,25,8,2010,16,39,0
2,1,24,1,2012,0,1,0
1,5,26,5,2014,16,38,0
6,5,25,8,2012,0,1,0
2,3,24,1,2006,15,30,0
4,8,24,3,2005,8,15,0
1,9,13,4,2015,7,45,0
7,7,22,5,2011,18,0,0
5,10,8,2,2008,20,0,0
4,6,6,9,2012,15,42,0
2,8,21,8,2012,1,49,0
3,9,24,8,2011,7,45,0
7,10,27,1,2008,20,0,0
6,2,10,9,2005,16,0,0
1,9,8,2,2010,18,0,0
5,8,27,7,2012,17,15,0
7,8,14,8,2005,23,0,0
5,8,29,10,2004,10,0,0
1,6,2,10,2006,1,58,0
1,10,14,5,2007,13,12,0
5,5,29,1,2010,8,0,0
4,5,18,9,2003,13,45,0
2,3,7,12,2004,23,0,0
7,3,1,6,2008,18,45,0
4,4,19,2,2009,5,10,0
2,5,4,4,2006,21,31,0
2,1,22,12,2009,3,20,0
4,8,12,6,2014,18,0,0
1,2,4,8,2014,15,0,0
7,8,29,11,2009,3,46,0
7,8,8,9,2013,2,30,0
6,5,31,12,2005,23,30,0
2,8,8,3,2005,15,43,0
3,10,17,10,2012,0,30,0
1,9,3,3,2008,18,30,0
3,3,3,5,2006,11,0,0
5,2,6,3,2009,7,44,0
2,7,21,2,2006,14,40,0
5,2,31,10,2014,19,30,0
3,9,17,10,2007,15,45,0
5,5,20,8,2004,2,0,0
1,10,26,10,2009,10,52,0
1,1,3,10,2005,12,0,0
5,10,3,4,2009,13,6,0
1,3,24,11,2008,23,23,0
2,8,19,8,2008,16,0,0
2,1,27,12,2005,0,1,0
5,8,25,7,2003,22,0,0
2,1,21,1,2014,22,0,0
4,1,30,4,2015,18,31,0
7,6,24,3,2013,15,30,0
3,9,6,4,2005,22,20,0
4,8,25,2,2010,17,50,0
6,2,10,1,2015,10,19,0
5,2,2,5,2003,18,39,0
1,9,2,8,2004,17,0,0
2,8,4,9,2012,20,0,0
5,5,20,9,2013,23,54,0
2,2,4,3,2003,16,5,0
5,6,27,12,2013,10,30,0
1,1,9,6,2003,13,15,0
7,8,12,8,2007,22,20,0
2,10,13,6,2006,0,9,0
5,2,5,9,2014,20,0,0
4,5,12,6,2003,1,30,0
2,4,13,5,2003,4,0,0
4,1,9,9,2010,8,30,0
3,7,13,5,2015,7,0,0
7,4,21,3,2004,12,53,0
5,7,24,7,2009,15,30,0
4,3,6,8,2009,15,0,0
6,2,29,5,2004,21,30,0
7,4,10,10,2010,15,20,0
6,2,23,2,2008,9,30,0
2,6,24,8,2010,8,0,0
4,4,5,2,2004,4,0,0
5,7,8,2,2013,12,25,0
4,5,6,8,2009,20,10,0
5,6,13,8,2010,7,0,0
7,2,20,11,2005,15,30,0
3,4,22,9,2010,13,0,0
6,9,27,8,2005,23,59,0
6,1,17,12,2005,23,0,0
4,5,22,7,2004,18,0,0
6,3,14,7,2012,15,30,0
7,4,12,8,2012,18,30,0
1,2,28,6,2010,0,1,0
6,2,30,11,2013,12,30,0
2,5,3,2,2009,8,30,0
1,2,10,11,2003,18,0,0
2,2,19,9,2006,21,15,0
6,10,3,11,2012,20,0,0
4,10,16,4,2009,21,29,0
7,8,31,5,2009,18,30,0
3,10,1,11,2006,20,20,0
6,2,2,6,2012,9,34,0
5,5,24,2,2006,12,25,0
2,10,12,11,2013,7,50,0
2,1,1,4,2003,10,0,0
4,2,26,11,2009,0,5,0
4,5,9,3,2006,20,0,0
1,1,14,11,2005,17,30,0
2,1,28,10,2003,16,50,0
1,6,23,1,2006,17,35,0
2,4,27,6,2006,18,40,0
4,2,5,4,2012,11,57,0
2,6,3,4,2007,12,0,0
1,3,16,3,2015,17,0,0
6,8,26,7,2014,19,30,0
6,5,31,12,2011,23,45,0
1,10,11,11,2013,18,56,0
5,1,2,6,2006,15,0,0
3,4,20,3,2013,0,30,0
6,1,26,7,2014,16,45,0
6,2,11,8,2007,19,0,0
2,7,3,4,2012,13,0,0
2,2,3,4,2007,14,0,0
7,10,15,6,2014,18,29,0
5,5,11,7,2014,9,11,0
6,4,14,6,2008,20,0,0
1,1,23,11,2009,8,27,0
3,3,23,8,2006,3,4,0
1,2,9,12,2013,13,7,0
6,3,10,2,2007,19,30,0
3,5,21,8,2013,14,10,0
4,7,15,4,2004,21,0,0
2,3,27,12,2011,23,21,0
6,4,4,10,2014,0,1,0
5,2,5,4,2013,0,30,0
3,1,9,12,2009,21,25,0
3,3,12,5,2004,10,30,0
4,2,26,7,2007,23,30,0
5,2,28,12,2007,18,18,0
5,2,3,6,2011,17,38,0
7,2,1,6,2003,0,46,0
2,8,4,9,2007,18,30,0
5,3,21,9,2007,23,0,0
4,2,26,8,2010,11,0,0
5,2,28,7,2006,12,30,0
7,1,23,2,2014,15,30,0
5,4,7,10,2011,22,0,0
7,1,10,2,2013,23,30,0
3,8,9,6,2004,18,30,0
4,10,16,4,2009,7,52,0
2,9,31,5,2005,2,30,0
7,6,6,6,2010,0,30,0
7,1,16,12,2012,20,0,0
1,5,21,7,2003,16,35,0
2,5,21,2,2006,9,25,0
5,8,8,9,2006,23,0,0
1,3,3,4,2006,15,0,0
2,8,8,7,2008,17,30,0
3,8,26,11,2008,16,26,0
5,4,1,7,2011,11,0,0
5,9,20,5,2005,20,40,0
3,5,22,1,2003,5,40,0
4,2,9,3,2006,9,5,0
1,8,23,8,2010,10,44,0
5,8,1,5,2015,8,15,0
1,2,20,7,2009,11,0,0
7,3,5,9,2004,23,30,0
6,2,1,12,2007,11,40,0
5,10,5,9,2003,8,50,0
6,2,8,4,2006,1,0,0
4,5,2,10,2014,13,35,0
6,2,16,6,2007,20,0,0
7,5,4,12,2005,16,32,0
4,10,9,7,2009,16,37,0
3,5,23,8,2006,10,16,0
5,8,5,9,2003,21,0,0
6,9,31,7,2010,18,0,0
3,8,17,9,2003,9,0,0
6,2,10,7,2004,7,0,0
6,5,24,1,2009,15,35,0
5,5,23,1,2004,22,0,0
6,6,8,4,2006,4,15,0
1,2,12,11,2012,13,0,0
5,2,12,8,2005,20,8,0
2,2,3,2,2004,20,30,0
2,5,13,12,2005,20,0,0
5,7,7,8,2009,20,12,0
5,4,24,1,2014,18,45,0
5,2,28,12,2012,15,0,0
5,10,17,9,2004,9,0,0
5,1,21,2,2014,1,0,0
7,2,2,7,2006,12,45,0
1,8,27,4,2009,19,25,0
7,1,17,1,2010,13,0,0
7,10,10,8,2014,18,50,0
6,8,14,12,2013,22,53,0
2,10,30,9,2008,15,50,0
7,7,25,1,2015,12,0,0
7,2,26,8,2012,10,5,0
1,3,11,6,2012,12,49,0
2,6,29,5,2012,18,0,0
4,4,5,3,2015,12,0,0
3,5,24,7,2013,10,0,0
4,2,20,3,2014,12,20,0
7,1,29,8,2010,12,37,0
5,7,27,1,2012,22,0,0
4,4,19,9,2013,14,25,0
1,4,31,3,2014,15,18,0
7,6,24,8,2014,1,2,0
2,3,18,3,2014,15,23,0
6,9,13,12,2014,9,20,0
4,2,9,1,2014,18,0,0
7,4,28,11,2004,23,45,0
6,9,8,4,2006,18,0,0
1,8,15,4,2013,0,1,0
1,3,18,2,2008,20,30,0
5,4,25,2,2011,22,30,0
4,8,17,5,2012,16,11,0
6,4,15,1,2005,18,45,0
6,8,15,1,2005,21,0,0
2,9,27,12,2011,20,0,0
2,2,4,10,2005,14,30,0
1,8,14,10,2013,11,48,0
4,9,19,9,2013,0,1,0
7,1,17,7,2005,12,30,0
5,10,25,2,2011,15,0,0
2,5,10,6,2014,6,57,0
4,5,1,5,2008,14,45,0
6,1,6,3,2004,4,0,0
6,3,22,10,2011,17,0,0
5,5,14,12,2012,2,0,0
7,10,8,8,2004,19,0,0
5,3,26,2,2010,13,5,0
2,9,21,8,2012,7,5,0
2,10,24,6,2003,23,28,0
5,8,13,1,2006,23,30,0
3,1,21,1,2015,19,28,0
2,1,16,11,2010,0,1,0
1,3,27,12,2010,1,0,0
1,8,30,10,2006,14,20,0
1,7,12,4,2004,13,31,0
5,8,1,5,2009,20,42,0
4,3,1,6,2006,12,0,0
7,8,30,12,2007,16,0,0
4,2,20,8,2009,13,0,0
2,2,2,11,2010,17,0,0
4,3,11,8,2005,12,0,0
5,6,8,8,2014,16,30,0
3,2,21,2,2007,13,0,0
2,4,17,8,2004,0,1,0
4,3,28,11,2013,23,32,0
1,2,3,3,2008,20,34,0
2,7,30,9,2003,17,0,0
3,1,16,4,2008,17,30,0
3,5,8,2,2012,20,13,0
3,2,12,1,2005,14,44,0
5,7,5,4,2013,20,10,0
5,5,12,6,2009,19,30,0
1,4,15,9,2008,7,0,0
5,5,3,4,2009,19,30,0
3,2,26,7,2006,17,52,0
1,6,23,1,2006,14,35,0
1,1,6,9,2010,11,50,0
6,2,18,10,2008,12,14,0
1,2,28,11,2005,11,45,0
5,4,4,10,2013,15,47,0
1,4,11,12,2006,19,0,0
1,8,13,10,2008,5,13,0
3,5,5,3,2014,19,0,0
1,3,24,1,2005,22,17,0
3,3,6,8,2008,17,48,0
3,2,2,4,2003,14,19,0
4,2,10,7,2014,7,12,0
7,5,12,8,2007,1,0,0
5,4,28,1,2005,7,0,0
4,10,4,9,2003,9,30,0
3,5,18,8,2004,10,38,0
6,5,3,11,2007,2,20,0
5,2,19,3,2004,22,0,0
1,4,10,11,2008,14,15,0
1,2,1,10,2012,12,0,0
7,2,13,3,2005,11,15,0
2,10,7,1,2003,21,20,0
4,4,21,8,2003,19,56,0
3,1,10,12,2008,0,12,0
4,4,21,3,2013,16,30,0
3,9,19,2,2003,11,27,0
3,5,23,7,2008,12,45,0
6,6,16,11,2013,11,0,0
1,4,27,5,2013,23,16,0
6,10,23,9,2006,11,30,0
3,4,20,2,2008,14,0,0
6,8,22,5,2010,0,1,0
7,2,15,8,2010,17,0,0
4,3,7,4,2011,22,59,0
7,7,10,10,2010,16,30,0
7,2,30,12,2012,11,32,0
1,1,6,3,2006,19,30,0
7,2,23,5,2010,0,10,0
1,4,20,3,2006,20,30,0
4,10,27,1,2005,18,0,0
4,10,1,5,2003,22,49,0
4,4,7,8,2014,14,0,0
2,2,1,10,2013,5,6,0
5,8,2,5,2014,19,0,0
6,2,26,2,2011,14,59,0
3,5,26,7,2006,9,30,0
7,4,6,5,2007,16,0,0
2,4,11,5,2004,8,35,0
4,5,18,9,2003,23,25,0
2,1,18,10,2011,20,30,0
6,2,12,6,2004,4,0,0
7,9,6,5,2007,13,35,0
2,8,18,5,2010,17,30,0
4,4,6,8,2009,22,12,0
5,2,7,8,2009,0,1,0
1,5,11,11,2013,1,0,0
3,9,21,2,2007,6,50,0
5,2,19,4,2013,17,58,0
1,3,1,5,2006,3,30,0
3,10,17,9,2008,16,20,0
6,2,16,11,2013,13,30,0
4,1,9,2,2012,5,30,0
7,8,14,1,2007,22,0,0
3,4,24,3,2010,23,0,0
1,2,18,8,2003,13,22,0
5,1,27,1,2006,13,0,0
2,7,3,2,2004,14,10,0
4,1,1,12,2005,7,27,0
1,10,17,3,2014,14,50,0
3,3,11,12,2013,18,30,0
1,6,30,9,2013,9,7,0
5,4,14,11,2003,19,0,0
5,8,12,12,2003,10,54,0
2,10,19,8,2014,16,15,0
7,2,7,5,2006,13,12,0
5,1,1,7,2011,18,0,0
1,2,25,1,2010,5,5,0
1,1,25,5,2009,2,53,0
3,3,8,2,2012,13,54,0
5,4,28,11,2008,20,56,0
4,3,2,4,2015,18,6,0
3,2,24,12,2008,10,0,0
1,6,11,1,2010,9,0,0
4,2,2,4,2015,19,0,0
1,7,19,1,2015,12,15,0
6,4,25,3,2006,16,0,0
3,8,25,8,2010,10,10,0
5,4,22,9,2006,8,30,0
7,5,23,4,2006,0,30,0
6,8,25,8,2007,18,40,0
3,9,19,2,2014,8,0,0
7,10,26,8,2012,18,20,0
1,2,28,6,2010,21,50,0
5,8,4,11,2011,2,30,0
2,8,22,7,2008,14,0,0
2,1,29,6,2010,17,0,0
1,8,27,10,2008,3,30,0
4,7,25,1,2007,8,30,0
6,1,18,12,2010,0,1,0
6,9,31,7,2010,21,53,0
1,2,28,4,2014,1,52,0
4,9,29,5,2003,6,30,0
6,7,10,8,2013,17,52,0
3,1,8,9,2010,11,0,0
3,6,8,2,2012,13,52,0
1,5,18,8,2003,19,0,0
7,1,7,9,2008,0,30,0
1,5,23,8,2010,23,0,0
6,2,19,5,2012,0,1,0
6,3,22,4,2006,2,0,0
2,10,4,4,2006,8,0,0
7,10,30,11,2008,19,15,0
4,5,19,5,2011,4,20,0
3,5,12,11,2008,8,0,0
2,4,18,3,2003,18,41,0
7,4,15,12,2013,14,0,0
5,8,8,9,2006,18,0,0
2,1,16,4,2013,19,0,0
6,2,13,2,2010,21,45,0
5,2,8,8,2003,19,0,0
1,4,17,4,2006,0,1,0
5,3,14,12,2012,15,0,0
1,5,22,11,2004,2,57,0
4,9,27,1,2011,9,15,0
6,2,5,11,2011,11,47,0
2,3,26,1,2010,23,0,0
3,8,28,5,2008,7,25,0
2,3,4,9,2007,20,0,0
5,10,30,5,2008,10,35,0
7,10,15,6,2003,7,12,0
3,8,16,4,2003,18,30,0
1,2,25,5,2009,15,30,0
6,1,26,2,2005,9,0,0
3,6,16,4,2014,8,21,0
2,5,17,4,2012,3,2,0
5,3,27,7,2012,17,0,0
6,3,29,12,2012,16,55,0
1,9,25,1,2010,14,0,0
4,6,2,5,2013,15,0,0
5,2,27,7,2012,13,8,0
1,2,9,12,2013,16,20,0
2,5,29,4,2003,12,30,0
5,5,17,5,2013,11,9,0
3,8,18,2,2004,17,30,0
7,4,1,6,2008,0,1,0
3,10,30,5,2012,0,1,0
4,4,10,8,2006,19,50,0
4,4,28,5,2009,23,7,0
6,4,27,3,2010,16,30,0
7,7,10,4,2011,13,5,0
1,9,28,4,2003,12,0,0
3,1,8,3,2006,4,5,0
2,4,20,9,2005,22,15,0
3,10,22,1,2014,18,0,0
4,1,29,4,2004,3,2,0
4,7,8,3,2012,10,0,0
5,10,16,5,2003,15,18,0
5,5,31,12,2010,4,0,0
7,10,30,1,2005,23,0,0
5,1,30,4,2004,9,0,0
7,3,27,1,2008,21,0,0
1,1,23,7,2007,14,55,0
7,4,5,10,2008,0,30,0
5,9,13,7,2007,18,50,0
3,5,12,6,2013,12,0,0
6,9,24,8,2013,16,50,0
6,5,8,9,2012,3,50,0
6,1,20,9,2003,3,42,0
2,2,5,8,2003,14,50,0
2,7,15,4,2008,21,15,0
5,5,25,1,2013,16,15,0
5,5,23,1,2015,13,54,0
4,2,10,3,2005,18,0,0
1,5,19,1,2015,16,45,0
6,2,21,3,2015,18,30,0
2,7,14,6,2005,9,5,0
5,5,15,7,2011,20,0,0
4,3,9,1,2003,19,0,0
2,2,26,7,2011,20,30,0
4,4,4,3,2004,19,30,0
5,3,9,4,2010,11,0,0
2,3,18,9,2012,14,20,0
2,2,26,7,2011,11,42,0
6,1,8,4,2006,15,0,0
2,2,11,11,2003,16,50,0
7,8,11,1,2015,22,0,0
4,2,20,5,2010,18,14,0
6,1,10,3,2007,1,48,0
4,10,11,3,2010,17,45,0
1,5,3,2,2003,0,30,0
2,5,1,4,2008,0,1,0
5,3,20,8,2004,14,0,0
1,4,10,11,2003,7,0,0
4,2,9,7,2009,20,40,0
6,2,10,1,2015,5,0,0
7,5,10,2,2013,16,55,0
6,6,8,3,2014,18,1,0
4,2,19,2,2004,17,0,0
1,4,19,9,2005,20,0,0
1,8,13,10,2014,19,0,0
1,4,7,7,2008,19,0,0
7,1,2,12,2007,21,0,0
4,7,2,6,2005,19,30,0
5,8,22,2,2008,20,0,0
4,6,5,8,2004,21,0,0
3,8,8,2,2012,14,0,0
2,9,24,7,2012,1,0,0
2,2,15,4,2014,12,40,0
2,1,21,1,2014,8,30,0
6,7,22,3,2003,18,3,0
4,8,21,9,2006,20,30,0
3,8,27,6,2007,12,0,0
1,1,17,3,2003,7,56,0
6,10,19,10,2013,23,48,0
6,2,6,5,2006,15,0,0
5,2,16,7,2010,11,3,0
6,8,15,7,2006,1,20,0
3,10,16,4,2008,16,0,0
5,3,23,1,2009,11,49,0
3,4,9,2,2011,23,30,0
2,2,19,3,2013,9,35,0
3,5,3,3,2004,23,0,0
5,9,30,5,2003,7,45,0
4,7,22,1,2015,16,27,0
3,5,30,4,2014,19,59,0
7,5,8,5,2005,10,15,0
7,1,12,12,2004,1,20,0
6,7,7,9,2013,13,0,0
7,1,29,6,2008,0,1,0
4,6,6,9,2012,17,0,0
1,5,16,2,2009,17,0,0
6,2,15,1,2011,20,45,0
5,2,20,4,2012,18,55,0
6,10,22,9,2012,9,4,0
2,7,30,11,2010,18,0,0
4,9,28,6,2007,13,6,0
4,1,8,2,2007,17,30,0
2,8,5,8,2008,10,0,0
4,5,1,5,2014,17,18,0
4,1,5,5,2011,22,0,0
2,5,21,12,2004,9,32,0
3,6,14,6,2006,1,30,0
7,4,28,3,2010,9,50,0
6,2,12,1,2008,13,0,0
3,3,1,9,2004,14,48,0
2,4,20,1,2004,0,55,0
3,5,10,8,2005,4,50,0
6,2,19,6,2010,0,1,0
4,10,6,3,2003,13,7,0
3,2,21,9,2005,11,0,0
5,6,25,2,2011,8,30,0
5,3,8,2,2008,16,13,0
3,2,18,2,2009,15,45,0
3,8,26,1,2005,18,30,0
4,6,6,2,2014,22,45,0
3,1,4,4,2007,18,40,0
6,2,31,5,2008,15,0,0
6,6,25,2,2012,14,30,0
4,2,4,4,2013,22,40,0
5,8,28,1,2005,2,0,0
4,1,15,5,2014,15,45,0
3,4,9,8,2006,13,52,0
5,1,7,2,2014,9,50,0
5,3,29,7,2005,22,0,0
1,8,6,12,2004,9,30,0
2,4,3,5,2011,1,0,0
1,4,27,4,2009,1,59,0
3,10,26,1,2005,14,52,0
1,4,27,10,2008,0,1,0
1,1,26,5,2008,3,0,0
6,4,24,2,2007,17,0,0
4,6,24,7,2008,0,15,0
6,3,29,11,2008,19,17,0
2,2,3,3,2009,11,50,0
1,1,5,4,2010,16,33,0
6,4,8,3,2008,20,25,0
6,3,28,8,2010,20,0,0
7,5,5,11,2006,21,0,0
5,4,24,7,2009,8,0,0
1,8,15,9,2014,16,45,0
2,8,23,12,2003,19,25,0
5,1,17,4,2015,22,45,0
6,2,25,12,2004,22,0,0
5,9,16,4,2004,0,1,0
4,8,2,10,2003,10,44,0
3,6,20,10,2010,7,34,0
5,4,27,8,2010,16,0,0
4,7,22,1,2009,17,50,0
5,9,12,12,2014,14,0,0
5,3,14,11,2014,21,0,0
7,4,10,9,2006,2,0,0
3,1,30,5,2007,12,30,0
3,10,7,2,2007,17,30,0
7,3,2,11,2008,17,0,0
4,1,6,3,2003,7,7,0
5,2,10,2,2006,13,30,0
5,2,15,7,2005,19,30,0
3,10,10,12,2003,18,20,0
6,4,30,11,2013,3,39,0
2,5,26,1,2010,14,30,0
1,3,22,12,2008,19,7,0
1,10,17,9,2012,11,25,0
3,2,30,5,2012,1,0,0
3,4,26,5,2004,11,29,0
6,5,4,9,2004,17,30,0
7,4,21,9,2014,15,3,0
1,3,20,2,2006,19,52,0
7,2,16,11,2008,14,30,0
1,9,17,3,2008,15,46,0
6,2,4,5,2013,16,30,0
1,5,21,8,2006,0,1,0
6,5,18,4,2009,23,57,0
5,10,16,11,2007,13,48,0
6,3,22,2,2003,22,30,0
4,8,9,9,2010,7,30,0
5,1,27,7,2007,8,0,0
2,3,24,6,2008,10,0,0
6,3,24,3,2007,20,0,0
3,10,24,8,2011,19,4,0
1,3,22,2,2010,7,30,0
1,3,1,4,2013,14,11,0
5,4,8,3,2013,11,0,0
7,7,25,9,2005,16,50,0
6,10,28,12,2013,20,3,0
7,2,2,11,2014,19,45,0
2,2,19,8,2008,21,14,0
2,3,2,10,2007,14,55,0
7,1,27,8,2006,18,40,0
2,1,14,10,2014,22,40,0
1,1,16,4,2012,17,20,0
5,10,11,8,2006,21,0,0
3,2,19,10,2011,20,0,0
2,2,12,6,2007,22,0,0
6,2,17,12,2011,16,0,0
7,3,2,11,2014,15,40,0
5,6,13,6,2008,16,0,0
7,7,8,5,2011,15,35,0
2,5,23,7,2013,13,23,0
1,4,18,10,2010,19,43,0
5,4,21,9,2007,16,37,0
6,1,19,11,2005,12,5,0
2,7,3,10,2006,9,45,0
3,10,30,5,2012,6,26,0
4,7,3,11,2005,17,20,0
5,5,7,10,2011,1,36,0
1,2,7,1,2013,1,40,0
4,8,23,9,2010,9,45,0
4,2,21,8,2008,23,0,0
3,10,25,7,2012,15,20,0
6,2,27,1,2007,15,45,0
5,2,24,2,2006,14,45,0
6,8,3,12,2011,9,0,0
5,5,24,2,2006,2,47,0
3,5,9,2,2005,20,5,0
6,5,27,7,2013,20,45,0
1,7,12,5,2014,0,1,0
6,2,19,4,2008,10,0,0
5,7,23,9,2005,20,16,0
5,5,11,2,2005,12,35,0
7,5,19,4,2015,1,30,0
3,10,13,7,2011,13,45,0
7,8,7,10,2007,4,0,0
3,8,30,4,2008,3,0,0
1,3,9,12,2013,12,45,0
5,3,30,11,2012,22,40,0
2,5,17,5,2011,22,30,0
5,7,13,12,2013,23,30,0
4,2,12,6,2008,22,0,0
7,2,12,2,2006,2,0,0
1,10,3,2,2014,12,50,0
7,1,30,6,2013,11,0,0
3,7,22,1,2003,13,56,0
3,2,2,10,2013,19,30,0
6,5,15,1,2011,13,30,0
7,3,25,4,2010,21,10,0
2,2,8,7,2003,13,24,0
1,8,18,8,2014,11,0,0
6,4,8,3,2014,2,10,0
6,6,6,9,2003,12,0,0
6,1,9,2,2008,3,7,0
3,2,9,12,2009,20,15,0
2,2,15,11,2005,18,48,0
2,4,25,11,2003,11,40,0
6,9,22,3,2008,20,0,0
1,2,13,11,2006,17,42,0
2,4,19,10,2010,13,45,0
3,9,9,2,2011,20,30,0
6,4,10,1,2015,16,7,0
6,4,20,5,2006,5,34,0
3,5,30,10,2013,13,10,0
2,5,27,12,2005,17,30,0
2,2,13,5,2014,19,55,0
1,1,20,8,2012,3,35,0
4,9,26,8,2010,13,40,0
1,4,30,9,2013,5,30,0
3,10,27,11,2013,17,30,0
1,4,12,10,2009,2,46,0
5,2,22,8,2008,16,15,0
3,8,18,5,2011,19,28,0
3,4,19,2,2014,17,5,0
3,10,12,11,2008,22,30,0
3,10,26,1,2005,17,15,0
3,2,3,10,2012,7,0,0
1,8,24,12,2007,2,37,0
5,1,6,3,2009,0,9,0
3,8,1,4,2015,10,40,0
2,1,30,10,2012,22,4,0
4,10,12,6,2008,14,18,0
7,5,24,4,2005,17,42,0
6,5,28,1,2012,8,45,0
5,4,11,12,2009,16,30,0
2,10,19,10,2010,13,15,0
7,2,27,1,2013,21,15,0
7,5,20,5,2012,6,0,0
4,5,22,9,2011,11,15,0
4,10,16,10,2008,21,0,0
3,1,5,5,2010,11,0,0
1,2,17,4,2006,0,16,0
6,3,19,5,2007,16,30,0
7,3,3,12,2006,18,0,0
3,5,30,11,2005,11,0,0
4,2,7,3,2013,11,10,0
4,9,3,11,2005,22,30,0
5,6,30,6,2006,14,20,0
1,3,16,5,2005,12,55,0
5,2,15,6,2007,15,50,0
6,10,7,5,2005,7,0,0
3,3,15,10,2014,23,45,0
7,9,17,10,2004,19,0,0
2,8,27,11,2007,11,0,0
3,6,6,4,2005,7,20,0
2,9,27,5,2014,13,55,0
2,5,19,8,2008,17,0,0
5,3,28,5,2004,23,0,0
6,4,7,2,2015,12,13,0
4,1,19,2,2009,10,0,0
1,4,18,8,2008,22,11,0
5,3,30,7,2010,11,35,0
4,4,2,6,2005,19,0,0
6,3,5,10,2013,18,20,0
6,2,31,5,2014,16,55,0
6,6,13,3,2010,22,11,0
7,10,27,7,2003,22,9,0
1,1,23,6,2014,0,1,0
1,2,9,1,2006,14,25,0
1,10,31,10,2011,7,0,0
4,5,1,11,2007,21,0,0
1,2,30,9,2013,14,57,0
6,7,13,11,2004,10,0,0
3,9,14,4,2004,20,30,0
6,6,28,1,2012,22,18,0
4,3,21,10,2010,18,0,0
4,7,16,12,2010,13,45,0
6,1,19,6,2010,19,30,0
2,5,15,9,2009,10,10,0
2,2,1,4,2008,6,54,0
